
9700	ESPL1	extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]		GO_SPINDLE			GO_MITOTIC_SPINDLE						GO_MICROTUBULE_CYTOSKELETON																										GO_MICROTUBULE_ORGANIZING_CENTER								GO_CENTROSOME																																							
301	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]				GO_SUPRAMOLECULAR_COMPLEX		GO_SYNAPSE				GO_CELL_SUBSTRATE_JUNCTION		GO_MITOCHONDRION	GO_SUPRAMOLECULAR_POLYMER				GO_ACTIN_CYTOSKELETON		GO_ANCHORING_JUNCTION					GO_PLASMA_MEMBRANE_REGION	GO_CORNIFIED_ENVELOPE							GO_LATERAL_PLASMA_MEMBRANE		GO_POLYMERIC_CYTOSKELETAL_FIBER															GO_WHOLE_MEMBRANE					GO_APICAL_PLASMA_MEMBRANE	GO_SARCOLEMMA					GO_EARLY_ENDOSOME_MEMBRANE	GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX		GO_ADHERENS_JUNCTION	GO_APICAL_PART_OF_CELL	GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE					GO_CELL_CELL_JUNCTION	GO_ENDOSOME_MEMBRANE			GO_EXTRACELLULAR_MATRIX	GO_BASOLATERAL_PLASMA_MEMBRANE	GO_ENDOSOME					GO_CILIUM		GO_EXTRINSIC_COMPONENT_OF_MEMBRANE	
23603	CORO1C	coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]				GO_SUPRAMOLECULAR_COMPLEX		GO_SYNAPSE				GO_CELL_SUBSTRATE_JUNCTION			GO_SUPRAMOLECULAR_POLYMER				GO_ACTIN_CYTOSKELETON		GO_ANCHORING_JUNCTION				GO_MEMBRANE_REGION	GO_PLASMA_MEMBRANE_REGION			GO_RUFFLE		GO_CELL_LEADING_EDGE			GO_LATERAL_PLASMA_MEMBRANE										GO_RUFFLE_MEMBRANE	GO_CELL_CORTEX						GO_WHOLE_MEMBRANE			GO_CELL_PROJECTION_MEMBRANE			GO_SARCOLEMMA											GO_LEADING_EDGE_MEMBRANE					GO_ENDOSOME_MEMBRANE		GO_CONTRACTILE_FIBER			GO_ENDOSOME								
10273	STUB1	STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]				GO_SUPRAMOLECULAR_COMPLEX			GO_INCLUSION_BODY						GO_SUPRAMOLECULAR_POLYMER																	GO_CATALYTIC_COMPLEX																																											GO_CONTRACTILE_FIBER						GO_ENDOPLASMIC_RETICULUM					
51441	YTHDF2	YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]				GO_SUPRAMOLECULAR_COMPLEX							GO_MICROTUBULE_CYTOSKELETON																										GO_MICROTUBULE_ORGANIZING_CENTER				GO_CENTRIOLAR_SATELLITE				GO_CENTROSOME																																							
2060	EPS15	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]						GO_SYNAPSE	GO_INCLUSION_BODY															GO_AGGRESOME		GO_PLASMA_MEMBRANE_REGION											GO_CLATHRIN_COATED_PIT														GO_WHOLE_MEMBRANE			GO_CELL_PROJECTION_MEMBRANE		GO_APICAL_PLASMA_MEMBRANE						GO_EARLY_ENDOSOME_MEMBRANE				GO_APICAL_PART_OF_CELL					GO_CLATHRIN_COATED_VESICLE		GO_ENDOSOME_MEMBRANE				GO_BASOLATERAL_PLASMA_MEMBRANE	GO_ENDOSOME				GO_POSTSYNAPSE	GO_CILIUM	GO_COATED_VESICLE		
10243	GPHN	gephyrin [Source:HGNC Symbol;Acc:HGNC:15465]						GO_SYNAPSE		GO_DENDRITIC_TREE							GO_NEURON_PROJECTION						GO_SOMATODENDRITIC_COMPARTMENT			GO_PLASMA_MEMBRANE_REGION																																																								GO_POSTSYNAPSE				
28964	GIT1	GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]						GO_SYNAPSE				GO_CELL_SUBSTRATE_JUNCTION		GO_MITOCHONDRION			GO_NEURON_PROJECTION				GO_ANCHORING_JUNCTION																																		GO_AXON				GO_NEURON_PROJECTION_TERMINUS																											GO_DISTAL_AXON
22848	AAK1	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]						GO_SYNAPSE									GO_NEURON_PROJECTION									GO_PLASMA_MEMBRANE_REGION					GO_CELL_LEADING_EDGE						GO_CLATHRIN_COATED_PIT																		GO_AXON				GO_NEURON_PROJECTION_TERMINUS								GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE				GO_CLATHRIN_COATED_VESICLE													GO_COATED_VESICLE	GO_EXTRINSIC_COMPONENT_OF_MEMBRANE	GO_DISTAL_AXON
6224	RPS20	ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]						GO_SYNAPSE																				GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT										GO_SMALL_RIBOSOMAL_SUBUNIT														GO_CYTOSOLIC_RIBOSOME									GO_RIBONUCLEOPROTEIN_COMPLEX									GO_RIBOSOMAL_SUBUNIT									GO_RIBOSOME							
824	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]								GO_DENDRITIC_TREE		GO_CELL_SUBSTRATE_JUNCTION		GO_MITOCHONDRION			GO_NEURON_PROJECTION		GO_ACTIN_CYTOSKELETON		GO_ANCHORING_JUNCTION		GO_SOMATODENDRITIC_COMPARTMENT		GO_MEMBRANE_REGION																GO_CORTICAL_ACTIN_CYTOSKELETON				GO_CELL_CORTEX				GO_CELL_BODY	GO_CORTICAL_CYTOSKELETON	GO_WHOLE_MEMBRANE																														GO_ENDOPLASMIC_RETICULUM					
25828	TXN2	thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]								GO_DENDRITIC_TREE				GO_MITOCHONDRION		GO_MITOCHONDRIAL_MATRIX	GO_NEURON_PROJECTION						GO_SOMATODENDRITIC_COMPARTMENT																										GO_CELL_BODY																																					
6416	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]								GO_DENDRITIC_TREE							GO_NEURON_PROJECTION						GO_SOMATODENDRITIC_COMPARTMENT																			GO_NEURON_PROJECTION_CYTOPLASM							GO_CELL_BODY						GO_AXON																			GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM						GO_CYTOPLASMIC_REGION						
23397	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]									GO_CONDENSED_CHROMOSOME																																			GO_CONDENSED_NUCLEAR_CHROMOSOME																																								
79736	TEFM	transcription elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26223]												GO_MITOCHONDRION		GO_MITOCHONDRIAL_MATRIX																																													GO_RIBONUCLEOPROTEIN_COMPLEX																									
201626	PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]												GO_MITOCHONDRION		GO_MITOCHONDRIAL_MATRIX																																																																						
5106	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]												GO_MITOCHONDRION		GO_MITOCHONDRIAL_MATRIX																																																																						
92935	MARS2	methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]												GO_MITOCHONDRION		GO_MITOCHONDRIAL_MATRIX																																																																						
55915	LANCL2	LanC like 2 [Source:HGNC Symbol;Acc:HGNC:6509]																	GO_ACTIN_CYTOSKELETON																						GO_CORTICAL_ACTIN_CYTOSKELETON				GO_CELL_CORTEX					GO_CORTICAL_CYTOSKELETON																																				
6282	S100A11	S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]																			GO_ANCHORING_JUNCTION								GO_RUFFLE		GO_CELL_LEADING_EDGE																						GO_VESICLE_LUMEN												GO_ADHERENS_JUNCTION							GO_CELL_CELL_JUNCTION														
5230	PGK1	phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]																							GO_MEMBRANE_REGION																										GO_WHOLE_MEMBRANE																																			
2335	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]																								GO_PLASMA_MEMBRANE_REGION																											GO_VESICLE_LUMEN			GO_APICAL_PLASMA_MEMBRANE							GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX			GO_APICAL_PART_OF_CELL										GO_EXTRACELLULAR_MATRIX					GO_ENDOPLASMIC_RETICULUM					
6698	SPRR1A	small proline rich protein 1A [Source:HGNC Symbol;Acc:HGNC:11259]																									GO_CORNIFIED_ENVELOPE																																																											
1939	EIF2D	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]																										GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT										GO_SMALL_RIBOSOMAL_SUBUNIT		GO_NUCLEAR_BODY												GO_CYTOSOLIC_RIBOSOME									GO_RIBONUCLEOPROTEIN_COMPLEX									GO_RIBOSOMAL_SUBUNIT									GO_RIBOSOME							
9989	PPP4R1	protein phosphatase 4 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:9320]																												GO_PHOSPHATASE_COMPLEX		GO_CATALYTIC_COMPLEX																																																						
6878	TAF6	TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]																														GO_CATALYTIC_COMPLEX																GO_METHYLTRANSFERASE_COMPLEX																																						
3276	PRMT1	protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]																														GO_CATALYTIC_COMPLEX																GO_METHYLTRANSFERASE_COMPLEX																																						
5719	PSMD13	proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]																														GO_CATALYTIC_COMPLEX																					GO_VESICLE_LUMEN																																	
5981	RFC1	replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]																														GO_CATALYTIC_COMPLEX																																																						
51747	LUC7L3	LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]																																						GO_NUCLEAR_BODY																				GO_NUCLEAR_SPECK	GO_RIBONUCLEOPROTEIN_COMPLEX																									
114034	TOE1	target of EGR1, exonuclease [Source:HGNC Symbol;Acc:HGNC:15954]																																						GO_NUCLEAR_BODY																				GO_NUCLEAR_SPECK																										
6651	SON	SON DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]																																						GO_NUCLEAR_BODY																				GO_NUCLEAR_SPECK																										
7874	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]																																						GO_NUCLEAR_BODY																																														
5189	PEX1	peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850]																																																	GO_WHOLE_MEMBRANE																																			
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]																																																													GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX													GO_EXTRACELLULAR_MATRIX										
29763	PACSIN3	protein kinase C and casein kinase substrate in neurons 3 [Source:HGNC Symbol;Acc:HGNC:8572]																																																																												GO_ENDOSOME								
9255	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]																																																																															GO_ENDOPLASMIC_RETICULUM					
11231	SEC63	SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]																																																																															GO_ENDOPLASMIC_RETICULUM					
4839	NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]																																																																																				
6829	SUPT5H	SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]																																																																																				
25831	HECTD1	HECT domain E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20157]																																																																																				
389362	PSMG4	proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]																																																																																				
4664	NAB1	NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]																																																																																				
55172	DNAAF2	dynein axonemal assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:20188]																																																																																				
55222	LRRC20	leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]																																																																																				
64786	TBC1D15	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]																																																																																				
7264	TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]																																																																																				
83475	DOHH	deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]																																																																																				
