
4191	MDH2	malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971]			REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCONEOGENESIS									REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE_					REACTOME_METABOLISM_OF_CARBOHYDRATES													REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE																																					REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT							
5223	PGAM1	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]			REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCONEOGENESIS											REACTOME_NEUTROPHIL_DEGRANULATION			REACTOME_METABOLISM_OF_CARBOHYDRATES					REACTOME_INNATE_IMMUNE_SYSTEM																REACTOME_GLYCOLYSIS																																				
5106	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]			REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCONEOGENESIS														REACTOME_METABOLISM_OF_CARBOHYDRATES																																																									
25879	DCAF13	DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]						REACTOME_METABOLISM_OF_RNA			REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION																									REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL																																								REACTOME_RRNA_PROCESSING	
6829	SUPT5H	SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]						REACTOME_METABOLISM_OF_RNA																REACTOME_HIV_LIFE_CYCLE			REACTOME_INFECTIOUS_DISEASE	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53											REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	REACTOME_HIV_INFECTION					REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES							REACTOME_DISEASE																									
85456	TNKS1BP1	tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]						REACTOME_METABOLISM_OF_RNA																				REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53																																																	
80746	TSEN2	tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]						REACTOME_METABOLISM_OF_RNA																											REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS																								REACTOME_TRNA_PROCESSING																		
4839	NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]						REACTOME_METABOLISM_OF_RNA																												REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL																																								REACTOME_RRNA_PROCESSING	
113130	CDCA5	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]							REACTOME_MITOTIC_PROMETAPHASE										REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION												REACTOME_SEPARATION_OF_SISTER_CHROMATIDS						REACTOME_M_PHASE							REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE									REACTOME_CELL_CYCLE_MITOTIC												REACTOME_CELL_CYCLE												
23397	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]							REACTOME_MITOTIC_PROMETAPHASE																												REACTOME_M_PHASE																REACTOME_CELL_CYCLE_MITOTIC												REACTOME_CELL_CYCLE												
1915	EEF1A1	eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189]								REACTOME_PROTEIN_METHYLATION	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY			REACTOME_NEUTROPHIL_DEGRANULATION								REACTOME_INNATE_IMMUNE_SYSTEM					REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI																					REACTOME_TRANSLATION															REACTOME_AUTOPHAGY											
23193	GANAB	glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]									REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION											REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION					REACTOME_INFECTIOUS_DISEASE																									REACTOME_DISEASE																									
7264	TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]									REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION											REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION																																																							
7874	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]									REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION																	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53																																									REACTOME_REGULATION_OF_TP53_ACTIVITY								REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
23770	FKBP8	FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]									REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION																																																																		REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
8802	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha [Source:HGNC Symbol;Acc:HGNC:11449]													REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE_																		REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE																																					REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT							
4141	MARS1	methionyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6898]														REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION										REACTOME_TRNA_AMINOACYLATION																									REACTOME_TRANSLATION																										
833	CARS1	cysteinyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:1493]														REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION										REACTOME_TRNA_AMINOACYLATION																									REACTOME_TRANSLATION																										
6282	S100A11	S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]															REACTOME_NEUTROPHIL_DEGRANULATION								REACTOME_INNATE_IMMUNE_SYSTEM																																																				
1399	CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]																			REACTOME_SIGNALING_BY_NTRKS								REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM														REACTOME_SIGNALING_BY_INTERLEUKINS				REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES																														
4664	NAB1	NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]																			REACTOME_SIGNALING_BY_NTRKS																										REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES									REACTOME_NERVOUS_SYSTEM_DEVELOPMENT																					
6878	TAF6	TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]																						REACTOME_HIV_LIFE_CYCLE			REACTOME_INFECTIOUS_DISEASE	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53											REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	REACTOME_HIV_INFECTION					REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES							REACTOME_DISEASE																	REACTOME_REGULATION_OF_TP53_ACTIVITY								
6416	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]																							REACTOME_INNATE_IMMUNE_SYSTEM		REACTOME_INFECTIOUS_DISEASE		REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI													REACTOME_SIGNALING_BY_INTERLEUKINS									REACTOME_DISEASE																									
9114	ATP6V0D1	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]																							REACTOME_INNATE_IMMUNE_SYSTEM					REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI		REACTOME_AMINO_ACIDS_REGULATE_MTORC1															REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES																								REACTOME_ION_CHANNEL_TRANSPORT						
301	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]																											REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM														REACTOME_SIGNALING_BY_INTERLEUKINS														REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING																		REACTOME_MUSCLE_CONTRACTION		
22821	RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]																											REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM																																																
5339	PLEC	plectin [Source:HGNC Symbol;Acc:HGNC:9069]																																				REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES										REACTOME_COLLAGEN_FORMATION	REACTOME_CELL_JUNCTION_ORGANIZATION					REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION								REACTOME_CELL_CELL_COMMUNICATION															
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]																																				REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES										REACTOME_COLLAGEN_FORMATION						REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION																							
56288	PARD3	par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]																																															REACTOME_CELL_JUNCTION_ORGANIZATION													REACTOME_CELL_CELL_COMMUNICATION															
824	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]																																																		REACTOME_DISEASE		REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION																							
1809	DPYSL3	dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]																																																						REACTOME_NERVOUS_SYSTEM_DEVELOPMENT																					
488	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]																																																																					REACTOME_ION_CHANNEL_TRANSPORT				REACTOME_MUSCLE_CONTRACTION		
55737	VPS35	VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]																																																																											
51601	LIPT1	lipoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:29569]																																																																											
2181	ACSL3	acyl-CoA synthetase long chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]																																																																											
10654	PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]																																																																											
1073	CFL2	cofilin 2 [Source:HGNC Symbol;Acc:HGNC:1875]																																																																											
125950	RAVER1	ribonucleoprotein, PTB binding 1 [Source:HGNC Symbol;Acc:HGNC:30296]																																																																											
129607	CMPK2	cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]																																																																											
1939	EIF2D	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]																																																																											
3070	HELLS	helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]																																																																											
389362	PSMG4	proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]																																																																											
4640	MYO1A	myosin IA [Source:HGNC Symbol;Acc:HGNC:7595]																																																																											
51747	LUC7L3	LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]																																																																											
56683	CFAP298	cilia and flagella associated protein 298 [Source:HGNC Symbol;Acc:HGNC:1301]																																																																											
57446	NDRG3	NDRG family member 3 [Source:HGNC Symbol;Acc:HGNC:14462]																																																																											
6050	RNH1	ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]																																																																											
6651	SON	SON DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]																																																																											
7265	TTC1	tetratricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12391]																																																																											
80014	WWC2	WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]																																																																											
83786	FRMD8	FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462]																																																																											
84952	CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]																																																																											
9770	RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]																																																																											
