
6202	RPS8	ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]			GO_RIBONUCLEOPROTEIN_COMPLEX				GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION	GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT			GO_SMALL_RIBOSOMAL_SUBUNIT									GO_CYTOSOLIC_RIBOSOME							GO_RIBOSOMAL_SUBUNIT						GO_RIBOSOME										
27044	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]			GO_RIBONUCLEOPROTEIN_COMPLEX																																									
51574	LARP7	La ribonucleoprotein 7, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:24912]			GO_RIBONUCLEOPROTEIN_COMPLEX																																									
1017	CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]				GO_NUCLEAR_BODY											GO_CAJAL_BODY																		GO_MICROTUBULE_CYTOSKELETON		GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS			GO_TRANSFERASE_COMPLEX					GO_CHROMOSOMAL_REGION	
7750	ZMYM2	zinc finger MYM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:12989]				GO_NUCLEAR_BODY															GO_PML_BODY																									
7874	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]				GO_NUCLEAR_BODY															GO_PML_BODY																									
23464	GCAT	glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]				GO_NUCLEAR_BODY																																								
23191	CYFIP1	cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759]							GO_CELL_SUBSTRATE_JUNCTION	GO_ANCHORING_JUNCTION		GO_ACTIN_BASED_CELL_PROJECTION							GO_PERINUCLEAR_REGION_OF_CYTOPLASM			GO_FILOPODIUM			GO_CELL_LEADING_EDGE		GO_NEURON_SPINE	GO_RUFFLE			GO_SITE_OF_POLARIZED_GROWTH		GO_LAMELLIPODIUM	GO_POSTSYNAPSE									GO_DISTAL_AXON			
1399	CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]													GO_NEUROMUSCULAR_JUNCTION																			GO_POSTSYNAPSE												
8091	HMGA2	high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]																GO_HETEROCHROMATIN																												
29128	UHRF1	ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]																GO_HETEROCHROMATIN																												
5903	RANBP2	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]																	GO_PERINUCLEAR_REGION_OF_CYTOPLASM																							GO_NUCLEAR_MEMBRANE				
55920	RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]																								GO_SUPRAMOLECULAR_POLYMER			GO_MIDBODY						GO_MICROTUBULE_CYTOSKELETON			GO_SUPRAMOLECULAR_COMPLEX	GO_POLYMERIC_CYTOSKELETAL_FIBER						GO_CHROMOSOMAL_REGION	GO_SPINDLE
7332	UBE2L3	ubiquitin conjugating enzyme E2 L3 [Source:HGNC Symbol;Acc:HGNC:12488]																																						GO_TRANSFERASE_COMPLEX						
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]																																												
29894	CPSF1	cleavage and polyadenylation specific factor 1 [Source:HGNC Symbol;Acc:HGNC:2324]																																												
10061	ABCF2	ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]																																												
27143	PALD1	phosphatase domain containing paladin 1 [Source:HGNC Symbol;Acc:HGNC:23530]																																												
445815	PALM2AKAP2	PALM2 and AKAP2 fusion [Source:HGNC Symbol;Acc:HGNC:33529]																																												
7167	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]																																												
9208	LRRFIP1	LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]																																												
