
55737	VPS35	VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]					GO_RETROMER_COMPLEX	GO_WHOLE_MEMBRANE			GO_VACUOLAR_MEMBRANE	GO_VACUOLE		GO_ENDOSOME_MEMBRANE		GO_CELL_BODY					GO_MEMBRANE_PROTEIN_COMPLEX		GO_SYNAPSE	GO_EARLY_ENDOSOME						GO_ENDOSOME										GO_NEURON_PROJECTION								
55667	DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]					GO_RETROMER_COMPLEX						GO_VESICLE_MEMBRANE								GO_MEMBRANE_PROTEIN_COMPLEX																						GO_GOLGI_APPARATUS		GO_SECRETORY_VESICLE			
9114	ATP6V0D1	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]						GO_WHOLE_MEMBRANE	GO_TRANSPORT_VESICLE		GO_VACUOLAR_MEMBRANE	GO_VACUOLE	GO_VESICLE_MEMBRANE	GO_ENDOSOME_MEMBRANE				GO_ENDOCYTIC_VESICLE			GO_MEMBRANE_PROTEIN_COMPLEX		GO_SYNAPSE	GO_EARLY_ENDOSOME					GO_PHAGOCYTIC_VESICLE	GO_ENDOSOME		GO_ENDOCYTIC_VESICLE_MEMBRANE					GO_EXOCYTIC_VESICLE	GO_MICROTUBULE_CYTOSKELETON		GO_NEURON_PROJECTION		GO_DISTAL_AXON		GO_APICAL_PLASMA_MEMBRANE	GO_SECRETORY_VESICLE			GO_APICAL_PART_OF_CELL
56895	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]						GO_WHOLE_MEMBRANE																																								
51	ACOX1	acyl-CoA oxidase 1 [Source:HGNC Symbol;Acc:HGNC:119]						GO_WHOLE_MEMBRANE																																								
1615	DARS1	aspartyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:2678]																					GO_SYNAPSE																									
23193	GANAB	glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]																							GO_PIGMENT_GRANULE																		GO_GOLGI_APPARATUS					
25879	DCAF13	DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]																																				GO_MICROTUBULE_CYTOSKELETON										
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]																																												GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX		
22821	RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]																																														
6878	TAF6	TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]																																														
9989	PPP4R1	protein phosphatase 4 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:9320]																																														
10514	MYBBP1A	MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]																																														
8479	HIRIP3	HIRA interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:4917]																																														
51065	RPS27L	ribosomal protein S27 like [Source:HGNC Symbol;Acc:HGNC:18476]																																														
23397	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]																																														
6829	SUPT5H	SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]																																														
7358	UGDH	UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]																																														
83786	FRMD8	FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462]																																														
