Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_MUSCLE_SPASM	144	Muscle spasm	4	0.0278	2.05E-4	1.02E-2
HP_MYALGIA	145	Myalgia	4	0.0276	2.1E-4	1.03E-2
HP_INTELLECTUAL_DISABILITY_MILD	270	Intellectual disability, mild	5	0.0185	2.13E-4	1.03E-2
HP_PROGRESSIVE	270	Progressive	5	0.0185	2.13E-4	1.03E-2
HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_MORPHOLOGY	830	Abnormal peripheral nervous system morphology	8	0.0096	2.55E-4	1.21E-2
HP_INTRINSIC_HAND_MUSCLE_ATROPHY	12	Intrinsic hand muscle atrophy	2	0.1667	2.56E-4	1.21E-2
HP_AUTISTIC_BEHAVIOR	450	Autistic behavior	6	0.0133	2.89E-4	1.34E-2
HP_HYPSARRHYTHMIA	158	Hypsarrhythmia	4	0.0253	2.91E-4	1.34E-2
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_HAND	64	Abnormality of the musculature of the hand	3	0.0469	2.92E-4	1.34E-2
HP_UNERUPTED_TOOTH	13	Unerupted tooth	2	0.1538	3.03E-4	1.36E-2
HP_ABNORMAL_MYELINATION	456	Abnormal myelination	6	0.0132	3.1E-4	1.36E-2


