Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_NUCLEAR_PERIPHERY	131	The portion of the nuclear lumen proximal to the inner nuclear membrane. [GOC:krc, GOC:mah]	7	0.0534	5.91E-7	2.57E-5
GO_SYNAPSE	1357	The junction between an axon of one neuron and a dendrite of another neuron, a muscle fiber or a glial cell. As the axon approaches the synapse it enlarges into a specialized structure, the presynaptic terminal bouton, which contains mitochondria and synaptic vesicles. At the tip of the terminal bouton is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic terminal bouton secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane. [GOC:aruk, ISBN:0198506732, PMID:24619342, PMID:29383328, PMID:31998110]	19	0.0140	6.22E-7	2.59E-5
GO_CHAPERONE_COMPLEX	25	A protein complex required for the non-covalent folding or unfolding, maturation, stabilization or assembly or disassembly of macromolecular structures. Usually active during or immediately after completion of translation. Many chaperone complexes contain heat shock proteins. [GOC:bhm, PMID:21855797]	4	0.1600	2.07E-6	8.29E-5
GO_MICROTUBULE_ASSOCIATED_COMPLEX	159	Any multimeric complex connected to a microtubule. [GOC:jl]	7	0.0440	2.17E-6	8.35E-5
GO_NUCLEAR_SPECK	401	A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy. [http://www.cellnucleus.com/]	10	0.0249	2.53E-6	9.39E-5
GO_ENVELOPE	1219	A multilayered structure surrounding all or part of a cell; encompasses one or more lipid bilayers, and may include a cell wall layer; also includes the space between layers. [GOC:mah, GOC:pz]	17	0.0139	2.68E-6	9.57E-5
GO_BRUSH_BORDER	106	The dense covering of microvilli on the apical surface of a epithelial cells in tissues such as the intestine, kidney, and choroid plexus; the microvilli aid absorption by increasing the surface area of the cell. [GOC:sl, ISBN:0815316194]	6	0.0566	2.77E-6	9.58E-5
GO_RIBONUCLEOPROTEIN_GRANULE	243	A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions. [GOC:go_curators, GOC:sp, PMID:16520386, PMID:20368989, PMID:21436445]	8	0.0329	3.52E-6	1.17E-4
GO_RIBOSOME	253	An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins. [ISBN:0198506732]	8	0.0316	4.73E-6	1.53E-4
GO_ACTIN_FILAMENT	117	A filamentous structure formed of a two-stranded helical polymer of the protein actin and associated proteins. Actin filaments are a major component of the contractile apparatus of skeletal muscle and the microfilaments of the cytoskeleton of eukaryotic cells. The filaments, comprising polymerized globular actin molecules, appear as flexible structures with a diameter of 5-9 nm. They are organized into a variety of linear bundles, two-dimensional networks, and three dimensional gels. In the cytoskeleton they are most highly concentrated in the cortex of the cell just beneath the plasma membrane. [GOC:mah, ISBN:0198506732, PMID:10666339]	6	0.0513	4.92E-6	1.54E-4
GO_MIDBODY	182	A thin cytoplasmic bridge formed between daughter cells at the end of cytokinesis. The midbody forms where the contractile ring constricts, and may persist for some time before finally breaking to complete cytokinesis. [ISBN:0815316194]	7	0.0385	5.29E-6	1.61E-4
GO_RIBOSOMAL_SUBUNIT	187	Either of the two subunits of a ribosome: the ribosomal large subunit or the ribosomal small subunit. [GOC:jl]	7	0.0374	6.32E-6	1.86E-4
GO_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX	11	A multienzyme complex found in all multicellular eukaryotes composed of eight proteins with aminoacyl-tRNA synthetase activities (abbreviated as: ArgRS, AspRS, GluProRS, GlnRS, IleRS, LeuRS, LysRS, MetRS where RS is the enzyme, preceded by the amino acid it uses as a substrate) as well as three non-synthetase proteins (p43, p38, and p18) with diverse functions. Several of these subunits are known dimers, so the total polypeptide count in the multisynthetase complex is at least fifteen. All of the enzymes in this assembly catalyze the same reaction, the covalent attachment of an amino acid to either the 2'- or 3'-hydroxyl of the 3'-terminal adenosine of tRNA, but using different substrates. [GOC:jl, PMID:16169847]	3	0.2727	7.81E-6	2.23E-4
GO_CYTOPLASMIC_STRESS_GRANULE	74	A dense aggregation in the cytosol composed of proteins and RNAs that appear when the cell is under stress. [GOC:ans, PMID:17284590, PMID:17601829, PMID:17967451, PMID:20368989]	5	0.0676	8.15E-6	2.27E-4
GO_SPINDLE	367	The array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart. [ISBN:0198547684]	9	0.0245	9.33E-6	2.52E-4
GO_NUCLEAR_INCLUSION_BODY	12	An intranuclear focus at which aggregated proteins have been sequestered. [GOC:jl]	3	0.2500	1.04E-5	2.74E-4
GO_NUCLEAR_MEMBRANE	301	Either of the lipid bilayers that surround the nucleus and form the nuclear envelope; excludes the intermembrane space. [GOC:mah, GOC:pz]	8	0.0266	1.67E-5	4.28E-4
GO_AZUROPHIL_GRANULE_LUMEN	91	The volume enclosed by the membrane of an azurophil granule, a primary lysosomal granule found in neutrophil granulocytes that contains a wide range of hydrolytic enzymes and is released into the extracellular fluid. [GOC:bf, PMID:17152095]	5	0.0549	2.24E-5	5.6E-4
GO_AZUROPHIL_GRANULE	155	Primary lysosomal granule found in neutrophil granulocytes. Contains a wide range of hydrolytic enzymes and is released into the extracellular fluid. [GOC:jl, PMID:17152095]	6	0.0387	2.45E-5	5.99E-4
GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	47	The small subunit of a ribosome located in the cytosol. [GOC:mtg_sensu]	4	0.0851	2.74E-5	6.54E-4
GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	159	A cell part consisting of multiple, closely packed actin-based cell projections. [GOC:dos]	6	0.0377	2.83E-5	6.59E-4
GO_CHROMOSOME_TELOMERIC_REGION	164	The terminal region of a linear chromosome that includes the telomeric DNA repeats and associated proteins. [GOC:elh]	6	0.0366	3.37E-5	7.66E-4
GO_NUCLEOLUS	1382	A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome. [ISBN:0198506732]	16	0.0116	5.16E-5	1.15E-3
GO_NUCLEAR_MATRIX	109	The dense fibrillar network lying on the inner side of the nuclear membrane. [ISBN:0582227089]	5	0.0459	5.33E-5	1.16E-3
GO_RUFFLE	179	Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork. [ISBN:0124325653]	6	0.0335	5.48E-5	1.17E-3
GO_MYOSIN_COMPLEX	57	A protein complex, formed of one or more myosin heavy chains plus associated light chains and other proteins, that functions as a molecular motor; uses the energy of ATP hydrolysis to move actin filaments or to move vesicles or other cargo on fixed actin filaments; has magnesium-ATPase activity and binds actin. Myosin classes are distinguished based on sequence features of the motor, or head, domain, but also have distinct tail regions that are believed to bind specific cargoes. [GOC:mah, Wikipedia:Myosin]	4	0.0702	5.9E-5	1.23E-3
GO_NUCLEAR_ENVELOPE	473	The double lipid bilayer enclosing the nucleus and separating its contents from the rest of the cytoplasm; includes the intermembrane space, a gap of width 20-40 nm (also called the perinuclear space). [ISBN:0198547684]	9	0.0190	6.75E-5	1.38E-3
GO_SECRETORY_GRANULE	856	A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules. [GOC:mah, ISBN:0198506732]	12	0.0140	8.07E-5	1.62E-3
GO_CELL_CELL_JUNCTION	493	A cell junction that forms a connection between two or more cells in a multicellular organism; excludes direct cytoplasmic intercellular bridges, such as ring canals in insects. [GOC:aruk, GOC:bc, GOC:dgh, GOC:hb, GOC:mah, PMID:21422226, PMID:28096264]	9	0.0183	9.24E-5	1.81E-3
GO_FICOLIN_1_RICH_GRANULE	124	Highly exocytosable gelatinase-poor granules found in neutrophils and rich in ficolin-1.  Ficolin-1 is released from neutrophil granules by stimulation with fMLP or PMA, and the majority becomes associated with the surface membrane of the cells and can be detected by flow cytometry. [GOC:mec, PMID:19741154]	5	0.0403	9.84E-5	1.86E-3
GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	124	The end of a linear chromosome, required for the integrity and maintenance of the end. A chromosome telomere usually includes a region of telomerase-encoded repeats the length of which rarely exceeds 20 bp each and that permits the formation of a telomeric loop (T-loop). The telomeric repeat region is usually preceded by a sub-telomeric region that is gene-poor but rich in repetitive elements. Some telomeres only consist of the latter part (for eg. D. melanogaster telomeres). [GOC:elh]	5	0.0403	9.84E-5	1.86E-3
GO_FIBRILLAR_CENTER	129	A structure found most metazoan nucleoli, but not usually found in lower eukaryotes; surrounded by the dense fibrillar component; the zone of transcription from multiple copies of the pre-rRNA genes is in the border region between these two structures. [PMID:10754561]	5	0.0388	1.19E-4	2.2E-3
GO_PERICHROMATIN_FIBRILS	5	Structures of variable diameter visible in the nucleoplasm by electron microscopy, mainly observed near the border of condensed chromatin. The fibrils are enriched in RNA, and are believed to be sites of pre-mRNA splicing and polyadenylylation representing the in situ form of nascent transcripts. [PMID:14731598]	2	0.4000	1.33E-4	2.42E-3
GO_MITOTIC_SPINDLE	133	A spindle that forms as part of mitosis. Mitotic and meiotic spindles contain distinctive complements of proteins associated with microtubules. [GOC:mah, GOC:vw, PMID:11408572, PMID:18367542, PMID:8027178]	5	0.0376	1.37E-4	2.44E-3
GO_SARCOLEMMA	135	The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers. [ISBN:0198506732]	5	0.0370	1.47E-4	2.54E-3
GO_CELL_DIVISION_SITE	72	The eventual plane of cell division (also known as cell cleavage or cytokinesis) in a dividing cell. In Eukaryotes, the cleavage apparatus, composed of septin structures and the actomyosin contractile ring, forms along this plane, and the mitotic, or meiotic, spindle is aligned perpendicular to the division plane. In bacteria, the cell division site is generally located at mid-cell and is the site at which the cytoskeletal structure, the Z-ring, assembles. [GOC:bf, GOC:imk, GOC:krc, GOC:ns, PMID:12101122, PMID:15380095, PMID:16983191, PMID:18165305]	4	0.0556	1.47E-4	2.54E-3
GO_SMALL_RIBOSOMAL_SUBUNIT	74	The smaller of the two subunits of a ribosome. [GOC:mah]	4	0.0541	1.64E-4	2.78E-3
GO_CELL_LEADING_EDGE	421	The area of a motile cell closest to the direction of movement. [GOC:pg]	8	0.0190	1.74E-4	2.85E-3
GO_I_BAND	140	A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end. [ISBN:0321204131]	5	0.0357	1.74E-4	2.85E-3
GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX	30	A ribonucleoprotein complex that contains an RNA molecule of the small nucleolar RNA (snoRNA) family and associated proteins. Most are involved in a step of processing of rRNA: cleavage, 2'-O-methylation, or pseudouridylation. The majority, though not all, fall into one of two classes, box C/D type or box H/ACA type. [GOC:krc, GOC:mah, ISBN:0879695897]	3	0.1000	1.83E-4	2.95E-3
GO_VACUOLE	802	A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol. [GOC:mtg_sensu, ISBN:0198506732]	11	0.0137	1.94E-4	3.09E-3
GO_INCLUSION_BODY	78	A discrete intracellular part formed of aggregated molecules such as proteins or other biopolymers. [GOC:mah, PMID:11121744]	4	0.0513	2.01E-4	3.14E-3
GO_SITE_OF_DNA_DAMAGE	82	A region of a chromosome at which DNA damage has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix. [GOC:pg]	4	0.0488	2.43E-4	3.75E-3
GO_BOX_C_D_SNORNP_COMPLEX	7	A ribonucleoprotein complex containing small nucleolar RNA of the box C/D type that can carry out ribose-2'-O-methylation of target RNAs. [ISBN:0879695897, PMID:17284456]	2	0.2857	2.77E-4	4.14E-3
GO_PRE_SNORNP_COMPLEX	7	A ribonucleoprotein complex that contains a precursor small nucleolar RNA (pre-snoRNA) and associated proteins, and forms during small nucleolar ribonucleoprotein complex (snoRNP) assembly. Pre-snoRNP complexes may contain proteins not found in the corresponding mature snoRNP complexes. [GOC:BHF, GOC:mah, GOC:rl, PMID:17636026, PMID:17709390]	2	0.2857	2.77E-4	4.14E-3
GO_COP9_SIGNALOSOME	36	A protein complex that catalyzes the deneddylation of proteins, including the cullin component of SCF ubiquitin E3 ligase; deneddylation increases the activity of cullin family ubiquitin ligases. The signalosome is involved in many regulatory process, including some which control development, in many species; also regulates photomorphogenesis in plants; in many species its subunits are highly similar to those of the proteasome. [PMID:11019806, PMID:12186635, PMID:14570571]	3	0.0833	3.16E-4	4.65E-3
GO_ZONA_PELLUCIDA_RECEPTOR_COMPLEX	8	A multisubunit complex comprising the chaperonin-containing T-complex and several other components involved in mediating sperm-oocyte Interaction. [GOC:hjd, PMID:21880732]	2	0.2500	3.69E-4	5.35E-3
GO_ADHERENS_JUNCTION	166	A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules. [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:17854762, PMID:20571587, PMID:21422226, PMID:28096264]	5	0.0301	3.82E-4	5.46E-3
GO_LIPID_DROPLET	93	An intracellular non-membrane-bounded organelle comprising a matrix of coalesced lipids surrounded by a phospholipid monolayer. May include associated proteins. [GOC:mah, GOC:tb]	4	0.0430	3.94E-4	5.49E-3
GO_SECRETORY_VESICLE	1018	A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space. [GOC:dos]	12	0.0118	3.95E-4	5.49E-3
GO_SMALL_SUBUNIT_PROCESSOME	39	A large ribonucleoprotein complex that is an early preribosomal complex. In S. cerevisiae, it has a size of 80S and consists of the 35S pre-rRNA, early-associating ribosomal proteins most of which are part of the small ribosomal subunit, the U3 snoRNA and associated proteins. [GOC:krc, GOC:vw, PMID:12068309, PMID:12957375, PMID:15120992, PMID:15590835]	3	0.0769	4.01E-4	5.5E-3
GO_VACUOLAR_LUMEN	173	The volume enclosed within the vacuolar membrane. [ISBN:0198506732]	5	0.0289	4.61E-4	6.24E-3
GO_EUCHROMATIN	42	A dispersed and relatively uncompacted form of chromatin. [GOC:elh]	3	0.0714	5E-4	6.67E-3
GO_X_CHROMOSOME	10	The sex chromosome present in both sexes of species in which the male is the heterogametic sex. Two copies of the X chromosome are present in each somatic cell of females and one copy is present in males. [GOC:mah, GOC:mr, ISBN:0582227089, PMID:20622855, Wikipedia:XY_sex-determination_system]	2	0.2000	5.9E-4	7.77E-3
GO_WHOLE_MEMBRANE	1721	Any lipid bilayer that completely encloses some structure, and all the proteins embedded in it or attached to it.  Examples include the plasma membrane and most organelle membranes. [GOC:dos]	16	0.0093	6.09E-4	7.91E-3
GO_NUCLEAR_CHROMOSOME	1558	A chromosome that encodes the nuclear genome and is found in the nucleus of a eukaryotic cell during the cell cycle phases when the nucleus is intact. [GOC:dph, GOC:mah]	15	0.0096	6.36E-4	8.16E-3
GO_CHAPERONIN_CONTAINING_T_COMPLEX	11	A multisubunit ring-shaped complex that mediates protein folding in the cytosol without a cofactor. [GOC:sgd_curators, PMID:11580267]	2	0.1818	7.19E-4	9.03E-3
GO_SITE_OF_POLARIZED_GROWTH	191	Any part of a cell where non-isotropic growth takes place. [GOC:mah]	5	0.0262	7.22E-4	9.03E-3
GO_SPLICEOSOMAL_COMPLEX	192	Any of a series of ribonucleoprotein complexes that contain snRNA(s) and small nuclear ribonucleoproteins (snRNPs), and are formed sequentially during the spliceosomal splicing of one or more substrate RNAs, and which also contain the RNA substrate(s) from the initial target RNAs of splicing, the splicing intermediate RNA(s), to the final RNA products. During cis-splicing, the initial target RNA is a single, contiguous RNA transcript, whether mRNA, snoRNA, etc., and the released products are a spliced RNA and an excised intron, generally as a lariat structure. During trans-splicing, there are two initial substrate RNAs, the spliced leader RNA and a pre-mRNA. [GOC:editors, GOC:mah, ISBN:0198547684, PMID:19239890]	5	0.0260	7.39E-4	9.13E-3
GO_CHROMOSOME_CENTROMERIC_REGION	196	The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome. [GOC:cjm, GOC:elh, GOC:kmv, GOC:pr]	5	0.0255	8.1E-4	9.89E-3
GO_NUCLEAR_PORE_NUCLEAR_BASKET	12	A filamentous, cage-like assembly on the nuclear face of the nuclear pore complex (NPC). In S. cerevisiae, Mlp1p and Mlp2p are two major components of the NPC nuclear basket. In vertebrates, Tpr is a major component. [GOC:dgf, PMID:18046406, PMID:19524430, PMID:20947011, PMID:22419078]	2	0.1667	8.61E-4	1.04E-2
GO_KINESIN_COMPLEX	51	Any complex that includes a dimer of molecules from the kinesin superfamily, a group of related proteins that contain an extended region of predicted alpha-helical coiled coil in the main chain that likely produces dimerization. The native complexes of several kinesin family members have also been shown to contain additional peptides, often designated light chains as all of the noncatalytic subunits that are currently known are smaller than the chain that contains the motor unit. Kinesin complexes generally possess a force-generating enzymatic activity, or motor, which converts the free energy of the gamma phosphate bond of ATP into mechanical work. [GOC:mah, http://www.proweb.org/kinesin//KinesinMotility.html, http://www.proweb.org/kinesin//KinesinStructure.html]	3	0.0588	8.85E-4	1.06E-2
GO_MICROBODY_LUMEN	52	The volume enclosed by the membranes of a microbody. [GOC:mah]	3	0.0577	9.37E-4	1.09E-2
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	1124	The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane. [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]	12	0.0107	9.38E-4	1.09E-2
GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX	13	The eukaryotic translation initiation factor 4F complex is composed of eIF4E, eIF4A and eIF4G; it is involved in the recognition of the mRNA cap, ATP-dependent unwinding of the 5'-terminal secondary structure and recruitment of the mRNA to the ribosome. [GOC:hb, PMID:8449919]	2	0.1538	1.02E-3	1.17E-2
GO_CLEAVAGE_FURROW	54	The cleavage furrow is a plasma membrane invagination at the cell division site. The cleavage furrow begins as a shallow groove and eventually deepens to divide the cytoplasm. [GOC:vw, ISBN:0805319409]	3	0.0556	1.05E-3	1.19E-2
GO_ENDOCYTIC_VESICLE	313	A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting. [GOC:go_curators, PMID:19696797]	6	0.0192	1.09E-3	1.23E-2
GO_TRANSCRIPTION_EXPORT_COMPLEX	14	The transcription export (TREX) complex couples transcription elongation by RNA polymerase II to mRNA export. The complex associates with the polymerase and travels with it along the length of the transcribed gene. TREX is composed of the THO transcription elongation complex as well as other proteins that couple THO to mRNA export proteins. The TREX complex is known to be found in a wide range of eukaryotes, including S. cerevisiae and metazoans. [GOC:krc, PMID:11979277]	2	0.1429	1.18E-3	1.31E-2
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	58	The large subunit of a ribosome located in the cytosol. [GOC:mtg_sensu]	3	0.0517	1.29E-3	1.42E-2
GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE	59	A clathrin-coated, membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. [GOC:go_curators]	3	0.0508	1.35E-3	1.46E-2
GO_ACTIN_BASED_CELL_PROJECTION	220	A cell projection supported by an assembly of actin filaments, and which lacks microtubules. [PMID:15661519]	5	0.0227	1.35E-3	1.46E-2
GO_SITE_OF_DOUBLE_STRAND_BREAK	61	A region of a chromosome at which a DNA double-strand break has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix. [GOC:bf, GOC:mah, GOC:vw, PMID:20096808, PMID:21035408]	3	0.0492	1.49E-3	1.59E-2
GO_HOST_CELLULAR_COMPONENT	65	Any cellular component of a host cell. The host is an organism in which another organism, for instance a parasite or symbiont, spends part or all of its life cycle and from which it obtains nourishment and/or protection. [ISBN:0198506732]	3	0.0462	1.79E-3	1.87E-2
GO_LATERAL_PLASMA_MEMBRANE	65	The portion of the plasma membrane at the lateral side of the cell. In epithelial cells, lateral plasma membranes are on the sides of cells which lie at the interface of adjacent cells. [GOC:hb, GOC:mah, GOC:pr]	3	0.0462	1.79E-3	1.87E-2
GO_MITOCHONDRIAL_MATRIX	473	The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation. [GOC:as, ISBN:0198506732]	7	0.0148	1.89E-3	1.95E-2
GO_COSTAMERE	19	Regular periodic sub membranous arrays of vinculin in skeletal and cardiac muscle cells, these arrays link Z-discs to the sarcolemma and are associated with links to extracellular matrix. [GOC:jl, GOC:mtg_muscle, ISBN:0198506732, PMID:6405378]	2	0.1053	2.19E-3	2.24E-2
GO_ENDOPLASMIC_RETICULUM	1429	The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached). [ISBN:0198506732]	13	0.0091	2.41E-3	2.43E-2
