Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	161	The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the mitotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner. One homolog of each morphologic type goes into each of the resulting chromosome sets. [GOC:ai, GOC:jl]	7	0.0435	3.33E-7	1.1E-4
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE	979	A process in which a protein is transported to, or maintained in, a location within an organelle. [GOC:mah]	14	0.0143	5.15E-7	1.63E-4
GO_INTRACELLULAR_PROTEIN_TRANSPORT	1179	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]	15	0.0127	8.48E-7	2.46E-4
GO_SISTER_CHROMATID_COHESION	63	The cell cycle process in which the sister chromatids of a replicated chromosome become tethered to each other. [GOC:jh, GOC:mah, ISBN:0815316194]	5	0.0794	8.81E-7	2.46E-4
GO_ORGANIC_ACID_METABOLIC_PROCESS	1183	The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage. [ISBN:0198506732]	15	0.0127	8.85E-7	2.46E-4
GO_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	603	The chemical reactions and pathways resulting in the breakdown of organic and inorganic nitrogenous compounds. [GOC:jl, ISBN:0198506732]	11	0.0182	9.09E-7	2.46E-4
GO_MITOTIC_CELL_CYCLE	1053	Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent. [GOC:mah, ISBN:0815316194, Reactome:69278]	14	0.0133	1.22E-6	3.11E-4
GO_SISTER_CHROMATID_SEGREGATION	196	The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets. [GOC:ai, GOC:elh]	7	0.0357	1.25E-6	3.11E-4
GO_AMIDE_BIOSYNTHETIC_PROCESS	904	The chemical reactions and pathways resulting in the formation of an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group. [GOC:curators]	13	0.0144	1.27E-6	3.11E-4
GO_REGULATION_OF_CELL_CYCLE	1226	Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]	15	0.0122	1.38E-6	3.26E-4
GO_MEMBRANE_ORGANIZATION	937	A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins. [GOC:dph, GOC:tb]	13	0.0139	1.89E-6	4.28E-4
GO_REGULATION_OF_CELL_CYCLE_PROCESS	791	Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]	12	0.0152	1.94E-6	4.28E-4
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	210	The chemical reactions and pathways resulting in the breakdown of nuclear-transcribed mRNAs in eukaryotic cells. [GOC:krc]	7	0.0333	1.98E-6	4.28E-4
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1827	The chemical reactions and pathways resulting in the formation of organonitrogen compound. [GOC:pr, GOC:TermGenie]	18	0.0099	2.44E-6	5.14E-4
GO_REGULATION_OF_HYDROLASE_ACTIVITY	1302	Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3. [EC:3.-.-.-, GOC:ai]	15	0.0115	2.87E-6	5.87E-4
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1310	Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle. [GOC:mah]	15	0.0115	3.09E-6	6.16E-4
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1868	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus. [GOC:ai]	18	0.0096	3.33E-6	6.46E-4
GO_MICROTUBULE_BASED_PROCESS	852	Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins. [GOC:mah]	12	0.0141	4.14E-6	7.83E-4
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1714	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	17	0.0099	4.4E-6	8.13E-4
GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	872	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells. [GOC:mah]	12	0.0138	5.23E-6	9.44E-4
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION	591	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins. [GOC:mah]	10	0.0169	5.65E-6	9.96E-4
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	742	Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope. [GOC:ai]	11	0.0148	6.6E-6	1.14E-3
GO_MEIOTIC_CELL_CYCLE	254	Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions. [GOC:ai]	7	0.0276	6.91E-6	1.16E-3
GO_CHROMOSOME_ORGANIZATION	1253	A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]	14	0.0112	8.94E-6	1.47E-3
GO_NCRNA_METABOLIC_PROCESS	493	The chemical reactions and pathways involving non-coding RNA transcripts (ncRNAs). [GOC:mah]	9	0.0183	9.29E-6	1.49E-3
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	771	Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds. [GOC:ai]	11	0.0143	9.45E-6	1.49E-3
GO_RNA_PROCESSING	1442	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]	15	0.0104	9.75E-6	1.51E-3
GO_NUCLEAR_CHROMOSOME_SEGREGATION	272	The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles. [GOC:dos]	7	0.0257	1.08E-5	1.63E-3
GO_SPINDLE_ORGANIZATION	183	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart. [GOC:go_curators, GOC:mah]	6	0.0328	1.21E-5	1.77E-3
GO_MITOTIC_NUCLEAR_DIVISION	277	A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell. [ISBN:0198547684]	7	0.0253	1.21E-5	1.77E-3
GO_REGULATION_OF_PHOSPHORYLATION	1668	Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule. [GOC:jl]	16	0.0096	1.31E-5	1.81E-3
GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1864	Any process that modulates the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	17	0.0091	1.32E-5	1.81E-3
GO_TRNA_METABOLIC_PROCESS	186	The chemical reactions and pathways involving tRNA, transfer RNA, a class of relatively small RNA molecules responsible for mediating the insertion of amino acids into the sequence of nascent polypeptide chains during protein synthesis. Transfer RNA is characterized by the presence of many unusual minor bases, the function of which has not been completely established. [ISBN:0198506732]	6	0.0323	1.32E-5	1.81E-3
GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	653	The chemical reactions and pathways resulting in the breakdown of organic cyclic compound. [GOC:TermGenie]	10	0.0153	1.34E-5	1.81E-3
GO_TRANSLATIONAL_INITIATION	192	The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA. [ISBN:019879276X]	6	0.0312	1.58E-5	2.11E-3
GO_MEIOTIC_CELL_CYCLE_PROCESS	193	A process that is part of the meiotic cell cycle. [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]	6	0.0311	1.63E-5	2.13E-3
GO_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	404	Any process that activates or increases the activity of a GTPase. [GOC:jl, GOC:mah]	8	0.0198	1.67E-5	2.14E-3
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	534	The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances. [GOC:jl]	9	0.0169	1.75E-5	2.21E-3
GO_REGULATION_OF_PROTEIN_LOCALIZATION	994	Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location. [GOC:dph, GOC:mah, GOC:tb]	12	0.0121	1.93E-5	2.39E-3
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	120	The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins. [GOC:krc, GOC:ma, PMID:10025395]	5	0.0417	2.11E-5	2.58E-3
GO_MRNA_PROCESSING	551	Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide. [GOC:mah]	9	0.0163	2.23E-5	2.69E-3
GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION	554	Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]	9	0.0162	2.33E-5	2.75E-3
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	555	Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	9	0.0162	2.36E-5	2.75E-3
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	12	0.0117	2.73E-5	3.13E-3
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	716	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	10	0.0140	2.94E-5	3.32E-3
GO_REGULATION_OF_SISTER_CHROMATID_COHESION	22	Any process that modulates the frequency, rate or extent of sister chromatid cohesion. [GOC:go_curators]	3	0.1364	2.98E-5	3.32E-3
GO_APOPTOTIC_PROCESS	1994	A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died. [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]	17	0.0085	3.1E-5	3.38E-3
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1220	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	13	0.0107	3.13E-5	3.38E-3
GO_CHROMOSOME_SEGREGATION	334	The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles. [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]	7	0.0210	4.01E-5	4.27E-3
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	340	The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells. [ISBN:0198506732]	7	0.0206	4.48E-5	4.72E-3
GO_ORGANELLE_FISSION	467	The creation of two or more organelles by division of one organelle. [GOC:jid]	8	0.0171	4.65E-5	4.83E-3
GO_MITOTIC_CYTOKINESIS	72	A cell cycle process that results in the division of the cytoplasm of a cell after mitosis, resulting in the separation of the original cell into two daughter cells. [GOC:mtg_cell_cycle]	4	0.0556	4.79E-5	4.9E-3
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	144	Any microtubule cytoskeleton organization that is involved in mitosis. [GO_REF:0000060, GOC:TermGenie, PMID:18799626]	5	0.0347	5.05E-5	5.1E-3
GO_PEPTIDYL_AMINO_ACID_MODIFICATION	1290	The alteration of an amino acid residue in a peptide. [GOC:mah]	13	0.0101	5.53E-5	5.46E-3
GO_REGULATION_OF_GTPASE_ACTIVITY	479	Any process that modulates the rate of GTP hydrolysis by a GTPase. [GOC:jl, GOC:mah]	8	0.0167	5.56E-5	5.46E-3
GO_NEGATIVE_REGULATION_OF_SIGNALING	1490	Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process. [GOC:mtg_signal]	14	0.0094	5.96E-5	5.65E-3
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	484	Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule. [GOC:jl]	8	0.0165	5.97E-5	5.65E-3
GO_RNA_SPLICING	484	The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:krc, GOC:mah]	8	0.0165	5.97E-5	5.65E-3
GO_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	5	Any process that stops, prevents, or reduces the frequency, rate or extent of sister chromatid cohesion. [GOC:go_curators]	2	0.4000	7.43E-5	6.94E-3
GO_RESPONSE_TO_NITROGEN_COMPOUND	1145	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	12	0.0105	7.52E-5	6.94E-3
GO_ACTIN_FILAMENT_BASED_PROCESS	804	Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins. [GOC:mah]	10	0.0124	7.72E-5	7.04E-3
GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	980	Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]	11	0.0112	8.35E-5	7.52E-3
GO_FEMALE_MEIOTIC_NUCLEAR_DIVISION	31	A cell cycle process by which the cell nucleus divides as part of a meiotic cell cycle in the female germline. [GOC:dph, GOC:ems, GOC:mah, GOC:vw]	3	0.0968	8.55E-5	7.62E-3
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	84	Any process that modulates the frequency, rate or extent of sister chromatid segregation. [GOC:mah]	4	0.0476	8.76E-5	7.71E-3
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	1753	Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. [GOC:jid]	15	0.0086	9.13E-5	7.94E-3
GO_REGULATION_OF_MITOTIC_CELL_CYCLE	666	Any process that modulates the rate or extent of progress through the mitotic cell cycle. [GOC:dph, GOC:go_curators, GOC:tb]	9	0.0135	9.59E-5	8.25E-3
GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	87	The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG. [ISBN:0716731363, PMID:16510524]	4	0.0460	1E-4	8.54E-3
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	88	Any process that modulates the frequency, rate or extent of protein depolymerization. [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:12032137]	4	0.0455	1.05E-4	8.83E-3
GO_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION	6	The cell cycle process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets during the meiotic cell cycle in a female. [GOC:ai]	2	0.3333	1.11E-4	9.15E-3
GO_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING	6	Any process that activates or increases the frequency, rate or extent of microtubule binding. [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]	2	0.3333	1.11E-4	9.15E-3
GO_PEPTIDE_CROSS_LINKING	34	The formation of a covalent cross-link between or within protein chains. [GOC:jsg]	3	0.0882	1.13E-4	9.22E-3
GO_CYTOKINESIS	172	The division of the cytoplasm and the plasma membrane of a cell and its partitioning into two daughter cells. [GOC:mtg_cell_cycle]	5	0.0291	1.17E-4	9.42E-3
GO_CELLULAR_RESPONSE_TO_PEPTIDE	398	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus. [GOC:pr, GOC:TermGenie]	7	0.0176	1.2E-4	9.53E-3
GO_RESPONSE_TO_PEPTIDE	536	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus. [GOC:pr, GOC:TermGenie]	8	0.0149	1.21E-4	9.53E-3
GO_CYTOPLASMIC_TRANSLATIONAL_INITIATION	35	The process preceding formation of the peptide bond between the first two amino acids of a protein in the cytoplasm. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA. [GOC:hjd]	3	0.0857	1.24E-4	9.55E-3
GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	35	The cell cycle process in which the directed movement of the mitotic spindle to a specific location in the cell occurs. [GOC:ai]	3	0.0857	1.24E-4	9.55E-3
GO_MEIOTIC_CHROMOSOME_SEGREGATION	93	The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets during M phase of the meiotic cell cycle. [GOC:ai, GOC:mah]	4	0.0430	1.3E-4	9.89E-3
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1406	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:mah]	13	0.0092	1.31E-4	9.89E-3


