Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_ABNORMALITY_OF_THE_CEREBROSPINAL_FLUID	465	Abnormality of the cerebrospinal fluid	9	0.0194	2.39E-5	1.36E-3
HP_ABNORMALITY_OF_THE_OPTIC_NERVE	715	Abnormality of the optic nerve	11	0.0154	2.47E-5	1.39E-3
HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	1152	Abnormality of skin adnexa morphology	14	0.0122	2.63E-5	1.46E-3
HP_ABNORMAL_CIRCULATING_METABOLITE_CONCENTRATION	1009	Abnormal circulating metabolite concentration	13	0.0129	2.85E-5	1.56E-3
HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	183	Delayed gross motor development	6	0.0328	3.26E-5	1.76E-3
HP_ABNORMALITY_OF_CRANIAL_SUTURES	272	Abnormality of cranial sutures	7	0.0257	3.35E-5	1.79E-3
HP_REDUCED_TENDON_REFLEXES	494	Reduced tendon reflexes	9	0.0182	3.83E-5	2.03E-3
HP_HYPERACTIVITY	381	Hyperactivity	8	0.0210	3.89E-5	2.03E-3
HP_CONGENITAL_ONSET	280	Congenital onset	7	0.0250	4.03E-5	2.08E-3
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBELLUM	289	Aplasia/Hypoplasia of the cerebellum	7	0.0242	4.92E-5	2.51E-3
HP_CONSTITUTIONAL_SYMPTOM	918	Constitutional symptom	12	0.0131	5.11E-5	2.58E-3
HP_DYSKINESIA	199	Dyskinesia	6	0.0302	5.19E-5	2.59E-3
HP_HYPERREFLEXIA	650	Hyperreflexia	10	0.0154	5.85E-5	2.89E-3
HP_PREMATURE_BIRTH	126	Premature birth	5	0.0397	6.15E-5	3.01E-3
HP_ABNORMALITY_OF_THE_STERNUM	410	Abnormality of the sternum	8	0.0195	6.49E-5	3.14E-3
HP_FUNCTIONAL_ABNORMALITY_OF_THE_GASTROINTESTINAL_TRACT	803	Functional abnormality of the gastrointestinal tract	11	0.0137	7.02E-5	3.33E-3
HP_CEREBELLAR_ATROPHY	306	Cerebellar atrophy	7	0.0229	7.03E-5	3.33E-3
HP_SEVERE_GLOBAL_DEVELOPMENTAL_DELAY	130	Severe global developmental delay	5	0.0385	7.14E-5	3.34E-3
HP_ABNORMALITY_OF_VISION	1114	Abnormality of vision	13	0.0117	7.79E-5	3.58E-3
HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	1275	Abnormality of immune system physiology	14	0.0110	7.81E-5	3.58E-3
HP_ABNORMALITY_OF_FINGER	963	Abnormality of finger	12	0.0125	8.04E-5	3.65E-3
HP_THIN_UPPER_LIP_VERMILION	217	Thin upper lip vermilion	6	0.0276	8.38E-5	3.76E-3


