Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_FREQUENT_FALLS	92	Frequent falls	4	0.0435	4.57E-5	3.75E-3
HP_INFANTILE_ONSET	444	Infantile onset	7	0.0158	4.59E-5	3.75E-3
HP_BRAIN_ATROPHY	613	Brain atrophy	8	0.0131	4.9E-5	3.94E-3
HP_SUPRANUCLEAR_GAZE_PALSY	34	Supranuclear gaze palsy	3	0.0882	5.26E-5	4.14E-3
HP_ABNORMAL_EYELID_MORPHOLOGY	1024	Abnormal eyelid morphology	10	0.0098	6.29E-5	4.87E-3
HP_PROXIMAL_MUSCLE_WEAKNESS_IN_LOWER_LIMBS	37	Proximal muscle weakness in lower limbs	3	0.0811	6.79E-5	5.17E-3
HP_ABNORMAL_CELLULAR_PHENOTYPE	480	Abnormal cellular phenotype	7	0.0146	7.48E-5	5.6E-3
HP_PARKINSONISM	105	Parkinsonism	4	0.0381	7.66E-5	5.64E-3
HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	848	Abnormality of the nasal bridge	9	0.0106	8E-5	5.8E-3
HP_ABNORMAL_LIP_MORPHOLOGY	853	Abnormal lip morphology	9	0.0106	8.36E-5	5.97E-3
HP_THICK_EYEBROW	109	Thick eyebrow	4	0.0367	8.85E-5	6.22E-3
HP_ABNORMAL_CONJUGATE_EYE_MOVEMENT	864	Abnormal conjugate eye movement	9	0.0104	9.21E-5	6.31E-3
HP_EMG_NEUROPATHIC_CHANGES	41	EMG: neuropathic changes	3	0.0732	9.26E-5	6.31E-3
HP_ABNORMAL_HAIR_PATTERN	216	Abnormal hair pattern	5	0.0231	1E-4	6.73E-3
HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY	220	Abnormal muscle fiber morphology	5	0.0227	1.09E-4	7.23E-3
HP_CAPITATE_HAMATE_FUSION	8	Capitate-hamate fusion	2	0.2500	1.23E-4	7.64E-3
HP_MULTIPLE_ENCHONDROMATOSIS	8	Multiple enchondromatosis	2	0.2500	1.23E-4	7.64E-3
HP_NEURONAL_LOSS_IN_THE_CEREBRAL_CORTEX	8	Neuronal loss in the cerebral cortex	2	0.2500	1.23E-4	7.64E-3
HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	1112	Abnormal cardiovascular system physiology	10	0.0090	1.24E-4	7.64E-3
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	701	Atrophy/Degeneration affecting the central nervous system	8	0.0114	1.24E-4	7.64E-3
HP_THICK_VERMILION_BORDER	234	Thick vermilion border	5	0.0214	1.46E-4	8.86E-3
HP_DIFFICULTY_CLIMBING_STAIRS	48	Difficulty climbing stairs	3	0.0625	1.49E-4	8.91E-3
HP_FIBULAR_APLASIA	9	Fibular aplasia	2	0.2222	1.59E-4	9.27E-3
HP_GENERALIZED_HYPOTONIA	929	Generalized hypotonia	9	0.0097	1.59E-4	9.27E-3
HP_MIDFACE_RETRUSION	239	Midface retrusion	5	0.0209	1.61E-4	9.28E-3
HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	548	Impairment in personality functioning	7	0.0128	1.69E-4	9.63E-3
HP_ABNORMALITY_OF_THE_UPPER_RESPIRATORY_TRACT	389	Abnormality of the upper respiratory tract	6	0.0154	1.85E-4	1.04E-2
HP_DIMINISHED_MOTIVATION	52	Diminished motivation	3	0.0577	1.89E-4	1.05E-2
HP_ABNORMALITY_OF_THE_FORAMEN_MAGNUM	10	Abnormality of the foramen magnum	2	0.2000	1.98E-4	1.08E-2
HP_EMG_ABNORMALITY	252	EMG abnormality	5	0.0198	2.06E-4	1.11E-2
HP_ABNORMAL_LIVER_MORPHOLOGY	758	Abnormal liver morphology	8	0.0106	2.11E-4	1.13E-2
HP_EEG_WITH_ABNORMALLY_SLOW_FREQUENCIES	56	EEG with abnormally slow frequencies	3	0.0536	2.35E-4	1.24E-2
HP_MUSCLE_SPASM	144	Muscle spasm	4	0.0278	2.58E-4	1.35E-2
HP_MYALGIA	145	Myalgia	4	0.0276	2.65E-4	1.37E-2
HP_ABNORMAL_BLEEDING	420	Abnormal bleeding	6	0.0143	2.78E-4	1.38E-2
HP_INTELLECTUAL_DISABILITY_MILD	270	Intellectual disability, mild	5	0.0185	2.83E-4	1.38E-2
HP_PROGRESSIVE	270	Progressive	5	0.0185	2.83E-4	1.38E-2
HP_ABNORMALITY_OF_THE_DENTITION	792	Abnormality of the dentition	8	0.0101	2.83E-4	1.38E-2
HP_COGNITIVE_IMPAIRMENT	598	Cognitive impairment	7	0.0117	2.88E-4	1.38E-2
HP_ABNORMALITY_OF_THE_EXTERNAL_NOSE	794	Abnormality of the external nose	8	0.0101	2.88E-4	1.38E-2
HP_INTRINSIC_HAND_MUSCLE_ATROPHY	12	Intrinsic hand muscle atrophy	2	0.1667	2.89E-4	1.38E-2
HP_ABNORMALITY_OF_THE_PINNA	601	Abnormality of the pinna	7	0.0116	2.96E-4	1.4E-2
HP_UNERUPTED_TOOTH	13	Unerupted tooth	2	0.1538	3.42E-4	1.6E-2
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_HAND	64	Abnormality of the musculature of the hand	3	0.0469	3.5E-4	1.62E-2
HP_HYPSARRHYTHMIA	158	Hypsarrhythmia	4	0.0253	3.68E-4	1.69E-2
HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_MORPHOLOGY	830	Abnormal peripheral nervous system morphology	8	0.0096	3.87E-4	1.74E-2
HP_DISTAL_MUSCLE_WEAKNESS	161	Distal muscle weakness	4	0.0248	3.95E-4	1.74E-2


