Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
REACTOME_DISEASE	1580	Disease	11	0.0070	1.15E-4	5.74E-3
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	140	RHO GTPases Activate Formins	4	0.0286	1.22E-4	5.93E-3
REACTOME_INFECTIOUS_DISEASE	866	Infectious disease	8	0.0092	1.63E-4	7.67E-3
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	60	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	3	0.0500	1.77E-4	7.76E-3
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	60	rRNA modification in the nucleus and cytosol	3	0.0500	1.77E-4	7.76E-3
REACTOME_KINESINS	61	Kinesins	3	0.0492	1.86E-4	7.76E-3
REACTOME_METABOLISM_OF_CARBOHYDRATES	293	Metabolism of carbohydrates	5	0.0171	1.89E-4	7.76E-3
REACTOME_INFLUENZA_INFECTION	157	Influenza Infection	4	0.0255	1.9E-4	7.76E-3
REACTOME_TRANSLATION	295	Translation	5	0.0169	1.95E-4	7.79E-3
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	15	Depolymerisation of the Nuclear Lamina	2	0.1333	3.29E-4	1.28E-2
REACTOME_SUMOYLATION	187	SUMOylation	4	0.0214	3.69E-4	1.4E-2
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	191	Separation of Sister Chromatids	4	0.0209	4E-4	1.48E-2
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	84	Transport of Mature Transcript to Cytoplasm	3	0.0357	4.77E-4	1.73E-2
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	203	Intra-Golgi and retrograde Golgi-to-ER traffic	4	0.0197	5.03E-4	1.74E-2
REACTOME_MITOTIC_PROMETAPHASE	203	Mitotic Prometaphase	4	0.0197	5.03E-4	1.74E-2
REACTOME_RHO_GTPASES_ACTIVATE_CIT	19	RHO GTPases activate CIT	2	0.1053	5.34E-4	1.76E-2
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	RHO GTPases Activate ROCKs	2	0.1053	5.34E-4	1.76E-2
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	20	Sema4D induced cell migration and growth-cone collapse	2	0.1000	5.92E-4	1.92E-2
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	818	Adaptive Immune System	7	0.0086	6.71E-4	2.13E-2
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	23	Telomere Extension By Telomerase	2	0.0870	7.86E-4	2.42E-2
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	100	COPI-dependent Golgi-to-ER retrograde traffic	3	0.0300	7.94E-4	2.42E-2
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	24	Sema4D in semaphorin signaling	2	0.0833	8.57E-4	2.56E-2
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	25	Cyclin A/B1/B2 associated events during G2/M transition	2	0.0800	9.3E-4	2.73E-2
REACTOME_MEMBRANE_TRAFFICKING	629	Membrane Trafficking	6	0.0095	9.49E-4	2.73E-2
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1432	Post-translational protein modification	9	0.0063	1.04E-3	2.93E-2
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	111	Mitotic Spindle Checkpoint	3	0.0270	1.07E-3	2.93E-2
REACTOME_TRNA_PROCESSING	111	tRNA processing	3	0.0270	1.07E-3	2.93E-2
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	113	SRP-dependent cotranslational protein targeting to membrane	3	0.0265	1.13E-3	2.98E-2
REACTOME_TELOMERE_MAINTENANCE	113	Telomere Maintenance	3	0.0265	1.13E-3	2.98E-2
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	29	EPHA-mediated growth cone collapse	2	0.0690	1.25E-3	3.24E-2
REACTOME_SELENOAMINO_ACID_METABOLISM	118	Selenoamino acid metabolism	3	0.0254	1.28E-3	3.26E-2
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	30	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	2	0.0667	1.34E-3	3.31E-2
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	120	Eukaryotic Translation Initiation	3	0.0250	1.34E-3	3.31E-2
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	32	Regulation of Glucokinase by Glucokinase Regulatory Protein	2	0.0625	1.52E-3	3.7E-2
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	33	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	2	0.0606	1.62E-3	3.82E-2
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	33	Export of Viral Ribonucleoproteins from Nucleus	2	0.0606	1.62E-3	3.82E-2
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	34	Nuclear import of Rev protein	2	0.0588	1.72E-3	3.99E-2
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	35	SUMOylation of SUMOylation proteins	2	0.0571	1.82E-3	4.16E-2
REACTOME_CELL_CYCLE_CHECKPOINTS	292	Cell Cycle Checkpoints	4	0.0137	1.93E-3	4.16E-2
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	36	Nuclear Pore Complex (NPC) Disassembly	2	0.0556	1.93E-3	4.16E-2
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	36	Transport of the SLBP Dependant Mature mRNA	2	0.0556	1.93E-3	4.16E-2
REACTOME_VESICLE_MEDIATED_TRANSPORT	724	Vesicle-mediated transport	6	0.0083	1.94E-3	4.16E-2
REACTOME_GENE_SILENCING_BY_RNA	138	Gene Silencing by RNA	3	0.0217	2E-3	4.16E-2
REACTOME_HCMV_EARLY_EVENTS	138	HCMV Early Events	3	0.0217	2E-3	4.16E-2
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	37	Interactions of Rev with host cellular proteins	2	0.0541	2.04E-3	4.16E-2
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	37	Interactions of Vpr with host cellular proteins	2	0.0541	2.04E-3	4.16E-2
REACTOME_CHROMOSOME_MAINTENANCE	140	Chromosome Maintenance	3	0.0214	2.09E-3	4.21E-2
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	38	Apoptotic cleavage of cellular proteins	2	0.0526	2.15E-3	4.28E-2
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	39	Association of TriC/CCT with target proteins during biosynthesis	2	0.0513	2.26E-3	4.39E-2
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	39	SUMOylation of ubiquitinylation proteins	2	0.0513	2.26E-3	4.39E-2
REACTOME_HIV_LIFE_CYCLE	149	HIV Life Cycle	3	0.0201	2.49E-3	4.73E-2
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	41	NS1 Mediated Effects on Host Pathways	2	0.0488	2.49E-3	4.73E-2
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	43	Transport of Mature mRNAs Derived from Intronless Transcripts	2	0.0465	2.74E-3	5.13E-2
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	44	Viral Messenger RNA Synthesis	2	0.0455	2.87E-3	5.31E-2
REACTOME_REGULATION_OF_TP53_ACTIVITY	160	Regulation of TP53 Activity	3	0.0187	3.05E-3	5.57E-2
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	SUMOylation of DNA replication proteins	2	0.0435	3.13E-3	5.63E-2
REACTOME_HCMV_INFECTION	162	HCMV Infection	3	0.0185	3.15E-3	5.63E-2
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	47	Cyclin D associated events in G1	2	0.0426	3.27E-3	5.77E-2
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	50	IRE1alpha activates chaperones	2	0.0400	3.69E-3	6.44E-2
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	51	Gap junction trafficking and regulation	2	0.0392	3.83E-3	6.62E-2
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	580	Nervous system development	5	0.0086	3.94E-3	6.73E-2
REACTOME_APOPTOTIC_EXECUTION_PHASE	52	Apoptotic execution phase	2	0.0385	3.98E-3	6.73E-2
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	53	COPI-independent Golgi-to-ER retrograde traffic	2	0.0377	4.13E-3	6.91E-2
REACTOME_PROGRAMMED_CELL_DEATH	180	Programmed Cell Death	3	0.0167	4.24E-3	7E-2
REACTOME_SNRNP_ASSEMBLY	54	snRNP Assembly	2	0.0370	4.29E-3	7.02E-2
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	374	Metabolism of amino acids and derivatives	4	0.0107	4.66E-3	7.55E-2
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	HSP90 chaperone cycle for steroid hormone receptors (SHR)	2	0.0351	4.77E-3	7.64E-2
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	59	tRNA processing in the nucleus	2	0.0339	5.1E-3	8.08E-2
REACTOME_MITOTIC_G2_G2_M_PHASES	200	Mitotic G2-G2/M phases	3	0.0150	5.67E-3	8.9E-2
REACTOME_SEMAPHORIN_INTERACTIONS	64	Semaphorin interactions	2	0.0312	5.97E-3	9.28E-2


