Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP	198	Genes up-regulated in comparison of memory IgM B cells versus blood plasma cells.	2	0.0101	1.3E-3	7.41E-2
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN	198	Genes down-regulated in comparison of naive B cells versus blood plasma cells.	2	0.0101	1.3E-3	7.41E-2
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	198	Genes up-regulated in polymorphonuclear leukocytes (9h): control versus infection by A. phagocytophilum.	2	0.0101	1.3E-3	7.41E-2
GSE26559_TCF1_KO_VS_WT_LIN_NEG_CELL_UP	198	Genes up-regulated in lin- cells: TCF7 [GeneID=6932] knockout versus wildtype.	2	0.0101	1.3E-3	7.41E-2
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	198	Genes up-regulated in comparison of peripheral blood mononuclear cells (PBMC) from healthy donors versus PBMCs from infanct with acute influenza infection.	2	0.0101	1.3E-3	7.41E-2
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN	199	Genes down-regulated in B lymphocytes from cord blood: naïve versus transitional CR2 [GeneID=1380] high.	2	0.0101	1.31E-3	7.41E-2
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_UP	199	Genes up-regulated in comparison of dendritic cells (DC) stimulated with poly(I:C) (TLR3 agonist) at 1 h versus DC cells stimulated with Pam3Csk4 (TLR1/2 agonist) at 1 h.	2	0.0101	1.31E-3	7.41E-2
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN	199	Genes down-regulated in double positive thymocytes: untreated versus stimulated by anti-CD3.	2	0.0101	1.31E-3	7.41E-2
GSE22886_NAIVE_TCELL_VS_DC_UP	199	Genes up-regulated in comparison of naive CD4 [GeneID=920] CD8 T cells versus unstimulated dendritic cells (DC).	2	0.0101	1.31E-3	7.41E-2
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	199	Genes up-regulated in comparison of naive CD4 [GeneID=920] CD8 T cells versus unstimulated neutrophils.	2	0.0101	1.31E-3	7.41E-2
GSE22886_NEUTROPHIL_VS_MONOCYTE_DN	199	Genes down-regulated in comparison of neutrophils versusl monocytes.	2	0.0101	1.31E-3	7.41E-2
GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	199	Genes up-regulated in polymorphonuclear leukocytes (6h): control versus infection by A. phagocytophilum.	2	0.0101	1.31E-3	7.41E-2
GSE26156_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP	199	Genes up-regulated in thymocytes: double positive versus CD4 [GeneID=920] single positive.	2	0.0101	1.31E-3	7.41E-2
GSE27786_LSK_VS_BCELL_DN	199	Genes down-regulated in comparison of LSK versus B cells.	2	0.0101	1.31E-3	7.41E-2
GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN	199	Genes down-regulated in TCF7 [GeneID=6932] knockout: DN3 thymocytes versus T cell lymphoma cells.	2	0.0101	1.31E-3	7.41E-2
GSE3982_MAC_VS_TH1_DN	199	Genes down-regulated in comparison of macrophages versus Th1 cells.	2	0.0101	1.31E-3	7.41E-2
GSE3982_MAC_VS_TH2_DN	199	Genes down-regulated in comparison of macrophages versus Th2 cells.	2	0.0101	1.31E-3	7.41E-2
GSE40273_GATA1_KO_VS_WT_TREG_DN	199	Genes down-regulated in T reg: GATA1 [GeneID=2623] knockout versus wildtype.	2	0.0101	1.31E-3	7.41E-2
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP	199	Genes up-regulated in epithelial cells (6h): untreated versus interferon alpha.	2	0.0101	1.31E-3	7.41E-2
GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_UP	199	Genes up-regulated in IL7R [GeneID=3575] low effector CD8 T cells versus IL7R [GeneID=3575] high effector CD8 T cells.	2	0.0101	1.31E-3	7.41E-2
GSE11973_MIR223_KOVS_WT_BONE_MARROW_NEUTROPHIL_UP	200	Genes up-regulated in neutrophils from MIR223 [GeneID=407008] bone marrow versus the wildtype cells.	2	0.0100	1.32E-3	7.41E-2
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_DN	200	Genes down-regulated in NK cells: primary versus stimulated by low dose of IL2 [GeneID=3558].	2	0.0100	1.32E-3	7.41E-2
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN	200	Genes down-regulated in comparison of naive B cell versus pre-germinal tonsil B cells.	2	0.0100	1.32E-3	7.41E-2
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	200	Genes up-regulated in comparison of CD4 [GeneID=920] thymocytes versus naive CD4 [GeneID=920] T cells from cord blood.	2	0.0100	1.32E-3	7.41E-2
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP	200	Genes up-regulated in B lymphocytes from cord blood: naïve versus transitional CR2 [GeneID=1380].	2	0.0100	1.32E-3	7.41E-2
GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP	200	Genes up-regulated in comparison of control dendritic cells (DC) at 12 h versus those stimulated with poly(I:C) (TLR3 agonist) at 12 h.	2	0.0100	1.32E-3	7.41E-2
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP	200	Genes up-regulated in T cells: control (0h) versus IL21 [GeneID=59067] for 24h.	2	0.0100	1.32E-3	7.41E-2
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	200	Genes up-regulated in HMC-1 (mast leukemia) cells: untreated versus stimulated with T cell membranes.	2	0.0100	1.32E-3	7.41E-2
GSE21063_WT_VS_NFATC1_KO_BCELL_DN	200	Genes down-regulated in B lymphocytes: wildtype versus NFATC1 [GeneID=4772] knockout.	2	0.0100	1.32E-3	7.41E-2
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN	200	Genes down-regulated in CD4 [GeneID=920] T cells treated with TGF beta and IL6 [GeneID=3569]: STAT3 [GeneID=6774] knockout versus wildtype.	2	0.0100	1.32E-3	7.41E-2
GSE21670_UNTREATED_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	200	Genes up-regulated in CD4 [GeneID=920] T cells with STAT3 [GeneID=6774] knockout: medium versus IL6 [GeneID=3569].	2	0.0100	1.32E-3	7.41E-2
GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	200	Genes down-regulated in CD4 [GeneID=920] T cells with STAT3 [GeneID=6774] knockout: medium versus TGF beta and IL6 [GeneID=3569].	2	0.0100	1.32E-3	7.41E-2
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	200	Genes up-regulated in CD11b Tumor from BALBc mouse versus CD11b Tumor from C57BL6 mouse.	2	0.0100	1.32E-3	7.41E-2
GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_DN	200	Genes down-regulated in CD4 [GeneID=920] T cells: untreated versus progesterone [PubChem=5994].	2	0.0100	1.32E-3	7.41E-2
GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_UP	200	Genes up-regulated in double negative thymocyte versus immature CD4 [GeneID=920] single positive cells.	2	0.0100	1.32E-3	7.41E-2
GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	200	Genes down-regulated in thymocytes: double positive versus CD4 [GeneID=920] single positive.	2	0.0100	1.32E-3	7.41E-2
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	200	Genes down-regulated in CD4 [GeneID=920] single positive cells: immature versus thymocytes.	2	0.0100	1.32E-3	7.41E-2
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_UP	200	Genes up-regulated in comparison of naive B cells versus blood plasma cells.	2	0.0100	1.32E-3	7.41E-2
GSE23925_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN	200	Genes down-regulated in B cells: light versus dark zone.	2	0.0100	1.32E-3	7.41E-2
GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	200	Genes up-regulated in polymorphonuclear leukocytes (24h): control versus infection by A. phagocytophilum.	2	0.0100	1.32E-3	7.41E-2
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	200	Genes down-regulated in polymorphonuclear leukocytes (9h): control versus infection by A. phagocytophilum.	2	0.0100	1.32E-3	7.41E-2
GSE27786_BCELL_VS_CD8_TCELL_UP	200	Genes up-regulated in comparison of B cells versus CD8 T cells.	2	0.0100	1.32E-3	7.41E-2
GSE27786_CD8_TCELL_VS_NKTCELL_UP	200	Genes up-regulated in comparison of CD8 T cells versus NKT cells.	2	0.0100	1.32E-3	7.41E-2
GSE27786_LIN_NEG_VS_CD8_TCELL_DN	200	Genes down-regulated in comparison of lineage negative versus CD8 T cells.	2	0.0100	1.32E-3	7.41E-2
GSE27786_LIN_NEG_VS_NKTCELL_DN	200	Genes down-regulated in comparison of lineage negative versus NKT cells.	2	0.0100	1.32E-3	7.41E-2
GSE27786_LSK_VS_NKCELL_DN	200	Genes down-regulated in comparison of LSK versus NK cells.	2	0.0100	1.32E-3	7.41E-2
GSE27786_NKCELL_VS_MONO_MAC_DN	200	Genes down-regulated in comparison of NK cells versus monocyte macrophages.	2	0.0100	1.32E-3	7.41E-2
GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN	200	Genes down-regulated in marginal zone B lymphocytes with knockout of BCL6 [GeneID=604]: heterozygous versus homozygous.	2	0.0100	1.32E-3	7.41E-2
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	200	Genes down-regulated in B16 melanoma at day 3 of adoptive transfer treatment: mock versus therapy.	2	0.0100	1.32E-3	7.41E-2
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP	200	Genes up-regulated in lymph node B lymphocytes: untreated versus interferon beta.	2	0.0100	1.32E-3	7.41E-2
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN	200	Genes down-regulated in macrophages: alternatively activated M2 versus MYC [GeneID=4609] inhibited.	2	0.0100	1.32E-3	7.41E-2
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	200	Genes up-regulated in T reg: untreated versus ZM 241385 [PubChem=176407].	2	0.0100	1.32E-3	7.41E-2
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	200	Genes up-regulated in comparison of basophils versus effector memory CD4 [GeneID=920] T cells.	2	0.0100	1.32E-3	7.41E-2
GSE3982_MAST_CELL_VS_TH2_DN	200	Genes down-regulated in comparison of mast cells versus Th2 cells.	2	0.0100	1.32E-3	7.41E-2
GSE3982_NEUTROPHIL_VS_BASOPHIL_DN	200	Genes down-regulated in comparison of neutrophils versus basophils.	2	0.0100	1.32E-3	7.41E-2
GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP	200	Genes up-regulated in CD8 T cells with STAT4 [GeneID=6775]: untreated versus interferon alpha.	2	0.0100	1.32E-3	7.41E-2
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN	200	Genes down-regulated in CD8 T effector cells at day 8 of chronic infection: LCMV-Armstrong versus LCMV-Clone 13.	2	0.0100	1.32E-3	7.41E-2
GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	200	Genes down-regulated in KLRG1 low [GeneID=10219] CD8 T effector cells during infection: ID2 [GeneID=3398] knockout versus ID2 and BCL2L11 [GeneID=3398;10018] knockout.	2	0.0100	1.32E-3	7.41E-2
GSE41978_KLRG1_HIGH_VS_LOW_EFFECTOR_CD8_TCELL_DN	200	Genes down-regulated in CD8 T effector cells during infection: KLRG1 high [GeneID=10219] versus KLRG1 low [GeneID=10219].	2	0.0100	1.32E-3	7.41E-2
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	200	Genes up-regulated in CD8 T cells: early passage clone over-expressing TERT [GeneID=7015] versus late passage control.	2	0.0100	1.32E-3	7.41E-2
GSE7460_CTRL_VS_TGFB_TREATED_ACT_CD8_TCELL_UP	200	Genes up-regulated in comparsion of ActCD8 versus ActCD8TGF (see Fig. 1 in the paper for details).	2	0.0100	1.32E-3	7.41E-2
GSE8685_IL2_ACT_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_DN	200	Genes down-regulated in Sez-2 cells (T cell lymphoma): untreated versus IL15 [GeneID=3600].	2	0.0100	1.32E-3	7.41E-2
KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP	200	Genes up-regulated in effector CD8 T cells at contraction phase (day 15 after LCMV-Armstrong infection) compared to memory CD8 T cells (day 40+ after LCMV-Armstrong infection).	2	0.0100	1.32E-3	7.41E-2


