Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_LIGASE_ACTIVITY	165	Catalysis of the joining of two molecules, or two groups within a single molecule, using the energy from the hydrolysis of ATP, a similar triphosphate, or a pH gradient. [EC:6, GOC:mah]	3	0.0182	3.73E-4	5.76E-2
GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	40	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to a phosphate group (acceptor). [GOC:jl]	2	0.0500	5.34E-4	7.33E-2
GO_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	41	Catalysis of the joining of two molecules via a carbon-oxygen bond, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate. [EC:6.1, GOC:mah]	2	0.0488	5.61E-4	7.33E-2
GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	857	Catalysis of the hydrolysis of any acid anhydride. [GOC:jl]	5	0.0058	7.36E-4	8.92E-2
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	58	Enables the transfer of an ion from one side of a membrane to the other, driven by the reaction: ATP + H2O = ADP + phosphate. [GOC:jl, GOC:mtg_transport, ISBN:0815340729]	2	0.0345	1.12E-3	1.27E-1
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	292	Interacting selectively and non-covalently with a G protein-coupled receptor. [GOC:ceb, GOC:dph]	3	0.0103	1.94E-3	2.06E-1
GO_GTPASE_REGULATOR_ACTIVITY	306	Modulates the rate of GTP hydrolysis by a GTPase. [GOC:mah]	3	0.0098	2.21E-3	2.21E-1
GO_SIGNALING_RECEPTOR_BINDING	1654	Interacting selectively and non-covalently with one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:bf, GOC:ceb, ISBN:0198506732]	6	0.0036	2.44E-3	2.3E-1
GO_PROTEIN_DOMAIN_SPECIFIC_BINDING	714	Interacting selectively and non-covalently with a specific domain of a protein. [GOC:go_curators]	4	0.0056	3.03E-3	2.68E-1
GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	347	Modulates the rate of NTP hydrolysis by a NTPase. [GOC:dph, GOC:tb]	3	0.0086	3.16E-3	2.68E-1
GO_KINASE_BINDING	752	Interacting selectively and non-covalently with a kinase, any enzyme that catalyzes the transfer of a phosphate group. [GOC:jl]	4	0.0053	3.65E-3	2.89E-1
GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	107	Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source, directly using ATP. Primary energy sources known to be coupled to transport are chemical, electrical and solar sources. [GOC:mtg_transport, ISBN:0815340729, TC:3.-.-.-.-]	2	0.0187	3.75E-3	2.89E-1
GO_PROTEIN_CONTAINING_COMPLEX_BINDING	1258	Interacting selectively and non-covalently with a macromolecular complex. [GOC:jl]	5	0.0040	3.95E-3	2.91E-1
GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA	385	Catalytic activity that acts to modify RNA. [GOC:molecular_function_refactoring, GOC:pdt]	3	0.0078	4.22E-3	2.99E-1
GO_UNFOLDED_PROTEIN_BINDING	118	Interacting selectively and non-covalently with an unfolded protein. [GOC:ai]	2	0.0169	4.54E-3	3.08E-1
GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	127	Enables the transfer of a proton from one side of a membrane to the other. [GOC:ai]	2	0.0157	5.23E-3	3.39E-1
GO_ATPASE_ACTIVITY	423	Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]	3	0.0071	5.48E-3	3.39E-1
GO_MOTOR_ACTIVITY	132	Catalysis of the generation of force resulting either in movement along a microfilament or microtubule, or in torque resulting in membrane scission, coupled to the hydrolysis of a nucleoside triphosphate. [GOC:mah, GOC:vw, ISBN:0815316194, PMID:11242086]	2	0.0152	5.64E-3	3.39E-1
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	134	Enables the transfer of calcium (Ca) ions from one side of a membrane to the other. [GOC:dgf]	2	0.0149	5.81E-3	3.39E-1
GO_ACTIN_BINDING	437	Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments. [GOC:clt]	3	0.0069	6E-3	3.39E-1
GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	162	Enables the transfer of inorganic cations with a valency of two from one side of a membrane to the other. Inorganic cations are atoms or small molecules with a positive charge that do not contain carbon in covalent linkage. [GOC:mah]	2	0.0123	8.37E-3	4.58E-1
GO_CYTOSKELETAL_PROTEIN_BINDING	979	Interacting selectively and non-covalently with any protein component of any cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton). [GOC:mah]	4	0.0041	9.17E-3	4.78E-1
GO_RAB_GTPASE_BINDING	171	Interacting selectively and non-covalently with Rab protein, any member of the Rab subfamily of the Ras superfamily of monomeric GTPases. [GOC:mah]	2	0.0117	9.29E-3	4.78E-1
GO_ENZYME_ACTIVATOR_ACTIVITY	526	Binds to and increases the activity of an enzyme. [GOC:dph, GOC:mah, GOC:tb]	3	0.0057	9.95E-3	4.97E-1
GO_GTPASE_BINDING	547	Interacting selectively and non-covalently with a GTPase, any enzyme that catalyzes the hydrolysis of GTP. [GOC:ai]	3	0.0055	1.11E-2	5.36E-1
GO_ENZYME_REGULATOR_ACTIVITY	1059	Binds to and modulates the activity of an enzyme. [GOC:dph, GOC:mah, GOC:tb]	4	0.0038	1.2E-2	5.65E-1
GO_ACTIN_FILAMENT_BINDING	206	Interacting selectively and non-covalently with an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits. [ISBN:0198506732]	2	0.0097	1.32E-2	6.07E-1
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	215	Stimulates the exchange of guanyl nucleotides associated with a GTPase. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase. [GOC:kd, GOC:mah]	2	0.0093	1.44E-2	6.41E-1
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	229	Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction. [GOC:mtg_transport, ISBN:0815340729]	2	0.0087	1.62E-2	6.98E-1
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	635	Enables the transfer of cation from one side of a membrane to the other. [GOC:dgf, GOC:mtg_transport, ISBN:0815340729]	3	0.0047	1.65E-2	6.98E-1
GO_STRUCTURAL_MOLECULE_ACTIVITY	709	The action of a molecule that contributes to the structural integrity of a complex or its assembly within or outside a cell. [GOC:mah, GOC:vw]	3	0.0042	2.2E-2	9.1E-1


