Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_COPI_COATED_VESICLE	28	A vesicle with a coat formed of the COPI coat complex proteins. COPI-coated vesicles are found associated with Golgi membranes at steady state, are involved in Golgi to endoplasmic reticulum (retrograde) vesicle transport, and possibly also in intra-Golgi transport. [GOC:mah, PMID:11252894]	2	0.0714	7.08E-4	2.84E-2
GO_VESICLE_MEMBRANE	806	The lipid bilayer surrounding any membrane-bounded vesicle in the cell. [GOC:mah, GOC:vesicle]	6	0.0074	8.97E-4	3.26E-2
GO_MICROBODY	137	Cytoplasmic organelles, spherical or oval in shape, that are bounded by a single membrane and contain oxidative enzymes, especially those utilizing hydrogen peroxide (H2O2). [ISBN:0198506732]	3	0.0219	9.49E-4	3.26E-2
GO_ENDOCYTIC_VESICLE	313	A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting. [GOC:go_curators, PMID:19696797]	4	0.0128	9.74E-4	3.26E-2
GO_FILAMENTOUS_ACTIN	33	A two-stranded helical polymer of the protein actin. [GOC:mah]	2	0.0606	9.85E-4	3.26E-2
GO_I_BAND	140	A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end. [ISBN:0321204131]	3	0.0214	1.01E-3	3.26E-2
GO_PHAGOCYTIC_VESICLE	140	A membrane-bounded intracellular vesicle that arises from the ingestion of particulate material by phagocytosis. [GOC:go_curators, ISBN:0198506732]	3	0.0214	1.01E-3	3.26E-2
GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	159	A cell part consisting of multiple, closely packed actin-based cell projections. [GOC:dos]	3	0.0189	1.46E-3	4.56E-2
GO_ENDOCYTIC_VESICLE_MEMBRANE	164	The lipid bilayer surrounding an endocytic vesicle. [GOC:mah]	3	0.0183	1.59E-3	4.83E-2
GO_NUCLEOID	43	The region of a virus, bacterial cell, mitochondrion or chloroplast to which the nucleic acid is confined. [GOC:bm, GOC:ma, ISBN:3540076689]	2	0.0465	1.67E-3	4.92E-2
GO_MICROTUBULE_CYTOSKELETON	1256	The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins. [GOC:jl, ISBN:0395825172]	7	0.0056	1.78E-3	4.96E-2
GO_MITOCHONDRION	1622	A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration. [GOC:giardia, ISBN:0198506732]	8	0.0049	1.79E-3	4.96E-2
GO_AXON	643	The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter. [GOC:nln, ISBN:0198506732]	5	0.0078	2.04E-3	5.49E-2
GO_GOLGI_ASSOCIATED_VESICLE	181	Any vesicle associated with the Golgi complex and involved in mediating transport within the Golgi or between the Golgi and other parts of the cell. [GOC:mah]	3	0.0166	2.11E-3	5.49E-2
GO_COATED_VESICLE_MEMBRANE	183	The lipid bilayer surrounding a coated vesicle. [GOC:mah]	3	0.0164	2.17E-3	5.49E-2
GO_MEMBRANE_PROTEIN_COMPLEX	1304	Any protein complex that is part of a membrane. [GOC:dos]	7	0.0054	2.19E-3	5.49E-2
GO_AXON_CYTOPLASM	57	Any cytoplasm that is part of a axon. [GO_REF:0000064, GOC:TermGenie, PMID:18667152]	2	0.0351	2.91E-3	6.95E-2
GO_MYOSIN_COMPLEX	57	A protein complex, formed of one or more myosin heavy chains plus associated light chains and other proteins, that functions as a molecular motor; uses the energy of ATP hydrolysis to move actin filaments or to move vesicles or other cargo on fixed actin filaments; has magnesium-ATPase activity and binds actin. Myosin classes are distinguished based on sequence features of the motor, or head, domain, but also have distinct tail regions that are believed to bind specific cargoes. [GOC:mah, Wikipedia:Myosin]	2	0.0351	2.91E-3	6.95E-2
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	58	The large subunit of a ribosome located in the cytosol. [GOC:mtg_sensu]	2	0.0345	3.02E-3	7.02E-2
GO_MICROTUBULE	431	Any of the long, generally straight, hollow tubes of internal diameter 12-15 nm and external diameter 24 nm found in a wide variety of eukaryotic cells; each consists (usually) of 13 protofilaments of polymeric tubulin, staggered in such a manner that the tubulin monomers are arranged in a helical pattern on the microtubular surface, and with the alpha/beta axes of the tubulin subunits parallel to the long axis of the tubule; exist in equilibrium with pool of tubulin monomers and can be rapidly assembled or disassembled in response to physiological stimuli; concerned with force generation, e.g. in the spindle. [ISBN:0879693568]	4	0.0093	3.12E-3	7.09E-2
GO_MICROBODY_MEMBRANE	60	The lipid bilayer surrounding a microbody. [GOC:mah]	2	0.0333	3.22E-3	7.17E-2
GO_ENDOPLASMIC_RETICULUM	1429	The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached). [ISBN:0198506732]	7	0.0049	3.65E-3	7.94E-2
GO_LATERAL_PLASMA_MEMBRANE	65	The portion of the plasma membrane at the lateral side of the cell. In epithelial cells, lateral plasma membranes are on the sides of cells which lie at the interface of adjacent cells. [GOC:hb, GOC:mah, GOC:pr]	2	0.0308	3.77E-3	7.94E-2
GO_EXOCYTIC_VESICLE	224	A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis. [GOC:kad, GOC:mah]	3	0.0134	3.84E-3	7.94E-2
GO_SPINDLE_MICROTUBULE	66	Any microtubule that is part of a mitotic or meiotic spindle; anchored at one spindle pole. [ISBN:0815316194]	2	0.0303	3.89E-3	7.94E-2
GO_VACUOLE	802	A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol. [GOC:mtg_sensu, ISBN:0198506732]	5	0.0062	5.22E-3	1.03E-1
GO_PHAGOCYTIC_VESICLE_MEMBRANE	77	The lipid bilayer surrounding a phagocytic vesicle. [GOC:mah]	2	0.0260	5.25E-3	1.03E-1
GO_CYTOPLASMIC_REGION	254	Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]	3	0.0118	5.45E-3	1.05E-1
GO_NEURON_PROJECTION_CYTOPLASM	87	All of the contents of a plasma membrane bounded neuron projection, excluding the plasma membrane surrounding the projection. [GOC:ha]	2	0.0230	6.65E-3	1.26E-1
GO_SECRETORY_GRANULE	856	A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules. [GOC:mah, ISBN:0198506732]	5	0.0058	6.84E-3	1.27E-1
GO_COATED_VESICLE	299	Small membrane-bounded organelle formed by pinching off of a coated region of membrane. Some coats are made of clathrin, whereas others are made from other proteins. [ISBN:0815316194]	3	0.0100	8.52E-3	1.55E-1
GO_DISTAL_AXON	309	That part of an axon close to and including the growth cone or the axon terminus. [GOC:aruk, GOC:bc, PMID:17202468]	3	0.0097	9.31E-3	1.66E-1
GO_PIGMENT_GRANULE	105	A small, subcellular membrane-bounded vesicle containing pigment and/or pigment precursor molecules. Pigment granule biogenesis is poorly understood, as pigment granules are derived from multiple sources including the endoplasmic reticulum, coated vesicles, lysosomes, and endosomes. [GOC:jid, GOC:mh]	2	0.0190	9.55E-3	1.68E-1
GO_NUCLEAR_MATRIX	109	The dense fibrillar network lying on the inner side of the nuclear membrane. [ISBN:0582227089]	2	0.0183	1.03E-2	1.77E-1
GO_CYTOSOLIC_RIBOSOME	110	A ribosome located in the cytosol. [GOC:mtg_sensu]	2	0.0182	1.04E-2	1.77E-1
GO_SIDE_OF_MEMBRANE	617	A cellular component consisting of one leaflet of a membrane bilayer and any proteins embedded or anchored in it or attached to its surface. [GOC:dos]	4	0.0065	1.09E-2	1.8E-1
GO_VESICLE_LUMEN	328	The volume enclosed by the membrane or protein that forms a vesicle. [GOC:mah, GOC:vesicles]	3	0.0091	1.09E-2	1.8E-1
GO_LARGE_RIBOSOMAL_SUBUNIT	116	The larger of the two subunits of a ribosome. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). [ISBN:0198506732]	2	0.0172	1.16E-2	1.87E-1
GO_ACTIN_FILAMENT	117	A filamentous structure formed of a two-stranded helical polymer of the protein actin and associated proteins. Actin filaments are a major component of the contractile apparatus of skeletal muscle and the microfilaments of the cytoskeleton of eukaryotic cells. The filaments, comprising polymerized globular actin molecules, appear as flexible structures with a diameter of 5-9 nm. They are organized into a variety of linear bundles, two-dimensional networks, and three dimensional gels. In the cytoskeleton they are most highly concentrated in the cortex of the cell just beneath the plasma membrane. [GOC:mah, ISBN:0198506732, PMID:10666339]	2	0.0171	1.17E-2	1.87E-1
GO_CATALYTIC_COMPLEX	1372	A protein complex which is capable of catalytic activity. [GOC:bhm, GOC:TermGenie, PMID:8077207]	6	0.0044	1.2E-2	1.88E-1
GO_MEMBRANE_REGION	343	A membrane that is a part of a larger membrane.  Examples include the apical region of the plasma membrane of an epithelial cell and the various regions of the endoplasmic reticulum membrane. [GOC:dos]	3	0.0087	1.23E-2	1.9E-1
GO_FICOLIN_1_RICH_GRANULE	124	Highly exocytosable gelatinase-poor granules found in neutrophils and rich in ficolin-1.  Ficolin-1 is released from neutrophil granules by stimulation with fMLP or PMA, and the majority becomes associated with the surface membrane of the cells and can be detected by flow cytometry. [GOC:mec, PMID:19741154]	2	0.0161	1.31E-2	1.99E-1
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	130	A complex system of membrane-bounded compartments located between endoplasmic reticulum (ER) and the Golgi complex, with a distinctive membrane protein composition; involved in ER-to-Golgi  and Golgi-to-ER transport. [GOC:pr, PMID:16723730]	2	0.0154	1.43E-2	2.14E-1
GO_NUCLEAR_PERIPHERY	131	The portion of the nuclear lumen proximal to the inner nuclear membrane. [GOC:krc, GOC:mah]	2	0.0153	1.46E-2	2.14E-1
GO_NUCLEAR_SPECK	401	A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy. [http://www.cellnucleus.com/]	3	0.0075	1.86E-2	2.71E-1
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	1124	The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane. [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]	5	0.0044	2.02E-2	2.89E-1
GO_VACUOLAR_MEMBRANE	427	The lipid bilayer surrounding the vacuole and separating its contents from the cytoplasm of the cell. [GOC:ai]	3	0.0070	2.2E-2	3.09E-1
GO_GOLGI_MEMBRANE	766	The lipid bilayer surrounding any of the compartments of the Golgi apparatus. [GOC:mah]	4	0.0052	2.22E-2	3.09E-1
GO_MIDBODY	182	A thin cytoplasmic bridge formed between daughter cells at the end of cytokinesis. The midbody forms where the contractile ring constricts, and may persist for some time before finally breaking to complete cytokinesis. [ISBN:0815316194]	2	0.0110	2.69E-2	3.69E-1
GO_RIBOSOMAL_SUBUNIT	187	Either of the two subunits of a ribosome: the ribosomal large subunit or the ribosomal small subunit. [GOC:jl]	2	0.0107	2.83E-2	3.75E-1
GO_CYTOPLASMIC_SIDE_OF_MEMBRANE	188	The side of a membrane that faces the cytoplasm. [GOC:dos]	2	0.0106	2.86E-2	3.75E-1
GO_MITOCHONDRIAL_MATRIX	473	The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation. [GOC:as, ISBN:0198506732]	3	0.0063	2.86E-2	3.75E-1
GO_PLASMA_MEMBRANE_REGION	1235	A membrane that is a (regional) part of the plasma membrane. [GOC:dos]	5	0.0040	2.89E-2	3.75E-1
GO_SITE_OF_POLARIZED_GROWTH	191	Any part of a cell where non-isotropic growth takes place. [GOC:mah]	2	0.0105	2.94E-2	3.77E-1
GO_SOMATODENDRITIC_COMPARTMENT	859	The region of a neuron that includes the cell body (cell soma) and dendrite(s), but excludes the axon. [GOC:pad, GOC:PARL]	4	0.0047	3.2E-2	4.06E-1
GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	211	All of the contents of a plasma membrane bounded cell projection, excluding the plasma membrane surrounding the projection. [GOC:krc, GOC:mah]	2	0.0095	3.53E-2	4.42E-1
GO_OUTER_MEMBRANE	220	The external membrane of Gram-negative bacteria or certain organelles such as mitochondria and chloroplasts; freely permeable to most ions and metabolites. [GOC:go_curators]	2	0.0091	3.81E-2	4.7E-1
GO_TRANS_GOLGI_NETWORK	245	The network of interconnected tubular and cisternal structures located within the Golgi apparatus on the side distal to the endoplasmic reticulum, from which secretory vesicles emerge. The trans-Golgi network is important in the later stages of protein secretion where it is thought to play a key role in the sorting and targeting of secreted proteins to the correct destination. [GOC:vw, ISBN:0815316194]	2	0.0082	4.62E-2	5.64E-1
GO_CENTROSOME	583	A structure comprised of a core structure (in most organisms, a pair of centrioles) and peripheral material from which a microtubule-based structure, such as a spindle apparatus, is organized. Centrosomes occur close to the nucleus during interphase in many eukaryotic cells, though in animal cells it changes continually during the cell-division cycle. [GOC:mah, ISBN:0198547684]	3	0.0051	4.82E-2	5.81E-1
GO_RIBOSOME	253	An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins. [ISBN:0198506732]	2	0.0079	4.89E-2	5.83E-1
GO_CELL_BODY	592	The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections. [GOC:go_curators]	3	0.0051	5E-2	5.89E-1
GO_DENDRITIC_TREE	615	The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches. [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]	3	0.0049	5.48E-2	6.38E-1
GO_UBIQUITIN_LIGASE_COMPLEX	287	A protein complex that includes a ubiquitin-protein ligase and enables ubiquitin protein ligase activity. The complex also contains other proteins that may confer substrate specificity on the complex. [GOC:jh2, PMID:9529603]	2	0.0070	6.11E-2	7.04E-1


