Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_ABNORMAL_LOCALIZATION_OF_KIDNEY	137	Abnormal localization of kidney	3	0.0219	3.79E-4	7.1E-2
HP_ABNORMALITY_OF_FINGER	963	Abnormality of finger	6	0.0062	4.16E-4	7.19E-2
HP_ABNORMALITY_OF_THE_OUTER_EAR	964	Abnormality of the outer ear	6	0.0062	4.18E-4	7.19E-2
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_SKELETON	970	Aplasia/hypoplasia involving the skeleton	6	0.0062	4.32E-4	7.19E-2
HP_ULNAR_DEVIATION_OF_FINGER	34	Ulnar deviation of finger	2	0.0588	5.61E-4	8.95E-2
HP_DECREASED_HEAD_CIRCUMFERENCE	1025	Decreased head circumference	6	0.0059	5.78E-4	8.95E-2
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_UPPER_LIMBS	167	Abnormality of the musculature of the upper limbs	3	0.0180	6.75E-4	1.01E-1
HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	1112	Abnormal cardiovascular system physiology	6	0.0054	8.83E-4	1.21E-1
HP_ULNAR_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	44	Ulnar deviation of the hand or of fingers of the hand	2	0.0455	9.4E-4	1.21E-1
HP_DEPRESSED_NASAL_BRIDGE	430	Depressed nasal bridge	4	0.0093	9.67E-4	1.21E-1
HP_ABNORMAL_ORAL_FRENULUM_MORPHOLOGY	46	Abnormal oral frenulum morphology	2	0.0435	1.03E-3	1.21E-1
HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	1152	Abnormality of skin adnexa morphology	6	0.0052	1.06E-3	1.21E-1
HP_TOE_SYNDACTYLY	196	Toe syndactyly	3	0.0153	1.07E-3	1.21E-1
HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY	1159	Functional respiratory abnormality	6	0.0052	1.09E-3	1.21E-1
HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT	1161	Abnormality of the upper urinary tract	6	0.0052	1.1E-3	1.21E-1
HP_DECREASED_BODY_WEIGHT	1176	Decreased body weight	6	0.0051	1.18E-3	1.21E-1
HP_ABNORMAL_HEART_MORPHOLOGY	1177	Abnormal heart morphology	6	0.0051	1.18E-3	1.21E-1
HP_ABNORMALITY_OF_THE_MIDDLE_EAR	457	Abnormality of the middle ear	4	0.0088	1.21E-3	1.21E-1
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_UPPER_LIMBS	457	Aplasia/hypoplasia involving bones of the upper limbs	4	0.0088	1.21E-3	1.21E-1
HP_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS	50	Focal segmental glomerulosclerosis	2	0.0400	1.21E-3	1.21E-1
HP_ABNORMALITY_OF_THE_DENTITION	792	Abnormality of the dentition	5	0.0063	1.24E-3	1.21E-1
HP_ABNORMALITY_OF_PRIMARY_TEETH	51	Abnormality of primary teeth	2	0.0392	1.26E-3	1.21E-1
HP_SKELETAL_MUSCLE_ATROPHY	463	Skeletal muscle atrophy	4	0.0086	1.27E-3	1.21E-1
HP_LARGE_FACE	208	Large face	3	0.0144	1.27E-3	1.21E-1
HP_ABNORMALITY_OF_GLOBE_LOCATION	808	Abnormality of globe location	5	0.0062	1.35E-3	1.25E-1
HP_SHORT_DIGIT	472	Short digit	4	0.0085	1.36E-3	1.25E-1
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM	1226	Aplasia/Hypoplasia of the cerebrum	6	0.0049	1.46E-3	1.25E-1
HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	221	Abnormality of the zygomatic bone	3	0.0136	1.51E-3	1.25E-1
HP_ABNORMALITY_OF_THE_ORBITAL_REGION	1239	Abnormality of the orbital region	6	0.0048	1.54E-3	1.25E-1
HP_ABNORMALITY_OF_THE_CALVARIA	832	Abnormality of the calvaria	5	0.0060	1.54E-3	1.25E-1
HP_ABNORMALITY_OF_THE_MIDFACE	488	Abnormality of the midface	4	0.0082	1.54E-3	1.25E-1
HP_ABNORMALITY_OF_REFRACTION	489	Abnormality of refraction	4	0.0082	1.55E-3	1.25E-1
HP_ABNORMAL_CARDIAC_VENTRICLE_MORPHOLOGY	494	Abnormal cardiac ventricle morphology	4	0.0081	1.61E-3	1.25E-1
HP_FAILURE_TO_THRIVE	843	Failure to thrive	5	0.0059	1.63E-3	1.25E-1
HP_OTITIS_MEDIA	227	Otitis media	3	0.0132	1.63E-3	1.25E-1
HP_ABNORMALITY_OF_BONE_MINERAL_DENSITY	498	Abnormality of bone mineral density	4	0.0080	1.66E-3	1.25E-1
HP_HORSESHOE_KIDNEY	59	Horseshoe kidney	2	0.0339	1.68E-3	1.25E-1
HP_ABNORMALITY_OF_SKULL_SIZE	1266	Abnormality of skull size	6	0.0047	1.72E-3	1.25E-1
HP_ABNORMALITY_OF_THE_PHILTRUM	503	Abnormality of the philtrum	4	0.0080	1.72E-3	1.25E-1
HP_THICK_VERMILION_BORDER	234	Thick vermilion border	3	0.0128	1.78E-3	1.26E-1
HP_DELAYED_CRANIAL_SUTURE_CLOSURE	61	Delayed cranial suture closure	2	0.0328	1.8E-3	1.26E-1
HP_ABNORMAL_CONJUGATE_EYE_MOVEMENT	864	Abnormal conjugate eye movement	5	0.0058	1.82E-3	1.26E-1
HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	237	Attention deficit hyperactivity disorder	3	0.0127	1.84E-3	1.26E-1
HP_ABNORMAL_CARDIAC_SEPTUM_MORPHOLOGY	528	Abnormal cardiac septum morphology	4	0.0076	2.05E-3	1.38E-1
HP_SANDAL_GAP	67	Sandal gap	2	0.0299	2.17E-3	1.41E-1
HP_ABNORMAL_AGGRESSIVE_IMPULSIVE_OR_VIOLENT_BEHAVIOR	251	Abnormal aggressive, impulsive or violent behavior	3	0.0120	2.17E-3	1.41E-1
HP_ABNORMAL_PALATE_MORPHOLOGY	907	Abnormal palate morphology	5	0.0055	2.24E-3	1.43E-1
HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY	909	Abnormality of the urinary system physiology	5	0.0055	2.26E-3	1.43E-1
HP_GASTROINTESTINAL_DYSMOTILITY	70	Gastrointestinal dysmotility	2	0.0286	2.36E-3	1.44E-1
HP_SHORT_THUMB	70	Short thumb	2	0.0286	2.36E-3	1.44E-1
HP_ABNORMALITY_OF_THE_CHIN	259	Abnormality of the chin	3	0.0116	2.37E-3	1.44E-1
HP_ABNORMALITY_OF_ESOPHAGUS_PHYSIOLOGY	552	Abnormality of esophagus physiology	4	0.0072	2.41E-3	1.44E-1
HP_HOARSE_VOICE	71	Hoarse voice	2	0.0282	2.43E-3	1.44E-1
HP_AORTIC_REGURGITATION	72	Aortic regurgitation	2	0.0278	2.49E-3	1.44E-1
HP_POINTED_CHIN	72	Pointed chin	2	0.0278	2.49E-3	1.44E-1
HP_SHORT_NOSE	268	Short nose	3	0.0112	2.61E-3	1.44E-1
HP_ABNORMALITY_OF_THE_URETER	269	Abnormality of the ureter	3	0.0112	2.64E-3	1.44E-1
HP_ABNORMAL_FINGER_PHALANX_MORPHOLOGY	567	Abnormal finger phalanx morphology	4	0.0071	2.65E-3	1.44E-1
HP_INTELLECTUAL_DISABILITY_MILD	270	Intellectual disability, mild	3	0.0111	2.67E-3	1.44E-1
HP_PROGRESSIVE	270	Progressive	3	0.0111	2.67E-3	1.44E-1
HP_ABNORMALITY_OF_TOE	569	Abnormality of toe	4	0.0070	2.69E-3	1.44E-1
HP_APLASIA_HYPOPLASIA_OF_THE_EXTREMITIES	575	Aplasia/hypoplasia of the extremities	4	0.0070	2.79E-3	1.47E-1
HP_PES_PLANUS	275	Pes planus	3	0.0109	2.81E-3	1.47E-1
HP_COXA_VALGA	77	Coxa valga	2	0.0260	2.85E-3	1.47E-1
HP_ABNORMALITY_OF_MUSCLE_SIZE	586	Abnormality of muscle size	4	0.0068	2.99E-3	1.51E-1
HP_GLOMERULOSCLEROSIS	79	Glomerulosclerosis	2	0.0253	2.99E-3	1.51E-1
HP_APLASIA_HYPOPLASIA_OF_FINGERS	286	Aplasia/Hypoplasia of fingers	3	0.0105	3.14E-3	1.57E-1
HP_ABNORMAL_FEAR_ANXIETY_RELATED_BEHAVIOR	294	Abnormal fear/anxiety-related behavior	3	0.0102	3.39E-3	1.66E-1
HP_ABNORMAL_NUMBER_OF_TEETH	294	Abnormal number of teeth	3	0.0102	3.39E-3	1.66E-1
HP_INTESTINAL_MALROTATION	85	Intestinal malrotation	2	0.0235	3.46E-3	1.67E-1
HP_ABNORMALITY_OF_FACIAL_SKELETON	1011	Abnormality of facial skeleton	5	0.0049	3.57E-3	1.71E-1
HP_OBSESSIVE_COMPULSIVE_BEHAVIOR	87	Obsessive-compulsive behavior	2	0.0230	3.62E-3	1.71E-1
HP_ABNORMALITY_OF_MOUTH_SIZE	305	Abnormality of mouth size	3	0.0098	3.76E-3	1.73E-1
HP_ABNORMAL_EYELID_MORPHOLOGY	1024	Abnormal eyelid morphology	5	0.0049	3.77E-3	1.73E-1
HP_INCREASED_BONE_MINERAL_DENSITY	89	Increased bone mineral density	2	0.0225	3.78E-3	1.73E-1
HP_ABNORMAL_SHAPE_OF_THE_OCCIPUT	91	Abnormal shape of the occiput	2	0.0220	3.95E-3	1.77E-1
HP_SLEEP_APNEA	91	Sleep apnea	2	0.0220	3.95E-3	1.77E-1


