Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE	979	A process in which a protein is transported to, or maintained in, a location within an organelle. [GOC:mah]	6	0.0061	7.53E-5	2.93E-2
GO_SYMBIOTIC_PROCESS	980	A process carried out by gene products in an organism that enable the organism to engage in a symbiotic relationship, a more or less intimate association, with another organism. The various forms of symbiosis include parasitism, in which the association is disadvantageous or destructive to one of the organisms; mutualism, in which the association is advantageous, or often necessary to one or both and not harmful to either; and commensalism, in which one member of the association benefits while the other is not affected. However, mutualism, parasitism, and commensalism are often not discrete categories of interactions and should rather be perceived as a continuum of interaction ranging from parasitism to mutualism. In fact, the direction of a symbiotic interaction can change during the lifetime of the symbionts due to developmental changes as well as changes in the biotic/abiotic environment in which the interaction occurs. Microscopic symbionts are often referred to as endosymbionts. [GOC:cc, https://study.com/academy/lesson/symbiont-definition-lesson-quiz.html]	6	0.0061	7.57E-5	2.93E-2
GO_CELL_DIVISION	603	The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells. [GOC:di, GOC:go_curators, GOC:pr]	5	0.0083	7.92E-5	2.93E-2
GO_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	18	Any process that modifies the structure of a postsynapse. [GOC:dos]	2	0.1111	8.23E-5	2.93E-2
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1469	Any process that activates or increases the activity of an enzyme. [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]	7	0.0048	8.51E-5	2.93E-2
GO_ACTIN_FILAMENT_BASED_TRANSPORT	21	The transport of organelles or other particles from one location in the cell to another along actin filaments. [GOC:dos, GOC:dph, GOC:mah, GOC:tb]	2	0.0952	1.13E-4	3.71E-2
GO_POSITIVE_REGULATION_OF_CELL_AGING	23	Any process that increases the rate, frequency, or extent of cell aging. Cell aging is the progression of the cell from its inception to the end of its lifespan. [GOC:BHF, GOC:dph, GOC:tb]	2	0.0870	1.36E-4	4.28E-2
GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE	24	Any process that modifies the structure/morphology of a synapse. [GOC:dos]	2	0.0833	1.48E-4	4.48E-2
GO_ACTIN_FILAMENT_BASED_MOVEMENT	153	Movement of organelles or other particles along actin filaments, or sliding of actin filaments past each other, mediated by motor proteins. [GOC:BHF, GOC:mah]	3	0.0196	2.05E-4	5.34E-2
GO_RNA_3_END_PROCESSING	153	Any process involved in forming the mature 3' end of an RNA molecule. [GOC:mah]	3	0.0196	2.05E-4	5.34E-2
GO_INTRACELLULAR_PROTEIN_TRANSPORT	1179	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]	6	0.0051	2.08E-4	5.34E-2
GO_REGULATION_OF_CELL_SHAPE	156	Any process that modulates the surface configuration of a cell. [GOC:dph, GOC:go_curators, GOC:tb]	3	0.0192	2.18E-4	5.34E-2
GO_NCRNA_PROCESSING	400	Any process that results in the conversion of one or more primary non-coding RNA (ncRNA) transcripts into one or more mature ncRNA molecules. [GOC:mah]	4	0.0100	2.18E-4	5.34E-2
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	1198	Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]	6	0.0050	2.26E-4	5.34E-2
GO_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	1201	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any large molecule including proteins, nucleic acids and carbohydrates, as carried out by individual cells. [GOC:jl]	6	0.0050	2.29E-4	5.34E-2
GO_REGULATION_OF_RUFFLE_ASSEMBLY	30	Any process that modulates the frequency, rate or extent of ruffle assembly. [GOC:TermGenie, GOC:yaf]	2	0.0667	2.33E-4	5.34E-2
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	771	Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds. [GOC:ai]	5	0.0065	2.49E-4	5.54E-2
GO_CHROMATIN_ORGANIZATION	820	Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic chromatin. [GOC:mah, GOC:vw, PMID:20404130]	5	0.0061	3.3E-4	7.15E-2
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1861	Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids. [GOC:go_curators]	7	0.0038	3.65E-4	7.69E-2
GO_HISTONE_PHOSPHORYLATION	40	The modification of histones by addition of phosphate groups. [GOC:ai]	2	0.0500	4.15E-4	8.41E-2
GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	865	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism. [GOC:go_curators]	5	0.0058	4.22E-4	8.41E-2
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION	199	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin. The myosin may be organized into filaments. [GOC:dph, GOC:jl, GOC:mah]	3	0.0151	4.44E-4	8.62E-2
GO_RUFFLE_ASSEMBLY	44	The aggregation, arrangement and bonding together of a set of components to form a ruffle, a projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork. The formation of ruffles (also called membrane ruffling) is thought to be controlled by a group of enzymes known as Rho GTPases, specifically RhoA, Rac1 and cdc42. [GOC:yaf, http:en.wikipedia.org/wiki/Membrane_ruffling, PMID:12556481]	2	0.0455	5.03E-4	9.4E-2
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	1967	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells. [GOC:mah]	7	0.0036	5.1E-4	9.4E-2
GO_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	213	The chemical reactions and pathways resulting in the formation of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. [ISBN:0198506732]	3	0.0141	5.41E-4	9.4E-2
GO_GLUCOSE_METABOLIC_PROCESS	214	The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides. [ISBN:0198506732]	3	0.0140	5.48E-4	9.4E-2
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	921	Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II. [GOC:go_curators, GOC:txnOH]	5	0.0054	5.61E-4	9.4E-2
GO_CELL_CYCLE_PROCESS	1422	The cellular process that ensures successive accurate and complete genome replication and chromosome segregation. [GOC:isa_complete, GOC:mtg_cell_cycle]	6	0.0042	5.64E-4	9.4E-2
GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	217	Any signalling pathway that modulates the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the cell cycle. [GO_REF:0000058, GOC:jl, GOC:TermGenie]	3	0.0138	5.71E-4	9.4E-2
GO_MACROMOLECULE_CATABOLIC_PROCESS	1431	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass. [GOC:mah]	6	0.0042	5.83E-4	9.4E-2
GO_REGULATION_OF_GLUCONEOGENESIS	49	Any process that modulates the frequency, rate or extent of gluconeogenesis, the formation of glucose from noncarbohydrate precursors, such as pyruvate, amino acids and glycerol. [GOC:go_curators]	2	0.0408	6.23E-4	9.84E-2
GO_NCRNA_3_END_PROCESSING	51	Any process involved in forming the mature 3' end of a non-coding RNA molecule. [GOC:jl]	2	0.0392	6.75E-4	1.04E-1
GO_RNA_LOCALIZATION	235	A process in which RNA is transported to, or maintained in, a specific location. [GOC:ai]	3	0.0128	7.19E-4	1.08E-1
GO_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	53	Any process that modulates the frequency, rate or extent of substrate adhesion-dependent cell spreading. [GOC:TermGenie, GOC:yaf]	2	0.0377	7.29E-4	1.08E-1
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	559	Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	4	0.0072	7.7E-4	1.11E-1
GO_DNA_REPAIR	563	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway. [PMID:11563486]	4	0.0071	7.91E-4	1.11E-1
GO_REGULATION_OF_PROTEIN_LOCALIZATION	994	Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location. [GOC:dph, GOC:mah, GOC:tb]	5	0.0050	7.91E-4	1.11E-1
GO_RUFFLE_ORGANIZATION	56	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a ruffle, a projection at the leading edge of a crawling cell. [GOC:mah, PMID:10036235]	2	0.0357	8.14E-4	1.12E-1
GO_REGULATION_OF_CELLULAR_LOCALIZATION	1011	Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]	5	0.0049	8.54E-4	1.15E-1
GO_REGULATION_OF_CELL_AGING	61	Any process that modulates the rate, frequency, or extent of cell aging. Cell aging is the progression of the cell from its inception to the end of its lifespan. [GOC:BHF, GOC:dph, GOC:tb]	2	0.0328	9.65E-4	1.27E-1
GO_CELL_MORPHOGENESIS	1041	The developmental process in which the size or shape of a cell is generated and organized. [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]	5	0.0048	9.73E-4	1.27E-1
GO_POSITIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	1601	Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process. [GO:jl, GO_REF:0000058, GOC:TermGenie]	6	0.0037	1.05E-3	1.35E-1
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	273	The cell cycle process by which a cell in G2 phase commits to M phase. [GOC:jl, GOC:mtg_cell_cycle]	3	0.0110	1.11E-3	1.4E-1
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	277	A process in which a protein transports or maintains the localization of another protein to the nucleus. [GOC:ecd]	3	0.0108	1.16E-3	1.42E-1
GO_MYOFIBRIL_ASSEMBLY	67	Formation of myofibrils, the repeating units of striated muscle. [GOC:mah]	2	0.0299	1.16E-3	1.42E-1
GO_CELLULAR_RESPONSE_TO_DRUG	71	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a drug stimulus. A drug is a substance used in the diagnosis, treatment or prevention of a disease. [GOC:sl]	2	0.0282	1.3E-3	1.53E-1
GO_CELL_CYCLE_PHASE_TRANSITION	647	The cell cycle process by which a cell commits to entering the next cell cycle phase. [GOC:mtg_cell_cycle]	4	0.0062	1.32E-3	1.53E-1
GO_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	291	A localization process that acts on a protein complex; the complex is transported to, or maintained in, a specific location. [GOC:mah]	3	0.0103	1.33E-3	1.53E-1
GO_ORGANELLE_LOCALIZATION	649	Any process in which an organelle is transported to, and/or maintained in, a specific location. [GOC:ai]	4	0.0062	1.34E-3	1.53E-1
GO_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	652	The chemical reactions and pathways resulting in the breakdown of a macromolecule, initiated by covalent modification of the target molecule. [GOC:jl]	4	0.0061	1.36E-3	1.53E-1
GO_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	294	The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y, as carried out by individual cells. [GOC:jl]	3	0.0102	1.37E-3	1.53E-1
GO_MONOSACCHARIDE_METABOLIC_PROCESS	296	The chemical reactions and pathways involving monosaccharides, the simplest carbohydrates. They are polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides. [ISBN:0198506732]	3	0.0101	1.4E-3	1.53E-1
GO_VESICLE_CYTOSKELETAL_TRAFFICKING	75	The directed movement of a vesicle along a cytoskeletal fiber such as a microtubule or and actin filament, mediated by motor proteins. [GOC:ecd, GOC:rl]	2	0.0267	1.45E-3	1.57E-1
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	302	Any process that increases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]	3	0.0099	1.48E-3	1.58E-1
GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1732	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein. [GOC:ai]	6	0.0035	1.57E-3	1.65E-1
GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	310	Any process that modulates the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. [GOC:dph, GOC:tb]	3	0.0097	1.59E-3	1.65E-1
GO_CELLULAR_SENESCENCE	79	A cell aging process stimulated in response to cellular stress, whereby normal cells lose the ability to divide through irreversible cell cycle arrest. [GOC:BHF]	2	0.0253	1.61E-3	1.65E-1
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	81	Any process that increases the rate, frequency, or extent of cell cycle arrest, the process in which the cell cycle is halted during one of the normal phases. [GOC:mah]	2	0.0247	1.69E-3	1.7E-1
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	694	Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor. [GOC:ai]	4	0.0058	1.71E-3	1.7E-1
GO_RNA_METHYLATION	84	Posttranscriptional addition of a methyl group to either a nucleotide or 2'-O ribose in a polyribonucleotide. Usually uses S-adenosylmethionine as a cofactor. [GOC:hjd]	2	0.0238	1.82E-3	1.79E-1
GO_CELL_JUNCTION_ORGANIZATION	713	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix. [GOC:dph, GOC:jl, GOC:mah]	4	0.0056	1.89E-3	1.83E-1
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	337	Any process that activates or increases the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	3	0.0089	2.02E-3	1.94E-1
GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION	346	A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state. [GOC:bf]	3	0.0087	2.18E-3	2.06E-1
GO_CHROMOSOME_ORGANIZATION	1253	A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]	5	0.0040	2.2E-3	2.06E-1
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	753	The change in form (cell shape and size) that occurs when relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. [GOC:go_curators]	4	0.0053	2.3E-3	2.12E-1
GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	99	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of carbohydrates. [GOC:jl]	2	0.0202	2.51E-3	2.29E-1
GO_REGULATION_OF_DNA_METABOLIC_PROCESS	365	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]	3	0.0082	2.54E-3	2.29E-1
GO_REGULATION_OF_HYDROLASE_ACTIVITY	1302	Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3. [EC:3.-.-.-, GOC:ai]	5	0.0038	2.6E-3	2.32E-1
GO_REGULATION_OF_CELL_CYCLE_PROCESS	791	Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]	4	0.0051	2.75E-3	2.41E-1
GO_CELLULAR_PROTEIN_CATABOLIC_PROCESS	793	The chemical reactions and pathways resulting in the breakdown of a protein by individual cells. [GOC:jl]	4	0.0050	2.77E-3	2.41E-1
GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	1329	The chemical reactions and pathways resulting in the breakdown of organonitrogen compound. [GOC:pr, GOC:TermGenie]	5	0.0038	2.84E-3	2.42E-1
GO_REGULATION_OF_CELL_CYCLE_ARREST	106	Any process that modulates the rate, frequency, or extent of cell cycle arrest, the process in which the cell cycle is halted during one of the normal phases. [GOC:mah]	2	0.0189	2.87E-3	2.42E-1
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	106	The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]	2	0.0189	2.87E-3	2.42E-1
GO_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	107	A cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage. [GOC:go_curators]	2	0.0187	2.93E-3	2.43E-1
GO_ACTIVATION_OF_GTPASE_ACTIVITY	108	Any process that initiates the activity of an inactive GTPase through the replacement of GDP by GTP. [GOC:dph, GOC:mah, GOC:tb]	2	0.0185	2.98E-3	2.43E-1
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT	108	A mitotic cell cycle process that controls cell cycle progression in response to changes in DNA structure by monitoring the integrity of the DNA. The DNA integrity checkpoint begins with detection of DNA damage, defects in DNA structure or DNA replication, and ends with signal transduction. [GOC:mtg_cell_cycle]	2	0.0185	2.98E-3	2.43E-1
GO_POSITIVE_REGULATION_OF_CELL_CYCLE	396	Any process that activates or increases the rate or extent of progression through the cell cycle. [GOC:go_curators]	3	0.0076	3.19E-3	2.48E-1
GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	1365	Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process. [GO:jl, GO_REF:0000058, GOC:TermGenie]	5	0.0037	3.19E-3	2.48E-1
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	112	The cellular component assembly that is part of the initial shaping of the component during its developmental progression. [GOC:dph, GOC:tb]	2	0.0179	3.2E-3	2.48E-1
GO_VASCULATURE_DEVELOPMENT	826	The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism. [GOC:dph, UBERON:0002409]	4	0.0048	3.21E-3	2.48E-1
GO_RESPONSE_TO_DRUG	397	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a drug stimulus. A drug is a substance used in the diagnosis, treatment or prevention of a disease. [GOC:jl]	3	0.0076	3.21E-3	2.48E-1
GO_MRNA_EXPORT_FROM_NUCLEUS	113	The directed movement of mRNA from the nucleus to the cytoplasm. [GOC:ma]	2	0.0177	3.26E-3	2.49E-1
GO_METENCEPHALON_DEVELOPMENT	114	The process whose specific outcome is the progression of the metencephalon over time, from its formation to the mature structure. [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]	2	0.0175	3.31E-3	2.51E-1


