Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_KINASE_BINDING	752	Interacting selectively and non-covalently with a kinase, any enzyme that catalyzes the transfer of a phosphate group. [GOC:jl]	11	0.0146	3.91E-5	3.32E-3
GO_ATPASE_ACTIVITY	423	Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]	8	0.0189	8.06E-5	6.51E-3
GO_TRANSLATION_REGULATOR_ACTIVITY	139	Any molecular function involved in the initiation, activation, perpetuation, repression or termination of polypeptide synthesis at the ribosome. [GOC:ai]	5	0.0360	9.79E-5	7.37E-3
GO_ACTIN_BINDING	437	Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments. [GOC:clt]	8	0.0183	1.01E-4	7.37E-3
GO_SIGNALING_RECEPTOR_BINDING	1654	Interacting selectively and non-covalently with one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:bf, GOC:ceb, ISBN:0198506732]	16	0.0097	1.04E-4	7.37E-3
GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	347	Modulates the rate of NTP hydrolysis by a NTPase. [GOC:dph, GOC:tb]	7	0.0202	1.53E-4	1.01E-2
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	879	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor). [GOC:jl, ISBN:0198506732]	11	0.0125	1.55E-4	1.01E-2
GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	84	Functions during translation by interacting selectively and non-covalently with RNA during polypeptide synthesis at the ribosome. [GOC:ai, GOC:vw]	4	0.0476	1.72E-4	1.08E-2
GO_DISORDERED_DOMAIN_SPECIFIC_BINDING	36	Interacting selectively and non-covalently with a disordered domain of a protein. [GOC:gg, PMID:11746698]	3	0.0833	2.25E-4	1.37E-2
GO_PEPTIDASE_ACTIVATOR_ACTIVITY	40	Binds to and increases the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds. [GOC:ai]	3	0.0750	3.09E-4	1.81E-2
GO_PROTEIN_C_TERMINUS_BINDING	189	Interacting selectively and non-covalently with a protein C-terminus, the end of any peptide chain at which the 1-carboxyl function of a constituent amino acid is not attached in peptide linkage to another amino-acid residue. [ISBN:0198506732]	5	0.0265	4.08E-4	2.31E-2
GO_GTPASE_BINDING	547	Interacting selectively and non-covalently with a GTPase, any enzyme that catalyzes the hydrolysis of GTP. [GOC:ai]	8	0.0146	4.57E-4	2.5E-2
GO_GTPASE_REGULATOR_ACTIVITY	306	Modulates the rate of GTP hydrolysis by a GTPase. [GOC:mah]	6	0.0196	5.31E-4	2.82E-2
GO_UNFOLDED_PROTEIN_BINDING	118	Interacting selectively and non-covalently with an unfolded protein. [GOC:ai]	4	0.0339	6.28E-4	3.13E-2
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	316	Interacting selectively and non-covalently with a ubiquitin-like protein ligase, such as ubiquitin-ligase. [GOC:jl]	6	0.0190	6.28E-4	3.13E-2
GO_KINASE_ACTIVITY	732	Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule. [ISBN:0198506732]	9	0.0123	7.06E-4	3.42E-2
GO_OXIDOREDUCTASE_ACTIVITY	751	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [GOC:go_curators]	9	0.0120	8.45E-4	3.98E-2
GO_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY	14	Catalysis of the exonucleolytic cleavage of poly(A) to 5'-AMP. [EC:3.1.13.4, ISBN:0198547684]	2	0.1429	9.41E-4	4.2E-2
GO_S100_PROTEIN_BINDING	14	Interacting selectively and non-covalently with a S100 protein. S100 is a small calcium and zinc binding protein produced in astrocytes that is implicated in Alzheimer's disease, Down Syndrome and ALS. [GOC:jid]	2	0.1429	9.41E-4	4.2E-2
GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	17	Enables the transfer of protons from one side of a membrane to the other according to the reaction: ATP + H2O + H+(in) -> ADP + phosphate + H+(out). These transporters use a phosphorylative mechanism, which have a phosphorylated intermediate state during the ion transport cycle. [EC:7.1.2.1]	2	0.1176	1.4E-3	6.08E-2
GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	18	Any cadherin binding that occurs as part of the process of cell-cell adhesion. [GOC:dos]	2	0.1111	1.57E-3	6.65E-2
GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY	19	Functions in chain elongation during polypeptide synthesis at the ribosome. [ISBN:0198506732]	2	0.1053	1.75E-3	7.24E-2
GO_MICROTUBULE_BINDING	265	Interacting selectively and non-covalently with microtubules, filaments composed of tubulin monomers. [GOC:krc]	5	0.0189	1.84E-3	7.44E-2
GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	75	Catalysis of the reaction: protein serine phosphate + H2O = protein serine + phosphate, and protein threonine phosphate + H2O = protein threonine + phosphate. [GOC:bf]	3	0.0400	1.94E-3	7.66E-2
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	292	Interacting selectively and non-covalently with a G protein-coupled receptor. [GOC:ceb, GOC:dph]	5	0.0171	2.8E-3	1.07E-1
GO_SMALL_GTPASE_BINDING	427	Interacting selectively and non-covalently with a small monomeric GTPase. [GOC:mah]	6	0.0141	2.89E-3	1.07E-1
GO_MRNA_BINDING	574	Interacting selectively and non-covalently with messenger RNA (mRNA), an intermediate molecule between DNA and protein. mRNA includes UTR and coding sequences, but does not contain introns. [GOC:kmv, GOC:pr, SO:0000234]	7	0.0122	2.89E-3	1.07E-1
GO_SINGLE_STRANDED_RNA_BINDING	90	Interacting selectively and non-covalently with single-stranded RNA. [GOC:jl]	3	0.0333	3.26E-3	1.18E-1
GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	186	The action of a molecule that contributes to the structural integrity of the ribosome. [GOC:mah]	4	0.0215	3.33E-3	1.18E-1
GO_MISFOLDED_PROTEIN_BINDING	27	Interacting selectively and non-covalently with a misfolded protein. [GOC:ai]	2	0.0741	3.53E-3	1.2E-1
GO_PROTEIN_FOLDING_CHAPERONE	27	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules) that contributes to the process of protein folding. [GOC:mtg_cambridge_2009]	2	0.0741	3.53E-3	1.2E-1
GO_SPECTRIN_BINDING	28	Interacting selectively and non-covalently with spectrin, a protein that is the major constituent of the erythrocyte cytoskeletal network. It associates with band 4.1 (see band protein) and actin to form the cytoskeletal superstructure of the erythrocyte plasma membrane. It is composed of nonhomologous chains, alpha and beta, which aggregate side-to-side in an antiparallel fashion to form dimers, tetramers, and higher polymers. [GOC:mah, ISBN:0198506732]	2	0.0714	3.79E-3	1.26E-1
GO_ACID_THIOL_LIGASE_ACTIVITY	30	Catalysis of the joining of an acid and a thiol via a carbon-sulfur bond, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate. [EC:6.2.1, GOC:mah]	2	0.0667	4.35E-3	1.42E-1
GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	31	Enables the transfer of a peptide from one side of a membrane to the other. [GO_REF:0000070, GOC:TermGenie, GOC:vw]	2	0.0645	4.64E-3	1.46E-1
GO_PYROPHOSPHATE_HYDROLYSIS_DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	31	Enables the transmembrane transport of one proton (H+), driven by the hydrolysis of pyrophosphate, and generating a proton motive force. [GOC:mtg_transport, ISBN:0815340729, Wikipedia:Proton-pumping_pyrophosphatase]	2	0.0645	4.64E-3	1.46E-1
GO_ACTIN_FILAMENT_BINDING	206	Interacting selectively and non-covalently with an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits. [ISBN:0198506732]	4	0.0194	4.78E-3	1.48E-1
GO_CHAPERONE_BINDING	104	Interacting selectively and non-covalently with a chaperone protein, a class of proteins that bind to nascent or unfolded polypeptides and ensure correct folding or transport. [PMID:10585443]	3	0.0288	4.89E-3	1.48E-1
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	33	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O = ADP + phosphate, to directly drive the transport of ions across a membrane. The reaction is characterized by the transient formation of a high-energy aspartyl-phosphoryl-enzyme intermediate. [PMID:10322420, PMID:10600683]	2	0.0606	5.24E-3	1.55E-1
GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	107	Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source, directly using ATP. Primary energy sources known to be coupled to transport are chemical, electrical and solar sources. [GOC:mtg_transport, ISBN:0815340729, TC:3.-.-.-.-]	3	0.0280	5.29E-3	1.55E-1
GO_RIBONUCLEASE_ACTIVITY	113	Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA. [GOC:mah, ISBN:0198547684]	3	0.0265	6.15E-3	1.77E-1
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	114	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile. [GOC:mah, http://merops.sanger.ac.uk/about/glossary.htmCATTYPE, http://merops.sanger.ac.uk/about/glossary.htmENDOPEPTIDASE]	3	0.0263	6.3E-3	1.78E-1
GO_TUBULIN_BINDING	365	Interacting selectively and non-covalently with monomeric or multimeric forms of tubulin, including microtubules. [GOC:clt]	5	0.0137	7.13E-3	1.98E-1
GO_EXORIBONUCLEASE_ACTIVITY	40	Catalysis of the sequential cleavage of mononucleotides from a free 5' or 3' terminus of an RNA molecule. [GOC:mah, ISBN:0198547684]	2	0.0500	7.63E-3	2.02E-1
GO_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS	40	Catalysis of the joining of two molecules via a carbon-sulfur bond, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate. [EC:6.2, GOC:mah]	2	0.0500	7.63E-3	2.02E-1
GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	40	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to a phosphate group (acceptor). [GOC:jl]	2	0.0500	7.63E-3	2.02E-1
GO_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	41	Catalysis of the reaction: substrate with reduced sulfide groups = substrate with oxidized disulfide bonds. [MetaCyc:DISULFOXRED-RXN]	2	0.0488	8E-3	2.09E-1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	130	Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group act as a hydrogen or electron donor and reduces a hydrogen or electron acceptor. [GOC:ai]	3	0.0231	9.03E-3	2.32E-1
GO_MOTOR_ACTIVITY	132	Catalysis of the generation of force resulting either in movement along a microfilament or microtubule, or in torque resulting in membrane scission, coupled to the hydrolysis of a nucleoside triphosphate. [GOC:mah, GOC:vw, ISBN:0815316194, PMID:11242086]	3	0.0227	9.42E-3	2.38E-1
GO_TAU_PROTEIN_BINDING	45	Interacting selectively and non-covalently with tau protein. tau is a microtubule-associated protein, implicated in Alzheimer's disease, Down Syndrome and ALS. [GOC:jid]	2	0.0444	9.58E-3	2.39E-1
GO_PROTEIN_KINASE_ACTIVITY	563	Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP. [MetaCyc:PROTEIN-KINASE-RXN]	6	0.0107	1.07E-2	2.58E-1
GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY	139	Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile. [GOC:mah, http://merops.sanger.ac.uk/about/glossary.htmCATTYPE]	3	0.0216	1.08E-2	2.58E-1
GO_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING	48	Interacting selectively and non-covalently with phosphatidylinositol-3-phosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 3' position. [GOC:bf, PMID:10209156, PMID:11395417, PMID:11557775]	2	0.0417	1.08E-2	2.58E-1
GO_SULFUR_COMPOUND_BINDING	262	Interacting selectively and non-covalently with a sulfur compound. [GOC:pr, GOC:TermGenie]	4	0.0153	1.1E-2	2.58E-1
GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	50	Enables the transfer of an amide, any compound containing one, two, or three acyl groups attached to a nitrogen atom, from one side of a membrane to the other. [GOC:jl, ISBN:0198506732]	2	0.0400	1.17E-2	2.73E-1
GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY	51	Functions in the initiation of ribosome-mediated translation of mRNA into a polypeptide. [ISBN:0198506732]	2	0.0392	1.22E-2	2.79E-1
GO_3_5_EXONUCLEASE_ACTIVITY	56	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end. [GOC:ai]	2	0.0357	1.46E-2	3.29E-1
GO_ISOMERASE_ACTIVITY	156	Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5. [ISBN:0198506732]	3	0.0192	1.47E-2	3.29E-1
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	58	Enables the transfer of an ion from one side of a membrane to the other, driven by the reaction: ATP + H2O = ADP + phosphate. [GOC:jl, GOC:mtg_transport, ISBN:0815340729]	2	0.0345	1.56E-2	3.38E-1
GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	58	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end to yield 5' phosphomonoesters. [GOC:mah]	2	0.0345	1.56E-2	3.38E-1
GO_HELICASE_ACTIVITY	160	Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the unwinding of a DNA or RNA helix. [GOC:jl]	3	0.0187	1.58E-2	3.39E-1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS	59	Catalysis of an oxidation-reduction (redox) reaction in which a sulfur-containing group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor. [GOC:ai]	2	0.0339	1.61E-2	3.41E-1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	60	The binding by a cell-adhesion protein on a cell surface to an adhesion molecule on another cell surface, to mediate adhesion of the cell to the external substrate or to another cell. [GOC:vw, Wikipedia:Cell_adhesion]	2	0.0333	1.66E-2	3.48E-1
GO_PHOSPHOLIPID_BINDING	454	Interacting selectively and non-covalently with phospholipids, a class of lipids containing phosphoric acid as a mono- or diester. [ISBN:0198506732]	5	0.0110	1.7E-2	3.52E-1
GO_MANGANESE_ION_BINDING	64	Interacting selectively and non-covalently with manganese (Mn) ions. [GOC:ai]	2	0.0312	1.87E-2	3.79E-1
GO_RAB_GTPASE_BINDING	171	Interacting selectively and non-covalently with Rab protein, any member of the Rab subfamily of the Ras superfamily of monomeric GTPases. [GOC:mah]	3	0.0175	1.88E-2	3.79E-1
GO_TRANSCRIPTION_FACTOR_BINDING	642	Interacting selectively and non-covalently with a transcription factor, a protein required to initiate or regulate transcription. [ISBN:0198506732]	6	0.0093	1.92E-2	3.84E-1
GO_PROTEIN_DIMERIZATION_ACTIVITY	1023	The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits. [ISBN:0198506732]	8	0.0078	1.95E-2	3.84E-1
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	179	Catalysis of the reaction: a phosphoprotein + H2O = a protein + phosphate. Together with protein kinases, these enzymes control the state of phosphorylation of cell proteins and thereby provide an important mechanism for regulating cellular activity. [EC:3.1.3.16, ISBN:0198547684]	3	0.0168	2.12E-2	4.13E-1
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	321	Interacting selectively and non-covalently with a nonidentical protein to form a heterodimer. [GOC:ai]	4	0.0125	2.14E-2	4.13E-1
GO_COLLAGEN_BINDING	70	Interacting selectively and non-covalently with collagen, a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%). [GOC:ai, ISBN:0198506732]	2	0.0286	2.22E-2	4.23E-1
GO_RAC_GTPASE_BINDING	73	Interacting selectively and non-covalently with Rac protein, any member of the Rac subfamily of the Ras superfamily of monomeric GTPases. [GOC:ebc, PMID:11702775]	2	0.0274	2.4E-2	4.51E-1
GO_TRANSCRIPTION_COREGULATOR_ACTIVITY	498	A protein or a member of a complex that interacts specifically and non-covalently with a DNA-bound DNA-binding transcription factor to either activate or repress the transcription of specific genes. Coregulators often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second ATP-dependent class modifies the conformation of chromatin. A third class modulates interactions of DNA-binding transcription factor with other transcription coregulators. [GOC:txnOH-2018, PMID:10213677, PMID:16858867, PMID:24203923, PMID:25957681, Wikipedia:Transcription_coregulator]	5	0.0100	2.42E-2	4.51E-1
GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	81	Interacting selectively and non-covalently with FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2. [GOC:ai, GOC:imk, ISBN:0198506732]	2	0.0247	2.9E-2	5.36E-1
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING	82	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules), in the presence of calcium. [GOC:jid, PMID:10485905]	2	0.0244	2.97E-2	5.41E-1
GO_NUCLEASE_ACTIVITY	205	Catalysis of the hydrolysis of ester linkages within nucleic acids. [ISBN:0198547684]	3	0.0146	3E-2	5.41E-1
GO_EXONUCLEASE_ACTIVITY	83	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end. [GOC:mah, ISBN:0198547684]	2	0.0241	3.04E-2	5.43E-1
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	215	Stimulates the exchange of guanyl nucleotides associated with a GTPase. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase. [GOC:kd, GOC:mah]	3	0.0140	3.38E-2	5.98E-1
GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	747	Catalysis of the hydrolysis of any ester bond. [GOC:jl]	6	0.0080	3.65E-2	6.38E-1
GO_PEPTIDASE_REGULATOR_ACTIVITY	227	Modulates the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds. [GOC:dph, GOC:tb]	3	0.0132	3.87E-2	6.71E-1
GO_GLYCOSAMINOGLYCAN_BINDING	232	Interacting selectively and non-covalently with any glycan (polysaccharide) containing a substantial proportion of aminomonosaccharide residues. [GOC:jl, ISBN:0198506732]	3	0.0129	4.09E-2	7.01E-1
GO_GUANYL_NUCLEOTIDE_BINDING	397	Interacting selectively and non-covalently with guanyl nucleotides, any compound consisting of guanosine esterified with (ortho)phosphate. [ISBN:0198506732]	4	0.0101	4.18E-2	7.04E-1


