Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	109	Any selective and non-covalent interaction with a nucleic acid involved in the initiation, activation, perpetuation, repression or termination of polypeptide synthesis at the ribosome. [GOC:dph, GOC:tb, GOC:vw]	4	0.0367	2.4E-4	1.56E-2
GO_IDENTICAL_PROTEIN_BINDING	1926	Interacting selectively and non-covalently with an identical protein or proteins. [GOC:jl]	15	0.0078	2.54E-4	1.6E-2
GO_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	123	Catalytic activity that acts to modify a tRNA. [GOC:molecular_function_refactoring, GOC:pdt]	4	0.0325	3.8E-4	2.3E-2
GO_TRANSLATION_REGULATOR_ACTIVITY	139	Any molecular function involved in the initiation, activation, perpetuation, repression or termination of polypeptide synthesis at the ribosome. [GOC:ai]	4	0.0288	6.02E-4	3.5E-2
GO_SIGNALING_RECEPTOR_BINDING	1654	Interacting selectively and non-covalently with one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:bf, GOC:ceb, ISBN:0198506732]	13	0.0079	6.19E-4	3.5E-2
GO_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY	14	Catalysis of the exonucleolytic cleavage of poly(A) to 5'-AMP. [EC:3.1.13.4, ISBN:0198547684]	2	0.1429	6.65E-4	3.64E-2
GO_MICROTUBULE_BINDING	265	Interacting selectively and non-covalently with microtubules, filaments composed of tubulin monomers. [GOC:krc]	5	0.0189	8.47E-4	4.49E-2
GO_MRNA_BINDING	574	Interacting selectively and non-covalently with messenger RNA (mRNA), an intermediate molecule between DNA and protein. mRNA includes UTR and coding sequences, but does not contain introns. [GOC:kmv, GOC:pr, SO:0000234]	7	0.0122	1.07E-3	5.47E-2
GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	18	Any cadherin binding that occurs as part of the process of cell-cell adhesion. [GOC:dos]	2	0.1111	1.11E-3	5.47E-2
GO_ATPASE_ACTIVITY	423	Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]	6	0.0142	1.14E-3	5.47E-2
GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	75	Catalysis of the reaction: protein serine phosphate + H2O = protein serine + phosphate, and protein threonine phosphate + H2O = protein threonine + phosphate. [GOC:bf]	3	0.0400	1.18E-3	5.47E-2
GO_SMALL_GTPASE_BINDING	427	Interacting selectively and non-covalently with a small monomeric GTPase. [GOC:mah]	6	0.0141	1.19E-3	5.47E-2
GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY	19	Functions in chain elongation during polypeptide synthesis at the ribosome. [ISBN:0198506732]	2	0.1053	1.24E-3	5.53E-2
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	316	Interacting selectively and non-covalently with a ubiquitin-like protein ligase, such as ubiquitin-ligase. [GOC:jl]	5	0.0158	1.84E-3	8.01E-2
GO_SINGLE_STRANDED_RNA_BINDING	90	Interacting selectively and non-covalently with single-stranded RNA. [GOC:jl]	3	0.0333	1.99E-3	8.43E-2
GO_ACTIN_FILAMENT_BINDING	206	Interacting selectively and non-covalently with an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits. [ISBN:0198506732]	4	0.0194	2.56E-3	1.06E-1
GO_SPECTRIN_BINDING	28	Interacting selectively and non-covalently with spectrin, a protein that is the major constituent of the erythrocyte cytoskeletal network. It associates with band 4.1 (see band protein) and actin to form the cytoskeletal superstructure of the erythrocyte plasma membrane. It is composed of nonhomologous chains, alpha and beta, which aggregate side-to-side in an antiparallel fashion to form dimers, tetramers, and higher polymers. [GOC:mah, ISBN:0198506732]	2	0.0714	2.69E-3	1.09E-1
GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	31	Enables the transfer of a peptide from one side of a membrane to the other. [GO_REF:0000070, GOC:TermGenie, GOC:vw]	2	0.0645	3.3E-3	1.3E-1
GO_TUBULIN_BINDING	365	Interacting selectively and non-covalently with monomeric or multimeric forms of tubulin, including microtubules. [GOC:clt]	5	0.0137	3.42E-3	1.32E-1
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	114	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile. [GOC:mah, http://merops.sanger.ac.uk/about/glossary.htmCATTYPE, http://merops.sanger.ac.uk/about/glossary.htmENDOPEPTIDASE]	3	0.0263	3.88E-3	1.46E-1
GO_DISORDERED_DOMAIN_SPECIFIC_BINDING	36	Interacting selectively and non-covalently with a disordered domain of a protein. [GOC:gg, PMID:11746698]	2	0.0556	4.43E-3	1.63E-1
GO_PROTEIN_KINASE_ACTIVITY	563	Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP. [MetaCyc:PROTEIN-KINASE-RXN]	6	0.0107	4.69E-3	1.68E-1
GO_OXIDOREDUCTASE_ACTIVITY	751	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [GOC:go_curators]	7	0.0093	4.76E-3	1.68E-1
GO_EXORIBONUCLEASE_ACTIVITY	40	Catalysis of the sequential cleavage of mononucleotides from a free 5' or 3' terminus of an RNA molecule. [GOC:mah, ISBN:0198547684]	2	0.0500	5.44E-3	1.81E-1
GO_PEPTIDASE_ACTIVATOR_ACTIVITY	40	Binds to and increases the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds. [GOC:ai]	2	0.0500	5.44E-3	1.81E-1
GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	40	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to a phosphate group (acceptor). [GOC:jl]	2	0.0500	5.44E-3	1.81E-1
GO_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	41	Catalysis of the reaction: substrate with reduced sulfide groups = substrate with oxidized disulfide bonds. [MetaCyc:DISULFOXRED-RXN]	2	0.0488	5.71E-3	1.86E-1
GO_MOTOR_ACTIVITY	132	Catalysis of the generation of force resulting either in movement along a microfilament or microtubule, or in torque resulting in membrane scission, coupled to the hydrolysis of a nucleoside triphosphate. [GOC:mah, GOC:vw, ISBN:0815316194, PMID:11242086]	3	0.0227	5.83E-3	1.87E-1
GO_SULFUR_COMPOUND_BINDING	262	Interacting selectively and non-covalently with a sulfur compound. [GOC:pr, GOC:TermGenie]	4	0.0153	6E-3	1.89E-1
GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY	139	Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile. [GOC:mah, http://merops.sanger.ac.uk/about/glossary.htmCATTYPE]	3	0.0216	6.73E-3	2.07E-1
GO_TAU_PROTEIN_BINDING	45	Interacting selectively and non-covalently with tau protein. tau is a microtubule-associated protein, implicated in Alzheimer's disease, Down Syndrome and ALS. [GOC:jid]	2	0.0444	6.84E-3	2.07E-1
GO_PROTEIN_DIMERIZATION_ACTIVITY	1023	The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits. [ISBN:0198506732]	8	0.0078	7.31E-3	2.18E-1
GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	50	Enables the transfer of an amide, any compound containing one, two, or three acyl groups attached to a nitrogen atom, from one side of a membrane to the other. [GOC:jl, ISBN:0198506732]	2	0.0400	8.39E-3	2.46E-1
GO_TRANSCRIPTION_FACTOR_BINDING	642	Interacting selectively and non-covalently with a transcription factor, a protein required to initiate or regulate transcription. [ISBN:0198506732]	6	0.0093	8.7E-3	2.47E-1
GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY	51	Functions in the initiation of ribosome-mediated translation of mRNA into a polypeptide. [ISBN:0198506732]	2	0.0392	8.72E-3	2.47E-1
GO_HELICASE_ACTIVITY	160	Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the unwinding of a DNA or RNA helix. [GOC:jl]	3	0.0187	9.87E-3	2.75E-1
GO_3_5_EXONUCLEASE_ACTIVITY	56	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end. [GOC:ai]	2	0.0357	1.04E-2	2.86E-1
GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	58	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end to yield 5' phosphomonoesters. [GOC:mah]	2	0.0345	1.12E-2	3.01E-1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS	59	Catalysis of an oxidation-reduction (redox) reaction in which a sulfur-containing group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor. [GOC:ai]	2	0.0339	1.15E-2	3.04E-1
GO_RAB_GTPASE_BINDING	171	Interacting selectively and non-covalently with Rab protein, any member of the Rab subfamily of the Ras superfamily of monomeric GTPases. [GOC:mah]	3	0.0175	1.18E-2	3.04E-1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	60	The binding by a cell-adhesion protein on a cell surface to an adhesion molecule on another cell surface, to mediate adhesion of the cell to the external substrate or to another cell. [GOC:vw, Wikipedia:Cell_adhesion]	2	0.0333	1.19E-2	3.04E-1
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	321	Interacting selectively and non-covalently with a nonidentical protein to form a heterodimer. [GOC:ai]	4	0.0125	1.2E-2	3.04E-1
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	179	Catalysis of the reaction: a phosphoprotein + H2O = a protein + phosphate. Together with protein kinases, these enzymes control the state of phosphorylation of cell proteins and thereby provide an important mechanism for regulating cellular activity. [EC:3.1.3.16, ISBN:0198547684]	3	0.0168	1.33E-2	3.31E-1
GO_MANGANESE_ION_BINDING	64	Interacting selectively and non-covalently with manganese (Mn) ions. [GOC:ai]	2	0.0312	1.35E-2	3.31E-1
GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	186	The action of a molecule that contributes to the structural integrity of the ribosome. [GOC:mah]	3	0.0161	1.48E-2	3.58E-1
GO_COLLAGEN_BINDING	70	Interacting selectively and non-covalently with collagen, a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%). [GOC:ai, ISBN:0198506732]	2	0.0286	1.6E-2	3.82E-1
GO_RAC_GTPASE_BINDING	73	Interacting selectively and non-covalently with Rac protein, any member of the Rac subfamily of the Ras superfamily of monomeric GTPases. [GOC:ebc, PMID:11702775]	2	0.0274	1.73E-2	4.07E-1
GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	81	Interacting selectively and non-covalently with FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2. [GOC:ai, GOC:imk, ISBN:0198506732]	2	0.0247	2.1E-2	4.89E-1
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING	82	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules), in the presence of calcium. [GOC:jid, PMID:10485905]	2	0.0244	2.15E-2	4.89E-1
GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	215	Stimulates the exchange of guanyl nucleotides associated with a GTPase. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase. [GOC:kd, GOC:mah]	3	0.0140	2.16E-2	4.89E-1
GO_EXONUCLEASE_ACTIVITY	83	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end. [GOC:mah, ISBN:0198547684]	2	0.0241	2.2E-2	4.91E-1
GO_GUANYL_NUCLEOTIDE_BINDING	397	Interacting selectively and non-covalently with guanyl nucleotides, any compound consisting of guanosine esterified with (ortho)phosphate. [ISBN:0198506732]	4	0.0101	2.41E-2	5.32E-1
GO_CHROMATIN_BINDING	596	Interacting selectively and non-covalently with chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase. [GOC:jl, ISBN:0198506732, PMID:20404130]	5	0.0084	2.45E-2	5.33E-1
GO_GLYCOSAMINOGLYCAN_BINDING	232	Interacting selectively and non-covalently with any glycan (polysaccharide) containing a substantial proportion of aminomonosaccharide residues. [GOC:jl, ISBN:0198506732]	3	0.0129	2.63E-2	5.65E-1
GO_PHOSPHATASE_REGULATOR_ACTIVITY	99	Modulates the activity of a phosphatase, an enzyme which catalyzes of the removal of a phosphate group from a substrate molecule. [GOC:ai]	2	0.0202	3.05E-2	6.47E-1
GO_MONOOXYGENASE_ACTIVITY	101	Catalysis of the incorporation of one atom from molecular oxygen into a compound and the reduction of the other atom of oxygen to water. [ISBN:0198506732]	2	0.0198	3.16E-2	6.62E-1
GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	434	Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate. [GOC:bf, RHEA:17989, RHEA:46608]	4	0.0092	3.2E-2	6.62E-1
GO_CHAPERONE_BINDING	104	Interacting selectively and non-covalently with a chaperone protein, a class of proteins that bind to nascent or unfolded polypeptides and ensure correct folding or transport. [PMID:10585443]	2	0.0192	3.34E-2	6.82E-1
GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	107	Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source, directly using ATP. Primary energy sources known to be coupled to transport are chemical, electrical and solar sources. [GOC:mtg_transport, ISBN:0815340729, TC:3.-.-.-.-]	2	0.0187	3.51E-2	7.1E-1
GO_DNA_DEPENDENT_ATPASE_ACTIVITY	108	Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction requires the presence of single- or double-stranded DNA, and it drives another reaction. [GOC:jl]	2	0.0185	3.57E-2	7.13E-1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H	109	Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor. [GOC:ai]	2	0.0183	3.63E-2	7.17E-1
GO_ELECTRON_TRANSFER_ACTIVITY	111	Any molecular entity that serves as an electron acceptor and electron donor in an electron transport chain. An electron transport chain is a process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient. [ISBN:0198506732]	2	0.0180	3.76E-2	7.33E-1
GO_RIBONUCLEASE_ACTIVITY	113	Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA. [GOC:mah, ISBN:0198547684]	2	0.0177	3.88E-2	7.48E-1
GO_SINGLE_STRANDED_DNA_BINDING	114	Interacting selectively and non-covalently with single-stranded DNA. [GOC:elh, GOC:vw, PMID:22976174]	2	0.0175	3.94E-2	7.52E-1
GO_RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	115	Stimulates the exchange of guanyl nucleotides associated with a GTPase of the Ras superfamily. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase. [GOC:mah]	2	0.0174	4E-2	7.55E-1
GO_PHOSPHATASE_ACTIVITY	277	Catalysis of the hydrolysis of phosphoric monoesters, releasing inorganic phosphate. [GOC:curators, GOC:pg]	3	0.0108	4.11E-2	7.66E-1
GO_UNFOLDED_PROTEIN_BINDING	118	Interacting selectively and non-covalently with an unfolded protein. [GOC:ai]	2	0.0169	4.19E-2	7.74E-1
GO_TRANSCRIPTION_COREGULATOR_ACTIVITY	498	A protein or a member of a complex that interacts specifically and non-covalently with a DNA-bound DNA-binding transcription factor to either activate or repress the transcription of specific genes. Coregulators often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second ATP-dependent class modifies the conformation of chromatin. A third class modulates interactions of DNA-binding transcription factor with other transcription coregulators. [GOC:txnOH-2018, PMID:10213677, PMID:16858867, PMID:24203923, PMID:25957681, Wikipedia:Transcription_coregulator]	4	0.0080	4.87E-2	8.89E-1
GO_SH3_DOMAIN_BINDING	131	Interacting selectively and non-covalently with a SH3 domain (Src homology 3) of a protein, small protein modules containing approximately 50 amino acid residues found in a great variety of intracellular or membrane-associated proteins. [GOC:go_curators, Pfam:PF00018]	2	0.0153	5.06E-2	9.13E-1
GO_PROTEASE_BINDING	137	Interacting selectively and non-covalently with any protease or peptidase. [GOC:hjd]	2	0.0146	5.48E-2	9.78E-1
GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	747	Catalysis of the hydrolysis of any ester bond. [GOC:jl]	5	0.0067	5.53E-2	9.78E-1


