Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_ABNORMALITY_OF_THE_CALVARIA	832	Abnormality of the calvaria	5	0.0060	1.17E-4	1.09E-2
HP_CLINODACTYLY	432	Clinodactyly	4	0.0093	1.19E-4	1.09E-2
HP_APLASIA_HYPOPLASIA_OF_THE_FIBULA	27	Aplasia/Hypoplasia of the fibula	2	0.0741	1.2E-4	1.09E-2
HP_DECREASED_ABSENT_ANKLE_REFLEXES	27	Decreased/absent ankle reflexes	2	0.0741	1.2E-4	1.09E-2
HP_TRACHEAL_STENOSIS	27	Tracheal stenosis	2	0.0741	1.2E-4	1.09E-2
HP_ABNORMALITY_OF_THE_LARYNX	161	Abnormality of the larynx	3	0.0186	1.21E-4	1.09E-2
HP_HERNIA	446	Hernia	4	0.0090	1.35E-4	1.11E-2
HP_ABNORMAL_DISTAL_PHALANX_MORPHOLOGY_OF_FINGER	167	Abnormal distal phalanx morphology of finger	3	0.0180	1.35E-4	1.11E-2
HP_CLINICAL_COURSE	1394	Clinical course	6	0.0043	1.38E-4	1.11E-2
HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_LOWER_LIMBS	29	Synostosis involving bones of the lower limbs	2	0.0690	1.38E-4	1.11E-2
HP_TIBIAL_BOWING	29	Tibial bowing	2	0.0690	1.38E-4	1.11E-2
HP_VERTEBRAL_HYPOPLASIA	29	Vertebral hypoplasia	2	0.0690	1.38E-4	1.11E-2
HP_ABNORMALITY_OF_THE_ODONTOID_PROCESS	30	Abnormality of the odontoid process	2	0.0667	1.48E-4	1.15E-2
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_UPPER_LIMBS	457	Aplasia/hypoplasia involving bones of the upper limbs	4	0.0088	1.48E-4	1.15E-2
HP_ADULT_ONSET	174	Adult onset	3	0.0172	1.52E-4	1.16E-2
HP_SKELETAL_MUSCLE_ATROPHY	463	Skeletal muscle atrophy	4	0.0086	1.56E-4	1.17E-2
HP_JOINT_HYPERFLEXIBILITY	180	Joint hyperflexibility	3	0.0167	1.68E-4	1.22E-2
HP_LIMITED_ELBOW_EXTENSION	32	Limited elbow extension	2	0.0625	1.69E-4	1.22E-2
HP_ABNORMAL_PALATE_MORPHOLOGY	907	Abnormal palate morphology	5	0.0055	1.75E-4	1.22E-2
HP_ABNORMAL_CELLULAR_PHENOTYPE	480	Abnormal cellular phenotype	4	0.0083	1.79E-4	1.22E-2
HP_ABNORMAL_HAND_BONE_OSSIFICATION	33	Abnormal hand bone ossification	2	0.0606	1.79E-4	1.22E-2
HP_PELVIC_GIRDLE_MUSCLE_WEAKNESS	33	Pelvic girdle muscle weakness	2	0.0606	1.79E-4	1.22E-2
HP_ABNORMALITY_OF_THE_MIDFACE	488	Abnormality of the midface	4	0.0082	1.9E-4	1.22E-2
HP_ABNORMALITY_OF_THE_NECK	488	Abnormality of the neck	4	0.0082	1.9E-4	1.22E-2
HP_CARPAL_SYNOSTOSIS	34	Carpal synostosis	2	0.0588	1.91E-4	1.22E-2
HP_ULNAR_DEVIATION_OF_FINGER	34	Ulnar deviation of finger	2	0.0588	1.91E-4	1.22E-2
HP_ABNORMALITY_OF_PELVIC_GIRDLE_BONE_MORPHOLOGY	493	Abnormality of pelvic girdle bone morphology	4	0.0081	1.98E-4	1.23E-2
HP_ABNORMAL_CARDIAC_VENTRICLE_MORPHOLOGY	494	Abnormal cardiac ventricle morphology	4	0.0081	1.99E-4	1.23E-2
HP_RESPIRATORY_INSUFFICIENCY	495	Respiratory insufficiency	4	0.0081	2.01E-4	1.23E-2
HP_DEVIATION_OF_THE_THUMB	35	Deviation of the thumb	2	0.0571	2.02E-4	1.23E-2
HP_ABNORMALITY_OF_DENTAL_ERUPTION	200	Abnormality of dental eruption	3	0.0150	2.29E-4	1.37E-2
HP_ABNORMALITY_OF_THE_OUTER_EAR	964	Abnormality of the outer ear	5	0.0052	2.32E-4	1.37E-2
HP_FACIAL_DIPLEGIA	39	Facial diplegia	2	0.0513	2.51E-4	1.47E-2
HP_LARGE_FACE	208	Large face	3	0.0144	2.57E-4	1.48E-2
HP_SHOULDER_GIRDLE_MUSCLE_WEAKNESS	40	Shoulder girdle muscle weakness	2	0.0500	2.64E-4	1.5E-2
HP_ABNORMALITY_OF_JOINT_MOBILITY	1008	Abnormality of joint mobility	5	0.0050	2.85E-4	1.57E-2
HP_APLASIA_HYPOPLASIA_OF_THE_PHALANGES_OF_THE_HAND	216	Aplasia/Hypoplasia of the phalanges of the hand	3	0.0139	2.88E-4	1.57E-2
HP_LANGUAGE_IMPAIRMENT	42	Language impairment	2	0.0476	2.92E-4	1.57E-2
HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	548	Impairment in personality functioning	4	0.0073	2.96E-4	1.57E-2
HP_LIMB_MUSCLE_WEAKNESS	219	Limb muscle weakness	3	0.0137	2.99E-4	1.57E-2
HP_ABNORMALITY_OF_ESOPHAGUS_PHYSIOLOGY	552	Abnormality of esophagus physiology	4	0.0072	3.04E-4	1.57E-2
HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_HAND	43	Synostosis involving bones of the hand	2	0.0465	3.06E-4	1.57E-2
HP_ABNORMAL_EYELID_MORPHOLOGY	1024	Abnormal eyelid morphology	5	0.0049	3.06E-4	1.57E-2
HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	221	Abnormality of the zygomatic bone	3	0.0136	3.07E-4	1.57E-2
HP_ULNAR_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND	44	Ulnar deviation of the hand or of fingers of the hand	2	0.0455	3.2E-4	1.61E-2
HP_ABNORMALITY_OF_FEMUR_MORPHOLOGY	225	Abnormality of femur morphology	3	0.0133	3.24E-4	1.61E-2
HP_HYPOPLASTIC_ILIA	45	Hypoplastic ilia	2	0.0444	3.35E-4	1.61E-2
HP_PATELLAR_DISLOCATION	45	Patellar dislocation	2	0.0444	3.35E-4	1.61E-2
HP_SYNOSTOSIS_OF_CARPALS_TARSALS	45	Synostosis of carpals/tarsals	2	0.0444	3.35E-4	1.61E-2
HP_WEAKNESS_OF_FACIAL_MUSCULATURE	228	Weakness of facial musculature	3	0.0132	3.37E-4	1.61E-2
HP_ABNORMAL_ORAL_FRENULUM_MORPHOLOGY	46	Abnormal oral frenulum morphology	2	0.0435	3.5E-4	1.63E-2
HP_ABNORMALITY_OF_LONG_BONE_MORPHOLOGY	575	Abnormality of long bone morphology	4	0.0070	3.55E-4	1.63E-2
HP_APLASIA_HYPOPLASIA_OF_THE_EXTREMITIES	575	Aplasia/hypoplasia of the extremities	4	0.0070	3.55E-4	1.63E-2
HP_ABNORMAL_LARGE_INTESTINE_PHYSIOLOGY	47	Abnormal large intestine physiology	2	0.0426	3.66E-4	1.63E-2
HP_ABNORMALITY_OF_FIBULA_MORPHOLOGY	47	Abnormality of fibula morphology	2	0.0426	3.66E-4	1.63E-2
HP_ABNORMALITY_OF_UPPER_LIMB_EPIPHYSIS_MORPHOLOGY	47	Abnormality of upper limb epiphysis morphology	2	0.0426	3.66E-4	1.63E-2


