Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP	200	Genes up-regulated in the bone marrow CD34+ [GeneID=947] cells: CD38- [GeneID=952] versus MME- SELL+ [GeneID=4311;6402].	11	0.0550	8.72E-10	2.24E-7
GSE37301_MULTIPOTENT_PROGENITOR_VS_RAG2_KO_NK_CELL_DN	200	Genes down-regulated in multipotent progenitors versus RAG2 [GeneID=5897] knockout NK cells.	11	0.0550	8.72E-10	2.24E-7
GSE25087_FETAL_VS_ADULT_TREG_UP	198	Genes up-regulated in comparison of fetal regulatory T cell (Treg) versus adult regulatory T cell (Treg).	10	0.0505	1.18E-8	1.75E-6
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_UP	199	Genes up-regulated in CD8 T cells: naïve versus memory at day 30 after acute infection with LCMV-Armstrong.	10	0.0503	1.23E-8	1.75E-6
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN	200	Genes down-regulated in comparison of naïve CD8 T cells versus effector CD8 T cells.	10	0.0500	1.29E-8	1.75E-6
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN	200	Genes down-regulated in comparison of naive B cell versus pre-germinal tonsil B cells.	10	0.0500	1.29E-8	1.75E-6
GSE20715_0H_VS_48H_OZONE_LUNG_DN	200	Genes down-regulated in comparison of lung tissue from wild type mice subjected to ozone for 0 h versus that from wild type mice subjected to ozone for 48 h.	10	0.0500	1.29E-8	1.75E-6
GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN	200	Genes down-regulated in comparison of lung tissue from wild type mice subjected to ozone for 0 h versus that from TLR4 [GeneID=7099] deficient mice subjected to ozone for 48 h.	10	0.0500	1.29E-8	1.75E-6
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	200	Genes up-regulated in memory CD8 T cells: 2' versus 3'.	10	0.0500	1.29E-8	1.75E-6
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	200	Genes down-regulated in CD11b+ from spleen of healthy C57BL6 versus CD11b+ cells from tumors of C57BL6 mice bearing EL4 lymphoma.	10	0.0500	1.29E-8	1.75E-6
GSE22886_NEUTROPHIL_VS_DC_DN	200	Genes down-regulated in comparison of neutrophils versus dendritic cells (DC).	10	0.0500	1.29E-8	1.75E-6
GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN	200	Genes down-regulated in B lymphocytes from: peritoneal cavity versus spleen.	10	0.0500	1.29E-8	1.75E-6
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	200	Genes down-regulated in B16 melanoma at day 3 of adoptive transfer treatment: mock versus therapy.	10	0.0500	1.29E-8	1.75E-6
GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN	200	Genes down-regulated in comparison of B cells from influenza vaccinee at day 7 post-vaccination versus myeloid dendritic cells (mDC) at day 7 post-vaccination.	10	0.0500	1.29E-8	1.75E-6
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP	200	Genes up-regulated in the bone marrow CD34+ [GeneID=947] cells: MME- SELL+[GeneID=4311;6402] versus MME+ [GeneID=4311].	10	0.0500	1.29E-8	1.75E-6
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_YOUNG_DN	200	Genes down-regulated in comparison of untreated CD4 [GeneID=920] memory T cells from young donors versus those treated with TSST at 40 h.	10	0.0500	1.29E-8	1.75E-6
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	200	Genes down-regulated in comparison of untreated CD4 [GeneID=920] memory T cells from old donors versus those treated with TSST at 72 h.	10	0.0500	1.29E-8	1.75E-6
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	200	Genes down-regulated in activated CD4 [GeneID=920] T cells expressing: wildtype versus mutant form of FOXP3 [GeneID=50943].	10	0.0500	1.29E-8	1.75E-6
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP	200	Genes up-regulated in tumor-infiltrating CD8 T cells: BTLA+ [GeneID=151888] versus BTLA- [GeneID=151888].	10	0.0500	1.29E-8	1.75E-6
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	172	Genes up-regulated in macrophages: 5 days with IL4 [GeneID=3565] and dexamethasone [PubChem=5743] followed by TGFB1 [GeneID=7040] for 24h versus 5 days with IL4 [GeneID=3565] followed by TGFB1 [GeneID=7040] for 24h.	9	0.0523	4.76E-8	6.27E-6
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP	181	Genes up-regulated in B lymphocytes stimulated by anti-IgM for 2h: wildtype versus ZFX [GeneID=7543] knockout.	9	0.0497	7.38E-8	9.46E-6
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	198	Genes down-regulated in comparison of IgD- peripheral blood B cells versus pre-germinal center B cells.	9	0.0455	1.59E-7	1.12E-5
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 24 h.	9	0.0452	1.66E-7	1.12E-5
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 24 h after stimulation with IL12 .	9	0.0452	1.66E-7	1.12E-5
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 24 h after stimulation with antigen-B7-1.	9	0.0452	1.66E-7	1.12E-5
GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_DN	199	Genes down-regulated in comparison of dendritic cells (DC) stimulated with LPS (TLR4 agonist) at 6 h versus DC cells stimulated with Pam3Csk4 (TLR1/2 agonist) at 6 h.	9	0.0452	1.66E-7	1.12E-5
GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_DN	199	Genes down-regulated in comparison of dendritic cells (DC) stimulated with poly(I:C) (TLR3 agonist) at 6 h versus DC cells stimulated with Pam3Csk4 (TLR1/2 agonist) at 6 h.	9	0.0452	1.66E-7	1.12E-5
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN	199	Genes down-regulated in memory CD8 T cells: wildtype versus TCF7 [GeneID=6932] knockout.	9	0.0452	1.66E-7	1.12E-5
GSE25123_CTRL_VS_IL4_STIM_MACROPHAGE_DN	199	Genes down-regulated in wildtype bone marrow-derived macrophages: control versus treated with IL4 [GeneID=3565].	9	0.0452	1.66E-7	1.12E-5
GSE26156_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	199	Genes down-regulated in thymocytes: double positive versus CD4 [GeneID=920] single positive.	9	0.0452	1.66E-7	1.12E-5
GSE32986_UNSTIM_VS_GMCSF_STIM_DC_DN	199	Genes down-regulated in bone marrow-derived dendritic cells: unstimulated versus CSF2 [GeneID=1437].	9	0.0452	1.66E-7	1.12E-5
GSE3982_MAST_CELL_VS_NKCELL_UP	199	Genes up-regulated in comparison of mast cells versus NK cells.	9	0.0452	1.66E-7	1.12E-5
GSE557_WT_VS_I_AB_KO_DC_DN	199	Genes down-regulated in dendritic cells: wildtype versus I ab-/- mice.	9	0.0452	1.66E-7	1.12E-5
GSE14308_TH1_VS_INDUCED_TREG_DN	200	Genes down-regulated in comparison of Th1 cells versus induced regulatory T cell (Treg).	9	0.0450	1.73E-7	1.12E-5
GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP	200	Genes up-regulated in comparison of microglia cells 6 h after stimulation with IFNG [GeneID=3458] versus microglia cells 24 h after the stimulation.	9	0.0450	1.73E-7	1.12E-5
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	200	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 72 h after stimulation with antigen-B7-1.	9	0.0450	1.73E-7	1.12E-5
GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP	200	Genes up-regulated in comparison of dendritic cells (DC) stimulated with poly(I:C) (TLR3 agonist) at 0.5 h versus those stimulated at 8 h.	9	0.0450	1.73E-7	1.12E-5
GSE17974_0H_VS_72H_IN_VITRO_ACT_CD4_TCELL_DN	200	Genes down-regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the untreated cells at 72 h.	9	0.0450	1.73E-7	1.12E-5
GSE21063_WT_VS_NFATC1_KO_BCELL_DN	200	Genes down-regulated in B lymphocytes: wildtype versus NFATC1 [GeneID=4772] knockout.	9	0.0450	1.73E-7	1.12E-5
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	200	Genes down-regulated in comparison of memory IgM B cells versus blood plasma cells.	9	0.0450	1.73E-7	1.12E-5
GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN	200	Genes down-regulated in comparison of naive B cells versus day 0 monocytes.	9	0.0450	1.73E-7	1.12E-5
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN	200	Genes down-regulated in comparison of naive CD4 [GeneID=920] T cells versus stimulated CD4 [GeneID=920] Th2 cells at 48 h.	9	0.0450	1.73E-7	1.12E-5
GSE22886_NAIVE_CD8_TCELL_VS_DC_DN	200	Genes down-regulated in comparison of naive CD8 T cells versus unstimulated dendritic cells (DC).	9	0.0450	1.73E-7	1.12E-5
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP	200	Genes up-regulated in comparison of naive CD8 T cells versus unstimulated neutrophils.	9	0.0450	1.73E-7	1.12E-5
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	200	Genes down-regulated in comparison of unstimulated NK cells versus those stimulated with IL2 [GeneID=3558] at 16 h.	9	0.0450	1.73E-7	1.12E-5
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_24H_MBOVIS_BCG_STIM_DN	200	Genes down-regulated in macrophages 24h after M. bovis BCG infection: wildtype versus MYD88 [GeneID=4615] knockout.	9	0.0450	1.73E-7	1.12E-5
GSE24726_WT_VS_E2_2_KO_PDC_UP	200	Genes up-regulated in plasmacytoid dendritic cells: wildtype versus TCF4 [GeneID=6925] knockout.	9	0.0450	1.73E-7	1.12E-5
GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_UP	200	Genes up-regulated in comparison of untreated CD4 [GeneID=920] T cells versus CD4 [GeneID=920] T cells treated with leukocyte costimulatory blockade antibodies.	9	0.0450	1.73E-7	1.12E-5
GSE27786_LSK_VS_NKTCELL_UP	200	Genes up-regulated in comparison of LSK versus NKT cells.	9	0.0450	1.73E-7	1.12E-5
GSE2826_WT_VS_BTK_KO_BCELL_DN	200	Genes down-regulated in comparison of primary splenic B cells from wild type mice versus those from BTK [GeneID=695] knockout mice.	9	0.0450	1.73E-7	1.12E-5
GSE29618_BCELL_VS_MDC_DN	200	Genes down-regulated in comparison of B cells versus myeloid dendritic cells (mDC).	9	0.0450	1.73E-7	1.12E-5
GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN	200	Genes down-regulated in comparison of plasmacytoid dendritic cells (DC) from influenza vaccinee at day 7 post-vaccination versus myeloid DCs at day 7 post-vaccination.	9	0.0450	1.73E-7	1.12E-5
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	200	Genes up-regulated in comparison of CD4- [GeneID=920] CD8- thymocytes versus CD4- [GeneID=920] CD8+ thymocytes.	9	0.0450	1.73E-7	1.12E-5
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	200	Genes down-regulated in comparison of untreated CD4 [GeneID=920] memory T cells from old donors versus those treated with TSST at 16 h.	9	0.0450	1.73E-7	1.12E-5
GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_DN	200	Genes down-regulated in liver: untreated versus IL6 [GeneID=3569] injection.	9	0.0450	1.73E-7	1.12E-5
GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN	200	Genes down-regulated in macrophages treated by IL6 [GeneID=3569]: 100min versus 400min.	9	0.0450	1.73E-7	1.12E-5
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	200	Genes down-regulated in CD8 T cells: naïve versus effectors.	9	0.0450	1.73E-7	1.12E-5
GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_DN	200	Genes down-regulated in monocytes versus classically activated (M1) macrophages.	9	0.0450	1.73E-7	1.12E-5
GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_UP	170	Genes up-regulated in comparison of peripheral blood mononuclear cells (PBMC) from patients with acute influenza infection versus PBMC from patients with acute S. pneumoniae infection.	8	0.0471	6.07E-7	3.89E-5
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	175	Genes up-regulated in Vd2 gamma delta T cells: untreated versus phorbol myristate acetate and ionomycin [PubChem=4792;3733].	8	0.0457	7.55E-7	4.78E-5
GSE40493_BCL6_KO_VS_WT_TREG_UP	177	Genes up-regulated in T reg: BCL6 [GeneID=604] knockout versus wildtype.	8	0.0452	8.23E-7	5.14E-5
GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP	181	Genes up-regulated in spleens from mice immunized with ova peptides alone versus those immunized with monophosphoryl lipid A as adjuvant.	8	0.0442	9.74E-7	6.01E-5
GSE6259_CD4_TCELL_VS_CD8_TCELL_UP	187	Genes up-regulated in T cells: CD4 [GeneID=920] versus CD8.	8	0.0428	1.24E-6	6.82E-5
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	188	Genes down-regulated in macrophages differentiated in the presence of IL4 [GeneID=3565] for 5 days versus those subsequently treated with TGFB1 [GeneID=7040] for 24h.	8	0.0426	1.3E-6	6.82E-5
GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP	193	Genes up-regulated in CD4 [GeneID=920] SMARTA cells: naïve versus during acute infection of LCMV.	8	0.0415	1.58E-6	6.82E-5
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP	194	Genes up-regulated in bone marrow-derived macrophages treated with rosiglitazone [PubChem=77999]: wildtype versus STAT6 [GeneID=6778] knockout.	8	0.0412	1.64E-6	6.82E-5
GSE3982_MAST_CELL_VS_BASOPHIL_UP	197	Genes up-regulated in comparison of mast cells versus basophils.	8	0.0406	1.84E-6	6.82E-5
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN	198	Genes down-regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti-IL12 at 72 h.	8	0.0404	1.91E-6	6.82E-5
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN	198	Genes down-regulated in comparison of naive B cells versus blood plasma cells.	8	0.0404	1.91E-6	6.82E-5
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	198	Genes down-regulated in bone marrow-derived dendritic cells: low dose of 1,3-beta-D-oligoglucan [PubChem=11375554] versus CSF2 [GeneID=1437] and low dose of 1,3-beta-D-oligoglucan [PubChem=11375554].	8	0.0404	1.91E-6	6.82E-5
GSE360_CTRL_VS_L_MAJOR_DC_UP	198	Genes up-regulated in untreated dendritic cells (DC) versus DCs exposed to parasite L. major.	8	0.0404	1.91E-6	6.82E-5
GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_UP	198	Genes up-regulated in comparison of B cells versus effector memory CD4 [GeneID=920] T cells.	8	0.0404	1.91E-6	6.82E-5
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	Genes down-regulated in comparison of pre-germinal center B cells versus dark zone germinal center B cells.	8	0.0402	1.98E-6	6.82E-5
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_UP	199	Genes up-regulated in comparison of intrathymic T progenitor cells (ITTP) versus CD4 [GeneID=920] thymocytes.	8	0.0402	1.98E-6	6.82E-5
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 72 h after treatment with trichostatin A (TSA) [PubChem=5562].	8	0.0402	1.98E-6	6.82E-5
GSE17721_CTRL_VS_LPS_12H_BMDC_DN	199	Genes down-regulated in comparison of control dendritic cells (DC) at 12 h versus those stimulated with LPS (TLR4 agonist) at 12 h.	8	0.0402	1.98E-6	6.82E-5
GSE17721_CTRL_VS_POLYIC_8H_BMDC_UP	199	Genes up-regulated in comparison of control dendritic cells (DC) at 8 h versus those stimulated with poly(I:C) (TLR3 agonist) at 8 h.	8	0.0402	1.98E-6	6.82E-5
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_DN	199	Genes down-regulated in CD4 [GeneID=920] T cells: STAT3 [GeneID=6774] knockout versus wildtype.	8	0.0402	1.98E-6	6.82E-5
GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN	199	Genes down-regulated in common dendritic cells versus those cultured and untreated.	8	0.0402	1.98E-6	6.82E-5
GSE26156_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP	199	Genes up-regulated in thymocytes: double positive versus CD4 [GeneID=920] single positive.	8	0.0402	1.98E-6	6.82E-5
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	199	Genes down-regulated in CD4 [GeneID=920] T cells activated by anti-CD3 and anti-CD28: TGFB1 and IL4 [GeneID=7040;3565] (6h) versus IL-12 (6h).	8	0.0402	1.98E-6	6.82E-5
GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_UP	199	Genes up-regulated in comparison of mast cells versus effector memory CD4 [GeneID=920] T cells.	8	0.0402	1.98E-6	6.82E-5
GSE3982_MAST_CELL_VS_NEUTROPHIL_UP	199	Genes up-regulated in comparison of mast cells versus neutrophils.	8	0.0402	1.98E-6	6.82E-5


