Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_INTRACELLULAR_PROTEIN_TRANSPORT	1179	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]	11	0.0093	7.99E-6	1.73E-3
GO_CELLULAR_AMIDE_METABOLIC_PROCESS	1192	The chemical reactions and pathways involving an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group, as carried out by individual cells. [GOC:curators]	11	0.0092	8.85E-6	1.75E-3
GO_PEPTIDE_BIOSYNTHETIC_PROCESS	761	The chemical reactions and pathways resulting in the formation of peptides, compounds of 2 or more (but usually less than 100) amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. This may include the translation of a precursor protein and its subsequent processing into a functional peptide. [GOC:dph, GOC:jl]	9	0.0118	8.97E-6	1.75E-3
GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	1195	Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding. [GO:jl]	11	0.0092	9.06E-6	1.75E-3
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	1198	Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]	11	0.0092	9.28E-6	1.75E-3
GO_RNA_PROCESSING	1442	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]	12	0.0083	9.4E-6	1.75E-3
GO_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	1201	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any large molecule including proteins, nucleic acids and carbohydrates, as carried out by individual cells. [GOC:jl]	11	0.0092	9.5E-6	1.75E-3
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	582	The directed movement of a protein to a specific location on or in an organelle. Encompasses establishment of localization in the membrane or lumen of a membrane-bounded organelle. [GOC:mah]	8	0.0137	9.99E-6	1.8E-3
GO_CELL_PROJECTION_ASSEMBLY	587	Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]	8	0.0136	1.06E-5	1.85E-3
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1217	Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope. [GOC:ai]	11	0.0090	1.07E-5	1.85E-3
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	277	A process in which a protein transports or maintains the localization of another protein to the nucleus. [GOC:ecd]	6	0.0217	1.1E-5	1.85E-3
GO_RESPONSE_TO_CYTOKINE	1225	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus. [GOC:sl]	11	0.0090	1.14E-5	1.88E-3
GO_REGULATION_OF_CELLULAR_LOCALIZATION	1011	Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]	10	0.0099	1.3E-5	2.08E-3
GO_ACTIN_FILAMENT_ORGANIZATION	433	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]	7	0.0162	1.32E-5	2.08E-3
GO_REGULATION_OF_PROTEIN_STABILITY	295	Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation. [GOC:dph, GOC:mah, GOC:tb]	6	0.0203	1.57E-5	2.43E-3
GO_CHROMATIN_ORGANIZATION	820	Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic chromatin. [GOC:mah, GOC:vw, PMID:20404130]	9	0.0110	1.62E-5	2.46E-3
GO_VASCULATURE_DEVELOPMENT	826	The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism. [GOC:dph, UBERON:0002409]	9	0.0109	1.72E-5	2.55E-3
GO_SPINDLE_ORGANIZATION	183	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart. [GOC:go_curators, GOC:mah]	5	0.0273	2.05E-5	2.95E-3
GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	310	Any process that modulates the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. [GOC:dph, GOC:tb]	6	0.0194	2.08E-5	2.95E-3
GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	184	Any process that modulates the rate, frequency, or extent of cell projection assembly. [GOC:dph, GOC:tb]	5	0.0272	2.11E-5	2.95E-3
GO_REGULATION_OF_RUFFLE_ASSEMBLY	30	Any process that modulates the frequency, rate or extent of ruffle assembly. [GOC:TermGenie, GOC:yaf]	3	0.1000	2.18E-5	2.95E-3
GO_ORGANELLE_LOCALIZATION	649	Any process in which an organelle is transported to, and/or maintained in, a specific location. [GOC:ai]	8	0.0123	2.18E-5	2.95E-3
GO_VIRAL_GENE_EXPRESSION	195	A process by which a viral gene is converted into a mature gene product or products (proteins or RNA). This includes viral transcription, processing to produce a mature RNA product, and viral translation. [GOC:bf, GOC:jl, ISBN:0121585336]	5	0.0256	2.78E-5	3.7E-3
GO_NCRNA_METABOLIC_PROCESS	493	The chemical reactions and pathways involving non-coding RNA transcripts (ncRNAs). [GOC:mah]	7	0.0142	3.02E-5	3.95E-3
GO_CARBOHYDRATE_CATABOLIC_PROCESS	200	The chemical reactions and pathways resulting in the breakdown of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. [ISBN:0198506732]	5	0.0250	3.14E-5	4.03E-3
GO_AMIDE_BIOSYNTHETIC_PROCESS	904	The chemical reactions and pathways resulting in the formation of an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group. [GOC:curators]	9	0.0100	3.47E-5	4.38E-3
GO_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	102	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-substrate junction. A cell-substrate junction is a specialized region of connection between a cell and the extracellular matrix. [GOC:aruk, GOC:bc, PMID:10419689, PMID:1643657, PMID:16805308, PMID:26923917, PMID:8314002]	4	0.0392	3.56E-5	4.42E-3
GO_RESPONSE_TO_NITROGEN_COMPOUND	1145	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	10	0.0087	3.75E-5	4.58E-3
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	1662	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]	12	0.0072	3.81E-5	4.58E-3
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	705	Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]	8	0.0113	3.92E-5	4.62E-3
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	210	The chemical reactions and pathways resulting in the breakdown of nuclear-transcribed mRNAs in eukaryotic cells. [GOC:krc]	5	0.0238	3.96E-5	4.62E-3
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	106	The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]	4	0.0377	4.14E-5	4.75E-3
GO_NUCLEAR_TRANSPORT	357	The directed movement of substances into, out of, or within the nucleus. [GOC:ai]	6	0.0168	4.57E-5	5.08E-3
GO_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION	1978	Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein complex. [GOC:mah]	13	0.0066	4.6E-5	5.08E-3
GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION	217	Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]	5	0.0230	4.63E-5	5.08E-3
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	220	Any cellular process that results in the specification, formation or maintenance of anisotropic intracellular organization or cell growth patterns. [GOC:mah]	5	0.0227	4.94E-5	5.35E-3
GO_WOUND_HEALING	536	The series of events that restore integrity to a damaged tissue, following an injury. [GOC:bf, PMID:15269788]	7	0.0131	5.12E-5	5.46E-3
GO_MRNA_EXPORT_FROM_NUCLEUS	113	The directed movement of mRNA from the nucleus to the cytoplasm. [GOC:ma]	4	0.0354	5.32E-5	5.6E-3
GO_CIRCULATORY_SYSTEM_DEVELOPMENT	1196	The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis. [GOC:mah, UBERON:0001009]	10	0.0084	5.41E-5	5.61E-3
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	742	Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope. [GOC:ai]	8	0.0108	5.61E-5	5.74E-3
GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1209	Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein. [GOC:ai]	10	0.0083	5.92E-5	5.97E-3
GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	980	Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]	9	0.0092	6.47E-5	6.44E-3
GO_MAINTENANCE_OF_DNA_METHYLATION	7	Any process involved in maintaining the methylation state of a nucleotide sequence. [PMID:11898023]	2	0.2857	6.65E-5	6.44E-3
GO_SNRNA_MODIFICATION	7	The covalent alteration of one or more nucleotides within snRNA, resulting in a change in the properties of the snRNA. [GOC:jl]	2	0.2857	6.65E-5	6.44E-3
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	120	The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins. [GOC:krc, GOC:ma, PMID:10025395]	4	0.0333	6.72E-5	6.44E-3
GO_RUFFLE_ASSEMBLY	44	The aggregation, arrangement and bonding together of a set of components to form a ruffle, a projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork. The formation of ruffles (also called membrane ruffling) is thought to be controlled by a group of enzymes known as Rho GTPases, specifically RhoA, Rac1 and cdc42. [GOC:yaf, http:en.wikipedia.org/wiki/Membrane_ruffling, PMID:12556481]	3	0.0682	6.99E-5	6.61E-3
GO_RRNA_METABOLIC_PROCESS	238	The chemical reactions and pathways involving rRNA, ribosomal RNA, a structural constituent of ribosomes. [ISBN:0198506732]	5	0.0210	7.17E-5	6.7E-3
GO_SENSORY_ORGAN_DEVELOPMENT	578	The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure. [GOC:go_curators]	7	0.0121	8.21E-5	7.58E-3
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	127	Any process that modulates the frequency, rate or extent of protein localization to nucleus. [GOC:TermGenie]	4	0.0315	8.38E-5	7.64E-3
GO_NCRNA_PROCESSING	400	Any process that results in the conversion of one or more primary non-coding RNA (ncRNA) transcripts into one or more mature ncRNA molecules. [GOC:mah]	6	0.0150	8.54E-5	7.7E-3
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	9	0.0087	9.44E-5	8.41E-3
GO_PEPTIDYL_AMINO_ACID_MODIFICATION	1290	The alteration of an amino acid residue in a peptide. [GOC:mah]	10	0.0078	1.01E-4	8.9E-3
GO_NUCLEOTIDE_PHOSPHORYLATION	135	The process of introducing one or more phosphate groups into a nucleotide to produce a phosphorylated nucleoside. [GOC:ai]	4	0.0296	1.06E-4	9.18E-3
GO_TELENCEPHALON_DEVELOPMENT	259	The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]	5	0.0193	1.07E-4	9.18E-3
GO_REGULATION_OF_TRANSPORT	1856	Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	12	0.0065	1.09E-4	9.3E-3
GO_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	432	The directed movement of an organelle to a specific location. [GOC:ai]	6	0.0139	1.3E-4	1.09E-2
GO_CELL_JUNCTION_ASSEMBLY	434	A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction. [GOC:mah]	6	0.0138	1.33E-4	1.1E-2
GO_RNA_EXPORT_FROM_NUCLEUS	144	The directed movement of RNA from the nucleus to the cytoplasm. [GOC:ma]	4	0.0278	1.36E-4	1.1E-2
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	273	The cell cycle process by which a cell in G2 phase commits to M phase. [GOC:jl, GOC:mtg_cell_cycle]	5	0.0183	1.36E-4	1.1E-2
GO_DNA_REPLICATION	273	The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA. [GOC:mah]	5	0.0183	1.36E-4	1.1E-2
GO_MITOTIC_NUCLEAR_ENVELOPE_REASSEMBLY	10	The cell cycle process that results in reformation of the nuclear envelope during mitotic cell division. [GOC:ai]	2	0.2000	1.42E-4	1.13E-2
GO_RUFFLE_ORGANIZATION	56	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a ruffle, a projection at the leading edge of a crawling cell. [GOC:mah, PMID:10036235]	3	0.0536	1.44E-4	1.14E-2
GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	150	The process whose specific outcome is the progression of the retina over time, from its formation to the mature structure. The retina is the innermost layer or coating at the back of the eyeball, which is sensitive to light and in which the optic nerve terminates. [GOC:bf, GOC:dph, ISBN:0815340729]	4	0.0267	1.59E-4	1.24E-2
GO_MRNA_TRANSPORT	151	The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	4	0.0265	1.63E-4	1.26E-2
GO_PYRUVATE_METABOLIC_PROCESS	152	The chemical reactions and pathways involving pyruvate, 2-oxopropanoate. [GOC:go_curators]	4	0.0263	1.68E-4	1.28E-2
GO_RESPONSE_TO_WOUNDING	656	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism. [GOC:go_curators]	7	0.0107	1.79E-4	1.35E-2


