Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GSE369_SOCS3_KO_VS_WT_LIVER_UP	199	Genes up-regulated in livers: SOCS3 [GeneID=9021] knockout versus wildtype.	5	0.0251	1.48E-5	2.46E-3
GSE3982_EOSINOPHIL_VS_MAC_DN	199	Genes down-regulated in comparison of eosinophils versus macrophages.	5	0.0251	1.48E-5	2.46E-3
GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	199	Genes up-regulated in bone marrow-derived macrophages at 45 min of stimulation by IL6 [GeneID=3469] and LPS: wildtype versus IL10 [GeneID=3486] knockout.	5	0.0251	1.48E-5	2.46E-3
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN	200	Genes down-regulated in comparison of naïve CD8 T cells versus effector CD8 T cells.	5	0.0250	1.51E-5	2.46E-3
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN	200	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 72 h.	5	0.0250	1.51E-5	2.46E-3
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	200	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 72 h after stimulation with antigen-B7-1.	5	0.0250	1.51E-5	2.46E-3
GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP	200	Genes up-regulated in comparison of unstimulated CD8 T cells at 24 h versus CD8 T cells at 24 h after stimulation with IL12.	5	0.0250	1.51E-5	2.46E-3
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_DN	200	Genes down-regulated in comparison of unstimulated CD8 T cells at 24 h versus CD8 T cells at 24 h after treatment with trichostatin A (TSA) [PubChem=5562].	5	0.0250	1.51E-5	2.46E-3
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN	200	Genes down-regulated in the immature neuron cell line: control versus infected with western equine encephalitis viruss.	5	0.0250	1.51E-5	2.46E-3
GSE17721_CTRL_VS_POLYIC_1H_BMDC_UP	200	Genes up-regulated in comparison of control dendritic cells (DC) at 1 h versus those stimulated with poly(I:C) (TLR3 agonist) at 1 h.	5	0.0250	1.51E-5	2.46E-3
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	200	Genes down-regulated in wildtype bone marrow-derived macrophages: control versus IL4 [GeneID=3565] and rosiglitazone [PubChem=77999].	5	0.0250	1.51E-5	2.46E-3
GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP	200	Genes up-regulated in Va24- NKT cells: naïve versus activated.	5	0.0250	1.51E-5	2.46E-3
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN	200	Genes down-regulated in comparison of peripheral blood mononuclear cells (PBMC) from healthy donors versus PBMCs from infanct with acute influenza infection.	5	0.0250	1.51E-5	2.46E-3
GSE39152_BRAIN_VS_SPLEEN_CD103_NEG_MEMORY_CD8_TCELL_DN	200	Genes down-regulated in memory CD8 T cells, ITGAE- [GeneID=3682] population: brain versus spleen sources.	5	0.0250	1.51E-5	2.46E-3
GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	200	Genes up-regulated in CD4 T conv over-expressing: FOXP3 [GeneID=50943] versus LEF1 and FOXP3 [GeneID=51176;50943].	5	0.0250	1.51E-5	2.46E-3
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP	200	Genes up-regulated in thymic T conv: CD24 high [GeneID=100133941] versus CD24 int [GeneID=100133941].	5	0.0250	1.51E-5	2.46E-3
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	Genes up-regulated in CD4 [GeneID=920] T helper cells (60h): Th0 versus Th17 treated with TGFB1, IL6 [GeneID=7040;3569] and IL-23.	5	0.0250	1.51E-5	2.46E-3
GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_UP	180	Genes up-regulated in AGS cells (gastric adenocarcinoma): control versus H. pylori LPS.	4	0.0222	1.79E-4	9.53E-3
GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	184	Genes up-regulated in B lymphocytes: light zone versus dark zone.	4	0.0217	1.95E-4	9.53E-3
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN	193	Genes down-regulated in comparison of control conventional dendritic cells (cDC) at 1 h versus cDCs infected with Newcastle disease virus (NDV) at 1 h.	4	0.0207	2.34E-4	9.53E-3
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP	194	Genes up-regulated in comparison of control microglia cells versus those 1 h after stimulation with IFNG [GeneID=3458].	4	0.0206	2.39E-4	9.53E-3
GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP	196	Genes up-regulated in CD4 [GeneID=920] T cells treated with pioglitazone [PubChem=4829] and over-expressing: FOXP3 [GeneID=50943] and PPARg1 isoform of PPARG [GeneID=5468] versus FOXP3 [GeneID=50943] and PPARg2 form of PPARG [GeneID=5468].	4	0.0204	2.48E-4	9.53E-3
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN	197	Genes down-regulated in comparison of naive T cells versus peripheral blood mononuclear cells (PBMC).	4	0.0203	2.53E-4	9.53E-3
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	197	Genes down-regulated in comparison of CD4 [GeneID=920] thymocytes versus naive CD4 [GeneID=920] T cells from cord blood.	4	0.0203	2.53E-4	9.53E-3
GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN	197	Genes down-regulated in comparison of eosinophils versus central memory CD4 [GeneID=920] T cells.	4	0.0203	2.53E-4	9.53E-3
GSE12366_GC_VS_NAIVE_BCELL_UP	198	Genes up-regulated in comparison of germinal center B cells versus naive B cells.	4	0.0202	2.58E-4	9.53E-3
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN	198	Genes down-regulated in comparison of naive B cells versus IgM-memory B cells.	4	0.0202	2.58E-4	9.53E-3
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_DN	198	Genes down-regulated in comparison of naive B cells versus Ig isotype switched memory B cells.	4	0.0202	2.58E-4	9.53E-3
GSE17721_LPS_VS_CPG_4H_BMDC_DN	198	Genes down-regulated in comparison of dendritic cells (DC) stimulated with LPS (TLR4 agonist) at 4 h versus DC cells stimulated with CpG DNA (TLR9 agonist) at 4 h.	4	0.0202	2.58E-4	9.53E-3
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	198	Genes up-regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti-IL12 at 2 h versus those at 72 h.	4	0.0202	2.58E-4	9.53E-3
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	198	Genes down-regulated in CD4 [GeneID=920] T cells: tretinoin [PubChem=444795] versus Ro 41-5253 [PubChem=5312120].	4	0.0202	2.58E-4	9.53E-3
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_UP	198	Genes up-regulated in CD4 [GeneID=920] T cells: untreated (0h) versus activated by anti-CD3 and anti-CD28 (2h).	4	0.0202	2.58E-4	9.53E-3
GSE42724_NAIVE_BCELL_VS_PLASMABLAST_DN	198	Genes down-regulated in B lymphocytes: naïve versus plasmablasts.	4	0.0202	2.58E-4	9.53E-3
GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP	199	Genes up-regulated in marginal zone B cells versus day 7 germinal center B cells.	4	0.0201	2.63E-4	9.53E-3
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	Genes down-regulated in comparison of IgD+ peripheral blood B cells versus dark zone germincal center B cells.	4	0.0201	2.63E-4	9.53E-3
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	199	Genes down-regulated in comparison of IgD+ peripheral blood B cells versus IgD- naive tonsil B cells.	4	0.0201	2.63E-4	9.53E-3
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	Genes down-regulated in comparison of pre-germinal center B cells versus dark zone germinal center B cells.	4	0.0201	2.63E-4	9.53E-3
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	199	Genes up-regulated in comparison of unstimulated peripheral blood mononuclear cells (PBMC) cultured for 12 h versus PBMC cultured for 12 h with YF17D vaccine.	4	0.0201	2.63E-4	9.53E-3
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	199	Genes up-regulated in comparison of unstimulated peripheral blood mononuclear cells (PBMC) cultured for 3 h versus PBMC cultured for 3 h with YF17D vaccine.	4	0.0201	2.63E-4	9.53E-3
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 24 h.	4	0.0201	2.63E-4	9.53E-3
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 24 h after stimulation with IL12 .	4	0.0201	2.63E-4	9.53E-3
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 24 h after stimulation with antigen-B7-1.	4	0.0201	2.63E-4	9.53E-3
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN	199	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 72 h after treatment with trichostatin A (TSA) [PubChem=5562].	4	0.0201	2.63E-4	9.53E-3
GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN	199	Genes down-regulated in comparison of dendritic cells (DC) stimulated with Pam3Csk4 (TLR1/2 agonist) at 16 h versus DC cells stimulated with CpG DNA (TLR9 agonist) at 16 h.	4	0.0201	2.63E-4	9.53E-3
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	199	Genes up-regulated in comparison of control conventional dendritic cells (cDC) at 0 h versus cDCs infected with Newcastle disease virus (NDV) at 16 h.	4	0.0201	2.63E-4	9.53E-3
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP	199	Genes up-regulated in comparison of control conventional dendritic cells (cDC) at 0 h versus cDCs infected with Newcastle disease virus (NDV) at 6 h.	4	0.0201	2.63E-4	9.53E-3
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	199	Genes down-regulated in double positive thymocytes: wildtype versus TCF12 [GeneID=6938] knockout.	4	0.0201	2.63E-4	9.53E-3
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	199	Genes up-regulated in CD11b+ from spleen of healthy C57BL6 versus CD11b+ cells from tumors of C57BL6 mice bearing EL4 lymphoma.	4	0.0201	2.63E-4	9.53E-3
GSE23568_ID3_KO_VS_WT_CD8_TCELL_UP	199	Genes up-regulated in CD8 T cells: ID3 [GeneID=3399] knockout versus wildtype.	4	0.0201	2.63E-4	9.53E-3
GSE2585_CTEC_VS_THYMIC_MACROPHAGE_DN	199	Genes down-regulated in cortical thymic epithelial cells (cTEC) versus thymic macrophages.	4	0.0201	2.63E-4	9.53E-3
GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN	199	Genes down-regulated in peritoneal macrophages treated with LPS: wildtype versus KLF2 [GeneID=10365] knockout.	4	0.0201	2.63E-4	9.53E-3
GSE29949_MICROGLIA_VS_DC_BRAIN_UP	199	Genes up-regulated in brain: microglia versus dendritic cells.	4	0.0201	2.63E-4	9.53E-3
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_DN	199	Genes down-regulated in Ly6C high monocytes: untreated versus rosiglitazone [PubChem=77999].	4	0.0201	2.63E-4	9.53E-3
GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP	199	Genes up-regulated in comparison of dendritic cells (DC) exposed to 5 worm/well B. malayi versus macrophages exposed to 5 worms/well B. malayi.	4	0.0201	2.63E-4	9.53E-3
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP	199	Genes up-regulated in comparison of macrophages exposed to 50 worms/well B. malayi versus macrophages exposed to M. tuberculosis.	4	0.0201	2.63E-4	9.53E-3
GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_DN	199	Genes down-regulated in comparison of macrophages exposed to L. major versus macrophages exposed to 5 worms/well B. malayi.	4	0.0201	2.63E-4	9.53E-3
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN	199	Genes down-regulated in CD4 [GeneID=920] T cells treated with pioglitazone [PubChem=4829] and over-expressing: FOXP3 [GeneID=50943] and PPARg1 isoform of PPARG [GeneID=5468] versus FOXP3 [GeneID=50943].	4	0.0201	2.63E-4	9.53E-3
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_UP	199	Genes up-regulated in comparison of mast cells versus central memory CD4 [GeneID=920] T cells.	4	0.0201	2.63E-4	9.53E-3
GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN	199	Genes down-regulated in macrophage differentiated by: CSF1 [GeneID=1435] versus CSF1 [GeneID=1435] and IL27 [GeneID=246778].	4	0.0201	2.63E-4	9.53E-3
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP	199	Genes up-regulated in B lymphocytes: anti IgM versus anti IgM and CpG oligodeoxynucleotide 1826.	4	0.0201	2.63E-4	9.53E-3
GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_UP	199	Genes up-regulated in comparison of effector CD8 T cells versus memory CD8 T cells.	4	0.0201	2.63E-4	9.53E-3
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN	200	Genes down-regulated in comparison of naive CD8 T cells versus memory CD8 T cells.	4	0.0200	2.68E-4	9.53E-3
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN	200	Genes down-regulated in comparison of naive vs effector CD8 T cells (4-5 days postinfection).	4	0.0200	2.68E-4	9.53E-3
GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP	200	Genes up-regulated in IRF4 and IRF8 [GeneID=3662;3394] null pre-B cell treated with 5ng/ml IL7 [GeneID=3574] versus those transduced with IRF4 [GeneID=3662].	4	0.0200	2.68E-4	9.53E-3
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP	200	Genes up-regulated in IRF4 and IRF8 [GeneID=3662;3394] null pre-B cells treated with IL7 [GeneID=3574]: 5 ng/ml versus 0.25ng/ml.	4	0.0200	2.68E-4	9.53E-3
GSE14308_INDUCED_VS_NATURAL_TREG_UP	200	Genes up-regulated in comparison of induced regulatory T cell (Treg) versus natural regulatory T cell (Treg).	4	0.0200	2.68E-4	9.53E-3
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	200	Genes down-regulated in comparison of CD8 T cells at 0 h versus those at 48 h after stimulation with antigen-B7-1.	4	0.0200	2.68E-4	9.53E-3
GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN	200	Genes down-regulated in comparison of unstimulated CD8 T cells at 72 h versus CD8 T cells at 72 h after stimulation with antigen-B7-1.	4	0.0200	2.68E-4	9.53E-3
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN	200	Genes down-regulated in CD8 T cells activated by anti-CD3 and anti-CD28 versus those stimulated by IFNA2 [GeneID=3440].	4	0.0200	2.68E-4	9.53E-3
GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN	200	Genes down-regulated in comparison of dendritic cells (DC) stimulated with poly(I:C) (TLR3 agonist) at 0.5 h versus those stimulated at 4 h.	4	0.0200	2.68E-4	9.53E-3
GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_DN	200	Genes down-regulated in comparison of dendritic cells (DC) stimulated with Gardiquimod (TLR7 agonist) at 0.5 h versus those stimulated with Gardiquimod (TLR7 agonist) at 24 h.	4	0.0200	2.68E-4	9.53E-3
GSE17721_0.5H_VS_24H_PAM3CSK4_BMDC_UP	200	Genes up-regulated in comparison of dendritic cells (DC) stimulated with Pam3Csk4 (TLR1/2 agonist) at 0.5 h versus those stimulated at 24 h.	4	0.0200	2.68E-4	9.53E-3
GSE17721_0.5H_VS_8H_CPG_BMDC_UP	200	Genes up-regulated in comparison of dendritic cells (DC) stimulated with CpG DNA (TLR9 agonist) at 0.5 h versus those stimulated with CpG DNA (TLR9 agonist) at 8 h.	4	0.0200	2.68E-4	9.53E-3
GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_DN	200	Genes down-regulated in comparison of dendritic cells (DC) stimulated with Pam3Csk4 (TLR1/2 agonist) at 24 h versus DC cells stimulated with CpG DNA (TLR9 agonist) at 24 h.	4	0.0200	2.68E-4	9.53E-3
GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP	200	Genes up-regulated in macrophages: untreated versus stimulated by IFNG [GeneID=3458] for 3h.	4	0.0200	2.68E-4	9.53E-3
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	200	Genes down-regulated in comparison of naive CD8 T cells versus effector CD8 IL2RA [GeneID=3559] high T cells at.	4	0.0200	2.68E-4	9.53E-3
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	200	Genes up-regulated in the activated CD4 [GeneID=920] T cells (48h): IL-12 and IL18 [GeneID=3606] versus interferon alpha.	4	0.0200	2.68E-4	9.53E-3
GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN	200	Genes down-regulated in skin gamma delta T cells: healthy versus obesity.	4	0.0200	2.68E-4	9.53E-3
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	200	Genes up-regulated in amplified multipotent progenitors versus cultured untreated common dendritic cell progenitors.	4	0.0200	2.68E-4	9.53E-3
GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	200	Genes down-regulated in thymocytes: double negative versus CD4 [GeneID=920] single positive.	4	0.0200	2.68E-4	9.53E-3
GSE22601_DOUBLE_NEGATIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	200	Genes down-regulated in thymocytes: double negative versus double positive.	4	0.0200	2.68E-4	9.53E-3
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP	200	Genes up-regulated in CD4 [GeneID=920] single positive cells: immature versus thymocytes.	4	0.0200	2.68E-4	9.53E-3
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_DN	200	Genes down-regulated in comparison of monocytes cultured for 0 days versus those cultured for 7 days.	4	0.0200	2.68E-4	9.53E-3
GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_DN	200	Genes down-regulated in comparison of monocytes cultured for 1 day versus those cultured for 7 days.	4	0.0200	2.68E-4	9.53E-3
GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN	200	Genes down-regulated in comparison of naive B cells versus day 0 monocytes.	4	0.0200	2.68E-4	9.53E-3
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_UP	200	Genes up-regulated in comparison of naive CD4 [GeneID=920] T cells versus unstimulated neutrophils.	4	0.0200	2.68E-4	9.53E-3
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP	200	Genes up-regulated in comparison of naive CD8 T cells versus unstimulated neutrophils.	4	0.0200	2.68E-4	9.53E-3


