Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_DEMETHYLATION	72	The process of removing one or more methyl groups from a molecule. [GOC:BHF, GOC:rl]	2	0.0278	2.86E-4	1.79E-1
GO_REGULATION_OF_PROTEIN_LOCALIZATION	994	Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location. [GOC:dph, GOC:mah, GOC:tb]	4	0.0040	3.09E-4	1.79E-1
GO_FOREBRAIN_DEVELOPMENT	391	The process whose specific outcome is the progression of the forebrain over time, from its formation to the mature structure. The forebrain is the anterior of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes especially the cerebral hemispheres, the thalamus, and the hypothalamus and especially in higher vertebrates is the main control center for sensory and associative information processing, visceral functions, and voluntary motor functions). [http://www2.merriam-webster.com/cgi-bin/mwmednlm?book=Medical&va=forebrain]	3	0.0077	3.1E-4	1.79E-1
GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	400	Any process that activates or increases the frequency, rate or extent of establishment of protein localization. [GO_REF:0000058, GOC:TermGenie, PMID:22761445]	3	0.0075	3.31E-4	1.79E-1
GO_CELL_MORPHOGENESIS	1041	The developmental process in which the size or shape of a cell is generated and organized. [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]	4	0.0038	3.68E-4	1.86E-1
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	86	The series of molecular signals generated as a consequence of a G protein-coupled receptor binding to its physiological ligand, where the pathway proceeds through inhibition of adenylyl cyclase activity and a subsequent decrease in the concentration of cyclic AMP (cAMP). [GOC:dph, GOC:mah, GOC:signaling, GOC:tb, ISBN:0815316194]	2	0.0233	4.07E-4	1.93E-1
GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	455	Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:ai]	3	0.0066	4.82E-4	2.15E-1
GO_LOCALIZATION_WITHIN_MEMBRANE	97	Any process in which a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a membrane. [GOC:ai]	2	0.0206	5.18E-4	2.18E-1
GO_INTRACELLULAR_PROTEIN_TRANSPORT	1179	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]	4	0.0034	5.89E-4	2.27E-1
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	106	The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]	2	0.0189	6.18E-4	2.27E-1
GO_REGULATION_OF_CELL_MORPHOGENESIS	499	Any process that modulates the frequency, rate or extent of cell morphogenesis. Cell morphogenesis is the developmental process in which the shape of a cell is generated and organized. [GOC:isa_complete]	3	0.0060	6.31E-4	2.27E-1
GO_RESPONSE_TO_CYTOKINE	1225	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus. [GOC:sl]	4	0.0033	6.81E-4	2.34E-1
GO_METENCEPHALON_DEVELOPMENT	114	The process whose specific outcome is the progression of the metencephalon over time, from its formation to the mature structure. [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]	2	0.0175	7.14E-4	2.35E-1
GO_CEREBRAL_CORTEX_DEVELOPMENT	118	The progression of the cerebral cortex over time from its initial formation until its mature state. The cerebral cortex is the outer layered region of the telencephalon. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]	2	0.0169	7.65E-4	2.38E-1
GO_DNA_MODIFICATION	120	The covalent alteration of one or more nucleotide sites in DNA, resulting in a change in its properties. [GOC:jl, GOC:ma]	2	0.0167	7.9E-4	2.38E-1
GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	122	Any process that increases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]	2	0.0164	8.17E-4	2.38E-1
GO_DNA_REPAIR	563	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway. [PMID:11563486]	3	0.0053	8.95E-4	2.51E-1
GO_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	132	Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds. [GOC:go_curators, GOC:jl, PMID:10207076]	2	0.0152	9.55E-4	2.58E-1
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	610	Any process that activates or increases the frequency, rate or extent of the movement of a cellular component. [GOC:ai, GOC:dph, GOC:jl]	3	0.0049	1.13E-3	2.94E-1
GO_ACTIN_FILAMENT_BASED_MOVEMENT	153	Movement of organelles or other particles along actin filaments, or sliding of actin filaments past each other, mediated by motor proteins. [GOC:BHF, GOC:mah]	2	0.0131	1.28E-3	3.23E-1
GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	157	Any process that increases the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. [GOC:dph, GOC:tb]	2	0.0127	1.35E-3	3.29E-1
GO_MALE_SEX_DIFFERENTIATION	164	The establishment of the sex of a male organism by physical differentiation. [GOC:bf]	2	0.0122	1.47E-3	3.47E-1
GO_PALLIUM_DEVELOPMENT	173	The process whose specific outcome is the progression of the pallium over time, from its formation to the mature structure. The pallium is the roof region of the telencephalon. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]	2	0.0116	1.63E-3	3.63E-1
GO_POSTSYNAPSE_ORGANIZATION	173	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a postsynapse. [GOC:dos]	2	0.0116	1.63E-3	3.63E-1
GO_REGULATION_OF_PEPTIDE_TRANSPORT	709	Any process that modulates the frequency, rate or extent of the directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:dph, GOC:tb]	3	0.0042	1.74E-3	3.63E-1
GO_CELL_JUNCTION_ORGANIZATION	713	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix. [GOC:dph, GOC:jl, GOC:mah]	3	0.0042	1.76E-3	3.63E-1
GO_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	183	Any process that stops, prevents, or reduces the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:jl]	2	0.0109	1.82E-3	3.63E-1
GO_PROTEIN_STABILIZATION	187	Any process involved in maintaining the structure and integrity of a protein and preventing it from degradation or aggregation. [GOC:ai]	2	0.0107	1.9E-3	3.63E-1
GO_RESPONSE_TO_BIOTIC_STIMULUS	1615	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism. [GOC:hb]	4	0.0025	1.9E-3	3.63E-1
GO_SECRETION	1618	The controlled release of a substance by a cell or a tissue. [GOC:ai]	4	0.0025	1.91E-3	3.63E-1
GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	200	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]	2	0.0100	2.17E-3	3.95E-1
GO_RESPONSE_TO_INTERFERON_GAMMA	201	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. Interferon-gamma is also known as type II interferon. [GOC:add, ISBN:0126896631, PMID:15546383]	2	0.0100	2.19E-3	3.95E-1
GO_RESPONSE_TO_INTERLEUKIN_1	210	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus. [GOC:BHF, GOC:mah]	2	0.0095	2.39E-3	4.09E-1
GO_HEAD_DEVELOPMENT	803	The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body. [GOC:dph]	3	0.0037	2.47E-3	4.09E-1
GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	214	Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the ERK1 and ERK2 cascade. [GOC:mah]	2	0.0093	2.48E-3	4.09E-1
GO_ACTIN_FILAMENT_BASED_PROCESS	804	Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins. [GOC:mah]	3	0.0037	2.48E-3	4.09E-1
GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION	217	Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]	2	0.0092	2.54E-3	4.1E-1
GO_EPITHELIAL_CELL_DEVELOPMENT	221	The process whose specific outcome is the progression of an epithelial cell over time, from its formation to the mature structure. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface. [GOC:dph]	2	0.0090	2.64E-3	4.16E-1
GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	226	Any process that activates or increases the frequency, rate, or extent of peptide secretion. [GOC:add]	2	0.0088	2.76E-3	4.26E-1
GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	229	The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion. [GOC:ai]	2	0.0087	2.83E-3	4.28E-1
GO_CELL_MOTILITY	1819	Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another. [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]	4	0.0022	2.94E-3	4.36E-1
GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	865	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism. [GOC:go_curators]	3	0.0035	3.05E-3	4.45E-1
GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1853	Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs. [GOC:ai]	4	0.0022	3.14E-3	4.49E-1
GO_EXOCYTOSIS	914	A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for exemple of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell. [GOC:mah, ISBN:0716731363, PMID:22323285]	3	0.0033	3.57E-3	5E-1
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	263	The series of molecular signals generated as a consequence of a G protein-coupled receptor binding to its physiological ligand, where the pathway proceeds with activation or inhibition of a nucleotide cyclase activity and a subsequent change in the concentration of a cyclic nucleotide. [GOC:mah, GOC:signaling, ISBN:0815316194]	2	0.0076	3.71E-3	5.1E-1
GO_DNA_METABOLIC_PROCESS	943	Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides. [ISBN:0198506732]	3	0.0032	3.89E-3	5.19E-1
GO_POSITIVE_REGULATION_OF_TRANSPORT	944	Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	3	0.0032	3.91E-3	5.19E-1
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	277	A process in which a protein transports or maintains the localization of another protein to the nucleus. [GOC:ecd]	2	0.0072	4.1E-3	5.36E-1
GO_SEX_DIFFERENTIATION	280	The establishment of the sex of an organism by physical differentiation. [GOC:ai]	2	0.0071	4.19E-3	5.38E-1
GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	1001	A developmental process in which a progressive change in the state of some part of an organism specifically contributes to its ability to form offspring. [GOC:dph, GOC:isa_complete]	3	0.0030	4.6E-3	5.76E-1
GO_REGULATION_OF_PROTEIN_STABILITY	295	Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation. [GOC:dph, GOC:mah, GOC:tb]	2	0.0068	4.64E-3	5.76E-1
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	3	0.0029	4.99E-3	6.09E-1
GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	310	Any process that modulates the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. [GOC:dph, GOC:tb]	2	0.0065	5.11E-3	6.09E-1
GO_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	1042	The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord. [GOC:bf, GOC:jid, ISBN:0582227089]	3	0.0029	5.15E-3	6.09E-1
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1054	Any process that activates or increases the frequency, rate or extent of intracellular signal transduction. [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	3	0.0028	5.32E-3	6.19E-1
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	319	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus. [GOC:mah]	2	0.0063	5.4E-3	6.19E-1
GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	322	Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	2	0.0062	5.5E-3	6.19E-1
GO_ERK1_AND_ERK2_CASCADE	324	An intracellular protein kinase cascade containing at least ERK1 or ERK2 (MAPKs), a MEK (a MAPKK) and a MAP3K. The cascade may involve 4 different kinases, as it can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell. [GOC:add, GOC:signaling, ISBN:0121245462, ISBN:0896039986, PMID:20811974, PMID:28903453]	2	0.0062	5.56E-3	6.19E-1
GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	1142	Any process that modulates the frequency, rate or extent of the movement of a cellular component. [GOC:ai, GOC:dph, GOC:jl]	3	0.0026	6.64E-3	7.24E-1
GO_NUCLEAR_TRANSPORT	357	The directed movement of substances into, out of, or within the nucleus. [GOC:ai]	2	0.0056	6.71E-3	7.24E-1
GO_CELL_SUBSTRATE_ADHESION	359	The attachment of a cell to the underlying substrate via adhesion molecules. [GOC:mah, GOC:pf]	2	0.0056	6.78E-3	7.24E-1
GO_REGULATION_OF_DNA_METABOLIC_PROCESS	365	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]	2	0.0055	7E-3	7.37E-1
GO_POSITIVE_REGULATION_OF_SECRETION	372	Any process that activates or increases the frequency, rate or extent of the controlled release of a substance from a cell or a tissue. [GOC:ai]	2	0.0054	7.27E-3	7.54E-1
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	1198	Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]	3	0.0025	7.58E-3	7.74E-1
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	1203	Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism. [GOC:dos]	3	0.0025	7.67E-3	7.74E-1
GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1209	Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein. [GOC:ai]	3	0.0025	7.77E-3	7.75E-1
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	395	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds. [GOC:go_curators, GOC:jl]	2	0.0051	8.16E-3	8.02E-1
GO_MUSCLE_TISSUE_DEVELOPMENT	409	The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers. [GOC:dph]	2	0.0049	8.72E-3	8.47E-1
GO_POSITIVE_REGULATION_OF_CELL_ADHESION	428	Any process that activates or increases the frequency, rate or extent of cell adhesion. [GOC:go_curators]	2	0.0047	9.51E-3	9.02E-1
GO_REGULATION_OF_PEPTIDE_SECRETION	432	Any process that modulates the frequency, rate, or extent of peptide secretion. [GOC:add]	2	0.0046	9.69E-3	9.02E-1
GO_SYNAPSE_ORGANIZATION	433	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell). [GOC:ai, GOC:pr]	2	0.0046	9.73E-3	9.02E-1
GO_CELL_JUNCTION_ASSEMBLY	434	A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction. [GOC:mah]	2	0.0046	9.77E-3	9.02E-1
GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	1329	The chemical reactions and pathways resulting in the breakdown of organonitrogen compound. [GOC:pr, GOC:TermGenie]	3	0.0023	1.01E-2	9.19E-1
GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT	447	The progression of the reproductive system over time from its formation to the mature structure. The reproductive system consists of the organs that function in reproduction. [GOC:dph]	2	0.0045	1.03E-2	9.32E-1
GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	1365	Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process. [GO:jl, GO_REF:0000058, GOC:TermGenie]	3	0.0022	1.08E-2	9.62E-1
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	462	Any process that activates or increases the frequency, rate or extent of production of a cytokine. [GOC:add, ISBN:0781735149]	2	0.0043	1.1E-2	9.62E-1
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1375	A series of molecular signals that proceeds with an activated receptor promoting the exchange of GDP for GTP on the alpha-subunit of an associated heterotrimeric G-protein complex. The GTP-bound activated alpha-G-protein then dissociates from the beta- and gamma-subunits to further transmit the signal within the cell. The pathway begins with receptor-ligand interaction, or for basal GPCR signaling the pathway begins with the receptor activating its G protein in the absence of an agonist, and ends with regulation of a downstream cellular process, e.g. transcription.  The pathway can start from the plasma membrane, Golgi or nuclear membrane. [GOC:bf, GOC:mah, PMID:16902576, PMID:24568158, Wikipedia:G_protein-coupled_receptor]	3	0.0022	1.11E-2	9.62E-1
GO_CYTOSKELETON_ORGANIZATION	1396	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:dph, GOC:jl, GOC:mah]	3	0.0021	1.15E-2	9.91E-1


