Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_VITAMIN_B6_BINDING	55	Interacting selectively and non-covalently with any of the vitamin B6 compounds: pyridoxal, pyridoxamine and pyridoxine and the active form, pyridoxal phosphate. [GOC:mah]	2	0.0364	4.45E-3	1.68E-1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	60	The binding by a cell-adhesion protein on a cell surface to an adhesion molecule on another cell surface, to mediate adhesion of the cell to the external substrate or to another cell. [GOC:vw, Wikipedia:Cell_adhesion]	2	0.0333	5.27E-3	1.94E-1
GO_CATALYTIC_ACTIVITY_ACTING_ON_DNA	204	Catalytic activity that acts to modify DNA. [GOC:molecular_function_refactoring, GOC:pdt]	3	0.0147	5.99E-3	2.16E-1
GO_NUCLEOSOME_BINDING	70	Interacting selectively and non-covalently with a nucleosome, a complex comprised of DNA wound around a multisubunit core and associated proteins, which forms the primary packing unit of DNA into higher order structures. [GOC:mah]	2	0.0286	7.11E-3	2.51E-1
GO_DOUBLE_STRANDED_RNA_BINDING	76	Interacting selectively and non-covalently with double-stranded RNA. [GOC:jl]	2	0.0263	8.33E-3	2.84E-1
GO_MICROTUBULE_MOTOR_ACTIVITY	77	Catalysis of movement along a microtubule, coupled to the hydrolysis of a nucleoside triphosphate (usually ATP). [GOC:mah, ISBN:0815316194]	2	0.0260	8.54E-3	2.84E-1
GO_RNA_HELICASE_ACTIVITY	77	Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction drives the unwinding of an RNA helix. [EC:3.6.4.13, GOC:jl]	2	0.0260	8.54E-3	2.84E-1
GO_PHOSPHOLIPID_BINDING	454	Interacting selectively and non-covalently with phospholipids, a class of lipids containing phosphoric acid as a mono- or diester. [ISBN:0198506732]	4	0.0088	9.13E-3	2.92E-1
GO_HISTONE_BINDING	238	Interacting selectively and non-covalently with a histone, any of a group of water-soluble proteins found in association with the DNA of eukaroytic chromosomes. They are involved in the condensation and coiling of chromosomes during cell division and have also been implicated in nonspecific suppression of gene activity. [GOC:jl]	3	0.0126	9.13E-3	2.92E-1
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING	82	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules), in the presence of calcium. [GOC:jid, PMID:10485905]	2	0.0244	9.64E-3	3.03E-1
GO_SINGLE_STRANDED_RNA_BINDING	90	Interacting selectively and non-covalently with single-stranded RNA. [GOC:jl]	2	0.0222	1.15E-2	3.55E-1
GO_ENZYME_REGULATOR_ACTIVITY	1059	Binds to and modulates the activity of an enzyme. [GOC:dph, GOC:mah, GOC:tb]	6	0.0057	1.2E-2	3.63E-1
GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	104	The action of a molecule that contributes to the structural integrity of a cytoskeletal structure. [GOC:mah]	2	0.0192	1.52E-2	4.51E-1
GO_ACETYLTRANSFERASE_ACTIVITY	105	Catalysis of the transfer of an acetyl group to an acceptor molecule. [GOC:ai]	2	0.0190	1.54E-2	4.51E-1
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	292	Interacting selectively and non-covalently with a G protein-coupled receptor. [GOC:ceb, GOC:dph]	3	0.0103	1.58E-2	4.54E-1
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY	301	Catalysis of the transfer of a ubiquitin-like protein (ULP) to a substrate protein via the reaction X-ULP + S --> X + S-ULP, where X is either an E2 or E3 enzyme, the X-ULP linkage is a thioester bond, and the S-ULP linkage is an isopeptide bond between the C-terminal glycine of ULP and the epsilon-amino group of lysine residues in the substrate. [GOC:dph]	3	0.0100	1.71E-2	4.84E-1
GO_RIBONUCLEASE_ACTIVITY	113	Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA. [GOC:mah, ISBN:0198547684]	2	0.0177	1.77E-2	4.93E-1
GO_SINGLE_STRANDED_DNA_BINDING	114	Interacting selectively and non-covalently with single-stranded DNA. [GOC:elh, GOC:vw, PMID:22976174]	2	0.0175	1.8E-2	4.93E-1
GO_MRNA_BINDING	574	Interacting selectively and non-covalently with messenger RNA (mRNA), an intermediate molecule between DNA and protein. mRNA includes UTR and coding sequences, but does not contain introns. [GOC:kmv, GOC:pr, SO:0000234]	4	0.0070	1.99E-2	5.37E-1
GO_GTPASE_ACTIVITY	326	Catalysis of the reaction: GTP + H2O = GDP + phosphate. [ISBN:0198547684, PMID:26832457, PMID:27218782]	3	0.0092	2.11E-2	5.58E-1
GO_HEAT_SHOCK_PROTEIN_BINDING	127	Interacting selectively and non-covalently with a heat shock protein, any protein synthesized or activated in response to heat shock. [GOC:mah, GOC:vw]	2	0.0157	2.2E-2	5.76E-1
GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING	133	Interacting selectively and non-covalently with any complex of RNA and protein. [GOC:bf, GOC:go_curators, GOC:vk]	2	0.0150	2.4E-2	6.18E-1
GO_TRANSLATION_REGULATOR_ACTIVITY	139	Any molecular function involved in the initiation, activation, perpetuation, repression or termination of polypeptide synthesis at the ribosome. [GOC:ai]	2	0.0144	2.61E-2	6.6E-1
GO_VITAMIN_BINDING	144	Interacting selectively and non-covalently with a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body. [GOC:ai]	2	0.0139	2.78E-2	6.94E-1
GO_ENZYME_INHIBITOR_ACTIVITY	381	Binds to and stops, prevents or reduces the activity of an enzyme. [GOC:ai, GOC:ebc]	3	0.0079	3.14E-2	7.73E-1
GO_GUANYL_NUCLEOTIDE_BINDING	397	Interacting selectively and non-covalently with guanyl nucleotides, any compound consisting of guanosine esterified with (ortho)phosphate. [ISBN:0198506732]	3	0.0076	3.48E-2	8.45E-1
GO_LIGASE_ACTIVITY	165	Catalysis of the joining of two molecules, or two groups within a single molecule, using the energy from the hydrolysis of ATP, a similar triphosphate, or a pH gradient. [EC:6, GOC:mah]	2	0.0121	3.57E-2	8.53E-1


