Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_MRNA_PROCESSING	551	Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide. [GOC:mah]	4	0.0073	1.18E-3	1.96E-1
GO_CELLULAR_MACROMOLECULE_LOCALIZATION	1989	Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GOC:mah]	7	0.0035	1.21E-3	1.96E-1
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	555	Any process involved in the carrying out of an immune response by a myeloid leukocyte. [GO_REF:0000022, GOC:add, ISBN:0781735149]	4	0.0072	1.21E-3	1.96E-1
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	5	0.0049	1.66E-3	2.63E-1
GO_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	281	A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane. [GOC:mah]	3	0.0107	1.74E-3	2.64E-1
GO_RESPONSE_TO_INSULIN	283	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms. [GOC:mah, ISBN:0198506732]	3	0.0106	1.77E-3	2.64E-1
GO_SIGNAL_RELEASE	616	The process in which a signal is secreted or discharged into the extracellular medium from a cellular source. [GOC:mtg_signal]	4	0.0065	1.78E-3	2.64E-1
GO_CELL_PROJECTION_ORGANIZATION	1588	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]	6	0.0038	1.99E-3	2.9E-1
GO_IRON_ION_TRANSPORT	79	The directed movement of iron (Fe) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	2	0.0253	2.07E-3	2.95E-1
GO_MYELOID_LEUKOCYTE_ACTIVATION	662	A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:add, ISBN:0781735149]	4	0.0060	2.31E-3	3.24E-1
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1126	The chemical reactions and pathways involving carbohydrate derivative. [GOC:TermGenie]	5	0.0044	2.45E-3	3.38E-1
GO_RESPONSE_TO_NITROGEN_COMPOUND	1145	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	5	0.0044	2.64E-3	3.57E-1
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	330	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals. [GOC:mah]	3	0.0091	2.74E-3	3.64E-1
GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	92	The directed movement of membrane-bounded vesicles from endosomes back to the trans-Golgi network where they are recycled for further rounds of transport. [GOC:jl, PMID:10873832, PMID:16936697]	2	0.0217	2.79E-3	3.64E-1
GO_REGULATION_OF_PEPTIDE_TRANSPORT	709	Any process that modulates the frequency, rate or extent of the directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:dph, GOC:tb]	4	0.0056	2.96E-3	3.68E-1
GO_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	340	A process in which a protein is transported to, or maintained in, the cell periphery. [PMID:18216290]	3	0.0088	2.98E-3	3.68E-1
GO_INTRACELLULAR_PROTEIN_TRANSPORT	1179	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]	5	0.0042	2.99E-3	3.68E-1
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	720	A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149]	4	0.0056	3.12E-3	3.68E-1
GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION	346	A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state. [GOC:bf]	3	0.0087	3.13E-3	3.68E-1
GO_CELLULAR_AMIDE_METABOLIC_PROCESS	1192	The chemical reactions and pathways involving an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group, as carried out by individual cells. [GOC:curators]	5	0.0042	3.14E-3	3.68E-1
GO_REGULATION_OF_AUTOPHAGY	347	Any process that modulates the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm. [GOC:dph, GOC:tb]	3	0.0086	3.16E-3	3.68E-1
GO_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	1201	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any large molecule including proteins, nucleic acids and carbohydrates, as carried out by individual cells. [GOC:jl]	5	0.0042	3.24E-3	3.72E-1
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	742	Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope. [GOC:ai]	4	0.0054	3.48E-3	3.91E-1
GO_RESPONSE_TO_GROWTH_FACTOR	744	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus. [GOC:BHF, GOC:mah]	4	0.0054	3.51E-3	3.91E-1
GO_CELL_CELL_SIGNALING	1809	Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell.  Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions. [GOC:dos, GOC:mah]	6	0.0033	3.8E-3	4.14E-1
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	373	Any process that modulates the frequency, rate or extent of supramolecular fiber organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]	3	0.0080	3.87E-3	4.14E-1
GO_LYSOSOMAL_TRANSPORT	110	The directed movement of substances into, out of or within a lysosome. [GOC:ai]	2	0.0182	3.96E-3	4.14E-1
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	771	Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds. [GOC:ai]	4	0.0052	3.99E-3	4.14E-1
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1827	The chemical reactions and pathways resulting in the formation of organonitrogen compound. [GOC:pr, GOC:TermGenie]	6	0.0033	3.99E-3	4.14E-1
GO_PROTEIN_DEPOLYMERIZATION	115	The process in which protein polymers, compounds composed of a large number of component monomers, are broken down. Depolymerization occurs by the successive removal of monomers from an existing poly- or oligomeric protein. [GOC:ai]	2	0.0174	4.31E-3	4.34E-1
GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	116	Any process that stops, prevents or reduces the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	2	0.0172	4.39E-3	4.34E-1
GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1864	Any process that modulates the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	6	0.0032	4.4E-3	4.34E-1
GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	391	Splicing of RNA via a series of two transesterification reactions. [GOC:krc]	3	0.0077	4.41E-3	4.34E-1
GO_CELLULAR_RESPONSE_TO_PEPTIDE	398	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus. [GOC:pr, GOC:TermGenie]	3	0.0075	4.63E-3	4.5E-1
GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	405	Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton. [GOC:mah]	3	0.0074	4.86E-3	4.66E-1
GO_CELLULAR_RESPONSE_TO_HEAT	125	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism. [GOC:mah]	2	0.0160	5.07E-3	4.74E-1
GO_PEPTIDYL_THREONINE_MODIFICATION	125	The modification of peptidyl-threonine. [GOC:go_curators]	2	0.0160	5.07E-3	4.74E-1
GO_RNA_CATABOLIC_PROCESS	415	The chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. [ISBN:0198506732]	3	0.0072	5.2E-3	4.8E-1
GO_TRANSITION_METAL_ION_TRANSPORT	129	The directed movement of transition metal ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver. [ISBN:0198506732]	2	0.0155	5.39E-3	4.92E-1
GO_SYNAPSE_ORGANIZATION	433	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell). [GOC:ai, GOC:pr]	3	0.0069	5.85E-3	5.19E-1
GO_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION	1978	Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein complex. [GOC:mah]	6	0.0030	5.87E-3	5.19E-1
GO_NUCLEOTIDE_PHOSPHORYLATION	135	The process of introducing one or more phosphate groups into a nucleotide to produce a phosphorylated nucleoside. [GOC:ai]	2	0.0148	5.89E-3	5.19E-1
GO_RESPONSE_TO_PEPTIDE_HORMONE	447	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals. [PMID:11027914, PMID:15134857, Wikipedia:Peptide_hormone]	3	0.0067	6.38E-3	5.51E-1
GO_ESTABLISHMENT_OF_CELL_POLARITY	141	The specification and formation of anisotropic intracellular organization or cell growth patterns. [GOC:mah]	2	0.0142	6.41E-3	5.51E-1
GO_LEUKOCYTE_MEDIATED_IMMUNITY	885	Any process involved in the carrying out of an immune response by a leukocyte. [GO_REF:0000022, GOC:add, ISBN:0781735149]	4	0.0045	6.47E-3	5.51E-1
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	455	Any process that modulates the rate, frequency or extent of a small molecule metabolic process. [GOC:vw]	3	0.0066	6.7E-3	5.64E-1
GO_RNA_PROCESSING	1442	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]	5	0.0035	7E-3	5.82E-1
GO_METAL_ION_TRANSPORT	909	The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	4	0.0044	7.1E-3	5.85E-1
GO_ACTIN_FILAMENT_BASED_MOVEMENT	153	Movement of organelles or other particles along actin filaments, or sliding of actin filaments past each other, mediated by motor proteins. [GOC:BHF, GOC:mah]	2	0.0131	7.5E-3	6.11E-1
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	155	The chemical reactions and pathways involving a nucleoside diphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with diphosphate on the sugar. [GOC:go_curators, ISBN:0198506732]	2	0.0129	7.69E-3	6.2E-1
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	156	Any process that stops, prevents or reduces the frequency, rate or extent of fibril organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]	2	0.0128	7.79E-3	6.21E-1
GO_PROTON_TRANSMEMBRANE_TRANSPORT	159	The directed movement of a proton across a membrane. [GO_REF:0000069, GOC:pr, GOC:TermGenie]	2	0.0126	8.08E-3	6.32E-1
GO_PROTEIN_CATABOLIC_PROCESS	946	The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds. [GOC:mah]	4	0.0042	8.15E-3	6.32E-1
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	160	A process that results in the assembly, arrangement of constituent parts, or disassembly of an actin filament bundle. [GOC:dph]	2	0.0125	8.17E-3	6.32E-1
GO_CELLULAR_RESPONSE_TO_STARVATION	163	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of nourishment. [GOC:jl]	2	0.0123	8.47E-3	6.43E-1
GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	957	Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue. [GOC:ai]	4	0.0042	8.49E-3	6.43E-1


