Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	480	A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a complex containing RNA and proteins. Includes the biosynthesis of the constituent RNA and protein molecules, and those macromolecular modifications that are involved in synthesis or assembly of the ribonucleoprotein complex. [GOC:isa_complete, GOC:mah]	16	0.0333	2.04E-10	3.86E-8
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	559	Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	17	0.0304	2.21E-10	4.08E-8
GO_RNA_PROCESSING	1442	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]	26	0.0180	3.04E-10	5.48E-8
GO_SPINDLE_ORGANIZATION	183	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart. [GOC:go_curators, GOC:mah]	11	0.0601	3.4E-10	5.98E-8
GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	509	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving amides. [GOC:mah]	16	0.0314	4.78E-10	8.07E-8
GO_CHROMOSOME_ORGANIZATION	1253	A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]	24	0.0192	4.79E-10	8.07E-8
GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	865	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism. [GOC:go_curators]	20	0.0231	6.36E-10	1.05E-7
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1217	Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope. [GOC:ai]	23	0.0189	1.47E-9	2.38E-7
GO_REGULATION_OF_CELLULAR_LOCALIZATION	1011	Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]	21	0.0208	1.56E-9	2.45E-7
GO_MITOTIC_SPINDLE_ORGANIZATION	118	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle. [GOC:go_curators, GOC:mah]	9	0.0763	1.76E-9	2.71E-7
GO_CELL_MORPHOGENESIS	1041	The developmental process in which the size or shape of a cell is generated and organized. [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]	21	0.0202	2.6E-9	3.94E-7
GO_REGULATION_OF_MITOTIC_CELL_CYCLE	666	Any process that modulates the rate or extent of progress through the mitotic cell cycle. [GOC:dph, GOC:go_curators, GOC:tb]	17	0.0255	3.09E-9	4.59E-7
GO_NUCLEAR_TRANSPORT	357	The directed movement of substances into, out of, or within the nucleus. [GOC:ai]	13	0.0364	3.8E-9	5.53E-7
GO_REGULATION_OF_PROTEIN_STABILITY	295	Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation. [GOC:dph, GOC:mah, GOC:tb]	12	0.0407	4.5E-9	6.43E-7
GO_ORGANIC_ACID_METABOLIC_PROCESS	1183	The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage. [ISBN:0198506732]	22	0.0186	4.63E-9	6.5E-7
GO_REGULATION_OF_CELL_CYCLE_PROCESS	791	Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]	18	0.0228	6.17E-9	8.5E-7
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	534	The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances. [GOC:jl]	15	0.0281	7.73E-9	1.04E-6
GO_ACTIN_FILAMENT_BASED_PROCESS	804	Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins. [GOC:mah]	18	0.0224	7.93E-9	1.05E-6
GO_REGULATION_OF_CELL_CYCLE	1226	Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]	22	0.0179	8.8E-9	1.15E-6
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	144	Any microtubule cytoskeleton organization that is involved in mitosis. [GO_REF:0000060, GOC:TermGenie, PMID:18799626]	9	0.0625	1.02E-8	1.29E-6
GO_RNA_EXPORT_FROM_NUCLEUS	144	The directed movement of RNA from the nucleus to the cytoplasm. [GOC:ma]	9	0.0625	1.02E-8	1.29E-6
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1129	The aggregation, arrangement and bonding together of a set of components to form a protein complex, occurring at the level of an individual cell. [GOC:jl]	21	0.0186	1.07E-8	1.32E-6
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	20	0.0194	1.21E-8	1.48E-6
GO_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	260	The directed movement of nucleobases, nucleosides, nucleotides and nucleic acids, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	11	0.0423	1.35E-8	1.62E-6
GO_ESTABLISHMENT_OF_RNA_LOCALIZATION	202	The directed movement of RNA to a specific location. [GOC:ai]	10	0.0495	1.42E-8	1.67E-6
GO_CELL_CYCLE_PHASE_TRANSITION	647	The cell cycle process by which a cell commits to entering the next cell cycle phase. [GOC:mtg_cell_cycle]	16	0.0247	1.43E-8	1.67E-6
GO_NCRNA_PROCESSING	400	Any process that results in the conversion of one or more primary non-coding RNA (ncRNA) transcripts into one or more mature ncRNA molecules. [GOC:mah]	13	0.0325	1.46E-8	1.68E-6
GO_MRNA_TRANSPORT	151	The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	9	0.0596	1.54E-8	1.72E-6
GO_DNA_REPAIR	563	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway. [PMID:11563486]	15	0.0266	1.56E-8	1.72E-6
GO_NUCLEAR_EXPORT	204	The directed movement of substances out of the nucleus. [GOC:ai]	10	0.0490	1.56E-8	1.72E-6
GO_REGULATION_OF_CELL_DEATH	1746	Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death. [GOC:dph, GOC:tb]	26	0.0149	1.59E-8	1.72E-6
GO_MRNA_EXPORT_FROM_NUCLEUS	113	The directed movement of mRNA from the nucleus to the cytoplasm. [GOC:ma]	8	0.0708	2.59E-8	2.76E-6
GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	980	Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]	19	0.0194	2.95E-8	3.1E-6
GO_REGULATION_OF_INTRACELLULAR_TRANSPORT	357	Any process that modulates the frequency, rate or extent of the directed movement of substances within cells. [GOC:mah]	12	0.0336	3.71E-8	3.85E-6
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	121	The directed movement of a protein to a specific location in the endoplasmic reticulum. [GOC:mah]	8	0.0661	4.43E-8	4.53E-6
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1714	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	25	0.0146	4.63E-8	4.67E-6
GO_EXOCYTOSIS	914	A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for exemple of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell. [GOC:mah, ISBN:0716731363, PMID:22323285]	18	0.0197	5.53E-8	5.51E-6
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1861	Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids. [GOC:go_curators]	26	0.0140	5.66E-8	5.57E-6
GO_SUPRAMOLECULAR_FIBER_ORGANIZATION	717	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:pr]	16	0.0223	5.88E-8	5.71E-6
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	127	Any process that modulates the frequency, rate or extent of protein localization to nucleus. [GOC:TermGenie]	8	0.0630	6.46E-8	6.16E-6
GO_SECRETION	1618	The controlled release of a substance by a cell or a tissue. [GOC:ai]	24	0.0148	6.5E-8	6.16E-6
GO_RRNA_METABOLIC_PROCESS	238	The chemical reactions and pathways involving rRNA, ribosomal RNA, a structural constituent of ribosomes. [ISBN:0198506732]	10	0.0420	6.69E-8	6.25E-6
GO_MRNA_PROCESSING	551	Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide. [GOC:mah]	14	0.0254	8.56E-8	7.91E-6
GO_ORGANELLE_LOCALIZATION	649	Any process in which an organelle is transported to, and/or maintained in, a specific location. [GOC:ai]	15	0.0231	9.91E-8	9.05E-6
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	654	A process in which a protein is transported to, or maintained in, a specific location in a membrane. [GOC:mah]	15	0.0229	1.09E-7	9.86E-6
GO_POSITIVE_REGULATION_OF_CELL_CYCLE	396	Any process that activates or increases the rate or extent of progression through the cell cycle. [GOC:go_curators]	12	0.0303	1.14E-7	1.02E-5
GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	400	Any process that activates or increases the frequency, rate or extent of establishment of protein localization. [GO_REF:0000058, GOC:TermGenie, PMID:22761445]	12	0.0300	1.27E-7	1.12E-5
GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	1193	Any process that modulates the frequency, rate or extent of gene expression after the production of an RNA transcript. [GOC:dph, GOC:tb]	20	0.0168	1.32E-7	1.15E-5
GO_RNA_SPLICING	484	The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:krc, GOC:mah]	13	0.0269	1.34E-7	1.15E-5
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	1967	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells. [GOC:mah]	26	0.0132	1.67E-7	1.41E-5
GO_ORGANELLE_ASSEMBLY	878	The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane. [GOC:mah]	17	0.0194	1.68E-7	1.41E-5
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	337	Any process that activates or increases the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	11	0.0326	1.87E-7	1.56E-5
GO_REGULATION_OF_CELL_MORPHOGENESIS	499	Any process that modulates the frequency, rate or extent of cell morphogenesis. Cell morphogenesis is the developmental process in which the shape of a cell is generated and organized. [GOC:isa_complete]	13	0.0261	1.9E-7	1.56E-5
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	339	The directed movement of a protein to a specific location in a membrane. [GOC:ascb_2009, GOC:dph, GOC:tb]	11	0.0324	1.98E-7	1.62E-5
GO_APOPTOTIC_PROCESS	1994	A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died. [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]	26	0.0130	2.17E-7	1.74E-5
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	149	A process in which a protein is transported to, or maintained in, a location within the endoplasmic reticulum. [GOC:mah]	8	0.0537	2.22E-7	1.77E-5
GO_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	427	The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar. [GOC:ai]	12	0.0281	2.56E-7	2E-5
GO_RESPONSE_TO_HORMONE	905	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus. [GOC:jl]	17	0.0188	2.57E-7	2E-5
GO_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	432	The directed movement of an organelle to a specific location. [GOC:ai]	12	0.0278	2.89E-7	2.24E-5
GO_REGULATION_OF_PEPTIDE_TRANSPORT	709	Any process that modulates the frequency, rate or extent of the directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:dph, GOC:tb]	15	0.0212	3.06E-7	2.34E-5
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	106	The targeting of proteins to a membrane that occurs during translation. The transport of most secretory proteins, particularly those with more than 100 amino acids, into the endoplasmic reticulum lumen occurs in this manner, as does the import of some proteins into mitochondria. [ISBN:0716731363, PMID:10512867, PMID:16896215]	7	0.0660	3.18E-7	2.41E-5


