Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GSE21927_GMCSF_IL6_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN	200	Genes down-regulated in CD11b BoneMarrow from BALBc mouse incubated with GMCSF and IL-6 versus CD11b BoneMarrow from BALBc mouse incubated with GMCSF and GCSF.	7	0.0350	1.43E-6	3.17E-4
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	200	Genes up-regulated in amplified multipotent progenitors versus cultured untreated common dendritic cell progenitors.	7	0.0350	1.43E-6	3.17E-4
GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_DN	200	Genes down-regulated in comparison of Jurkat T cells stimulated in the presence of PD-1 versus controls.	7	0.0350	1.43E-6	3.17E-4
GSE24574_BCL6_LOW_TFH_VS_TCONV_CD4_TCELL_DN	200	Genes down-regulated in BCL6 [GeneID=604] low follicular helper T cells versus T conv cells.	7	0.0350	1.43E-6	3.17E-4
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN	200	Genes down-regulated in CD4 [GeneID=920] T cells: untreated (0h) versus activated by anti-CD3 and anti-CD28 (2h).	7	0.0350	1.43E-6	3.17E-4
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP	200	Genes up-regulated in activated T cells: CD4 [GeneID=920] versus NKT.	7	0.0350	1.43E-6	3.17E-4
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_UP	200	Genes up-regulated in comparison of dendritic cells (DC) exposed to 50 worms/well B. malayi versus DC exposed to M. tuberculosis	7	0.0350	1.43E-6	3.17E-4
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	200	Genes down-regulated in comparison of untreated CD4 [GeneID=920] memory T cells from old donors versus those treated with TSST at 72 h.	7	0.0350	1.43E-6	3.17E-4
GSE3982_NEUTROPHIL_VS_BASOPHIL_DN	200	Genes down-regulated in comparison of neutrophils versus basophils.	7	0.0350	1.43E-6	3.17E-4
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	200	Genes up-regulated in CD8 T cells: early passage clone over-expressing TERT [GeneID=7015] versus late passage control.	7	0.0350	1.43E-6	3.17E-4
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_DN	200	Genes down-regulated in bone marrow-derived macrophages: untreated (0 min) versus IL6 [GeneID=3569] and LPS (45 min).	7	0.0350	1.43E-6	3.17E-4
GSE6674_CPG_VS_PL2_3_STIM_BCELL_DN	200	Genes down-regulated in B lymphocytes: CpG oligodeoxynucleotide 1826 versus PL2-3 (Chromatin IC).	7	0.0350	1.43E-6	3.17E-4
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	163	Genes down-regulated in CD4 [GeneID=920] T cells: control versus treated with halofuginone [PubChem=400772] for 6h.	6	0.0368	6.24E-6	1.19E-3
GSE21033_3H_VS_12H_POLYIC_STIM_DC_UP	166	Genes up-regulated in bone marrow-derived dendritic cellstreated by poly(IC): 3h versus 12h.	6	0.0361	6.93E-6	1.19E-3
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	167	Genes up-regulated in CD4 T conv: control versus over-expression of XBP1 and FOXP3 [GeneID=7494;50943].	6	0.0359	7.17E-6	1.19E-3
GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_UP	171	Genes up-regulated in macrophages differentiated for 5 days in the presence of: IL4 [GeneID=3565] versus IL4 [GeneID=3565] and dexamethasone [PubChem=5743].	6	0.0351	8.21E-6	1.19E-3
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN	185	Genes down-regulated in T conv versus induced T reg with non-functional FOXP3 [GeneID=50943].	6	0.0324	1.28E-5	1.19E-3
GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP	187	Genes up-regulated in B lymphocytes treated by anti-HEL and expressing BCR [GeneID=613] fusions with: IgM versus IgMG.	6	0.0321	1.37E-5	1.19E-3
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	198	Genes up-regulated in comparison of control conventional dendritic cells (cDC) at 0 h versus cDCs infected with Newcastle disease virus (NDV) at 18 h.	6	0.0303	1.89E-5	1.19E-3
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN	198	Genes down-regulated in bone marrow-derived macrophages treated with IL4 [GeneID=3565]: wildtype versus STAT6 [GeneID=6778] knockout.	6	0.0303	1.89E-5	1.19E-3
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	199	Genes up-regulated in comparison of unstimulated peripheral blood mononuclear cells (PBMC) cultured for 12 h versus PBMC cultured for 12 h with YF17D vaccine.	6	0.0302	1.94E-5	1.19E-3
GSE17721_0.5H_VS_8H_GARDIQUIMOD_BMDC_DN	199	Genes down-regulated in comparison of dendritic cells (DC) stimulated with Gardiquimod (TLR7 agonist) at 0.5 h versus those stimulated with Gardiquimod (TLR7 agonist) at 8 h.	6	0.0302	1.94E-5	1.19E-3
GSE17721_CTRL_VS_LPS_24H_BMDC_UP	199	Genes up-regulated in comparison of control dendritic cells (DC) at 24 h versus those stimulated with LPS (TLR4 agonist) at 24 h.	6	0.0302	1.94E-5	1.19E-3
GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN	199	Genes down-regulated in comparison of dendritic cells (DC) stimulated with Pam3Csk4 (TLR1/2 agonist) at 16 h versus DC cells stimulated with CpG DNA (TLR9 agonist) at 16 h.	6	0.0302	1.94E-5	1.19E-3
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	199	Genes up-regulated in comparison of control conventional dendritic cells (cDC) at 0 h versus cDCs infected with Newcastle disease virus (NDV) at 16 h.	6	0.0302	1.94E-5	1.19E-3
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP	199	Genes up-regulated in comparison of control conventional dendritic cells (cDC) at 0 h versus cDCs infected with Newcastle disease virus (NDV) at 6 h.	6	0.0302	1.94E-5	1.19E-3
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	199	Genes up-regulated in comparison of naive CD4 [GeneID=920] CD8 T cells versus unstimulated neutrophils.	6	0.0302	1.94E-5	1.19E-3
GSE2585_CTEC_VS_THYMIC_MACROPHAGE_DN	199	Genes down-regulated in cortical thymic epithelial cells (cTEC) versus thymic macrophages.	6	0.0302	1.94E-5	1.19E-3
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_DN	199	Genes down-regulated in comparison of macrophages exposed to L. major versus macrophages exposed to 50 worms/well B. malayi.	6	0.0302	1.94E-5	1.19E-3
GSE369_SOCS3_KO_VS_WT_LIVER_UP	199	Genes up-regulated in livers: SOCS3 [GeneID=9021] knockout versus wildtype.	6	0.0302	1.94E-5	1.19E-3
GSE3982_MAST_CELL_VS_NKCELL_UP	199	Genes up-regulated in comparison of mast cells versus NK cells.	6	0.0302	1.94E-5	1.19E-3
GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN	199	Genes down-regulated in comparison of memory CD4 [GeneID=920] T cells versus Th1 cells.	6	0.0302	1.94E-5	1.19E-3
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	199	Genes down-regulated in bone marrow-derived macrophage (45 min): LPS versus IL6 [GeneID=3569] and LPS.	6	0.0302	1.94E-5	1.19E-3
GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	199	Genes up-regulated in bone marrow-derived macrophages at 45 min of stimulation by IL6 [GeneID=3469] and LPS: wildtype versus IL10 [GeneID=3486] knockout.	6	0.0302	1.94E-5	1.19E-3
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN	200	Genes down-regulated in comparison of naïve CD8 T cells versus effector CD8 T cells.	6	0.0300	2E-5	1.19E-3
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	200	Genes down-regulated in comparison of naive CD8 T cells versus effector CD8 T cells KLRG1 high [GeneID=10219].	6	0.0300	2E-5	1.19E-3
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP	200	Genes up-regulated in IRF4 and IRF8 [GeneID=3662;3394] null pre-B cells treated with IL7 [GeneID=3574]: 5 ng/ml versus 0.25ng/ml.	6	0.0300	2E-5	1.19E-3
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP	200	Genes up-regulated in comparison of wild type CD8 effector T cells at day 6 versus those at day 10.	6	0.0300	2E-5	1.19E-3
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_DN	200	Genes down-regulated in comparison of unstimulated CD8 T cells at 24 h versus CD8 T cells at 24 h after treatment with trichostatin A (TSA) [PubChem=5562].	6	0.0300	2E-5	1.19E-3
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN	200	Genes down-regulated in the immature neuron cell line: control versus infected with western equine encephalitis viruss.	6	0.0300	2E-5	1.19E-3
GSE17721_CTRL_VS_CPG_4H_BMDC_UP	200	Genes up-regulated in comparison of control dendritic cells (DC) at 4 h versus those stimulated with CpG DNA (TLR9 agonist) at 4 h.	6	0.0300	2E-5	1.19E-3
GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_DN	200	Genes down-regulated in comparison of dendritic cells (DC) stimulated with poly(I:C) (TLR3 agonist) at 16 h versus DC cells stimulated with Gardiquimod (TLR7 agonist) at 16 h.	6	0.0300	2E-5	1.19E-3
GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP	200	Genes up-regulated in macrophages: untreated versus stimulated by IFNG [GeneID=3458] for 3h.	6	0.0300	2E-5	1.19E-3
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	200	Genes up-regulated in memory CD8 T cells: 2' versus 3'.	6	0.0300	2E-5	1.19E-3
GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_UP	200	Genes up-regulated in monocyte-derived dendritic cells: control versus HIV and SIV infection.	6	0.0300	2E-5	1.19E-3
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_UP	200	Genes up-regulated in comparison of naive CD4 [GeneID=920] T cells versus unstimulated neutrophils.	6	0.0300	2E-5	1.19E-3
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP	200	Genes up-regulated in comparison of naive CD8 T cells versus unstimulated neutrophils.	6	0.0300	2E-5	1.19E-3
GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN	200	Genes down-regulated in comparison of naive T cells at day 0 versus CD25+ regulatory T cell (Treg) treated with IL4 [GeneID=3565] at day 10.	6	0.0300	2E-5	1.19E-3
GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP	200	Genes up-regulated in comparison of untreated CD25+ T effector cells at day 7 versus untreated CD25- T cells at day 7.	6	0.0300	2E-5	1.19E-3
GSE24726_WT_VS_E2_22_KO_PDC_DAY4_POST_DELETION_DN	200	Genes down-regulated in plasmacytoid dendritic cells (4 days after knockout): wildtype versus TCF4 [GeneID=6925] knockout.	6	0.0300	2E-5	1.19E-3
GSE27786_LIN_NEG_VS_NKCELL_UP	200	Genes up-regulated in comparison of lineage negative versus NK cells.	6	0.0300	2E-5	1.19E-3
GSE27786_LSK_VS_NKCELL_UP	200	Genes up-regulated in comparison of LSK versus NK cells.	6	0.0300	2E-5	1.19E-3
GSE27786_NKCELL_VS_MONO_MAC_UP	200	Genes up-regulated in comparison of NK cells versus monocyte macrophages.	6	0.0300	2E-5	1.19E-3
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP	200	Genes up-regulated in naïve T cells: CD4 [GeneID=920] versus Va24- NKT.	6	0.0300	2E-5	1.19E-3
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	200	Genes down-regulated in comparison of monocytes from influenza vaccinee at day 7 post-vaccination versus myeloid dendritic cells at day 7 post-vaccination.	6	0.0300	2E-5	1.19E-3
GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN	200	Genes down-regulated in NKT cell versus CD8A CD8B [GeneID=925;926] T cells.	6	0.0300	2E-5	1.19E-3
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	200	Genes up-regulated in bone marrow-derived dendritic cells CSF2 [GeneID=1437] versus CSF2 [GeneID=1437] and low dose of 1,3-beta-D-oligoglucan [PubChem=11375554].	6	0.0300	2E-5	1.19E-3
GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN	200	Genes down-regulated in macrophages with knockout of HDAC3 [GeneID=8841]: heterozygous versus homozygous.	6	0.0300	2E-5	1.19E-3
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP	200	Genes up-regulated in the bone marrow CD34+ [GeneID=947] cells: MME- SELL+[GeneID=4311;6402] versus MME+ [GeneID=4311].	6	0.0300	2E-5	1.19E-3
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_UP	200	Genes up-regulated in the bone marrow CD34+ [GeneID=947] cells: CD38- [GeneID=952] versus MME- SELL+ [GeneID=4311;6402].	6	0.0300	2E-5	1.19E-3
GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN	200	Genes down-regulated in comparison of untreated CD4 [GeneID=920] memory T cells from old donors versus those treated with TSST at 16 h.	6	0.0300	2E-5	1.19E-3
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN	200	Genes down-regulated in comparison of untreated CD4 [GeneID=920] memory T cells from old donors versus those treated with TSST at 40 h.	6	0.0300	2E-5	1.19E-3
GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_UP	200	Genes up-regulated in gamma delta T cells stimulated by phorbol myristate acetate and ionomycin [PubChem=4792;3733]: Vd1 versus Vd2.	6	0.0300	2E-5	1.19E-3
GSE37301_MULTIPOTENT_PROGENITOR_VS_RAG2_KO_NK_CELL_DN	200	Genes down-regulated in multipotent progenitors versus RAG2 [GeneID=5897] knockout NK cells.	6	0.0300	2E-5	1.19E-3
GSE3982_NKCELL_VS_TH1_DN	200	Genes down-regulated in comparison of NK cells versus Th1 cells.	6	0.0300	2E-5	1.19E-3
GSE3982_NKCELL_VS_TH2_DN	200	Genes down-regulated in comparison of NK cells versus Th2 cells.	6	0.0300	2E-5	1.19E-3
GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP	200	Genes up-regulated in thymic T conv: CD24 high [GeneID=100133941] versus CD24 int [GeneID=100133941].	6	0.0300	2E-5	1.19E-3
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	200	Genes down-regulated in CD4 [GeneID=920] SMARTA effector T cells during acute infection of LCMV: Th1 versus Ly6c low CXCR5- [GeneID=643].	6	0.0300	2E-5	1.19E-3
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP	200	Genes up-regulated in CD4 [GeneID=920] T helper cells (60h): Th0 versus Th17 treated with TGFB1, IL6 [GeneID=7040;3569] and IL-23.	6	0.0300	2E-5	1.19E-3
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	200	Genes up-regulated in CD8 T cells with MIR155 [GeneID=406947] knockout: resting versus activated.	6	0.0300	2E-5	1.19E-3
GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_UP	200	Genes up-regulated in monocyte-derived dendritic cells: untreated versus LPS like antigen from O. planktothrix (1h).	6	0.0300	2E-5	1.19E-3
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP	200	Genes up-regulated in comparison of peripheral blood mononuclear cells (PBMC) from healthy donors versus PBMCs from patients with type 1 diabetes at 4  month after the diagnosis.	6	0.0300	2E-5	1.19E-3
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	156	Genes down-regulated in dendritic cells stimulated by LPS: wildtype versus KDM4D [GeneID=55693].	5	0.0321	7.38E-5	4.33E-3
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP	165	Genes up-regulated in T conv cells from aged PPARG [GeneID=5468] knockout: visceral adipose tissue versus lymph node.	5	0.0303	9.62E-5	5.11E-3
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN	173	Genes down-regulated in monocyte-derived dendritic cells: untreated versus vehicle.	5	0.0289	1.2E-4	5.11E-3
GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	175	Genes up-regulated in Vd2 gamma delta T cells: untreated versus phorbol myristate acetate and ionomycin [PubChem=4792;3733].	5	0.0286	1.27E-4	5.11E-3
GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	184	Genes up-regulated in B lymphocytes: light zone versus dark zone.	5	0.0272	1.6E-4	5.11E-3
GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP	188	Genes up-regulated in dendritic cells: untreated versus inflammatory cytokine cocktail.	5	0.0266	1.77E-4	5.11E-3
GSE45365_WT_VS_IFNAR_KO_BCELL_DN	192	Genes down-regulated in B lymphocytes: control versus primary acute viral infection.	5	0.0260	1.95E-4	5.11E-3
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	193	Genes up-regulated in monocytes pre-treated with Ly294002 [PubChem=3973]: control versus HCMV infection.	5	0.0259	2E-4	5.11E-3
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP	193	Genes up-regulated in comparison of naive CD8 T cells versus PD-1 high CD8 T cells.	5	0.0259	2E-4	5.11E-3
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP	194	Genes up-regulated in comparison of control microglia cells versus those 1 h after stimulation with IFNG [GeneID=3458].	5	0.0258	2.05E-4	5.11E-3
GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP	196	Genes up-regulated in comparison of untreated macrophages versus those cultured with M-CSF [GeneID=1435].	5	0.0255	2.15E-4	5.11E-3
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP	196	Genes up-regulated in comparison of macrophages exposed to T. gondii versus macrophages exposed to 5 worms/well B. malayi.	5	0.0255	2.15E-4	5.11E-3
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	197	Genes down-regulated in comparison of naive T cells versus effector memory T cells.	5	0.0254	2.2E-4	5.11E-3
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	197	Genes down-regulated in dendritic cells: control versus 2,4-dinitrofluorobenzene (DNFB) [PubChem=6264] and diphenyleneiodonium (DPI) [PubChem=2733504].	5	0.0254	2.2E-4	5.11E-3
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_UP	197	Genes up-regulated in comparison of dendritic cells (DC) versus DCs exposed to B. malayi (50 worms/well).	5	0.0254	2.2E-4	5.11E-3
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP	197	Genes up-regulated in CD40L and IL-2 IL-4 IL-5 stimulated at day 1 B cell IRF4-KO versus CD40L and IL-2 IL-4 IL-5 stimulated at day 1 B cell wildtype.	5	0.0254	2.2E-4	5.11E-3
GSE12366_GC_VS_MEMORY_BCELL_UP	198	Genes up-regulated in comparison of germinal center B cells versus memory B cells.	5	0.0253	2.25E-4	5.11E-3
GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN	198	Genes down-regulated in comparison of IgD- peripheral blood B cells versus pre-germinal center B cells.	5	0.0253	2.25E-4	5.11E-3


