Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
MODULE_459	431	Genes in the cancer module 459.	6	0.0139	5.3E-3	4.97E-2
MODULE_5	434	Lung genes.	6	0.0138	5.48E-3	4.98E-2
MODULE_378	435	Genes in the cancer module 378.	6	0.0138	5.54E-3	4.98E-2
MODULE_229	31	Genes in the cancer module 229.	2	0.0645	5.8E-3	5.04E-2
MODULE_317	440	Genes in the cancer module 317.	6	0.0136	5.85E-3	5.04E-2
MODULE_105	200	Genes in the cancer module 105.	4	0.0200	6.46E-3	5.39E-2
MODULE_255	450	Genes in the cancer module 255.	6	0.0133	6.5E-3	5.39E-2
MODULE_299	35	Genes in the cancer module 299.	2	0.0571	7.35E-3	5.97E-2
MODULE_212	329	Catalytic activities / metabolism.	5	0.0152	7.49E-3	5.98E-2
MODULE_286	37	Genes in the cancer module 286	2	0.0541	8.18E-3	6.41E-2
MODULE_136	491	Genes in the cancer module 136.	6	0.0122	9.75E-3	7.51E-2
MODULE_158	43	DNA replication.	2	0.0465	1.09E-2	8.27E-2
MODULE_125	44	Genes in the cancer module 125.	2	0.0455	1.14E-2	8.49E-2
MODULE_1	368	Ovary genes.	5	0.0136	1.18E-2	8.59E-2
MODULE_69	526	Genes in the cancer module 69.	6	0.0114	1.33E-2	9.57E-2
MODULE_2	384	DRG (dorsal root ganglia) genes.	5	0.0130	1.39E-2	9.83E-2
MODULE_57	56	Genes in the cancer module 57.	2	0.0357	1.81E-2	1.26E-1
MODULE_6	413	Trachea genes.	5	0.0121	1.85E-2	1.26E-1
MODULE_322	59	Genes in the cancer module 322.	2	0.0339	2E-2	1.34E-1
MODULE_37	471	Genes in the cancer module 37.	5	0.0106	3.03E-2	2.01E-1
MODULE_358	80	B lymphoma expression clusters.	2	0.0250	3.51E-2	2.29E-1
MODULE_62	89	Genes in the cancer module 62.	2	0.0225	4.25E-2	2.74E-1
MODULE_124	96	Transcription.	2	0.0208	4.87E-2	3.09E-1
MODULE_84	546	Immune (humoral) and inflammatory response.	5	0.0092	5.14E-2	3.21E-1
MODULE_261	100	Genes in the cancer module 262.	2	0.0200	5.24E-2	3.23E-1
MODULE_239	120	Genes in the cancer module 239.	2	0.0167	7.21E-2	4.38E-1
MODULE_397	121	Genes in the cancer module 397.	2	0.0165	7.32E-2	4.38E-1
MODULE_9	125	Genes in the cancer module 9.	2	0.0160	7.74E-2	4.57E-1
MODULE_38	463	Placenta genes.	4	0.0086	9.15E-2	5.33E-1
MODULE_205	305	Genes in the cancer module 205.	3	0.0098	1.02E-1	5.88E-1
MODULE_72	308	Testis genes.	3	0.0097	1.05E-1	5.93E-1
MODULE_206	153	Genes in the cancer module 206.	2	0.0131	1.09E-1	6.09E-1
MODULE_13	519	Genes in the cancer module 12.	4	0.0077	1.24E-1	6.87E-1
MODULE_12	360	Spinal cord (neuro-development) genes.	3	0.0083	1.47E-1	8E-1
MODULE_45	581	Whole blood genes.	4	0.0069	1.66E-1	8.93E-1


