Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_CYTOSOLIC_RIBOSOME	110	A ribosome located in the cytosol. [GOC:mtg_sensu]	3	0.0273	8.48E-4	4.04E-2
GO_ACTIN_CYTOSKELETON	503	The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes. [GOC:jl, ISBN:0395825172, ISBN:0815316194]	5	0.0099	1.56E-3	6.98E-2
GO_POLYMERIC_CYTOSKELETAL_FIBER	756	A component of the cytoskeleton consisting of a homo or heteropolymeric fiber constructed from an indeterminate number of protein subunits. [GOC:dos]	6	0.0079	1.66E-3	6.98E-2
GO_SPINDLE_MIDZONE	36	The area in the center of the spindle where the spindle microtubules from opposite poles overlap. [GOC:ai, PMID:15296749]	2	0.0556	1.67E-3	6.98E-2
GO_NEURON_PROJECTION	1366	A prolongation or process extending from a nerve cell, e.g. an axon or dendrite. [GOC:jl, http://www.cogsci.princeton.edu/~wn/]	8	0.0059	1.96E-3	7.55E-2
GO_AGGRESOME	39	An inclusion body formed by dynein-dependent retrograde transport of an aggregated protein on microtubules. [PMID:11121744]	2	0.0513	1.96E-3	7.55E-2
GO_WHOLE_MEMBRANE	1721	Any lipid bilayer that completely encloses some structure, and all the proteins embedded in it or attached to it.  Examples include the plasma membrane and most organelle membranes. [GOC:dos]	9	0.0052	2.2E-3	8.17E-2
GO_ENDOPLASMIC_RETICULUM	1429	The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached). [ISBN:0198506732]	8	0.0056	2.59E-3	8.47E-2
GO_CORNIFIED_ENVELOPE	45	A type of plasma membrane that has been modified through addition of distinct intracellular and extracellular components, including ceramide, found in cornifying epithelial cells (corneocytes). [GOC:add, PMID:11112355, PMID:11590230, PMID:15803139]	2	0.0444	2.6E-3	8.47E-2
GO_MEMBRANE_REGION	343	A membrane that is a part of a larger membrane.  Examples include the apical region of the plasma membrane of an epithelial cell and the various regions of the endoplasmic reticulum membrane. [GOC:dos]	4	0.0117	2.65E-3	8.47E-2
GO_ANCHORING_JUNCTION	831	A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181]	6	0.0072	2.67E-3	8.47E-2
GO_SPINDLE_POLE	165	Either of the ends of a spindle, where spindle microtubules are organized; usually contains a microtubule organizing center and accessory molecules, spindle microtubules and astral microtubules. [GOC:clt]	3	0.0182	2.71E-3	8.47E-2
GO_SOMATODENDRITIC_COMPARTMENT	859	The region of a neuron that includes the cell body (cell soma) and dendrite(s), but excludes the axon. [GOC:pad, GOC:PARL]	6	0.0070	3.14E-3	9.52E-2
GO_PHOSPHATASE_COMPLEX	51	A protein complex which is capable of phosphatase activity. [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:24766807]	2	0.0392	3.33E-3	9.74E-2
GO_RUFFLE	179	Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork. [ISBN:0124325653]	3	0.0168	3.4E-3	9.74E-2
GO_RIBOSOMAL_SUBUNIT	187	Either of the two subunits of a ribosome: the ribosomal large subunit or the ribosomal small subunit. [GOC:jl]	3	0.0160	3.85E-3	1.07E-1
GO_VESICLE_COAT	56	A membrane coat found on a coated vesicle. [GOC:mah]	2	0.0357	4E-3	1.08E-1
GO_PLASMA_MEMBRANE_REGION	1235	A membrane that is a (regional) part of the plasma membrane. [GOC:dos]	7	0.0057	4.52E-3	1.18E-1
GO_MICROBODY_MEMBRANE	60	The lipid bilayer surrounding a microbody. [GOC:mah]	2	0.0333	4.58E-3	1.18E-1
GO_LATERAL_PLASMA_MEMBRANE	65	The portion of the plasma membrane at the lateral side of the cell. In epithelial cells, lateral plasma membranes are on the sides of cells which lie at the interface of adjacent cells. [GOC:hb, GOC:mah, GOC:pr]	2	0.0308	5.35E-3	1.34E-1
GO_CELL_LEADING_EDGE	421	The area of a motile cell closest to the direction of movement. [GOC:pg]	4	0.0095	5.47E-3	1.34E-1
GO_CLATHRIN_COATED_PIT	71	A part of the endomembrane system in the form of an invagination of a membrane upon which a clathrin coat forms, and that can be converted by vesicle budding into a clathrin-coated vesicle. Coated pits form on the plasma membrane, where they are involved in receptor-mediated selective transport of many proteins and other macromolecules across the cell membrane, in the trans-Golgi network, and on some endosomes. [GOC:mah, ISBN:0198506732, NIF_Subcellular:sao1969557946, PMID:10559856, PMID:17284835]	2	0.0282	6.35E-3	1.51E-1
GO_RIBONUCLEOPROTEIN_COMPLEX	738	A macromolecular complex containing both protein and RNA molecules. [GOC:vesicles]	5	0.0068	7.89E-3	1.78E-1
GO_CATALYTIC_COMPLEX	1372	A protein complex which is capable of catalytic activity. [GOC:bhm, GOC:TermGenie, PMID:8077207]	7	0.0051	7.91E-3	1.78E-1
GO_CORTICAL_ACTIN_CYTOSKELETON	80	The portion of the actin cytoskeleton, comprising filamentous actin and associated proteins, that lies just beneath the plasma membrane. [GOC:mah]	2	0.0250	8E-3	1.78E-1
GO_RIBOSOME	253	An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins. [ISBN:0198506732]	3	0.0119	8.85E-3	1.91E-1
GO_NUCLEAR_PORE	85	Any of the numerous similar discrete openings in the nuclear envelope of a eukaryotic cell, where the inner and outer nuclear membranes are joined. [ISBN:0198547684]	2	0.0235	8.99E-3	1.91E-1
GO_NEURON_PROJECTION_CYTOPLASM	87	All of the contents of a plasma membrane bounded neuron projection, excluding the plasma membrane surrounding the projection. [GOC:ha]	2	0.0230	9.4E-3	1.96E-1
GO_MICROTUBULE_ORGANIZING_CENTER	782	An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides. [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]	5	0.0064	9.98E-3	2.04E-1
GO_LIPID_DROPLET	93	An intracellular non-membrane-bounded organelle comprising a matrix of coalesced lipids surrounded by a phospholipid monolayer. May include associated proteins. [GOC:mah, GOC:tb]	2	0.0215	1.07E-2	2.1E-1
GO_MEMBRANE_COAT	94	Any of several different proteinaceous coats that can associate with membranes. Membrane coats include those formed by clathrin plus an adaptor complex, the COPI and COPII complexes, and possibly others. They are found associated with membranes on many vesicles as well as other membrane features such as pits and perhaps tubules. [GOC:mah]	2	0.0213	1.09E-2	2.1E-1
GO_CENTRIOLAR_SATELLITE	95	A small (70-100 nm) cytoplasmic granule that contains a number of centrosomal proteins; centriolar satellites traffic toward microtubule minus ends and are enriched near the centrosome. [GOC:BHF, PMID:10579718, PMID:12403812]	2	0.0211	1.11E-2	2.1E-1
GO_RUFFLE_MEMBRANE	95	The portion of the plasma membrane surrounding a ruffle. [GOC:mah]	2	0.0211	1.11E-2	2.1E-1
GO_NUCLEAR_BODY	808	Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins. [GOC:ma, PMID:10330182]	5	0.0062	1.14E-2	2.11E-1
GO_CONDENSED_NUCLEAR_CHROMOSOME	103	A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct nuclear chromosome. [GOC:elh]	2	0.0194	1.3E-2	2.36E-1
GO_METHYLTRANSFERASE_COMPLEX	105	A protein complex that possesses methyltransferase activity. [GOC:mah]	2	0.0190	1.35E-2	2.39E-1
GO_CORTICAL_CYTOSKELETON	106	The portion of the cytoskeleton that lies just beneath the plasma membrane. [GOC:mah]	2	0.0189	1.37E-2	2.39E-1
GO_COATED_VESICLE	299	Small membrane-bounded organelle formed by pinching off of a coated region of membrane. Some coats are made of clathrin, whereas others are made from other proteins. [ISBN:0815316194]	3	0.0100	1.39E-2	2.39E-1
GO_CELL_CORTEX	305	The region of a cell that lies just beneath the plasma membrane and often, but not always, contains a network of actin filaments and associated proteins. [GOC:mah, ISBN:0815316194]	3	0.0098	1.46E-2	2.48E-1
GO_ENVELOPE	1219	A multilayered structure surrounding all or part of a cell; encompasses one or more lipid bilayers, and may include a cell wall layer; also includes the space between layers. [GOC:mah, GOC:pz]	6	0.0049	1.62E-2	2.7E-1
GO_CENTROSOME	583	A structure comprised of a core structure (in most organisms, a pair of centrioles) and peripheral material from which a microtubule-based structure, such as a spindle apparatus, is organized. Centrosomes occur close to the nucleus during interphase in many eukaryotic cells, though in animal cells it changes continually during the cell-division cycle. [GOC:mah, ISBN:0198547684]	4	0.0069	1.65E-2	2.71E-1
GO_CELL_BODY	592	The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections. [GOC:go_curators]	4	0.0068	1.74E-2	2.81E-1
GO_VESICLE_LUMEN	328	The volume enclosed by the membrane or protein that forms a vesicle. [GOC:mah, GOC:vesicles]	3	0.0091	1.77E-2	2.81E-1
GO_CELL_PROJECTION_MEMBRANE	344	The portion of the plasma membrane surrounding a plasma membrane bounded cell surface projection. [GOC:krc, GOC:mah]	3	0.0087	2.01E-2	3.14E-1
GO_SARCOLEMMA	135	The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers. [ISBN:0198506732]	2	0.0148	2.16E-2	3.33E-1
GO_MICROBODY	137	Cytoplasmic organelles, spherical or oval in shape, that are bounded by a single membrane and contain oxidative enzymes, especially those utilizing hydrogen peroxide (H2O2). [ISBN:0198506732]	2	0.0146	2.22E-2	3.35E-1
GO_APICAL_PLASMA_MEMBRANE	361	The region of the plasma membrane located at the apical end of the cell. [GOC:curators]	3	0.0083	2.27E-2	3.35E-1
GO_AXON	643	The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter. [GOC:nln, ISBN:0198506732]	4	0.0062	2.27E-2	3.35E-1
GO_CENTRIOLE	143	A cellular organelle, found close to the nucleus in many eukaryotic cells, consisting of a small cylinder with microtubular walls, 300-500 nm long and 150-250 nm in diameter. It contains nine short, parallel, peripheral microtubular fibrils, each fibril consisting of one complete microtubule fused to two incomplete microtubules. Cells usually have two centrioles, lying at right angles to each other. At division, each pair of centrioles generates another pair and the twin pairs form the pole of the mitotic spindle. [ISBN:0198547684]	2	0.0140	2.4E-2	3.49E-1
GO_CILIUM	659	A specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface and of some cytoplasmic parts. Each cilium is largely bounded by an extrusion of the cytoplasmic (plasma) membrane, and contains a regular longitudinal array of microtubules, anchored to a basal body. [GOC:cilia, GOC:curators, GOC:kmv, GOC:vw, ISBN:0198547684, PMID:16824949, PMID:17009929, PMID:20144998]	4	0.0061	2.46E-2	3.52E-1
GO_NEURON_PROJECTION_TERMINUS	149	The specialized, terminal region of a neuron projection such as an axon or a dendrite. [GOC:jl]	2	0.0134	2.59E-2	3.66E-1
GO_NUCLEAR_SPECK	401	A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy. [http://www.cellnucleus.com/]	3	0.0075	2.98E-2	4.1E-1
GO_EARLY_ENDOSOME_MEMBRANE	161	The lipid bilayer surrounding an early endosome. [GOC:pz]	2	0.0124	2.99E-2	4.1E-1
GO_ADHERENS_JUNCTION	166	A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules. [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:17854762, PMID:20571587, PMID:21422226, PMID:28096264]	2	0.0120	3.16E-2	4.28E-1
GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	172	The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:curators, GOC:dos]	2	0.0116	3.38E-2	4.51E-1
GO_LEADING_EDGE_MEMBRANE	175	The portion of the plasma membrane surrounding the leading edge of a motile cell. [GOC:mah]	2	0.0114	3.48E-2	4.53E-1
GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	427	An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]	3	0.0070	3.49E-2	4.53E-1
GO_APICAL_PART_OF_CELL	433	The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue. [GOC:mah, ISBN:0815316194]	3	0.0069	3.61E-2	4.63E-1
GO_MIDBODY	182	A thin cytoplasmic bridge formed between daughter cells at the end of cytokinesis. The midbody forms where the contractile ring constricts, and may persist for some time before finally breaking to complete cytokinesis. [ISBN:0815316194]	2	0.0110	3.74E-2	4.73E-1
GO_COATED_VESICLE_MEMBRANE	183	The lipid bilayer surrounding a coated vesicle. [GOC:mah]	2	0.0109	3.78E-2	4.73E-1
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	1124	The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane. [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]	5	0.0044	3.99E-2	4.89E-1
GO_MITOCHONDRIAL_ENVELOPE	770	The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space. [GOC:ai, GOC:pz]	4	0.0052	4.01E-2	4.89E-1
GO_CLATHRIN_COATED_VESICLE	195	A vesicle with a coat formed of clathrin connected to the membrane via one of the clathrin adaptor complexes. [GOC:mah, PMID:11252894]	2	0.0103	4.24E-2	5.11E-1
GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	211	All of the contents of a plasma membrane bounded cell projection, excluding the plasma membrane surrounding the projection. [GOC:krc, GOC:mah]	2	0.0095	4.88E-2	5.82E-1
GO_CELL_CELL_JUNCTION	493	A cell junction that forms a connection between two or more cells in a multicellular organism; excludes direct cytoplasmic intercellular bridges, such as ring canals in insects. [GOC:aruk, GOC:bc, GOC:dgh, GOC:hb, GOC:mah, PMID:21422226, PMID:28096264]	3	0.0061	4.97E-2	5.86E-1
GO_GOLGI_APPARATUS	1598	A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways. [ISBN:0198506732]	6	0.0038	5.06E-2	5.89E-1
GO_ENDOSOME_MEMBRANE	501	The lipid bilayer surrounding an endosome. [GOC:mah]	3	0.0060	5.17E-2	5.95E-1
GO_CONTRACTILE_FIBER	238	Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle. [GOC:go_curators, ISBN:0815316194]	2	0.0084	6.04E-2	6.87E-1
GO_BASOLATERAL_PLASMA_MEMBRANE	246	The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis. [GOC:go_curators]	2	0.0081	6.4E-2	7.2E-1
GO_CYTOPLASMIC_REGION	254	Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm. [GOC:dos]	2	0.0079	6.76E-2	7.52E-1
GO_EXTRACELLULAR_MATRIX	568	A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues. [GOC:BHF, GOC:mah, GOC:rph, NIF_Subcellular:nlx_subcell_20090513, PMID:21123617, PMID:28089324]	3	0.0053	6.98E-2	7.68E-1
GO_ENDOSOME	976	A vacuole to which materials ingested by endocytosis are delivered. [ISBN:0198506732, PMID:19696797]	4	0.0041	8.07E-2	8.78E-1
GO_POSTSYNAPSE	640	The part of a synapse that is part of the post-synaptic cell. [GOC:dos]	3	0.0047	9.2E-2	9.9E-1
GO_EXTRINSIC_COMPONENT_OF_MEMBRANE	306	The component of a membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:dos, GOC:jl, GOC:mah]	2	0.0065	9.3E-2	9.91E-1
GO_DISTAL_AXON	309	That part of an axon close to and including the growth cone or the axon terminus. [GOC:aruk, GOC:bc, PMID:17202468]	2	0.0065	9.46E-2	9.97E-1


