Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	172	Regulation of expression of SLITs and ROBOs	4	0.0233	1.33E-3	3.38E-2
REACTOME_SIGNALING_BY_MET	79	Signaling by MET	3	0.0380	1.37E-3	3.43E-2
REACTOME_CTLA4_INHIBITORY_SIGNALING	21	CTLA4 inhibitory signaling	2	0.0952	1.52E-3	3.74E-2
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	304	Intracellular signaling by second messengers	5	0.0164	1.55E-3	3.75E-2
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	305	Asparagine N-linked glycosylation	5	0.0164	1.58E-3	3.75E-2
REACTOME_SIGNALING_BY_RHO_GTPASES	454	Signaling by Rho GTPases	6	0.0132	1.63E-3	3.75E-2
REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE	84	Toll Like Receptor 10 (TLR10) Cascade	3	0.0357	1.63E-3	3.75E-2
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	22	E2F mediated regulation of DNA replication	2	0.0909	1.66E-3	3.75E-2
REACTOME_ERK_MAPK_TARGETS	22	ERK/MAPK targets	2	0.0909	1.66E-3	3.75E-2
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	85	Degradation of beta-catenin by the destruction complex	3	0.0353	1.69E-3	3.75E-2
REACTOME_DARPP_32_EVENTS	24	DARPP-32 events	2	0.0833	1.98E-3	4.29E-2
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	90	RAB GEFs exchange GTP for GDP on RABs	3	0.0333	1.99E-3	4.29E-2
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	327	MAPK family signaling cascades	5	0.0153	2.14E-3	4.55E-2
REACTOME_MITOTIC_G2_G2_M_PHASES	200	Mitotic G2-G2/M phases	4	0.0200	2.3E-3	4.8E-2
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	95	Toll Like Receptor 9 (TLR9) Cascade	3	0.0316	2.32E-3	4.8E-2
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	203	Intra-Golgi and retrograde Golgi-to-ER traffic	4	0.0197	2.43E-3	4.9E-2
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_	97	MyD88-independent TLR4 cascade	3	0.0309	2.46E-3	4.9E-2
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	97	Toll Like Receptor TLR1:TLR2 Cascade	3	0.0309	2.46E-3	4.9E-2
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	100	COPI-dependent Golgi-to-ER retrograde traffic	3	0.0300	2.68E-3	5.28E-2
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	102	COPI-mediated anterograde transport	3	0.0294	2.84E-3	5.44E-2
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	102	Response of EIF2AK4 (GCN2) to amino acid deficiency	3	0.0294	2.84E-3	5.44E-2
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	29	Negative regulation of FGFR3 signaling	2	0.0690	2.89E-3	5.47E-2
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	105	Cargo recognition for clathrin-mediated endocytosis	3	0.0286	3.08E-3	5.76E-2
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	218	Signaling by ROBO receptors	4	0.0183	3.14E-3	5.8E-2
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	31	Disassembly of the destruction complex and recruitment of AXIN to the membrane	2	0.0645	3.3E-3	5.89E-2
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	31	MAPK targets/ Nuclear events mediated by MAP kinases	2	0.0645	3.3E-3	5.89E-2
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	31	Negative regulation of FGFR4 signaling	2	0.0645	3.3E-3	5.89E-2
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	33	Negative regulation of FGFR1 signaling	2	0.0606	3.73E-3	6.59E-2
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	113	SRP-dependent cotranslational protein targeting to membrane	3	0.0265	3.79E-3	6.61E-2
REACTOME_HIV_INFECTION	231	HIV Infection	4	0.0173	3.86E-3	6.61E-2
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	34	Negative regulation of FGFR2 signaling	2	0.0588	3.96E-3	6.61E-2
REACTOME_RAF_ACTIVATION	34	RAF activation	2	0.0588	3.96E-3	6.61E-2
REACTOME_SIGNALING_BY_WNT_IN_CANCER	34	Signaling by WNT in cancer	2	0.0588	3.96E-3	6.61E-2
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	1373	RNA Polymerase II Transcription	10	0.0073	4.58E-3	7.57E-2
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	126	MHC class II antigen presentation	3	0.0238	5.13E-3	8.39E-2
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	127	Toll Like Receptor 4 (TLR4) Cascade	3	0.0236	5.24E-3	8.49E-2
REACTOME_SIGNALING_BY_FGFR3	40	Signaling by FGFR3	2	0.0500	5.44E-3	8.72E-2
REACTOME_MET_PROMOTES_CELL_MOTILITY	41	MET promotes cell motility	2	0.0488	5.71E-3	8.96E-2
REACTOME_SIGNALING_BY_FGFR4	41	Signaling by FGFR4	2	0.0488	5.71E-3	8.96E-2
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	43	Negative regulation of MAPK pathway	2	0.0465	6.27E-3	9.74E-2


