Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_PTOSIS	595	Ptosis	16	0.0269	4.43E-9	1.05E-6
HP_ABNORMALITY_OF_THE_INNER_EAR	872	Abnormality of the inner ear	19	0.0218	4.6E-9	1.05E-6
HP_MUSCLE_WEAKNESS	873	Muscle weakness	19	0.0218	4.68E-9	1.05E-6
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	981	Abnormality of the curvature of the vertebral column	20	0.0204	5.38E-9	1.15E-6
HP_PACE_OF_PROGRESSION	453	Pace of progression	14	0.0309	7.54E-9	1.54E-6
HP_PROXIMAL_MUSCLE_WEAKNESS	190	Proximal muscle weakness	10	0.0526	7.93E-9	1.55E-6
HP_CONSTITUTIONAL_SYMPTOM	918	Constitutional symptom	19	0.0207	1.05E-8	1.88E-6
HP_ABNORMALITY_OF_THE_ORBITAL_REGION	1239	Abnormality of the orbital region	22	0.0178	1.06E-8	1.88E-6
HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	548	Impairment in personality functioning	15	0.0274	1.09E-8	1.88E-6
HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_MORPHOLOGY	830	Abnormal peripheral nervous system morphology	18	0.0217	1.29E-8	2.15E-6
HP_FUNCTIONAL_MOTOR_DEFICIT	406	Functional motor deficit	13	0.0320	1.74E-8	2.75E-6
HP_TREMOR	485	Tremor	14	0.0289	1.77E-8	2.75E-6
HP_HYPERTONIA	870	Hypertonia	18	0.0207	2.64E-8	3.94E-6
HP_DYSPHAGIA	347	Dysphagia	12	0.0346	2.72E-8	3.94E-6
HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	1112	Abnormal cardiovascular system physiology	20	0.0180	4.25E-8	5.97E-6
HP_ABNORMALITY_OF_GLOBE_LOCATION	808	Abnormality of globe location	17	0.0210	5.17E-8	7.04E-6
HP_MYOPATHY	299	Myopathy	11	0.0368	5.62E-8	7.43E-6
HP_ABNORMAL_EYELID_MORPHOLOGY	1024	Abnormal eyelid morphology	19	0.0186	5.86E-8	7.52E-6
HP_ABNORMALITY_OF_THE_ENDOCRINE_SYSTEM	1140	Abnormality of the endocrine system	20	0.0175	6.36E-8	7.94E-6
HP_ABNORMAL_GLIAL_CELL_MORPHOLOGY	131	Abnormal glial cell morphology	8	0.0611	8.22E-8	9.98E-6
HP_ABNORMALITY_OF_THE_FOREHEAD	843	Abnormality of the forehead	17	0.0202	9.46E-8	1.12E-5
HP_ABNORMALITY_OF_BLOOD_AND_BLOOD_FORMING_TISSUES	1172	Abnormality of blood and blood-forming tissues	20	0.0171	9.92E-8	1.14E-5
HP_ABNORMAL_LIP_MORPHOLOGY	853	Abnormal lip morphology	17	0.0199	1.12E-7	1.25E-5
HP_EMG_ABNORMALITY	252	EMG abnormality	10	0.0397	1.14E-7	1.25E-5
HP_RESPIRATORY_INSUFFICIENCY	495	Respiratory insufficiency	13	0.0263	1.73E-7	1.83E-5
HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL	264	Abnormality of circulating enzyme level	10	0.0379	1.75E-7	1.83E-5
HP_ONSET	1002	Onset	18	0.0180	2.15E-7	2.15E-5
HP_PROGRESSIVE	270	Progressive	10	0.0370	2.16E-7	2.15E-5
HP_ABNORMAL_INVOLUNTARY_EYE_MOVEMENTS	908	Abnormal involuntary eye movements	17	0.0187	2.69E-7	2.62E-5
HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	1152	Abnormality of skin adnexa morphology	19	0.0165	3.55E-7	3.4E-5
HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	1275	Abnormality of immune system physiology	20	0.0157	3.77E-7	3.53E-5
HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY	1159	Functional respiratory abnormality	19	0.0164	3.89E-7	3.57E-5
HP_SPASTICITY	728	Spasticity	15	0.0206	4.27E-7	3.84E-5
HP_ABNORMAL_FEAR_ANXIETY_RELATED_BEHAVIOR	294	Abnormal fear/anxiety-related behavior	10	0.0340	4.71E-7	4.15E-5
HP_ABNORMAL_NASAL_MORPHOLOGY	851	Abnormal nasal morphology	16	0.0188	5.82E-7	5.03E-5
HP_ABNORMALITY_OF_THE_OUTER_EAR	964	Abnormality of the outer ear	17	0.0176	6.14E-7	5.21E-5
HP_ABNORMAL_EYEBROW_MORPHOLOGY	470	Abnormal eyebrow morphology	12	0.0255	7.04E-7	5.86E-5
HP_HYPERLORDOSIS	174	Hyperlordosis	8	0.0460	7.23E-7	5.91E-5
HP_PEDIATRIC_ONSET	565	Pediatric onset	13	0.0230	7.68E-7	6.17E-5
HP_UPPER_MOTOR_NEURON_DYSFUNCTION	1102	Upper motor neuron dysfunction	18	0.0163	8.47E-7	6.68E-5
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM	1226	Aplasia/Hypoplasia of the cerebrum	19	0.0155	9E-7	6.98E-5
HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS	1111	Abnormality of the abdominal organs	18	0.0162	9.5E-7	7.24E-5
HP_ABNORMALITY_OF_JOINT_MOBILITY	1008	Abnormality of joint mobility	17	0.0169	1.13E-6	8.4E-5
HP_ABNORMALITY_OF_THE_LENS	685	Abnormality of the lens	14	0.0204	1.16E-6	8.4E-5
HP_LIMB_GIRDLE_MUSCLE_WEAKNESS	81	Limb-girdle muscle weakness	6	0.0741	1.16E-6	8.4E-5
HP_INCOORDINATION	186	Incoordination	8	0.0430	1.2E-6	8.53E-5
HP_ABNORMALITY_OF_THE_DENTITION	792	Abnormality of the dentition	15	0.0189	1.22E-6	8.55E-5
HP_DECREASED_HEAD_CIRCUMFERENCE	1025	Decreased head circumference	17	0.0166	1.42E-6	9.79E-5
HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	1028	Abnormal respiratory system morphology	17	0.0165	1.47E-6	1E-4
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	701	Atrophy/Degeneration affecting the central nervous system	14	0.0200	1.51E-6	1.02E-4
HP_PAIN	604	Pain	13	0.0215	1.61E-6	1.06E-4
HP_ABNORMAL_BLEEDING	420	Abnormal bleeding	11	0.0262	1.62E-6	1.06E-4
HP_GLIOSIS	86	Gliosis	6	0.0698	1.65E-6	1.06E-4
HP_DIFFICULTY_CLIMBING_STAIRS	48	Difficulty climbing stairs	5	0.1042	1.7E-6	1.08E-4
HP_BRAIN_ATROPHY	613	Brain atrophy	13	0.0212	1.89E-6	1.18E-4
HP_ABNORMAL_PLATELET_VOLUME	22	Abnormal platelet volume	4	0.1818	1.96E-6	1.21E-4
HP_DECREASED_BODY_WEIGHT	1176	Decreased body weight	18	0.0153	2.12E-6	1.28E-4
HP_ABNORMALITY_OF_COORDINATION	945	Abnormality of coordination	16	0.0169	2.26E-6	1.35E-4
HP_FREQUENT_FALLS	92	Frequent falls	6	0.0652	2.45E-6	1.45E-4
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LOWER_LIMBS	93	Abnormality of the musculature of the lower limbs	6	0.0645	2.61E-6	1.52E-4
HP_MYALGIA	145	Myalgia	7	0.0483	2.64E-6	1.52E-4
HP_ABNORMAL_CIRCULATING_PROTEIN_LEVEL	443	Abnormal circulating protein level	11	0.0248	2.71E-6	1.54E-4
HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	848	Abnormality of the nasal bridge	15	0.0177	2.8E-6	1.57E-4
HP_ABNORMALITY_OF_THE_PALPEBRAL_FISSURES	652	Abnormality of the palpebral fissures	13	0.0199	3.7E-6	2.05E-4
HP_DISINHIBITION	153	Disinhibition	7	0.0458	3.76E-6	2.06E-4
HP_LIMB_MUSCLE_WEAKNESS	219	Limb muscle weakness	8	0.0365	4.03E-6	2.18E-4
HP_ABNORMAL_MUSCLE_FIBER_MORPHOLOGY	220	Abnormal muscle fiber morphology	8	0.0364	4.16E-6	2.21E-4
HP_HIGH_PALATE	559	High palate	12	0.0215	4.2E-6	2.21E-4
HP_ABNORMAL_NUMBER_OF_TEETH	294	Abnormal number of teeth	9	0.0306	4.22E-6	2.21E-4
HP_PUBERTY_AND_GONADAL_DISORDERS	560	Puberty and gonadal disorders	12	0.0214	4.28E-6	2.21E-4
HP_ABNORMALITY_OF_THE_CEREBRAL_SUBCORTEX	879	Abnormality of the cerebral subcortex	15	0.0171	4.32E-6	2.21E-4
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	296	Abnormality of facial musculature	9	0.0304	4.46E-6	2.25E-4
HP_SPRENGEL_ANOMALY	27	Sprengel anomaly	4	0.1481	4.63E-6	2.31E-4
HP_ABNORMAL_GLUCOSE_HOMEOSTASIS	566	Abnormal glucose homeostasis	12	0.0212	4.77E-6	2.36E-4
HP_PROMINENT_FOREHEAD	160	Prominent forehead	7	0.0437	5.05E-6	2.47E-4
HP_ABNORMAL_CIRCULATING_METABOLITE_CONCENTRATION	1009	Abnormal circulating metabolite concentration	16	0.0159	5.17E-6	2.5E-4
HP_DISTAL_MUSCLE_WEAKNESS	161	Distal muscle weakness	7	0.0435	5.27E-6	2.51E-4
HP_ABNORMALITY_OF_FACIAL_SKELETON	1011	Abnormality of facial skeleton	16	0.0158	5.3E-6	2.51E-4
HP_PERIPHERAL_NEUROPATHY	575	Peripheral neuropathy	12	0.0209	5.59E-6	2.62E-4
HP_ABNORMAL_FACIAL_SHAPE	901	Abnormal facial shape	15	0.0166	5.81E-6	2.69E-4
HP_WEAKNESS_OF_MUSCLES_OF_RESPIRATION	107	Weakness of muscles of respiration	6	0.0561	5.9E-6	2.7E-4
HP_DEEPLY_SET_EYE	164	Deeply set eye	7	0.0427	5.94E-6	2.7E-4
HP_NEUROLOGICAL_SPEECH_IMPAIRMENT	1022	Neurological speech impairment	16	0.0157	6.07E-6	2.71E-4


