Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
MODULE_179	468	Blood cells and cancer expression cancer.	4	0.0085	6.8E-2	3.45E-1
MODULE_15	357	Genes in the cancer module 14.	3	0.0084	1.12E-1	5.63E-1
MODULE_94	372	Signaling.	3	0.0081	1.23E-1	6.05E-1
MODULE_45	581	Whole blood genes.	4	0.0069	1.24E-1	6.05E-1
MODULE_53	403	Cell line expressed genes.	3	0.0074	1.46E-1	7.05E-1
MODULE_26	207	Genes in the cancer module 26.	2	0.0097	1.47E-1	7.05E-1
MODULE_129	219	Signaling.	2	0.0091	1.61E-1	7.62E-1
MODULE_7	238	Genes in the cancer module 7.	2	0.0084	1.83E-1	8.57E-1


