Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	701	Atrophy/Degeneration affecting the central nervous system	7	0.0100	1.87E-4	3.11E-2
HP_RECURRENT_ACUTE_RESPIRATORY_TRACT_INFECTION	13	Recurrent acute respiratory tract infection	2	0.1538	2.19E-4	3.44E-2
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRUM	1226	Aplasia/Hypoplasia of the cerebrum	9	0.0073	2.22E-4	3.44E-2
HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	183	Delayed gross motor development	4	0.0219	2.73E-4	4.09E-2
HP_ONSET	1002	Onset	8	0.0080	2.92E-4	4.23E-2
HP_BRONCHOMALACIA	16	Bronchomalacia	2	0.1250	3.35E-4	4.54E-2
HP_DECREASED_HEAD_CIRCUMFERENCE	1025	Decreased head circumference	8	0.0078	3.39E-4	4.54E-2
HP_MOTOR_DELAY	549	Motor delay	6	0.0109	3.43E-4	4.54E-2
HP_DYSKINESIA	199	Dyskinesia	4	0.0201	3.75E-4	4.69E-2
HP_INTERSTITIAL_PULMONARY_ABNORMALITY	82	Interstitial pulmonary abnormality	3	0.0366	3.76E-4	4.69E-2
HP_ABNORMALITY_OF_GLOBE_LOCATION	808	Abnormality of globe location	7	0.0087	4.4E-4	5.34E-2
HP_ABNORMAL_REFLEX	1070	Abnormal reflex	8	0.0075	4.51E-4	5.34E-2
HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	394	Abnormal systemic arterial morphology	5	0.0127	5.62E-4	6.02E-2
HP_INGUINAL_HERNIA	222	Inguinal hernia	4	0.0180	5.66E-4	6.02E-2
HP_ABNORMALITY_OF_THE_FOREHEAD	843	Abnormality of the forehead	7	0.0083	5.66E-4	6.02E-2
HP_ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY	1112	Abnormal cardiovascular system physiology	8	0.0072	5.81E-4	6.02E-2
HP_SKIN_VESICLE	21	Skin vesicle	2	0.0952	5.84E-4	6.02E-2
HP_ABNORMAL_INFLAMMATORY_RESPONSE	853	Abnormal inflammatory response	7	0.0082	6.07E-4	6.02E-2
HP_DYSTONIA	401	Dystonia	5	0.0125	6.08E-4	6.02E-2
HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA	22	Aplasia/Hypoplasia of the vagina	2	0.0909	6.41E-4	6.02E-2
HP_ABNORMAL_RENAL_MORPHOLOGY	861	Abnormal renal morphology	7	0.0081	6.41E-4	6.02E-2
HP_FUNCTIONAL_MOTOR_DEFICIT	406	Functional motor deficit	5	0.0123	6.43E-4	6.02E-2
HP_MORTALITY_AGING	237	Mortality/Aging	4	0.0169	7.22E-4	6.45E-2
HP_ABNORMALITY_OF_THE_CEREBRAL_SUBCORTEX	879	Abnormality of the cerebral subcortex	7	0.0080	7.24E-4	6.45E-2
HP_ABNORMALITY_OF_SKIN_ADNEXA_MORPHOLOGY	1152	Abnormality of skin adnexa morphology	8	0.0069	7.31E-4	6.45E-2
HP_BOWING_OF_THE_ARM	24	Bowing of the arm	2	0.0833	7.64E-4	6.61E-2
HP_DECREASED_BODY_WEIGHT	1176	Decreased body weight	8	0.0068	8.36E-4	6.94E-2
HP_CLINODACTYLY	432	Clinodactyly	5	0.0116	8.49E-4	6.94E-2
HP_PHENOTYPIC_VARIABILITY	433	Phenotypic variability	5	0.0115	8.58E-4	6.94E-2
HP_ABNORMAL_DIAPHYSIS_MORPHOLOGY	250	Abnormal diaphysis morphology	4	0.0160	8.81E-4	6.94E-2
HP_ABNORMALITY_OF_THE_URINARY_SYSTEM_PHYSIOLOGY	909	Abnormality of the urinary system physiology	7	0.0077	8.81E-4	6.94E-2
HP_CONSTITUTIONAL_SYMPTOM	918	Constitutional symptom	7	0.0076	9.33E-4	7.23E-2
HP_HAND_TREMOR	27	Hand tremor	2	0.0741	9.69E-4	7.38E-2
HP_PACE_OF_PROGRESSION	453	Pace of progression	5	0.0110	1.05E-3	7.86E-2
HP_ABNORMALITY_OF_UPPER_LIP	683	Abnormality of upper lip	6	0.0088	1.07E-3	7.9E-2
HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_LOWER_LIMBS	29	Synostosis involving bones of the lower limbs	2	0.0690	1.12E-3	8.03E-2
HP_JOINT_HYPERMOBILITY	268	Joint hypermobility	4	0.0149	1.14E-3	8.03E-2
HP_SLENDER_FINGER	121	Slender finger	3	0.0248	1.17E-3	8.03E-2
HP_INTELLECTUAL_DISABILITY_MILD	270	Intellectual disability, mild	4	0.0148	1.17E-3	8.03E-2
HP_ABNORMALITY_OF_CRANIAL_SUTURES	272	Abnormality of cranial sutures	4	0.0147	1.2E-3	8.03E-2
HP_ABNORMALITY_OF_THE_PYLORUS	123	Abnormality of the pylorus	3	0.0244	1.22E-3	8.03E-2
HP_ABNORMALITY_OF_FINGER	963	Abnormality of finger	7	0.0073	1.23E-3	8.03E-2
HP_ABNORMALITY_OF_THE_OUTER_EAR	964	Abnormality of the outer ear	7	0.0073	1.24E-3	8.03E-2
HP_ABNORMAL_VASCULAR_MORPHOLOGY	704	Abnormal vascular morphology	6	0.0085	1.25E-3	8.03E-2
HP_PECTUS_EXCAVATUM	276	Pectus excavatum	4	0.0145	1.27E-3	8.03E-2
HP_PREMATURE_BIRTH	126	Premature birth	3	0.0238	1.31E-3	8.18E-2
HP_ABNORMALITY_OF_SKULL_SIZE	1266	Abnormality of skull size	8	0.0063	1.34E-3	8.24E-2
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	981	Abnormality of the curvature of the vertebral column	7	0.0071	1.37E-3	8.3E-2
HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	1275	Abnormality of immune system physiology	8	0.0063	1.4E-3	8.38E-2
HP_TREMOR	485	Tremor	5	0.0103	1.42E-3	8.38E-2
HP_OPISTHOTONUS	33	Opisthotonus	2	0.0606	1.45E-3	8.44E-2
HP_UNSTEADY_GAIT	131	Unsteady gait	3	0.0229	1.47E-3	8.44E-2
HP_CARPAL_SYNOSTOSIS	34	Carpal synostosis	2	0.0588	1.54E-3	8.74E-2
HP_ABNORMALITY_OF_JOINT_MOBILITY	1008	Abnormality of joint mobility	7	0.0069	1.6E-3	8.76E-2
HP_ABNORMAL_BRONCHUS_MORPHOLOGY	135	Abnormal bronchus morphology	3	0.0222	1.6E-3	8.76E-2
HP_ABNORMAL_NUMBER_OF_TEETH	294	Abnormal number of teeth	4	0.0136	1.6E-3	8.76E-2
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	296	Abnormality of facial musculature	4	0.0135	1.64E-3	8.87E-2
HP_FINGER_CLINODACTYLY	299	Finger clinodactyly	4	0.0134	1.7E-3	9.01E-2
HP_SHUFFLING_GAIT	36	Shuffling gait	2	0.0556	1.72E-3	9.01E-2
HP_NEUROLOGICAL_SPEECH_IMPAIRMENT	1022	Neurological speech impairment	7	0.0068	1.73E-3	9.01E-2
HP_ABNORMAL_EYELID_MORPHOLOGY	1024	Abnormal eyelid morphology	7	0.0068	1.74E-3	9.01E-2
HP_HYPOPLASIA_OF_THE_PONS	37	Hypoplasia of the pons	2	0.0541	1.82E-3	9.29E-2
HP_LOCALIZED_SKIN_LESION	760	Localized skin lesion	6	0.0079	1.84E-3	9.3E-2
HP_ABNORMALITY_OF_PRENATAL_DEVELOPMENT_OR_BIRTH	765	Abnormality of prenatal development or birth	6	0.0078	1.9E-3	9.51E-2
HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION	311	Abnormality of upper lip vermillion	4	0.0129	1.96E-3	9.69E-2
HP_DEATH_IN_INFANCY	147	Death in infancy	3	0.0204	2.04E-3	9.93E-2
HP_ABNORMALITY_OF_THE_AMNIOTIC_FLUID	315	Abnormality of the amniotic fluid	4	0.0127	2.05E-3	9.93E-2
HP_VARIABLE_EXPRESSIVITY	319	Variable expressivity	4	0.0125	2.15E-3	1.03E-1
HP_ABNORMAL_SHAPE_OF_THE_FRONTAL_REGION	320	Abnormal shape of the frontal region	4	0.0125	2.18E-3	1.03E-1
HP_ABNORMALITY_OF_THE_PALM	324	Abnormality of the palm	4	0.0123	2.27E-3	1.06E-1
HP_DISINHIBITION	153	Disinhibition	3	0.0196	2.28E-3	1.06E-1
HP_FEEDING_DIFFICULTIES	801	Feeding difficulties	6	0.0075	2.4E-3	1.1E-1
HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_HAND	43	Synostosis involving bones of the hand	2	0.0465	2.45E-3	1.11E-1
HP_LIMB_JOINT_CONTRACTURE	332	Limb joint contracture	4	0.0120	2.48E-3	1.11E-1


