Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GSE6875_WT_VS_FOXP3_KO_TREG_UP	200	Genes up-regulated in T reg: wildtype versus FOXP3 [GeneID=50943] knockout.	3	0.0150	2.29E-4	2.07E-2
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP	200	Genes up-regulated in plasmacytoid dendritic cells (1h): untreated versus influenza virus infection.	3	0.0150	2.29E-4	2.07E-2
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_DN	200	Genes down-regulated in monocytes (3h): untreated versus M. tuberculosis 19 kDa lipopeptide.	3	0.0150	2.29E-4	2.07E-2
GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_DN	121	Genes down-regulated in bone marrow-derived macrophages at 180 min of stimulation with IL10 [GeneID=3486] and LPS: wildtype versus IL10 [GeneID=3486] knockout.	2	0.0165	2.39E-3	8.96E-2
GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_UP	159	Genes up-regulated in bone marrow-derived dendritic cellstreated by poly(IC): 0h versus 12h.	2	0.0126	4.08E-3	8.96E-2
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	160	Genes up-regulated in CD4 [GeneID=920] T cells: control versus treated with halofuginone [PubChem=400772] for 3h.	2	0.0125	4.13E-3	8.96E-2
GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_DN	165	Genes down-regulated in ndothelial cells: untreated versus interferon alpha.	2	0.0121	4.38E-3	8.96E-2
GSE21033_3H_VS_12H_POLYIC_STIM_DC_UP	166	Genes up-regulated in bone marrow-derived dendritic cellstreated by poly(IC): 3h versus 12h.	2	0.0120	4.43E-3	8.96E-2
GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN	168	Genes down-regulated in dendritic cells: wildtype versus NFKB2 [GeneID=4791].	2	0.0119	4.54E-3	8.96E-2
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	172	Genes up-regulated in macrophages: 5 days with IL4 [GeneID=3565] and dexamethasone [PubChem=5743] followed by TGFB1 [GeneID=7040] for 24h versus 5 days with IL4 [GeneID=3565] followed by TGFB1 [GeneID=7040] for 24h.	2	0.0116	4.75E-3	8.96E-2
GSE4984_UNTREATED_VS_LPS_TREATED_DC_DN	173	Genes down-regulated in monocyte-derived dendritic cells: control versus LPS.	2	0.0116	4.81E-3	8.96E-2
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	174	Genes up-regulated in memory CD8 T cells: 1' versus 4'.	2	0.0115	4.86E-3	8.96E-2
GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	175	Genes down-regulated in pro-B cells versus granulocyte-monocyte progenitors.	2	0.0114	4.91E-3	8.96E-2
GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_DN	180	Genes down-regulated in comparison of peripheral blood mononuclear cells (PBMC) from patients with acute infection: S. aureus versus S. pneumoniae.	2	0.0111	5.19E-3	8.96E-2
GSE25677_MPL_VS_R848_STIM_BCELL_DN	181	Genes down-regulated in B lymphocytes after immunization with: monophosphoryl lipid A versus imiquimod [PubChem=13982876].	2	0.0110	5.25E-3	8.96E-2
GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP	181	Genes up-regulated in spleens from mice immunized with ova peptides alone versus those immunized with monophosphoryl lipid A as adjuvant.	2	0.0110	5.25E-3	8.96E-2
GSE7348_LPS_VS_TOLERIZED_AND_LPS_STIM_MACROPHAGE_UP	182	Genes up-regulated in macrophages in response to LPS: naïve versus tolerant.	2	0.0110	5.3E-3	8.96E-2
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_UP	183	Genes up-regulated in CD8 T cells: naïve versus 2' memory.	2	0.0109	5.36E-3	8.96E-2
GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN	183	Genes down-regulated in double positive thymocytes from OT-2 transgenic mice: control versus injected with agonist peptide.	2	0.0109	5.36E-3	8.96E-2
GSE27241_WT_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN	184	Genes down-regulated in polarizing CD4 [GeneID=920] Th17 cells: wildtype vs RORC [GeneID=6097] knockout treated with digoxin [PubChem=2724385].	2	0.0109	5.42E-3	8.96E-2
GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP	185	Genes up-regulated in CD11b EL4 Tumor from C57BL6 mouse versus CD11b MCA203 Tumor from C57BL6 mouse.	2	0.0108	5.47E-3	8.96E-2
GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_DN	186	Genes down-regulated in CD8 T cells: undergoing deletional tolerance versus activated.	2	0.0108	5.53E-3	8.96E-2
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	187	Genes up-regulated in B lymphocytes: control versus stimulated by anti-IgM for 12h.	2	0.0107	5.59E-3	8.96E-2
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN	188	Genes down-regulated in thymic memory like CD8 cells: wildtype versus KFL13 [GeneID=51621] knockout.	2	0.0106	5.65E-3	8.96E-2
GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP	189	Genes up-regulated in CD11b Spleen from BALBc mouse versus CD11b BoneMarrow from BALBc mouse incubated with GMCSF and GCSF.	2	0.0106	5.7E-3	8.96E-2
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP	189	Genes up-regulated in comparison of dendritic cells (DC) stimulated with R848 at 8 h versus DCs stimulated with LPS (TLR4 agonist) and R848 for 8 h.	2	0.0106	5.7E-3	8.96E-2
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP	193	Genes up-regulated in naive CD4 [GeneID=920] T cells from cord blood versus thymic stromal cells.	2	0.0104	5.94E-3	8.96E-2
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP	193	Genes up-regulated in comparison of naive CD8 T cells versus PD-1 high CD8 T cells.	2	0.0104	5.94E-3	8.96E-2
GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	194	Genes down-regulated in CD8 alphabeta OT1 thymocyte RTOC culture versus CD8 alphaalpha HY thymocyte RTOC culture.	2	0.0103	6E-3	8.96E-2
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_DN	194	Genes down-regulated in comparison of Ig isotype switched memory B cells versus plasma cells.	2	0.0103	6E-3	8.96E-2
GSE29618_BCELL_VS_MONOCYTE_UP	194	Genes up-regulated in comparison of B cells versus monocytes.	2	0.0103	6E-3	8.96E-2
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	194	Genes up-regulated in comparison of peripheral blood mononuclear cells (PBMC) from healthy donors versus PBMCs from infanct with acute RSV infection.	2	0.0103	6E-3	8.96E-2
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	195	Genes up-regulated in comparison of IgD+ peripheral blood B cells versus IgD- naive tonsil B cells.	2	0.0103	6.06E-3	8.96E-2
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	195	Genes up-regulated in comparison of CD4 [GeneID=920] CD8 thymocytes versus thymic stromal cells.	2	0.0103	6.06E-3	8.96E-2
GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP	195	Genes up-regulated in wildtype bone marrow-derived macrophages: control versus treated with IL4 [GeneID=3565] and rosiglitazone [PubChem=77999].	2	0.0103	6.06E-3	8.96E-2
GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP	195	Genes up-regulated in brain microglia versus spleen CD8- dendritic cells.	2	0.0103	6.06E-3	8.96E-2
GSE3982_EOSINOPHIL_VS_TH1_UP	195	Genes up-regulated in comparison of eosinophils versus Th1 cells.	2	0.0103	6.06E-3	8.96E-2
GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN	195	Genes down-regulated in CD4: naïve versus FOXP3 [GeneID=50943] knockout T reg precursors.	2	0.0103	6.06E-3	8.96E-2
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_UP	195	Genes up-regulated in ITGAM+ [GeneID=3684] dendritic cells: wildtype versus IFNAR1 [GeneID=3454].	2	0.0103	6.06E-3	8.96E-2
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	196	Genes up-regulated in comparison of germinal center B cells versus plasma cells.	2	0.0102	6.12E-3	8.96E-2
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	196	Genes up-regulated in comparison of IgD+ peripheral blood B cells versus dark zone germincal center B cells.	2	0.0102	6.12E-3	8.96E-2
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	196	Genes down-regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti-IL12 at 0.5 h versus those at 72 h.	2	0.0102	6.12E-3	8.96E-2
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP	196	Genes up-regulated in bone marrow-derived dendritic cellstreated by poly(IC): 0h versus 1h.	2	0.0102	6.12E-3	8.96E-2
GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN	196	Genes down-regulated in comparison of CD8 T cells with progressing HIV infection versus those with controlled HIV infection.	2	0.0102	6.12E-3	8.96E-2
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP	196	Genes up-regulated in comparison of macrophages exposed to T. gondii versus macrophages exposed to 5 worms/well B. malayi.	2	0.0102	6.12E-3	8.96E-2
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_UP	196	Genes up-regulated in comparison of memory CD4 [GeneID=920] T cells from young donors treated with TSST at 16 h versus those from old donors treated with TSST at 16 h.	2	0.0102	6.12E-3	8.96E-2
GSE3982_NEUTROPHIL_VS_BASOPHIL_UP	196	Genes up-regulated in comparison of neutrophils versus basophils.	2	0.0102	6.12E-3	8.96E-2
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_UP	196	Genes up-regulated in CD4 [GeneID=920] SMARTA T cells: naïve versus effector during acute infection of LCMV.	2	0.0102	6.12E-3	8.96E-2
GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_DN	196	Genes down-regulated during primary acute viral infection: B lymphocytes versus CD8 T cells.	2	0.0102	6.12E-3	8.96E-2


