Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_MICROTUBULE	431	Any of the long, generally straight, hollow tubes of internal diameter 12-15 nm and external diameter 24 nm found in a wide variety of eukaryotic cells; each consists (usually) of 13 protofilaments of polymeric tubulin, staggered in such a manner that the tubulin monomers are arranged in a helical pattern on the microtubular surface, and with the alpha/beta axes of the tubulin subunits parallel to the long axis of the tubule; exist in equilibrium with pool of tubulin monomers and can be rapidly assembled or disassembled in response to physiological stimuli; concerned with force generation, e.g. in the spindle. [ISBN:0879693568]	8	0.0186	2.47E-6	1.91E-4
GO_POLYMERIC_CYTOSKELETAL_FIBER	756	A component of the cytoskeleton consisting of a homo or heteropolymeric fiber constructed from an indeterminate number of protein subunits. [GOC:dos]	10	0.0132	2.7E-6	1.93E-4
GO_FICOLIN_1_RICH_GRANULE	124	Highly exocytosable gelatinase-poor granules found in neutrophils and rich in ficolin-1.  Ficolin-1 is released from neutrophil granules by stimulation with fMLP or PMA, and the majority becomes associated with the surface membrane of the cells and can be detected by flow cytometry. [GOC:mec, PMID:19741154]	5	0.0403	5.22E-6	3.49E-4
GO_MICROTUBULE_CYTOSKELETON	1256	The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins. [GOC:jl, ISBN:0395825172]	12	0.0096	7.21E-6	4.51E-4
GO_ACTIN_CYTOSKELETON	503	The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes. [GOC:jl, ISBN:0395825172, ISBN:0815316194]	8	0.0159	7.66E-6	4.51E-4
GO_RIBONUCLEOPROTEIN_GRANULE	243	A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions. [GOC:go_curators, GOC:sp, PMID:16520386, PMID:20368989, PMID:21436445]	6	0.0247	9.66E-6	5.37E-4
GO_RIBOSOME	253	An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins. [ISBN:0198506732]	6	0.0237	1.21E-5	6.39E-4
GO_ACTIN_FILAMENT_BUNDLE	75	An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness. [GOC:mah]	4	0.0533	1.61E-5	8.04E-4
GO_CHAPERONE_COMPLEX	25	A protein complex required for the non-covalent folding or unfolding, maturation, stabilization or assembly or disassembly of macromolecular structures. Usually active during or immediately after completion of translation. Many chaperone complexes contain heat shock proteins. [GOC:bhm, PMID:21855797]	3	0.1200	1.71E-5	8.14E-4
GO_ACTOMYOSIN	78	Any complex of actin, myosin, and accessory proteins. [GOC:go_curators]	4	0.0513	1.88E-5	8.54E-4
GO_PERICHROMATIN_FIBRILS	5	Structures of variable diameter visible in the nucleoplasm by electron microscopy, mainly observed near the border of condensed chromatin. The fibrils are enriched in RNA, and are believed to be sites of pre-mRNA splicing and polyadenylylation representing the in situ form of nascent transcripts. [PMID:14731598]	2	0.4000	3.92E-5	1.71E-3
GO_MITOCHONDRIAL_MATRIX	473	The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation. [GOC:as, ISBN:0198506732]	7	0.0148	4.62E-5	1.93E-3
GO_SYNAPSE	1357	The junction between an axon of one neuron and a dendrite of another neuron, a muscle fiber or a glial cell. As the axon approaches the synapse it enlarges into a specialized structure, the presynaptic terminal bouton, which contains mitochondria and synaptic vesicles. At the tip of the terminal bouton is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic terminal bouton secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane. [GOC:aruk, ISBN:0198506732, PMID:24619342, PMID:29383328, PMID:31998110]	11	0.0081	7.95E-5	3.18E-3
GO_ZONA_PELLUCIDA_RECEPTOR_COMPLEX	8	A multisubunit complex comprising the chaperonin-containing T-complex and several other components involved in mediating sperm-oocyte Interaction. [GOC:hjd, PMID:21880732]	2	0.2500	1.09E-4	4.21E-3
GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	47	The small subunit of a ribosome located in the cytosol. [GOC:mtg_sensu]	3	0.0638	1.17E-4	4.32E-3
GO_MICROBODY_LUMEN	52	The volume enclosed by the membranes of a microbody. [GOC:mah]	3	0.0577	1.58E-4	5.64E-3
GO_I_BAND	140	A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end. [ISBN:0321204131]	4	0.0286	1.84E-4	6.34E-3
GO_NUCLEAR_BODY	808	Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins. [GOC:ma, PMID:10330182]	8	0.0099	2.13E-4	6.63E-3
GO_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX	11	A multienzyme complex found in all multicellular eukaryotes composed of eight proteins with aminoacyl-tRNA synthetase activities (abbreviated as: ArgRS, AspRS, GluProRS, GlnRS, IleRS, LeuRS, LysRS, MetRS where RS is the enzyme, preceded by the amino acid it uses as a substrate) as well as three non-synthetase proteins (p43, p38, and p18) with diverse functions. Several of these subunits are known dimers, so the total polypeptide count in the multisynthetase complex is at least fifteen. All of the enzymes in this assembly catalyze the same reaction, the covalent attachment of an amino acid to either the 2'- or 3'-hydroxyl of the 3'-terminal adenosine of tRNA, but using different substrates. [GOC:jl, PMID:16169847]	2	0.1818	2.14E-4	6.63E-3
GO_CHAPERONIN_CONTAINING_T_COMPLEX	11	A multisubunit ring-shaped complex that mediates protein folding in the cytosol without a cofactor. [GOC:sgd_curators, PMID:11580267]	2	0.1818	2.14E-4	6.63E-3
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	58	The large subunit of a ribosome located in the cytosol. [GOC:mtg_sensu]	3	0.0517	2.18E-4	6.63E-3
GO_SECRETORY_GRANULE	856	A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules. [GOC:mah, ISBN:0198506732]	8	0.0093	3.14E-4	9.24E-3
GO_CELL_CORTEX	305	The region of a cell that lies just beneath the plasma membrane and often, but not always, contains a network of actin filaments and associated proteins. [GOC:mah, ISBN:0815316194]	5	0.0164	3.73E-4	1.07E-2
GO_CATALYTIC_COMPLEX	1372	A protein complex which is capable of catalytic activity. [GOC:bhm, GOC:TermGenie, PMID:8077207]	10	0.0073	4.01E-4	1.11E-2
GO_NUCLEOLUS	1382	A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome. [ISBN:0198506732]	10	0.0072	4.24E-4	1.15E-2
GO_SMALL_RIBOSOMAL_SUBUNIT	74	The smaller of the two subunits of a ribosome. [GOC:mah]	3	0.0405	4.48E-4	1.18E-2
GO_SITE_OF_DNA_DAMAGE	82	A region of a chromosome at which DNA damage has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix. [GOC:pg]	3	0.0366	6.06E-4	1.55E-2
GO_AZUROPHIL_GRANULE_LUMEN	91	The volume enclosed by the membrane of an azurophil granule, a primary lysosomal granule found in neutrophil granulocytes that contains a wide range of hydrolytic enzymes and is released into the extracellular fluid. [GOC:bf, PMID:17152095]	3	0.0330	8.2E-4	2.05E-2
GO_SECRETORY_VESICLE	1018	A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space. [GOC:dos]	8	0.0079	9.74E-4	2.38E-2
GO_BRUSH_BORDER	106	The dense covering of microvilli on the apical surface of a epithelial cells in tissues such as the intestine, kidney, and choroid plexus; the microvilli aid absorption by increasing the surface area of the cell. [GOC:sl, ISBN:0815316194]	3	0.0283	1.27E-3	3.04E-2
GO_CONTRACTILE_FIBER	238	Fibers, composed of actin, myosin, and associated proteins, found in cells of smooth or striated muscle. [GOC:go_curators, ISBN:0815316194]	4	0.0168	1.35E-3	3.14E-2
GO_LARGE_RIBOSOMAL_SUBUNIT	116	The larger of the two subunits of a ribosome. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). [ISBN:0198506732]	3	0.0259	1.65E-3	3.76E-2
GO_NUCLEAR_EUCHROMATIN	34	The dispersed less dense form of chromatin in the interphase nucleus. It exists in at least two forms, a some being in the form of transcriptionally active chromatin which is the least condensed, while the rest is inactive euchromatin which is more condensed than active chromatin but less condensed than heterochromatin. [ISBN:0198506732]	2	0.0588	2.12E-3	4.71E-2
GO_FIBRILLAR_CENTER	129	A structure found most metazoan nucleoli, but not usually found in lower eukaryotes; surrounded by the dense fibrillar component; the zone of transcription from multiple copies of the pre-rRNA genes is in the border region between these two structures. [PMID:10754561]	3	0.0233	2.23E-3	4.86E-2
GO_COP9_SIGNALOSOME	36	A protein complex that catalyzes the deneddylation of proteins, including the cullin component of SCF ubiquitin E3 ligase; deneddylation increases the activity of cullin family ubiquitin ligases. The signalosome is involved in many regulatory process, including some which control development, in many species; also regulates photomorphogenesis in plants; in many species its subunits are highly similar to those of the proteasome. [PMID:11019806, PMID:12186635, PMID:14570571]	2	0.0556	2.37E-3	5.05E-2
GO_MICROBODY	137	Cytoplasmic organelles, spherical or oval in shape, that are bounded by a single membrane and contain oxidative enzymes, especially those utilizing hydrogen peroxide (H2O2). [ISBN:0198506732]	3	0.0219	2.65E-3	5.53E-2
GO_SMALL_SUBUNIT_PROCESSOME	39	A large ribonucleoprotein complex that is an early preribosomal complex. In S. cerevisiae, it has a size of 80S and consists of the 35S pre-rRNA, early-associating ribosomal proteins most of which are part of the small ribosomal subunit, the U3 snoRNA and associated proteins. [GOC:krc, GOC:vw, PMID:12068309, PMID:12957375, PMID:15120992, PMID:15590835]	2	0.0513	2.78E-3	5.68E-2
GO_CELL_CELL_JUNCTION	493	A cell junction that forms a connection between two or more cells in a multicellular organism; excludes direct cytoplasmic intercellular bridges, such as ring canals in insects. [GOC:aruk, GOC:bc, GOC:dgh, GOC:hb, GOC:mah, PMID:21422226, PMID:28096264]	5	0.0101	3.12E-3	6.24E-2
GO_EUCHROMATIN	42	A dispersed and relatively uncompacted form of chromatin. [GOC:elh]	2	0.0476	3.22E-3	6.32E-2
GO_NUCLEOID	43	The region of a virus, bacterial cell, mitochondrion or chloroplast to which the nucleic acid is confined. [GOC:bm, GOC:ma, ISBN:3540076689]	2	0.0465	3.37E-3	6.41E-2
GO_PERINUCLEAR_REGION_OF_CYTOPLASM	728	Cytoplasm situated near, or occurring around, the nucleus. [GOC:jid]	6	0.0082	3.39E-3	6.41E-2
GO_ENDOCYTIC_VESICLE	313	A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting. [GOC:go_curators, PMID:19696797]	4	0.0128	3.62E-3	6.72E-2
GO_AZUROPHIL_GRANULE	155	Primary lysosomal granule found in neutrophil granulocytes. Contains a wide range of hydrolytic enzymes and is released into the extracellular fluid. [GOC:jl, PMID:17152095]	3	0.0194	3.75E-3	6.83E-2
GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	159	A cell part consisting of multiple, closely packed actin-based cell projections. [GOC:dos]	3	0.0189	4.03E-3	7.07E-2
GO_MICROTUBULE_ASSOCIATED_COMPLEX	159	Any multimeric complex connected to a microtubule. [GOC:jl]	3	0.0189	4.03E-3	7.07E-2
GO_INTERCALATED_DISC	51	A complex cell-cell junction at which myofibrils terminate in cardiomyocytes; mediates mechanical and electrochemical integration between individual cardiomyocytes. The intercalated disc contains regions of tight mechanical attachment (fasciae adherentes and desmosomes) and electrical coupling (gap junctions) between adjacent cells. [GOC:mtg_muscle, PMID:11732910]	2	0.0392	4.71E-3	8.13E-2
GO_VACUOLAR_LUMEN	173	The volume enclosed within the vacuolar membrane. [ISBN:0198506732]	3	0.0173	5.09E-3	8.64E-2
GO_VACUOLE	802	A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol. [GOC:mtg_sensu, ISBN:0198506732]	6	0.0075	5.41E-3	9.03E-2
GO_CENTROSOME	583	A structure comprised of a core structure (in most organisms, a pair of centrioles) and peripheral material from which a microtubule-based structure, such as a spindle apparatus, is organized. Centrosomes occur close to the nucleus during interphase in many eukaryotic cells, though in animal cells it changes continually during the cell-division cycle. [GOC:mah, ISBN:0198547684]	5	0.0086	6.29E-3	1.02E-1
GO_SPINDLE	367	The array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart. [ISBN:0198547684]	4	0.0109	6.34E-3	1.02E-1
GO_SITE_OF_DOUBLE_STRAND_BREAK	61	A region of a chromosome at which a DNA double-strand break has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix. [GOC:bf, GOC:mah, GOC:vw, PMID:20096808, PMID:21035408]	2	0.0328	6.67E-3	1.05E-1
GO_CELL_BODY	592	The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections. [GOC:go_curators]	5	0.0084	6.7E-3	1.05E-1
GO_SPLICEOSOMAL_COMPLEX	192	Any of a series of ribonucleoprotein complexes that contain snRNA(s) and small nuclear ribonucleoproteins (snRNPs), and are formed sequentially during the spliceosomal splicing of one or more substrate RNAs, and which also contain the RNA substrate(s) from the initial target RNAs of splicing, the splicing intermediate RNA(s), to the final RNA products. During cis-splicing, the initial target RNA is a single, contiguous RNA transcript, whether mRNA, snoRNA, etc., and the released products are a spliced RNA and an excised intron, generally as a lariat structure. During trans-splicing, there are two initial substrate RNAs, the spliced leader RNA and a pre-mRNA. [GOC:editors, GOC:mah, ISBN:0198547684, PMID:19239890]	3	0.0156	6.79E-3	1.05E-1
GO_ENDOPLASMIC_RETICULUM	1429	The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached). [ISBN:0198506732]	8	0.0056	7.69E-3	1.17E-1
GO_ENDOPEPTIDASE_COMPLEX	69	A protein complex which is capable of endopeptidase activity. [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:1689240]	2	0.0290	8.47E-3	1.27E-1
GO_NUCLEAR_SPECK	401	A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy. [http://www.cellnucleus.com/]	4	0.0100	8.6E-3	1.27E-1
GO_CELL_DIVISION_SITE	72	The eventual plane of cell division (also known as cell cleavage or cytokinesis) in a dividing cell. In Eukaryotes, the cleavage apparatus, composed of septin structures and the actomyosin contractile ring, forms along this plane, and the mitotic, or meiotic, spindle is aligned perpendicular to the division plane. In bacteria, the cell division site is generally located at mid-cell and is the site at which the cytoskeletal structure, the Z-ring, assembles. [GOC:bf, GOC:imk, GOC:krc, GOC:ns, PMID:12101122, PMID:15380095, PMID:16983191, PMID:18165305]	2	0.0278	9.19E-3	1.33E-1
GO_CELL_CELL_CONTACT_ZONE	74	Extended zone of intimate apposition between two cells containing one or more types of intercellular junctions, e.g., the intercalated disk of muscle. [NIF_Subcellular:sao1299635018]	2	0.0270	9.69E-3	1.39E-1
GO_CONDENSED_CHROMOSOME	223	A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct structure. [GOC:elh]	3	0.0135	1.02E-2	1.44E-1
GO_PRERIBOSOME	78	Any complex of pre-rRNAs, ribosomal proteins, and associated proteins formed during ribosome biogenesis. [PMID:10567516]	2	0.0256	1.07E-2	1.49E-1
GO_ROUGH_ENDOPLASMIC_RETICULUM	84	The rough (or granular) endoplasmic reticulum (ER) has ribosomes adhering to the outer surface; the ribosomes are the site of translation of the mRNA for those proteins which are either to be retained within the cisternae (ER-resident proteins), the proteins of the lysosomes, or the proteins destined for export from the cell. Glycoproteins undergo their initial glycosylation within the cisternae. [ISBN:0198506732]	2	0.0238	1.23E-2	1.69E-1
GO_NUCLEAR_CHROMOSOME	1558	A chromosome that encodes the nuclear genome and is found in the nucleus of a eukaryotic cell during the cell cycle phases when the nucleus is intact. [GOC:dph, GOC:mah]	8	0.0051	1.25E-2	1.69E-1
GO_CATALYTIC_STEP_2_SPLICEOSOME	87	A spliceosomal complex that contains three snRNPs, including U5, bound to a splicing intermediate in which the first catalytic cleavage of the 5' splice site has occurred. The precise subunit composition differs significantly from that of the catalytic step 1, or activated, spliceosome, and includes many proteins in addition to those found in the associated snRNPs. [GOC:ab, GOC:krc, GOC:mah, ISBN:0879695897, ISBN:0879697393, PMID:18322460, PMID:19239890]	2	0.0230	1.32E-2	1.76E-1
GO_GOLGI_APPARATUS	1598	A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways. [ISBN:0198506732]	8	0.0050	1.44E-2	1.9E-1
GO_PEPTIDASE_COMPLEX	92	A protein complex which is capable of peptidase activity. [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:1689240]	2	0.0217	1.47E-2	1.91E-1
GO_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX	100	A complex composed of RNA of the small nuclear RNA (snRNA) class and protein, found in the nucleus of a eukaryotic cell. These are typically named after the snRNA(s) they contain, e.g. U1 snRNP or U4/U6 snRNP. Many, but not all, of these complexes are involved in splicing of nuclear mRNAs. [GOC:krc, GOC:mah, ISBN:0879695897]	2	0.0200	1.72E-2	2.2E-1
GO_CONDENSED_NUCLEAR_CHROMOSOME	103	A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct nuclear chromosome. [GOC:elh]	2	0.0194	1.82E-2	2.3E-1
GO_GOLGI_MEMBRANE	766	The lipid bilayer surrounding any of the compartments of the Golgi apparatus. [GOC:mah]	5	0.0065	1.87E-2	2.34E-1
GO_CORTICAL_CYTOSKELETON	106	The portion of the cytoskeleton that lies just beneath the plasma membrane. [GOC:mah]	2	0.0189	1.92E-2	2.37E-1
GO_NUCLEAR_MATRIX	109	The dense fibrillar network lying on the inner side of the nuclear membrane. [ISBN:0582227089]	2	0.0183	2.02E-2	2.44E-1
GO_MICROTUBULE_ORGANIZING_CENTER	782	An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides. [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]	5	0.0064	2.02E-2	2.44E-1
GO_OXIDOREDUCTASE_COMPLEX	110	Any protein complex that possesses oxidoreductase activity. [GOC:bhm, PMID:18982432]	2	0.0182	2.05E-2	2.45E-1
GO_SM_LIKE_PROTEIN_FAMILY_COMPLEX	112	A protein complex containing members of the Like-Sm family of proteins, which includes both the Sm proteins and the Lsm proteins, and which generally form hexameric or heptameric ring structures which bind to RNA. While some of these ring complexes may form independently of RNA, many only form in association with their target RNA. In addition to Lsm-family proteins, many of these complexes contain additional protein members. Members of this family of complexes include the snRNPs which comprise the majority of the spliceosome. Others are involved in the 5' to 3' degradation pathways of mRNAs in the cytoplasm and of unspliced transcripts in the nucleus, as well as other diverse roles. [GOC:bhm, GOC:krc, PMID:19121818, PMID:27627834]	2	0.0179	2.12E-2	2.5E-1
GO_NUCLEAR_MEMBRANE	301	Either of the lipid bilayers that surround the nucleus and form the nuclear envelope; excludes the intermembrane space. [GOC:mah, GOC:pz]	3	0.0100	2.25E-2	2.62E-1
GO_ACTIN_FILAMENT	117	A filamentous structure formed of a two-stranded helical polymer of the protein actin and associated proteins. Actin filaments are a major component of the contractile apparatus of skeletal muscle and the microfilaments of the cytoskeleton of eukaryotic cells. The filaments, comprising polymerized globular actin molecules, appear as flexible structures with a diameter of 5-9 nm. They are organized into a variety of linear bundles, two-dimensional networks, and three dimensional gels. In the cytoskeleton they are most highly concentrated in the cortex of the cell just beneath the plasma membrane. [GOC:mah, ISBN:0198506732, PMID:10666339]	2	0.0171	2.3E-2	2.65E-1
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK	1124	The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane. [GOC:bf, GOC:jl, GOC:mah, GOC:mcc, GOC:pr, GOC:vw]	6	0.0053	2.5E-2	2.84E-1
GO_NUCLEAR_PERIPHERY	131	The portion of the nuclear lumen proximal to the inner nuclear membrane. [GOC:krc, GOC:mah]	2	0.0153	2.84E-2	3.19E-1
GO_MITOTIC_SPINDLE	133	A spindle that forms as part of mitosis. Mitotic and meiotic spindles contain distinctive complements of proteins associated with microtubules. [GOC:mah, GOC:vw, PMID:11408572, PMID:18367542, PMID:8027178]	2	0.0150	2.92E-2	3.25E-1
GO_KINETOCHORE	137	A multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules. [GOC:elh]	2	0.0146	3.08E-2	3.39E-1
GO_PHAGOCYTIC_VESICLE	140	A membrane-bounded intracellular vesicle that arises from the ingestion of particulate material by phagocytosis. [GOC:go_curators, ISBN:0198506732]	2	0.0143	3.21E-2	3.49E-1
GO_CHROMOSOMAL_REGION	356	Any subdivision of a chromosome along its length. [GOC:dos]	3	0.0084	3.46E-2	3.72E-1
GO_ENVELOPE	1219	A multilayered structure surrounding all or part of a cell; encompasses one or more lipid bilayers, and may include a cell wall layer; also includes the space between layers. [GOC:mah, GOC:pz]	6	0.0049	3.51E-2	3.74E-1
GO_GLUTAMATERGIC_SYNAPSE	361	A synapse that uses glutamate as a neurotransmitter. [GOC:dos]	3	0.0083	3.58E-2	3.77E-1
GO_PERIKARYON	156	The portion of the cell soma (neuronal cell body) that excludes the nucleus. [GOC:jl]	2	0.0128	3.9E-2	4.07E-1
GO_ENDOCYTIC_VESICLE_MEMBRANE	164	The lipid bilayer surrounding an endocytic vesicle. [GOC:mah]	2	0.0122	4.27E-2	4.41E-1
GO_ADHERENS_JUNCTION	166	A cell-cell junction composed of the epithelial cadherin-catenin complex. The epithelial cadherins, or E-cadherins, of each interacting cell extend through the plasma membrane into the extracellular space and bind to each other. The E-cadherins bind to catenins on the cytoplasmic side of the membrane, where the E-cadherin-catenin complex binds to cytoskeletal components and regulatory and signaling molecules. [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:17854762, PMID:20571587, PMID:21422226, PMID:28096264]	2	0.0120	4.37E-2	4.44E-1
GO_ORGANELLE_SUBCOMPARTMENT	392	A compartment that consists of a lumen and an enclosing membrane, and is part of an organelle. [GOC:mah, GOC:pz]	3	0.0077	4.39E-2	4.44E-1
GO_RUFFLE	179	Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork. [ISBN:0124325653]	2	0.0112	5E-2	5E-1


