Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_MACROMOLECULE_CATABOLIC_PROCESS	1431	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass. [GOC:mah]	22	0.0154	1.57E-9	1.08E-6
GO_ORGANIC_ACID_METABOLIC_PROCESS	1183	The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage. [ISBN:0198506732]	20	0.0169	1.92E-9	1.21E-6
GO_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	1201	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any large molecule including proteins, nucleic acids and carbohydrates, as carried out by individual cells. [GOC:jl]	20	0.0167	2.47E-9	1.44E-6
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE	979	A process in which a protein is transported to, or maintained in, a location within an organelle. [GOC:mah]	18	0.0184	3.67E-9	1.98E-6
GO_INTRACELLULAR_PROTEIN_TRANSPORT	1179	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]	19	0.0161	1.09E-8	5.51E-6
GO_CELL_DIVISION	603	The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells. [GOC:di, GOC:go_curators, GOC:pr]	14	0.0232	1.28E-8	5.7E-6
GO_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	603	The chemical reactions and pathways resulting in the breakdown of organic and inorganic nitrogenous compounds. [GOC:jl, ISBN:0198506732]	14	0.0232	1.28E-8	5.7E-6
GO_AMINO_ACID_ACTIVATION	49	The modification of an amino acid to an active form, for incorporation into a peptide, protein or other macromolecule. [GOC:jl]	6	0.1224	1.36E-8	5.7E-6
GO_VIRAL_GENE_EXPRESSION	195	A process by which a viral gene is converted into a mature gene product or products (proteins or RNA). This includes viral transcription, processing to produce a mature RNA product, and viral translation. [GOC:bf, GOC:jl, ISBN:0121585336]	9	0.0462	1.8E-8	7.19E-6
GO_REGULATION_OF_CELL_CYCLE	1226	Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]	19	0.0155	2.03E-8	7.69E-6
GO_MICROTUBULE_BASED_PROCESS	852	Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins. [GOC:mah]	16	0.0188	2.16E-8	7.77E-6
GO_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	10	Process by which viral mRNA translation is initiated, where a domain in the 5' untranslated region (UTR) of the viral mRNA called an internal ribosome entry site (IRES) binds the host 43S preinitiation complex, circumventing regular cap-dependent translation initiation. [GOC:bf, GOC:jl, PMID:19632368, VZ:867]	4	0.4000	2.26E-8	7.77E-6
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	1823	Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding. [GO:jl]	23	0.0126	2.58E-8	8.46E-6
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1827	The chemical reactions and pathways resulting in the formation of organonitrogen compound. [GOC:pr, GOC:TermGenie]	23	0.0126	2.68E-8	8.46E-6
GO_PEPTIDE_BIOSYNTHETIC_PROCESS	761	The chemical reactions and pathways resulting in the formation of peptides, compounds of 2 or more (but usually less than 100) amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. This may include the translation of a precursor protein and its subsequent processing into a functional peptide. [GOC:dph, GOC:jl]	15	0.0197	3.28E-8	9.92E-6
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1868	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus. [GOC:ai]	23	0.0123	4.01E-8	1.17E-5
GO_AMIDE_BIOSYNTHETIC_PROCESS	904	The chemical reactions and pathways resulting in the formation of an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group. [GOC:curators]	16	0.0177	4.88E-8	1.37E-5
GO_PEPTIDE_METABOLIC_PROCESS	907	The chemical reactions and pathways involving peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. [GOC:go_curators]	16	0.0176	5.1E-8	1.38E-5
GO_REGULATION_OF_CELL_CYCLE_PROCESS	791	Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]	15	0.0190	5.42E-8	1.41E-5
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	161	The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the mitotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner. One homolog of each morphologic type goes into each of the resulting chromosome sets. [GOC:ai, GOC:jl]	8	0.0497	6.49E-8	1.64E-5
GO_MITOTIC_CELL_CYCLE	1053	Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent. [GOC:mah, ISBN:0815316194, Reactome:69278]	17	0.0161	6.75E-8	1.64E-5
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1469	Any process that activates or increases the activity of an enzyme. [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]	20	0.0136	6.94E-8	1.64E-5
GO_MEMBRANE_ORGANIZATION	937	A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins. [GOC:dph, GOC:tb]	16	0.0171	7.95E-8	1.82E-5
GO_VIRAL_TRANSLATION	15	A process by which viral mRNA is translated into viral protein, using the host cellular machinery. [GOC:bf, GOC:jl, ISBN:0781702534]	4	0.2667	1.45E-7	3.23E-5
GO_CHROMOSOME_ORGANIZATION	1253	A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]	18	0.0144	1.53E-7	3.31E-5
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	742	Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope. [GOC:ai]	14	0.0189	1.64E-7	3.46E-5
GO_REGULATION_OF_PROTEIN_LOCALIZATION	994	Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location. [GOC:dph, GOC:mah, GOC:tb]	16	0.0161	1.76E-7	3.61E-5
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1129	The aggregation, arrangement and bonding together of a set of components to form a protein complex, occurring at the level of an individual cell. [GOC:jl]	17	0.0151	1.81E-7	3.61E-5
GO_TRNA_METABOLIC_PROCESS	186	The chemical reactions and pathways involving tRNA, transfer RNA, a class of relatively small RNA molecules responsible for mediating the insertion of amino acids into the sequence of nascent polypeptide chains during protein synthesis. Transfer RNA is characterized by the presence of many unusual minor bases, the function of which has not been completely established. [ISBN:0198506732]	8	0.0430	1.97E-7	3.83E-5
GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	653	The chemical reactions and pathways resulting in the breakdown of organic cyclic compound. [GOC:TermGenie]	13	0.0199	2.54E-7	4.82E-5
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1310	Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle. [GOC:mah]	18	0.0137	2.93E-7	5.3E-5
GO_SISTER_CHROMATID_SEGREGATION	196	The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets. [GOC:ai, GOC:elh]	8	0.0408	2.94E-7	5.3E-5
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	210	The chemical reactions and pathways resulting in the breakdown of nuclear-transcribed mRNAs in eukaryotic cells. [GOC:krc]	8	0.0381	4.96E-7	8.73E-5
GO_REGULATION_OF_PHOSPHORYLATION	1668	Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule. [GOC:jl]	20	0.0120	5.21E-7	8.97E-5
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION	591	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins. [GOC:mah]	12	0.0203	6.12E-7	1.03E-4
GO_NCRNA_METABOLIC_PROCESS	493	The chemical reactions and pathways involving non-coding RNA transcripts (ncRNAs). [GOC:mah]	11	0.0223	7.37E-7	1.21E-4
GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	872	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells. [GOC:mah]	14	0.0161	1.12E-6	1.8E-4
GO_PEPTIDYL_AMINO_ACID_MODIFICATION	1290	The alteration of an amino acid residue in a peptide. [GOC:mah]	17	0.0132	1.14E-6	1.8E-4
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	15	0.0146	1.52E-6	2.35E-4
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	534	The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances. [GOC:jl]	11	0.0206	1.6E-6	2.42E-4
GO_MEIOTIC_CELL_CYCLE	254	Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions. [GOC:ai]	8	0.0315	2.06E-6	3.02E-4
GO_SISTER_CHROMATID_COHESION	63	The cell cycle process in which the sister chromatids of a replicated chromosome become tethered to each other. [GOC:jh, GOC:mah, ISBN:0815316194]	5	0.0794	2.09E-6	3.02E-4
GO_REGULATION_OF_MITOTIC_CELL_CYCLE	666	Any process that modulates the rate or extent of progress through the mitotic cell cycle. [GOC:dph, GOC:go_curators, GOC:tb]	12	0.0180	2.12E-6	3.02E-4
GO_MRNA_PROCESSING	551	Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide. [GOC:mah]	11	0.0200	2.16E-6	3.03E-4
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1714	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	19	0.0111	3.26E-6	4.49E-4
GO_NUCLEAR_CHROMOSOME_SEGREGATION	272	The process in which genetic material, in the form of nuclear chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. Nuclear chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles. [GOC:dos]	8	0.0294	3.42E-6	4.58E-4
GO_ORGANELLE_FISSION	467	The creation of two or more organelles by division of one organelle. [GOC:jid]	10	0.0214	3.45E-6	4.58E-4
GO_MITOTIC_NUCLEAR_DIVISION	277	A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell. [ISBN:0198547684]	8	0.0289	3.91E-6	5.11E-4
GO_GOLGI_VESICLE_TRANSPORT	374	The directed movement of substances into, out of or within the Golgi apparatus, mediated by vesicles. [GOC:jid, ISBN:0716731363, PMID:10219233]	9	0.0241	4.24E-6	5.45E-4
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	484	Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule. [GOC:jl]	10	0.0207	4.72E-6	5.86E-4
GO_RNA_SPLICING	484	The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:krc, GOC:mah]	10	0.0207	4.72E-6	5.86E-4
GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	486	Any process that modulates the frequency, rate or extent of cell cycle phase transition. [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]	10	0.0206	4.9E-6	5.98E-4
GO_RNA_PROCESSING	1442	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]	17	0.0118	5.05E-6	6.08E-4
GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	35	The cell cycle process in which the directed movement of the mitotic spindle to a specific location in the cell occurs. [GOC:ai]	4	0.1143	5.28E-6	6.25E-4
GO_REGULATION_OF_HYDROLASE_ACTIVITY	1302	Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3. [EC:3.-.-.-, GOC:ai]	16	0.0123	5.85E-6	6.82E-4
GO_REGULATION_OF_CELLULAR_LOCALIZATION	1011	Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]	14	0.0138	6.16E-6	7.01E-4
GO_REGULATION_OF_PROTEIN_STABILITY	295	Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation. [GOC:dph, GOC:mah, GOC:tb]	8	0.0271	6.2E-6	7.01E-4
GO_APOPTOTIC_PROCESS	1994	A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died. [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]	20	0.0100	7.77E-6	8.65E-4
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	144	Any microtubule cytoskeleton organization that is involved in mitosis. [GO_REF:0000060, GOC:TermGenie, PMID:18799626]	6	0.0417	8.38E-6	9.2E-4
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	84	Any process that modulates the frequency, rate or extent of sister chromatid segregation. [GOC:mah]	5	0.0595	8.68E-6	9.39E-4
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	771	Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds. [GOC:ai]	12	0.0156	9.3E-6	9.92E-4
GO_ORGANELLE_LOCALIZATION	649	Any process in which an organelle is transported to, and/or maintained in, a specific location. [GOC:ai]	11	0.0169	1.01E-5	1.07E-3
GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	87	The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG. [ISBN:0716731363, PMID:16510524]	5	0.0575	1.03E-5	1.07E-3
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	654	A process in which a protein is transported to, or maintained in, a specific location in a membrane. [GOC:mah]	11	0.0168	1.09E-5	1.11E-3
GO_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	432	The directed movement of an organelle to a specific location. [GOC:ai]	9	0.0208	1.34E-5	1.36E-3
GO_ACTIN_FILAMENT_BASED_PROCESS	804	Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins. [GOC:mah]	12	0.0149	1.41E-5	1.4E-3
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	45	Any process that stops, prevents, or reduces the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets. [GOC:ai]	4	0.0889	1.46E-5	1.44E-3
GO_CHROMOSOME_SEPARATION	94	The cell cycle process in which paired chromosomes are detached from each other. Chromosome separation begins with the release of cohesin complexes from chromosomes; in budding yeast, this includes the cleavage of cohesin complexes along the chromosome arms, followed by the separation of the centromeric regions. Chromosome separation also includes formation of chromatid axes mediated by condensins, and ends with the disentangling of inter-sister catenation catalyzed by topoisomerase II (topo II). [GOC:ai, GOC:lb, GOC:mah, GOC:mtg_cell_cycle, PMID:20352243]	5	0.0532	1.5E-5	1.44E-3
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1406	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:mah]	16	0.0114	1.51E-5	1.44E-3
GO_CHROMOSOME_SEGREGATION	334	The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles. [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]	8	0.0240	1.52E-5	1.44E-3
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	559	Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	10	0.0179	1.64E-5	1.54E-3
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	340	The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells. [ISBN:0198506732]	8	0.0235	1.73E-5	1.6E-3
GO_CHAPERONE_MEDIATED_AUTOPHAGY	16	The autophagy process which begins when chaperones and co-chaperones recognize a target motif and unfold the substrate protein. The proteins are then transported to the lysosome where they are degraded. [GOC:pad, GOC:PARL, PMID:22743996, PMID:23434281]	3	0.1875	1.85E-5	1.69E-3
GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	100	The chemical reactions and pathways resulting in the formation of monosaccharides, polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms. [ISBN:0198506732]	5	0.0500	2.03E-5	1.83E-3
GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	980	Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]	13	0.0133	2.11E-5	1.88E-3
GO_SPINDLE_LOCALIZATION	50	Any process in which is the spindle is transported to, and/or maintained in, a specific location. [GOC:ai]	4	0.0800	2.24E-5	1.97E-3
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	582	The directed movement of a protein to a specific location on or in an organelle. Encompasses establishment of localization in the membrane or lumen of a membrane-bounded organelle. [GOC:mah]	10	0.0172	2.32E-5	2.02E-3
GO_REGULATION_OF_CHROMOSOME_ORGANIZATION	356	Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome. [GOC:mah]	8	0.0225	2.4E-5	2.07E-3
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	716	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	11	0.0154	2.51E-5	2.13E-3
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	359	Any process that decreases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]	8	0.0223	2.55E-5	2.15E-3
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	725	The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule. [GOC:curators, GOC:pde, GOC:vw]	11	0.0152	2.81E-5	2.32E-3
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	107	Any process that modulates the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets. [GOC:ai]	5	0.0467	2.81E-5	2.32E-3
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	1662	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]	17	0.0102	3.13E-5	2.52E-3
GO_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	603	Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus. [GOC:dph, GOC:tb]	10	0.0166	3.13E-5	2.52E-3
GO_SPINDLE_ORGANIZATION	183	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart. [GOC:go_curators, GOC:mah]	6	0.0328	3.26E-5	2.6E-3
GO_REPRODUCTION	1502	The production of new individuals that contain some portion of genetic material inherited from one or more parent organisms. [GOC:go_curators, GOC:isa_complete, GOC:jl, ISBN:0198506732]	16	0.0107	3.36E-5	2.65E-3
GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1864	Any process that modulates the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	18	0.0097	3.81E-5	2.97E-3
GO_PROTEIN_DEPOLYMERIZATION	115	The process in which protein polymers, compounds composed of a large number of component monomers, are broken down. Depolymerization occurs by the successive removal of monomers from an existing poly- or oligomeric protein. [GOC:ai]	5	0.0435	3.98E-5	3.08E-3
GO_TRANSLATIONAL_INITIATION	192	The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA. [ISBN:019879276X]	6	0.0312	4.26E-5	3.26E-3
GO_MEIOTIC_CELL_CYCLE_PROCESS	193	A process that is part of the meiotic cell cycle. [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]	6	0.0311	4.38E-5	3.32E-3


