Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_FUNCTIONAL_RESPIRATORY_ABNORMALITY	1159	Functional respiratory abnormality	11	0.0095	6.8E-6	8.4E-4
HP_ABNORMALITY_OF_ESOPHAGUS_PHYSIOLOGY	552	Abnormality of esophagus physiology	8	0.0145	6.81E-6	8.4E-4
HP_ABNORMALITY_OF_THE_UPPER_URINARY_TRACT	1161	Abnormality of the upper urinary tract	11	0.0095	6.91E-6	8.4E-4
HP_ABNORMAL_SYSTEMIC_ARTERIAL_MORPHOLOGY	394	Abnormal systemic arterial morphology	7	0.0178	7.16E-6	8.41E-4
HP_HIGH_PALATE	559	High palate	8	0.0143	7.46E-6	8.41E-4
HP_CONTRACTURES_OF_THE_JOINTS_OF_THE_LOWER_LIMBS	149	Contractures of the joints of the lower limbs	5	0.0336	7.61E-6	8.41E-4
HP_ABNORMALITY_OF_HINDBRAIN_MORPHOLOGY	748	Abnormality of hindbrain morphology	9	0.0120	7.82E-6	8.41E-4
HP_ABNORMAL_HEART_MORPHOLOGY	1177	Abnormal heart morphology	11	0.0093	7.86E-6	8.41E-4
HP_ABNORMAL_PLATELET_VOLUME	22	Abnormal platelet volume	3	0.1364	8.36E-6	8.47E-4
HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL	264	Abnormality of circulating enzyme level	6	0.0227	8.39E-6	8.47E-4
HP_ABNORMALITY_OF_TOE	569	Abnormality of toe	8	0.0141	8.48E-6	8.47E-4
HP_ABNORMAL_EXTERNAL_GENITALIA	966	Abnormal external genitalia	10	0.0104	8.78E-6	8.58E-4
HP_DILATATION	156	Dilatation	5	0.0321	9.51E-6	8.78E-4
HP_PROGRESSIVE	270	Progressive	6	0.0222	9.53E-6	8.78E-4
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LIMBS	412	Abnormality of the musculature of the limbs	7	0.0170	9.57E-6	8.78E-4
HP_ABNORMALITY_OF_CRANIAL_SUTURES	272	Abnormality of cranial sutures	6	0.0221	9.94E-6	8.93E-4
HP_ABNORMAL_BLEEDING	420	Abnormal bleeding	7	0.0167	1.08E-5	9.29E-4
HP_ABNORMAL_HAIR_WHORL	24	Abnormal hair whorl	3	0.1250	1.1E-5	9.29E-4
HP_STILLBIRTH	24	Stillbirth	3	0.1250	1.1E-5	9.29E-4
HP_ABNORMALITY_OF_THE_THORACIC_SPINE	77	Abnormality of the thoracic spine	4	0.0519	1.17E-5	9.77E-4
HP_HYPERTELORISM	597	Hypertelorism	8	0.0134	1.2E-5	9.81E-4
HP_ABNORMALITY_OF_THE_ORBITAL_REGION	1239	Abnormality of the orbital region	11	0.0089	1.27E-5	1.02E-3
HP_CLINODACTYLY	432	Clinodactyly	7	0.0162	1.3E-5	1.02E-3
HP_HYPOPLASIA_OF_TEETH	80	Hypoplasia of teeth	4	0.0500	1.37E-5	1.06E-3
HP_ABNORMAL_EYELID_MORPHOLOGY	1024	Abnormal eyelid morphology	10	0.0098	1.45E-5	1.11E-3
HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	1028	Abnormal respiratory system morphology	10	0.0097	1.5E-5	1.12E-3
HP_ABNORMAL_CIRCULATING_PROTEIN_LEVEL	443	Abnormal circulating protein level	7	0.0158	1.53E-5	1.12E-3
HP_ABNORMAL_NUMBER_OF_TEETH	294	Abnormal number of teeth	6	0.0204	1.54E-5	1.12E-3
HP_FINGER_CLINODACTYLY	299	Finger clinodactyly	6	0.0201	1.7E-5	1.19E-3
HP_MYOPATHY	299	Myopathy	6	0.0201	1.7E-5	1.19E-3
HP_PACE_OF_PROGRESSION	453	Pace of progression	7	0.0155	1.76E-5	1.22E-3
HP_ABNORMALITY_OF_THE_CALVARIA	832	Abnormality of the calvaria	9	0.0108	1.82E-5	1.24E-3
HP_ACHILLES_TENDON_CONTRACTURE	29	Achilles tendon contracture	3	0.1034	1.97E-5	1.32E-3
HP_ABNORMAL_TENDON_MORPHOLOGY	647	Abnormal tendon morphology	8	0.0124	2.13E-5	1.41E-3
HP_CEREBRAL_WHITE_MATTER_ATROPHY	30	Cerebral white matter atrophy	3	0.1000	2.18E-5	1.42E-3
HP_ABNORMAL_LIP_MORPHOLOGY	853	Abnormal lip morphology	9	0.0106	2.21E-5	1.42E-3
HP_ABNORMALITY_OF_DIGESTIVE_SYSTEM_MORPHOLOGY	866	Abnormality of digestive system morphology	9	0.0104	2.49E-5	1.57E-3
HP_JUVENILE_ONSET	94	Juvenile onset	4	0.0426	2.59E-5	1.61E-3
HP_ABNORMALITY_OF_THE_MIDFACE	488	Abnormality of the midface	7	0.0143	2.83E-5	1.71E-3
HP_RESPIRATORY_TRACT_INFECTION	490	Respiratory tract infection	7	0.0143	2.91E-5	1.71E-3
HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS	1111	Abnormality of the abdominal organs	10	0.0090	2.91E-5	1.71E-3
HP_APLASIA_HYPOPLASIA_OF_THE_NAILS	197	Aplasia/Hypoplasia of the nails	5	0.0254	2.92E-5	1.71E-3
HP_ECTOPIC_CALCIFICATION	197	Ectopic calcification	5	0.0254	2.92E-5	1.71E-3
HP_ABNORMALITY_OF_PELVIC_GIRDLE_BONE_MORPHOLOGY	493	Abnormality of pelvic girdle bone morphology	7	0.0142	3.02E-5	1.74E-3
HP_LIMB_JOINT_CONTRACTURE	332	Limb joint contracture	6	0.0181	3.05E-5	1.74E-3
HP_FAILURE_OF_ERUPTION_OF_PERMANENT_TEETH	5	Failure of eruption of permanent teeth	2	0.4000	3.17E-5	1.75E-3
HP_SPONDYLOLYSIS	5	Spondylolysis	2	0.4000	3.17E-5	1.75E-3
HP_ABNORMALITY_OF_THE_LENS	685	Abnormality of the lens	8	0.0117	3.2E-5	1.75E-3
HP_LIMITATION_OF_JOINT_MOBILITY	336	Limitation of joint mobility	6	0.0179	3.26E-5	1.77E-3
HP_ABNORMALITY_OF_THE_ACHILLES_TENDON	35	Abnormality of the Achilles tendon	3	0.0857	3.49E-5	1.85E-3
HP_INVOLUNTARY_MOVEMENTS	905	Involuntary movements	9	0.0099	3.5E-5	1.85E-3
HP_ABNORMAL_FOOT_MORPHOLOGY	1140	Abnormal foot morphology	10	0.0088	3.62E-5	1.89E-3
HP_SYNDACTYLY	345	Syndactyly	6	0.0174	3.78E-5	1.94E-3
HP_URETHRAL_STENOSIS	36	Urethral stenosis	3	0.0833	3.81E-5	1.94E-3
HP_ABNORMAL_THROMBOCYTE_MORPHOLOGY	347	Abnormal thrombocyte morphology	6	0.0173	3.9E-5	1.95E-3
HP_DYSPHAGIA	347	Dysphagia	6	0.0173	3.9E-5	1.95E-3
HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	352	Abnormality of the fontanelles or cranial sutures	6	0.0170	4.22E-5	2.09E-3
HP_ABNORMAL_PATTERN_OF_RESPIRATION	358	Abnormal pattern of respiration	6	0.0168	4.64E-5	2.27E-3
HP_DECREASED_BODY_WEIGHT	1176	Decreased body weight	10	0.0085	4.7E-5	2.27E-3
HP_ABNORMALITY_OF_THE_ZYGOMATIC_BONE	221	Abnormality of the zygomatic bone	5	0.0226	5.05E-5	2.42E-3
HP_INGUINAL_HERNIA	222	Inguinal hernia	5	0.0225	5.16E-5	2.44E-3
HP_ABNORMALITY_OF_FINGER	963	Abnormality of finger	9	0.0093	5.66E-5	2.61E-3
HP_LIMITED_ELBOW_MOVEMENT	115	Limited elbow movement	4	0.0348	5.7E-5	2.61E-3
HP_ABNORMALITY_OF_THE_OUTER_EAR	964	Abnormality of the outer ear	9	0.0093	5.7E-5	2.61E-3
HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	548	Impairment in personality functioning	7	0.0128	5.89E-5	2.67E-3
HP_MOTOR_DELAY	549	Motor delay	7	0.0128	5.95E-5	2.68E-3


