Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	1662	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]	11	0.0066	4.38E-5	2.33E-2
GO_CELLULAR_MACROMOLECULE_LOCALIZATION	1989	Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GOC:mah]	12	0.0060	4.63E-5	2.33E-2
GO_MAINTENANCE_OF_DNA_METHYLATION	7	Any process involved in maintaining the methylation state of a nucleotide sequence. [PMID:11898023]	2	0.2857	4.92E-5	2.33E-2
GO_CARBOHYDRATE_METABOLIC_PROCESS	630	The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule. [GOC:mah, ISBN:0198506732]	7	0.0111	5.34E-5	2.38E-2
GO_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	8	Any process that modulates the frequency, rate or extent of phosphatidylcholine metabolic process. [GOC:aruk, GOC:bc, PMID:30074985]	2	0.2500	6.56E-5	2.62E-2
GO_MRNA_METABOLIC_PROCESS	887	The chemical reactions and pathways involving mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes. [ISBN:0198506732]	8	0.0090	6.57E-5	2.62E-2
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	455	Any process that modulates the rate, frequency or extent of a small molecule metabolic process. [GOC:vw]	6	0.0132	7.45E-5	2.82E-2
GO_ORGANIC_ACID_METABOLIC_PROCESS	1183	The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage. [ISBN:0198506732]	9	0.0076	8.22E-5	2.96E-2
GO_REGULATION_OF_PROTEIN_STABILITY	295	Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation. [GOC:dph, GOC:mah, GOC:tb]	5	0.0169	9.6E-5	3.16E-2
GO_MEMBRANE_ORGANIZATION	937	A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins. [GOC:dph, GOC:tb]	8	0.0085	9.61E-5	3.16E-2
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	716	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	7	0.0098	1.18E-4	3.62E-2
GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1864	Any process that modulates the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	11	0.0059	1.22E-4	3.62E-2
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1868	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus. [GOC:ai]	11	0.0059	1.24E-4	3.62E-2
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	323	Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction. [GOC:go_curators]	5	0.0155	1.47E-4	4.11E-2
GO_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	12	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of phospholipids. [GOC:mah]	2	0.1667	1.54E-4	4.16E-2
GO_REGULATION_OF_CELLULAR_LOCALIZATION	1011	Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]	8	0.0079	1.62E-4	4.22E-2
GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	532	A cellular process involving delivery of a portion of the cytoplasm to lysosomes or to the plant or fungal vacuole that does not involve direct transport through the endocytic or vacuolar protein sorting (Vps) pathways. This process typically leads to degradation of the cargo; however, it can also be used to deliver resident proteins, such as in the cytoplasm-to-vacuole targeting (Cvt) pathway. [PMID:21997368, PMID:22966490, PMID:28596378]	6	0.0113	1.74E-4	4.33E-2
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1310	Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle. [GOC:mah]	9	0.0069	1.77E-4	4.33E-2
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	8	0.0078	1.84E-4	4.34E-2
GO_MRNA_PROCESSING	551	Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide. [GOC:mah]	6	0.0109	2.11E-4	4.83E-2
GO_HEPATOCYTE_DIFFERENTIATION	15	The process in which a relatively unspecialized cell acquires the specialized features of a hepatocyte. A hepatocyte is specialized epithelial cell that is organized into interconnected plates called lobules, and is the main structural component of the liver. [CL:0000182, PMID:7588884]	2	0.1333	2.44E-4	5.44E-2
GO_CHAPERONE_MEDIATED_AUTOPHAGY	16	The autophagy process which begins when chaperones and co-chaperones recognize a target motif and unfold the substrate protein. The proteins are then transported to the lysosome where they are degraded. [GOC:pad, GOC:PARL, PMID:22743996, PMID:23434281]	2	0.1250	2.79E-4	5.86E-2
GO_MITOTIC_CHROMOSOME_CONDENSATION	16	The cell cycle process in which chromatin structure is compacted prior to and during mitosis in eukaryotic cells. [GOC:mah, ISBN:0815316194]	2	0.1250	2.79E-4	5.86E-2
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	207	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids. [GOC:ai]	4	0.0193	3.05E-4	6.21E-2
GO_REGULATION_OF_EXIT_FROM_MITOSIS	17	Any process involved in the progression from anaphase/telophase to G1 that is associated with a conversion from high to low mitotic CDK activity. [GOC:rn]	2	0.1176	3.16E-4	6.21E-2
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	210	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates. [GOC:go_curators]	4	0.0190	3.22E-4	6.21E-2
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1126	The chemical reactions and pathways involving carbohydrate derivative. [GOC:TermGenie]	8	0.0071	3.34E-4	6.21E-2
GO_INTRACELLULAR_TRANSPORT	1758	The directed movement of substances within a cell. [GOC:ai]	10	0.0057	3.44E-4	6.21E-2
GO_GLUCOSE_METABOLIC_PROCESS	214	The chemical reactions and pathways involving glucose, the aldohexose gluco-hexose. D-glucose is dextrorotatory and is sometimes known as dextrose; it is an important source of energy for living organisms and is found free as well as combined in homo- and hetero-oligosaccharides and polysaccharides. [ISBN:0198506732]	4	0.0187	3.46E-4	6.21E-2
GO_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	88	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids. [GOC:ai]	3	0.0341	3.52E-4	6.21E-2
GO_RESPONSE_TO_NITROGEN_COMPOUND	1145	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	8	0.0070	3.74E-4	6.43E-2
GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	872	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells. [GOC:mah]	7	0.0080	3.92E-4	6.5E-2
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	620	The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide. [GOC:vw]	6	0.0097	3.95E-4	6.5E-2
GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	226	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms. [GOC:mah, ISBN:0198506732]	4	0.0177	4.25E-4	6.79E-2
GO_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	20	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of phospholipids. [GOC:mah]	2	0.1000	4.4E-4	6.79E-2
GO_TRANSCYTOSIS	20	The directed movement of endocytosed material through the cell and its exocytosis from the plasma membrane at the opposite side. [ISBN:0716731363]	2	0.1000	4.4E-4	6.79E-2
GO_PROTEIN_FOLDING	230	The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure. [GOC:go_curators, GOC:rb]	4	0.0174	4.54E-4	6.88E-2
GO_EXOCYTOSIS	914	A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for exemple of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell. [GOC:mah, ISBN:0716731363, PMID:22323285]	7	0.0077	5.19E-4	7.62E-2
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	654	A process in which a protein is transported to, or maintained in, a specific location in a membrane. [GOC:mah]	6	0.0092	5.23E-4	7.62E-2
GO_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	432	The directed movement of an organelle to a specific location. [GOC:ai]	5	0.0116	5.56E-4	7.94E-2
GO_REGULATION_OF_CELL_CYCLE	1226	Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]	8	0.0065	5.87E-4	8.23E-2
GO_RESPONSE_TO_ABIOTIC_STIMULUS	1237	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (not derived from living organisms) stimulus. [GOC:hb]	8	0.0065	6.22E-4	8.44E-2
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	107	Any process that modulates the physical form of a postsynapse. [GOC:ai, GOC:dph, GOC:tb]	3	0.0280	6.24E-4	8.44E-2
GO_RESPONSE_TO_PEPTIDE_HORMONE	447	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals. [PMID:11027914, PMID:15134857, Wikipedia:Peptide_hormone]	5	0.0112	6.48E-4	8.61E-2
GO_CHROMOSOME_ORGANIZATION	1253	A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]	8	0.0064	6.76E-4	8.83E-2
GO_SYMBIOTIC_PROCESS	980	A process carried out by gene products in an organism that enable the organism to engage in a symbiotic relationship, a more or less intimate association, with another organism. The various forms of symbiosis include parasitism, in which the association is disadvantageous or destructive to one of the organisms; mutualism, in which the association is advantageous, or often necessary to one or both and not harmful to either; and commensalism, in which one member of the association benefits while the other is not affected. However, mutualism, parasitism, and commensalism are often not discrete categories of interactions and should rather be perceived as a continuum of interaction ranging from parasitism to mutualism. In fact, the direction of a symbiotic interaction can change during the lifetime of the symbionts due to developmental changes as well as changes in the biotic/abiotic environment in which the interaction occurs. Microscopic symbionts are often referred to as endosymbionts. [GOC:cc, https://study.com/academy/lesson/symbiont-definition-lesson-quiz.html]	7	0.0071	7.82E-4	1E-1
GO_REGULATION_OF_PEPTIDE_TRANSPORT	709	Any process that modulates the frequency, rate or extent of the directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:dph, GOC:tb]	6	0.0085	7.97E-4	1E-1
GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	27	Any process that activates or increases the frequency, rate or extent of the phosphorylation by a protein of one or more of its own residues. [GOC:mah]	2	0.0741	8.06E-4	1E-1
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	720	A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149]	6	0.0083	8.62E-4	1.04E-1
GO_EXIT_FROM_MITOSIS	28	The cell cycle transition where a cell leaves M phase and enters a new G1 phase. M phase is the part of the mitotic cell cycle during which mitosis and cytokinesis take place. [GOC:dph, GOC:tb]	2	0.0714	8.68E-4	1.04E-1
GO_RNA_SPLICING	484	The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:krc, GOC:mah]	5	0.0103	9.25E-4	1.09E-1
GO_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	281	A process in which a protein is transported to, or maintained in, a specific location in the plasma membrane. [GOC:mah]	4	0.0142	9.59E-4	1.1E-1
GO_CELLULAR_RESPONSE_TO_HEAT	125	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism. [GOC:mah]	3	0.0240	9.8E-4	1.1E-1
GO_RESPONSE_TO_INSULIN	283	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an insulin stimulus. Insulin is a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms. [GOC:mah, ISBN:0198506732]	4	0.0141	9.85E-4	1.1E-1
GO_NCRNA_METABOLIC_PROCESS	493	The chemical reactions and pathways involving non-coding RNA transcripts (ncRNAs). [GOC:mah]	5	0.0101	1E-3	1.1E-1
GO_REGULATION_OF_PHOSPHORYLATION	1668	Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule. [GOC:jl]	9	0.0054	1.02E-3	1.1E-1
GO_RESPONSE_TO_GROWTH_FACTOR	744	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus. [GOC:BHF, GOC:mah]	6	0.0081	1.02E-3	1.1E-1
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	509	Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals. [GOC:mah]	5	0.0098	1.16E-3	1.22E-1
GO_MONOSACCHARIDE_METABOLIC_PROCESS	296	The chemical reactions and pathways involving monosaccharides, the simplest carbohydrates. They are polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides. [ISBN:0198506732]	4	0.0135	1.16E-3	1.22E-1
GO_MITOTIC_CELL_CYCLE	1053	Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent. [GOC:mah, ISBN:0815316194, Reactome:69278]	7	0.0066	1.19E-3	1.23E-1
GO_NUCLEOTIDE_PHOSPHORYLATION	135	The process of introducing one or more phosphate groups into a nucleotide to produce a phosphorylated nucleoside. [GOC:ai]	3	0.0222	1.22E-3	1.24E-1
GO_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	771	Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds. [GOC:ai]	6	0.0078	1.23E-3	1.24E-1
GO_TRICARBOXYLIC_ACID_CYCLE	34	A nearly universal metabolic pathway in which the acetyl group of acetyl coenzyme A is effectively oxidized to two CO2 and four pairs of electrons are transferred to coenzymes. The acetyl group combines with oxaloacetate to form citrate, which undergoes successive transformations to isocitrate, 2-oxoglutarate, succinyl-CoA, succinate, fumarate, malate, and oxaloacetate again, thus completing the cycle. In eukaryotes the tricarboxylic acid is confined to the mitochondria. See also glyoxylate cycle. [ISBN:0198506732]	2	0.0588	1.28E-3	1.28E-1
GO_GLIOGENESIS	307	The process that results in the generation of glial cells. This includes the production of glial progenitors and their differentiation into mature glia. [GOC:dgh, GOC:jid]	4	0.0130	1.33E-3	1.31E-1
GO_ESTABLISHMENT_OF_CELL_POLARITY	141	The specification and formation of anisotropic intracellular organization or cell growth patterns. [GOC:mah]	3	0.0213	1.39E-3	1.35E-1
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	534	The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances. [GOC:jl]	5	0.0094	1.43E-3	1.36E-1
GO_TRANSFERRIN_TRANSPORT	36	The directed movement of transferrin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mlg]	2	0.0556	1.43E-3	1.36E-1
GO_RESPONSE_TO_PEPTIDE	536	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus. [GOC:pr, GOC:TermGenie]	5	0.0093	1.45E-3	1.36E-1
GO_ACTIN_FILAMENT_BASED_PROCESS	804	Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins. [GOC:mah]	6	0.0075	1.52E-3	1.4E-1
GO_MACROMOLECULE_CATABOLIC_PROCESS	1431	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass. [GOC:mah]	8	0.0056	1.58E-3	1.41E-1
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	38	Any process that increases the rate or frequency of muscle cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a muscle cell and result in its death. [GOC:dph, GOC:mtg_apoptosis, GOC:tb]	2	0.0526	1.6E-3	1.41E-1
GO_VACUOLAR_TRANSPORT	150	The directed movement of substances into, out of or within a vacuole. [GOC:ai]	3	0.0200	1.65E-3	1.41E-1
GO_RNA_PROCESSING	1442	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]	8	0.0055	1.66E-3	1.41E-1
GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	39	The chemical reactions and pathways resulting in the formation of phosphatidylcholines, any of a class of glycerophospholipids in which the phosphatidyl group is esterified to the hydroxyl group of choline. [ISBN:0198506732]	2	0.0513	1.68E-3	1.41E-1
GO_SCHWANN_CELL_DIFFERENTIATION	39	The process in which a relatively unspecialized cell acquires the specialized features of a Schwann cell. Schwann cells are found in the peripheral nervous system, where they insulate neurons and axons, and regulate the environment in which neurons function. [GOC:ef]	2	0.0513	1.68E-3	1.41E-1
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	555	Any process involved in the carrying out of an immune response by a myeloid leukocyte. [GO_REF:0000022, GOC:add, ISBN:0781735149]	5	0.0090	1.69E-3	1.41E-1
GO_PYRUVATE_METABOLIC_PROCESS	152	The chemical reactions and pathways involving pyruvate, 2-oxopropanoate. [GOC:go_curators]	3	0.0197	1.72E-3	1.41E-1
GO_REGULATION_OF_MRNA_PROCESSING	152	Any process that modulates the frequency, rate or extent of mRNA processing, those processes involved in the conversion of a primary mRNA transcript into a mature mRNA prior to its translation into polypeptide. [GOC:ai]	3	0.0197	1.72E-3	1.41E-1
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	330	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals. [GOC:mah]	4	0.0121	1.73E-3	1.41E-1
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	559	Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	5	0.0089	1.75E-3	1.41E-1
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	153	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving lipids. [GOC:go_curators]	3	0.0196	1.75E-3	1.41E-1
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	155	The chemical reactions and pathways involving a nucleoside diphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with diphosphate on the sugar. [GOC:go_curators, ISBN:0198506732]	3	0.0194	1.82E-3	1.44E-1
GO_NADH_METABOLIC_PROCESS	41	The chemical reactions and pathways involving reduced nicotinamide adenine dinucleotide (NADH), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid. [GOC:jl, ISBN:0618254153]	2	0.0488	1.86E-3	1.44E-1
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1469	Any process that activates or increases the activity of an enzyme. [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]	8	0.0054	1.87E-3	1.44E-1
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	1823	Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding. [GO:jl]	9	0.0049	1.88E-3	1.44E-1
GO_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	1142	Any process that modulates the frequency, rate or extent of the movement of a cellular component. [GOC:ai, GOC:dph, GOC:jl]	7	0.0061	1.88E-3	1.44E-1
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1827	The chemical reactions and pathways resulting in the formation of organonitrogen compound. [GOC:pr, GOC:TermGenie]	9	0.0049	1.91E-3	1.45E-1


