Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_ABNORMAL_HEART_MORPHOLOGY	1177	Abnormal heart morphology	3	0.0025	3.5E-3	3.41E-1
HP_FATIGUE	345	Fatigue	2	0.0058	3.86E-3	3.69E-1
HP_CLINICAL_COURSE	1394	Clinical course	3	0.0022	5.62E-3	5.22E-1
HP_ABNORMALITY_OF_CARDIOVASCULAR_SYSTEM_ELECTROPHYSIOLOGY	424	Abnormality of cardiovascular system electrophysiology	2	0.0047	5.77E-3	5.22E-1
HP_EPICANTHUS	426	Epicanthus	2	0.0047	5.82E-3	5.22E-1
HP_DEPRESSED_NASAL_BRIDGE	430	Depressed nasal bridge	2	0.0047	5.93E-3	5.22E-1
HP_PACE_OF_PROGRESSION	453	Pace of progression	2	0.0044	6.56E-3	5.61E-1
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_UPPER_LIMBS	457	Aplasia/hypoplasia involving bones of the upper limbs	2	0.0044	6.67E-3	5.61E-1
HP_SKELETAL_MUSCLE_ATROPHY	463	Skeletal muscle atrophy	2	0.0043	6.84E-3	5.61E-1
HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS	464	Abnormal morphology of the great vessels	2	0.0043	6.87E-3	5.61E-1
HP_SHORT_DIGIT	472	Short digit	2	0.0042	7.1E-3	5.7E-1
HP_ABNORMAL_CELLULAR_PHENOTYPE	480	Abnormal cellular phenotype	2	0.0042	7.33E-3	5.78E-1
HP_RESPIRATORY_INSUFFICIENCY	495	Respiratory insufficiency	2	0.0040	7.78E-3	6.03E-1
HP_ABNORMAL_CARDIAC_SEPTUM_MORPHOLOGY	528	Abnormal cardiac septum morphology	2	0.0038	8.81E-3	6.71E-1
HP_MOTOR_DELAY	549	Motor delay	2	0.0036	9.49E-3	7.07E-1
HP_ABNORMALITY_OF_ESOPHAGUS_PHYSIOLOGY	552	Abnormality of esophagus physiology	2	0.0036	9.59E-3	7.07E-1
HP_HIGH_PALATE	559	High palate	2	0.0036	9.83E-3	7.12E-1
HP_ABNORMAL_FINGER_PHALANX_MORPHOLOGY	567	Abnormal finger phalanx morphology	2	0.0035	1.01E-2	7.21E-1
HP_APLASIA_HYPOPLASIA_OF_THE_EXTREMITIES	575	Aplasia/hypoplasia of the extremities	2	0.0035	1.04E-2	7.29E-1
HP_ABNORMALITY_OF_MUSCLE_SIZE	586	Abnormality of muscle size	2	0.0034	1.08E-2	7.33E-1
HP_ABNORMALITY_OF_URINE_HOMEOSTASIS	586	Abnormality of urine homeostasis	2	0.0034	1.08E-2	7.33E-1
HP_PTOSIS	595	Ptosis	2	0.0034	1.11E-2	7.35E-1
HP_COGNITIVE_IMPAIRMENT	598	Cognitive impairment	2	0.0033	1.12E-2	7.35E-1
HP_ABNORMALITY_OF_THE_PINNA	601	Abnormality of the pinna	2	0.0033	1.13E-2	7.35E-1
HP_ABNORMAL_LOCATION_OF_EARS	650	Abnormal location of ears	2	0.0031	1.31E-2	8.42E-1
HP_ABNORMALITY_OF_THE_LENS	685	Abnormality of the lens	2	0.0029	1.45E-2	9.17E-1
HP_ABNORMAL_VASCULAR_MORPHOLOGY	704	Abnormal vascular morphology	2	0.0028	1.53E-2	9.53E-1


