Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	Genes down-regulated in comparison of pre-germinal center B cells versus dark zone germinal center B cells.	2	0.0101	2.15E-3	8.8E-2
GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_DN	199	Genes down-regulated in transitional CR2 [GeneID=1380] high B lymphocytes versus those from cord blood.	2	0.0101	2.15E-3	8.8E-2
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN	199	Genes down-regulated in B lymphocytes from cord blood: naïve versus transitional CR2 [GeneID=1380] high.	2	0.0101	2.15E-3	8.8E-2
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_DN	199	Genes down-regulated in comparison of control dendritic cells (DC) at 12 h versus those stimulated with Pam3Csk4 (TLR1/2 agonist) at 12 h.	2	0.0101	2.15E-3	8.8E-2
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	199	Genes down-regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti-IL12 at 1.5 h versus those at 72 h.	2	0.0101	2.15E-3	8.8E-2
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	199	Genes up-regulated in the activated CD4 [GeneID=920] T cells (48h): control versus interferon alpha.	2	0.0101	2.15E-3	8.8E-2
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	199	Genes down-regulated in untreated double positive thymocytes: ELK4 [GeneID=2005] knockout versus ELK1 and ELK4 [GeneID=2002;2005] knockout.	2	0.0101	2.15E-3	8.8E-2
GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN	199	Genes down-regulated in CD8 T cells: stem cell memory versus effector memory.	2	0.0101	2.15E-3	8.8E-2
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN	199	Genes down-regulated in comparison of CD25- T cells treated with IL4 [GeneID=3565] at day 5 versus untreated CD25- T cells at day 5.	2	0.0101	2.15E-3	8.8E-2
GSE25123_CTRL_VS_IL4_STIM_MACROPHAGE_DN	199	Genes down-regulated in wildtype bone marrow-derived macrophages: control versus treated with IL4 [GeneID=3565].	2	0.0101	2.15E-3	8.8E-2
GSE27786_CD8_TCELL_VS_NKCELL_UP	199	Genes up-regulated in comparison of CD8 T cells versus NK cells.	2	0.0101	2.15E-3	8.8E-2
GSE27786_LSK_VS_BCELL_DN	199	Genes down-regulated in comparison of LSK versus B cells.	2	0.0101	2.15E-3	8.8E-2
GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP	199	Genes up-regulated in brain dendritic cells versus bone marrow monocytes.	2	0.0101	2.15E-3	8.8E-2
GSE3982_BCELL_VS_TH2_DN	199	Genes down-regulated in comparison of B cells versus Th2 cells.	2	0.0101	2.15E-3	8.8E-2
GSE3982_MAC_VS_TH1_DN	199	Genes down-regulated in comparison of macrophages versus Th1 cells.	2	0.0101	2.15E-3	8.8E-2
GSE40273_GATA1_KO_VS_WT_TREG_DN	199	Genes down-regulated in T reg: GATA1 [GeneID=2623] knockout versus wildtype.	2	0.0101	2.15E-3	8.8E-2
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN	199	Genes down-regulated in dendritic cells: untreated versus 4h after infection of Leishmania major.	2	0.0101	2.15E-3	8.8E-2
GSE42724_NAIVE_VS_B1_BCELL_DN	199	Genes down-regulated in B lymphocytes: naïve versus B1.	2	0.0101	2.15E-3	8.8E-2
GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	199	Genes up-regulated in bone marrow-derived macrophages at 45 min of stimulation by IL6 [GeneID=3469] and LPS: wildtype versus IL10 [GeneID=3486] knockout.	2	0.0101	2.15E-3	8.8E-2
GSE7852_LN_VS_THYMUS_TREG_UP	199	Genes up-regulated in comparison of lymph node regulatory T cells versus thymus regulatory T cells.	2	0.0101	2.15E-3	8.8E-2
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN	200	Genes down-regulated in comparison of naive CD8 T cells versus memory CD8 T cells.	2	0.0100	2.17E-3	8.8E-2
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP	200	Genes up-regulated in day 7 germinal center B cells versus day 40 memory B cells.	2	0.0100	2.17E-3	8.8E-2
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN	200	Genes down-regulated in marginal zone B cells versus day 40 memory B cells.	2	0.0100	2.17E-3	8.8E-2
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP	200	Genes up-regulated in day 7 memory B cells versus day 40 germinal center B cells.	2	0.0100	2.17E-3	8.8E-2
GSE12198_CTRL_VS_HIGH_IL2_STIM_NK_CELL_DN	200	Genes down-regulated in NK cells: primary versus stimulated by high dose of IL2 [GeneID=3558].	2	0.0100	2.17E-3	8.8E-2
GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN	200	Genes down-regulated in comparison of microglia cells 1 h after stimulation with IFNG [GeneID=3458] versus microglia cells 24 h after the stimulation.	2	0.0100	2.17E-3	8.8E-2
GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP	200	Genes up-regulated in comparison of microglia cells 1 h after stimulation with IFNG [GeneID=3458] versus microglia cells 24 h after the stimulation.	2	0.0100	2.17E-3	8.8E-2
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_DN	200	Genes down-regulated in comparison of CD4 [GeneID=920] CD8 thymocytes stimulated with anti-Valpha2 antibodies versus CD4 [GeneID=920] CD8 thymocytes stimulated with anti-beta5 antibodies.	2	0.0100	2.17E-3	8.8E-2
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN	200	Genes down-regulated in resting CD4 [GeneID=920] T cells: atopy versus healthy.	2	0.0100	2.17E-3	8.8E-2
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP	200	Genes up-regulated in B lymphocytes from cord blood: naïve versus transitional CR2 [GeneID=1380].	2	0.0100	2.17E-3	8.8E-2
GSE17721_CTRL_VS_POLYIC_4H_BMDC_DN	200	Genes down-regulated in comparison of control dendritic cells (DC) at 4 h versus those stimulated with poly(I:C) (TLR3 agonist) at 4 h.	2	0.0100	2.17E-3	8.8E-2
GSE17721_POLYIC_VS_CPG_24H_BMDC_DN	200	Genes down-regulated in comparison of dendritic cells (DC) stimulated with poly(I:C) (TLR3 agonist) at 24 h versus DC cells stimulated with CpG DNA (TLR9 agonist) at 24 h.	2	0.0100	2.17E-3	8.8E-2
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	200	Genes down-regulated in T conv cells (2h): medium versus TNF [GeneID=7124].	2	0.0100	2.17E-3	8.8E-2
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN	200	Genes down-regulated in T cells treated with IL21 [GeneID=59067]: 1h versus 6h.	2	0.0100	2.17E-3	8.8E-2
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP	200	Genes up-regulated in T cells: control (0h) versus IL21 [GeneID=59067] for 24h.	2	0.0100	2.17E-3	8.8E-2
GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	200	Genes down-regulated in macrophages primed and then stimulated by IFNG [GeneID=3458]: 3h versus 24h.	2	0.0100	2.17E-3	8.8E-2
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_DN	200	Genes down-regulated in HMC-1 (mast leukemia) cells incubated with the peptide ALL1 followed by treatment with: Cl-IB-MECA [PubChem=3035850] versus T cell membranes.	2	0.0100	2.17E-3	8.8E-2
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP	200	Genes up-regulated in HMC-1 (mast leukemia) cells incubated with the peptide ALL1 versus those then stimulated by T cell membranes.	2	0.0100	2.17E-3	8.8E-2
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_DN	200	Genes down-regulated in comparison of TregLP versus DEC-Pept Convert (see Table 1S in the paper for details).	2	0.0100	2.17E-3	8.8E-2
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP	200	Genes up-regulated in CD4 [GeneID=920] T cells with STAT3 [GeneID=6774] knockout: IL6 [GeneID=3569] versus TGF beta and IL6 [GeneID=3569].	2	0.0100	2.17E-3	8.8E-2
GSE22103_UNSTIM_VS_LPS_STIM_NEUTROPHIL_DN	200	Genes down-regulated in neutrophils: untreated versus LPS.	2	0.0100	2.17E-3	8.8E-2
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP	200	Genes up-regulated in macrophages: untreated versus 24h after M. bovis BCG infection.	2	0.0100	2.17E-3	8.8E-2
GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_DN	200	Genes down-regulated in myeloid-derived suppressor cells: bone marrow versus colon tumor.	2	0.0100	2.17E-3	8.8E-2
GSE24726_WT_VS_E2_22_KO_PDC_DAY4_POST_DELETION_DN	200	Genes down-regulated in plasmacytoid dendritic cells (4 days after knockout): wildtype versus TCF4 [GeneID=6925] knockout.	2	0.0100	2.17E-3	8.8E-2
GSE24726_WT_VS_E2_2_KO_PDC_UP	200	Genes up-regulated in plasmacytoid dendritic cells: wildtype versus TCF4 [GeneID=6925] knockout.	2	0.0100	2.17E-3	8.8E-2
GSE27786_LSK_VS_NKCELL_DN	200	Genes down-regulated in comparison of LSK versus NK cells.	2	0.0100	2.17E-3	8.8E-2
GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN	200	Genes down-regulated in dendritic cells: spleen CD8- versus brain.	2	0.0100	2.17E-3	8.8E-2
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	200	Genes up-regulated in macrophages with knockout of HDAC3 [GeneID=8841] after LPS treatment: heterozygous versus homozygous.	2	0.0100	2.17E-3	8.8E-2
GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_DN	200	Genes down-regulated in comparison of untreated CD8+ dendritic cells (DC) at 16 h versus those treated with IFNG [GeneID=31658] at 16 h.	2	0.0100	2.17E-3	8.8E-2
GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_DN	200	Genes down-regulated in comparison of untreated CD8+ dendritic cells (DC) at 4 h versus those treated with IFNG [GeneID=3458] at 4 h.	2	0.0100	2.17E-3	8.8E-2
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN	200	Genes down-regulated in the bone marrow CD34+ [GeneID=947] cells: MME- SELL+[GeneID=4311;6402] versus MME+ [GeneID=4311].	2	0.0100	2.17E-3	8.8E-2
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP	200	Genes up-regulated in the bone marrow CD34+ [GeneID=947] cells: MME- SELL+[GeneID=4311;6402] versus MME+ [GeneID=4311].	2	0.0100	2.17E-3	8.8E-2
GSE360_DC_VS_MAC_UP	200	Genes up-regulated in comparison of dendritic cells (DC) versus untreated macrophages.	2	0.0100	2.17E-3	8.8E-2
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP	200	Genes up-regulated in lesional skin biopsies after S. aureus infection: wildtype versus IL1R1 [GeneID=3554].	2	0.0100	2.17E-3	8.8E-2


