Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	400	Any process that activates or increases the frequency, rate or extent of establishment of protein localization. [GO_REF:0000058, GOC:TermGenie, PMID:22761445]	4	0.0100	8.87E-5	4.48E-2
GO_HINDBRAIN_DEVELOPMENT	156	The process whose specific outcome is the progression of the hindbrain over time, from its formation to the mature structure. The hindbrain is the posterior of the three primary divisions of the developing chordate brain, or the corresponding part of the adult brain (in vertebrates, includes the cerebellum, pons, and medulla oblongata and controls the autonomic functions and equilibrium). [http://www2.merriam-webster.com/cgi-bin/mwmednlm?book=Medical&va=hindbrain]	3	0.0192	1.1E-4	5.22E-2
GO_ALCOHOL_BIOSYNTHETIC_PROCESS	164	The chemical reactions and pathways resulting in the formation of alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom. [GOC:ai]	3	0.0183	1.28E-4	5.25E-2
GO_NEURON_MIGRATION	164	The characteristic movement of an immature neuron from germinal zones to specific positions where they will reside as they mature. [CL:0000540, GOC:go_curators]	3	0.0183	1.28E-4	5.25E-2
GO_STEROL_METABOLIC_PROCESS	169	The chemical reactions and pathways involving sterols, steroids with one or more hydroxyl groups and a hydrocarbon side-chain in the molecule. [ISBN:0198547684]	3	0.0178	1.4E-4	5.25E-2
GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	455	Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:ai]	4	0.0088	1.46E-4	5.25E-2
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	455	Any process that modulates the rate, frequency or extent of a small molecule metabolic process. [GOC:vw]	4	0.0088	1.46E-4	5.25E-2
GO_MACROMOLECULE_CATABOLIC_PROCESS	1431	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass. [GOC:mah]	6	0.0042	1.59E-4	5.28E-2
GO_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	183	Any process that stops, prevents, or reduces the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:jl]	3	0.0164	1.77E-4	5.28E-2
GO_CELL_ACTIVATION	1475	A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:mgi_curators]	6	0.0041	1.87E-4	5.28E-2
GO_PROTEIN_STABILIZATION	187	Any process involved in maintaining the structure and integrity of a protein and preventing it from degradation or aggregation. [GOC:ai]	3	0.0160	1.88E-4	5.28E-2
GO_DNA_DEALKYLATION	34	The removal of an alkyl group from one or more nucleotides within an DNA molecule. [GOC:bf]	2	0.0588	1.91E-4	5.28E-2
GO_PROTEIN_K63_LINKED_DEUBIQUITINATION	35	A protein deubiquitination process in which a K63-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 63 of the ubiquitin monomers, is removed from a protein. [GOC:mah, PMID:19202061, PMID:19214193]	2	0.0571	2.02E-4	5.28E-2
GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	192	The chemical reactions and pathways resulting in the formation of compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione. [GOC:jl]	3	0.0156	2.04E-4	5.28E-2
GO_TRANSLATIONAL_INITIATION	192	The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA. [ISBN:019879276X]	3	0.0156	2.04E-4	5.28E-2
GO_DNA_METABOLIC_PROCESS	943	Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides. [ISBN:0198506732]	5	0.0053	2.09E-4	5.28E-2
GO_STEROID_BIOSYNTHETIC_PROCESS	197	The chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus; includes de novo formation and steroid interconversion by modification. [GOC:go_curators]	3	0.0152	2.19E-4	5.31E-2
GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	200	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]	3	0.0150	2.29E-4	5.31E-2
GO_ACETYL_COA_METABOLIC_PROCESS	38	The chemical reactions and pathways involving acetyl-CoA, a derivative of coenzyme A in which the sulfhydryl group is acetylated; it is a metabolite derived from several pathways (e.g. glycolysis, fatty acid oxidation, amino-acid catabolism) and is further metabolized by the tricarboxylic acid cycle. It is a key intermediate in lipid and terpenoid biosynthesis. [ISBN:0198547684]	2	0.0526	2.39E-4	5.31E-2
GO_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	38	Any process that activates or increases the frequency, rate or extent of substrate adhesion-dependent cell spreading. [GOC:TermGenie, GOC:yaf]	2	0.0526	2.39E-4	5.31E-2
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE	979	A process in which a protein is transported to, or maintained in, a location within an organelle. [GOC:mah]	5	0.0051	2.49E-4	5.38E-2
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	555	Any process involved in the carrying out of an immune response by a myeloid leukocyte. [GO_REF:0000022, GOC:add, ISBN:0781735149]	4	0.0072	3.1E-4	6.53E-2
GO_DNA_REPAIR	563	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway. [PMID:11563486]	4	0.0071	3.28E-4	6.71E-2
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	582	The directed movement of a protein to a specific location on or in an organelle. Encompasses establishment of localization in the membrane or lumen of a membrane-bounded organelle. [GOC:mah]	4	0.0069	3.71E-4	7.4E-2
GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	50	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of cholesterol. [GOC:go_curators]	2	0.0400	4.14E-4	8.04E-2
GO_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	603	The chemical reactions and pathways resulting in the breakdown of organic and inorganic nitrogenous compounds. [GOC:jl, ISBN:0198506732]	4	0.0066	4.25E-4	8.04E-2
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	610	Any process that activates or increases the frequency, rate or extent of the movement of a cellular component. [GOC:ai, GOC:dph, GOC:jl]	4	0.0066	4.44E-4	8.19E-2
GO_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	53	Any process that modulates the frequency, rate or extent of substrate adhesion-dependent cell spreading. [GOC:TermGenie, GOC:yaf]	2	0.0377	4.65E-4	8.38E-2
GO_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	258	The chemical reactions and pathways resulting in the formation of organic hydroxy compound. [GOC:pr, GOC:TermGenie]	3	0.0116	4.83E-4	8.41E-2
GO_TELENCEPHALON_DEVELOPMENT	259	The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]	3	0.0116	4.89E-4	8.41E-2
GO_RECEPTOR_CLUSTERING	56	The receptor metabolic process that results in grouping of a set of receptors at a cellular location, often to amplify the sensitivity of a signaling response. [GOC:bf, GOC:jl, GOC:pr, PMID:19747931, PMID:21453460]	2	0.0357	5.19E-4	8.74E-2
GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	653	The chemical reactions and pathways resulting in the breakdown of organic cyclic compound. [GOC:TermGenie]	4	0.0061	5.73E-4	9.13E-2
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	654	A process in which a protein is transported to, or maintained in, a specific location in a membrane. [GOC:mah]	4	0.0061	5.76E-4	9.13E-2
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1827	The chemical reactions and pathways resulting in the formation of organonitrogen compound. [GOC:pr, GOC:TermGenie]	6	0.0033	5.9E-4	9.13E-2
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	277	A process in which a protein transports or maintains the localization of another protein to the nucleus. [GOC:ecd]	3	0.0108	5.94E-4	9.13E-2
GO_MYELOID_LEUKOCYTE_ACTIVATION	662	A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand. [GOC:add, ISBN:0781735149]	4	0.0060	6.03E-4	9.13E-2
GO_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	1201	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any large molecule including proteins, nucleic acids and carbohydrates, as carried out by individual cells. [GOC:jl]	5	0.0042	6.34E-4	9.41E-2
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1220	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	5	0.0041	6.81E-4	9.91E-2
GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	65	Any process that modulates the rate, frequency, or extent of cholesterol metabolism, the chemical reactions and pathways involving cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones. [GOC:BHF, GOC:dph, GOC:tb]	2	0.0308	6.99E-4	9.98E-2
GO_REGULATION_OF_PROTEIN_STABILITY	295	Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation. [GOC:dph, GOC:mah, GOC:tb]	3	0.0102	7.13E-4	1E-1
GO_REGULATION_OF_PEPTIDE_TRANSPORT	709	Any process that modulates the frequency, rate or extent of the directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:dph, GOC:tb]	4	0.0056	7.79E-4	1.07E-1
GO_CELL_JUNCTION_ORGANIZATION	713	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix. [GOC:dph, GOC:jl, GOC:mah]	4	0.0056	7.96E-4	1.08E-1
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	720	A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149]	4	0.0056	8.25E-4	1.1E-1
GO_DEMETHYLATION	72	The process of removing one or more methyl groups from a molecule. [GOC:BHF, GOC:rl]	2	0.0278	8.57E-4	1.12E-1
GO_IMMUNE_EFFECTOR_PROCESS	1292	Any process of the immune system that can potentially contribute to an immune response. [GO_REF:0000022, GOC:add, ISBN:0781735149]	5	0.0039	8.81E-4	1.13E-1
GO_APOPTOTIC_PROCESS	1994	A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died. [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]	6	0.0030	9.34E-4	1.18E-1
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	753	The change in form (cell shape and size) that occurs when relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. [GOC:go_curators]	4	0.0053	9.74E-4	1.21E-1
GO_STEROID_METABOLIC_PROCESS	332	The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus. [ISBN:0198547684]	3	0.0090	1E-3	1.22E-1
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	80	Any process that activates or increases the frequency, rate or extent of protein localization to nucleus. [GOC:TermGenie]	2	0.0250	1.06E-3	1.25E-1
GO_REGULATION_OF_TELOMERE_MAINTENANCE	80	Any process that modulates the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA. [GOC:mah]	2	0.0250	1.06E-3	1.25E-1
GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	82	Any process that modulates the frequency, rate or extent of alcohol biosynthetic process. [GO_REF:0000058, GOC:mengo_curators, GOC:TermGenie, PMID:23332010]	2	0.0244	1.11E-3	1.29E-1
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	86	The series of molecular signals generated as a consequence of a G protein-coupled receptor binding to its physiological ligand, where the pathway proceeds through inhibition of adenylyl cyclase activity and a subsequent decrease in the concentration of cyclic AMP (cAMP). [GOC:dph, GOC:mah, GOC:signaling, GOC:tb, ISBN:0815316194]	2	0.0233	1.22E-3	1.4E-1
GO_REGULATION_OF_DNA_METABOLIC_PROCESS	365	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]	3	0.0082	1.32E-3	1.49E-1
GO_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	93	Any process that stops, prevents, or reduces the frequency, rate or extent of the activity of the transcription factor NF-kappaB. [GOC:dph, GOC:rl, GOC:tb]	2	0.0215	1.42E-3	1.58E-1
GO_ALCOHOL_METABOLIC_PROCESS	385	The chemical reactions and pathways involving alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom. [ISBN:0198506732]	3	0.0078	1.53E-3	1.67E-1
GO_LOCALIZATION_WITHIN_MEMBRANE	97	Any process in which a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a membrane. [GOC:ai]	2	0.0206	1.55E-3	1.67E-1
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	98	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus. [GOC:ai]	2	0.0204	1.58E-3	1.68E-1
GO_FOREBRAIN_DEVELOPMENT	391	The process whose specific outcome is the progression of the forebrain over time, from its formation to the mature structure. The forebrain is the anterior of the three primary divisions of the developing chordate brain or the corresponding part of the adult brain (in vertebrates, includes especially the cerebral hemispheres, the thalamus, and the hypothalamus and especially in higher vertebrates is the main control center for sensory and associative information processing, visceral functions, and voluntary motor functions). [http://www2.merriam-webster.com/cgi-bin/mwmednlm?book=Medical&va=forebrain]	3	0.0077	1.6E-3	1.68E-1
GO_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	865	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism. [GOC:go_curators]	4	0.0046	1.62E-3	1.68E-1
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	395	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds. [GOC:go_curators, GOC:jl]	3	0.0076	1.65E-3	1.69E-1
GO_LEUKOCYTE_MEDIATED_IMMUNITY	885	Any process involved in the carrying out of an immune response by a leukocyte. [GO_REF:0000022, GOC:add, ISBN:0781735149]	4	0.0045	1.77E-3	1.75E-1
GO_THIOESTER_METABOLIC_PROCESS	104	The chemical reactions and pathways involving a thioester, a compound of general formula RC(=O)SR' in which the linking oxygen in an ester is replaced by a sulfur atom. They are the product of esterification between a carboxylic acid and a thiol. [GOC:bf, Wikipedia:Thioester]	2	0.0192	1.77E-3	1.75E-1
GO_MRNA_METABOLIC_PROCESS	887	The chemical reactions and pathways involving mRNA, messenger RNA, which is responsible for carrying the coded genetic 'message', transcribed from DNA, to sites of protein assembly at the ribosomes. [ISBN:0198506732]	4	0.0045	1.78E-3	1.75E-1
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	106	The targeting of proteins to a membrane that occurs during translation. The transport of most secretory proteins, particularly those with more than 100 amino acids, into the endoplasmic reticulum lumen occurs in this manner, as does the import of some proteins into mitochondria. [ISBN:0716731363, PMID:10512867, PMID:16896215]	2	0.0189	1.84E-3	1.77E-1
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	106	The morphogenetic process that results in flattening of a cell as a consequence of its adhesion to a substrate. [GOC:mah, GOC:pf, PMID:17050732]	2	0.0189	1.84E-3	1.77E-1
GO_RNA_CATABOLIC_PROCESS	415	The chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. [ISBN:0198506732]	3	0.0072	1.9E-3	1.78E-1
GO_AMIDE_BIOSYNTHETIC_PROCESS	904	The chemical reactions and pathways resulting in the formation of an amide, any derivative of an oxoacid in which an acidic hydroxy group has been replaced by an amino or substituted amino group. [GOC:curators]	4	0.0044	1.91E-3	1.78E-1
GO_PEPTIDE_METABOLIC_PROCESS	907	The chemical reactions and pathways involving peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. [GOC:go_curators]	4	0.0044	1.93E-3	1.78E-1
GO_ORGANELLE_DISASSEMBLY	111	The disaggregation of an organelle into its constituent components. [GO_REF:0000079, GOC:TermGenie]	2	0.0180	2.02E-3	1.84E-1
GO_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	427	The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar. [GOC:ai]	3	0.0070	2.06E-3	1.86E-1
GO_METENCEPHALON_DEVELOPMENT	114	The process whose specific outcome is the progression of the metencephalon over time, from its formation to the mature structure. [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]	2	0.0175	2.13E-3	1.86E-1
GO_REGULATION_OF_PEPTIDE_SECRETION	432	Any process that modulates the frequency, rate, or extent of peptide secretion. [GOC:add]	3	0.0069	2.13E-3	1.86E-1
GO_SYNAPSE_ORGANIZATION	433	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell). [GOC:ai, GOC:pr]	3	0.0069	2.14E-3	1.86E-1
GO_PROTEIN_TARGETING	441	The process of targeting specific proteins to particular regions of the cell, typically membrane-bounded subcellular organelles. Usually requires an organelle specific protein sequence motif. [GOC:ma]	3	0.0068	2.26E-3	1.91E-1
GO_CEREBRAL_CORTEX_DEVELOPMENT	118	The progression of the cerebral cortex over time from its initial formation until its mature state. The cerebral cortex is the outer layered region of the telencephalon. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]	2	0.0169	2.27E-3	1.91E-1
GO_MITOTIC_SPINDLE_ORGANIZATION	118	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle. [GOC:go_curators, GOC:mah]	2	0.0169	2.27E-3	1.91E-1
GO_DNA_MODIFICATION	120	The covalent alteration of one or more nucleotide sites in DNA, resulting in a change in its properties. [GOC:jl, GOC:ma]	2	0.0167	2.35E-3	1.94E-1
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	120	The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins. [GOC:krc, GOC:ma, PMID:10025395]	2	0.0167	2.35E-3	1.94E-1
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	121	The directed movement of a protein to a specific location in the endoplasmic reticulum. [GOC:mah]	2	0.0165	2.39E-3	1.95E-1
GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	122	Any process that increases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]	2	0.0164	2.43E-3	1.96E-1
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	127	Any process that modulates the frequency, rate or extent of protein localization to nucleus. [GOC:TermGenie]	2	0.0157	2.63E-3	2.09E-1
GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	471	The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof. [GOC:mah]	3	0.0064	2.72E-3	2.14E-1
GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	130	Any process that modulates the frequency, rate or extent of the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome. [GOC:mah]	2	0.0154	2.75E-3	2.15E-1
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	131	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving steroids. [GOC:go_curators]	2	0.0153	2.79E-3	2.16E-1
GO_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	132	Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds. [GOC:go_curators, GOC:jl, PMID:10207076]	2	0.0152	2.83E-3	2.17E-1
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	4	0.0039	3.06E-3	2.32E-1


