Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	66	FOXO-mediated transcription	3	0.0455	3.83E-4	1.06E-2
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	15	Prolactin receptor signaling	2	0.1333	4.59E-4	1.25E-2
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	175	The citric acid (TCA) cycle and respiratory electron transport	4	0.0229	5.4E-4	1.45E-2
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	82	Regulation of HSF1-mediated heat shock response	3	0.0366	7.23E-4	1.9E-2
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	87	Regulation of PLK1 Activity at G2/M Transition	3	0.0345	8.59E-4	2.22E-2
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1432	Post-translational protein modification	10	0.0070	9.05E-4	2.28E-2
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	21	RHO GTPases activate PAKs	2	0.0952	9.1E-4	2.28E-2
REACTOME_CILIUM_ASSEMBLY	202	Cilium Assembly	4	0.0198	9.23E-4	2.28E-2
REACTOME_MITOTIC_PROMETAPHASE	203	Mitotic Prometaphase	4	0.0197	9.4E-4	2.28E-2
REACTOME_CELL_JUNCTION_ORGANIZATION	92	Cell junction organization	3	0.0326	1.01E-3	2.38E-2
REACTOME_EPH_EPHRIN_SIGNALING	92	EPH-Ephrin signaling	3	0.0326	1.01E-3	2.38E-2
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	23	BBSome-mediated cargo-targeting to cilium	2	0.0870	1.09E-3	2.53E-2
REACTOME_DEADENYLATION_OF_MRNA	25	Deadenylation of mRNA	2	0.0800	1.29E-3	2.95E-2
REACTOME_PROTEIN_FOLDING	102	Protein folding	3	0.0294	1.36E-3	3.06E-2
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	Formation of tubulin folding intermediates by CCT/TriC	2	0.0769	1.4E-3	3.1E-2
REACTOME_HIV_INFECTION	231	HIV Infection	4	0.0173	1.51E-3	3.31E-2
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	242	Processing of Capped Intron-Containing Pre-mRNA	4	0.0165	1.79E-3	3.87E-2
REACTOME_M_PHASE	417	M Phase	5	0.0120	1.98E-3	4.17E-2
REACTOME_HSF1_ACTIVATION	31	HSF1 activation	2	0.0645	1.99E-3	4.17E-2
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	33	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	2	0.0606	2.25E-3	4.66E-2
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	131	Host Interactions of HIV factors	3	0.0229	2.77E-3	5.67E-2
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	37	Interactions of Vpr with host cellular proteins	2	0.0541	2.82E-3	5.7E-2
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	134	Golgi-to-ER retrograde transport	3	0.0224	2.96E-3	5.89E-2
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	42	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	2	0.0476	3.62E-3	7.09E-2
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	145	Clathrin-mediated endocytosis	3	0.0207	3.69E-3	7.09E-2
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	296	Organelle biogenesis and maintenance	4	0.0135	3.7E-3	7.09E-2
REACTOME_AGGREPHAGY	44	Aggrephagy	2	0.0455	3.97E-3	7.52E-2
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	305	Asparagine N-linked glycosylation	4	0.0131	4.11E-3	7.65E-2
REACTOME_METABOLISM_OF_STEROIDS	151	Metabolism of steroids	3	0.0199	4.13E-3	7.65E-2
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	SUMOylation of DNA replication proteins	2	0.0435	4.33E-3	7.92E-2
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	155	ER to Golgi Anterograde Transport	3	0.0194	4.45E-3	8.03E-2
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	51	Cargo trafficking to the periciliary membrane	2	0.0392	5.3E-3	9.47E-2
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	55	Pyruvate metabolism and Citric Acid (TCA) cycle	2	0.0364	6.14E-3	1.08E-1
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	56	Deadenylation-dependent mRNA decay	2	0.0357	6.36E-3	1.11E-1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	HSP90 chaperone cycle for steroid hormone receptors (SHR)	2	0.0351	6.58E-3	1.14E-1
REACTOME_PROGRAMMED_CELL_DEATH	180	Programmed Cell Death	3	0.0167	6.72E-3	1.15E-1
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	59	tRNA processing in the nucleus	2	0.0339	7.03E-3	1.19E-1
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	60	rRNA modification in the nucleus and cytosol	2	0.0333	7.27E-3	1.21E-1
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	186	Transport to the Golgi and subsequent modification	3	0.0161	7.35E-3	1.22E-1
REACTOME_SUMOYLATION	187	SUMOylation	3	0.0160	7.46E-3	1.22E-1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	189	Metabolism of vitamins and cofactors	3	0.0159	7.68E-3	1.24E-1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	65	Mitochondrial protein import	2	0.0308	8.48E-3	1.36E-1
REACTOME_MITOTIC_G2_G2_M_PHASES	200	Mitotic G2-G2/M phases	3	0.0150	8.96E-3	1.42E-1
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	386	Diseases of signal transduction by growth factor receptors and second messengers	4	0.0104	9.31E-3	1.45E-1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	203	Intra-Golgi and retrograde Golgi-to-ER traffic	3	0.0148	9.33E-3	1.45E-1


