Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1827	The chemical reactions and pathways resulting in the formation of organonitrogen compound. [GOC:pr, GOC:TermGenie]	11	0.0060	3.84E-5	2.04E-2
GO_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	1201	The chemical reactions and pathways resulting in the breakdown of a macromolecule, any large molecule including proteins, nucleic acids and carbohydrates, as carried out by individual cells. [GOC:jl]	9	0.0075	4.04E-5	2.04E-2
GO_AMINO_ACID_ACTIVATION	49	The modification of an amino acid to an active form, for incorporation into a peptide, protein or other macromolecule. [GOC:jl]	3	0.0612	4.55E-5	2.15E-2
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	509	Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals. [GOC:mah]	6	0.0118	7.73E-5	3.41E-2
GO_CELLULAR_MACROMOLECULE_LOCALIZATION	1989	Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GOC:mah]	11	0.0055	8.26E-5	3.41E-2
GO_SPINDLE_ELONGATION	10	The cell cycle process in which the distance is lengthened between poles of the spindle. [GOC:ai]	2	0.2000	8.57E-5	3.41E-2
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	323	Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction. [GOC:go_curators]	5	0.0155	9E-5	3.41E-2
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	534	The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances. [GOC:jl]	6	0.0112	1.01E-4	3.63E-2
GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION	554	Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]	6	0.0108	1.23E-4	3.81E-2
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	555	Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	6	0.0108	1.24E-4	3.81E-2
GO_CENTROMERIC_SISTER_CHROMATID_COHESION	12	The cell cycle process in which the sister chromatids of a replicated chromosome are joined along the length of the centromeric region of the chromosome. [GOC:mah]	2	0.1667	1.25E-4	3.81E-2
GO_ACTIN_FILAMENT_BASED_PROCESS	804	Any cellular process that depends upon or alters the actin cytoskeleton, that part of the cytoskeleton comprising actin filaments and their associated proteins. [GOC:mah]	7	0.0087	1.26E-4	3.81E-2
GO_TRNA_METABOLIC_PROCESS	186	The chemical reactions and pathways involving tRNA, transfer RNA, a class of relatively small RNA molecules responsible for mediating the insertion of amino acids into the sequence of nascent polypeptide chains during protein synthesis. Transfer RNA is characterized by the presence of many unusual minor bases, the function of which has not been completely established. [ISBN:0198506732]	4	0.0215	1.37E-4	3.98E-2
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	194	The process in which an antigen-presenting cell expresses peptide antigen in association with an MHC protein complex on its cell surface, including proteolysis and transport steps for the peptide antigen both prior to and following assembly with the MHC protein complex. The peptide antigen is typically, but not always, processed from an endogenous or exogenous protein. [GOC:add, ISBN:0781735149, PMID:15771591]	4	0.0206	1.61E-4	4.51E-2
GO_GOLGI_VESICLE_TRANSPORT	374	The directed movement of substances into, out of or within the Golgi apparatus, mediated by vesicles. [GOC:jid, ISBN:0716731363, PMID:10219233]	5	0.0134	1.78E-4	4.82E-2
GO_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS	603	The chemical reactions and pathways resulting in the breakdown of organic and inorganic nitrogenous compounds. [GOC:jl, ISBN:0198506732]	6	0.0100	1.94E-4	5.07E-2
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	210	The chemical reactions and pathways resulting in the breakdown of nuclear-transcribed mRNAs in eukaryotic cells. [GOC:krc]	4	0.0190	2.17E-4	5.38E-2
GO_INTRACELLULAR_PROTEIN_TRANSPORT	1179	The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah]	8	0.0068	2.23E-4	5.38E-2
GO_CHAPERONE_MEDIATED_AUTOPHAGY	16	The autophagy process which begins when chaperones and co-chaperones recognize a target motif and unfold the substrate protein. The proteins are then transported to the lysosome where they are degraded. [GOC:pad, GOC:PARL, PMID:22743996, PMID:23434281]	2	0.1250	2.27E-4	5.38E-2
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	88	Any process that modulates the frequency, rate or extent of protein depolymerization. [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:12032137]	3	0.0341	2.61E-4	5.98E-2
GO_RNA_CATABOLIC_PROCESS	415	The chemical reactions and pathways resulting in the breakdown of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. [ISBN:0198506732]	5	0.0120	2.88E-4	6.41E-2
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	232	The process in which an antigen-presenting cell expresses antigen (peptide or lipid) on its cell surface in association with an MHC protein complex. [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]	4	0.0172	3.18E-4	6.87E-2
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	431	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids. [GOC:go_curators]	5	0.0116	3.42E-4	7.15E-2
GO_ACTIN_FILAMENT_ORGANIZATION	433	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]	5	0.0115	3.5E-4	7.15E-2
GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	980	Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]	7	0.0071	4.19E-4	8.06E-2
GO_SYMBIOTIC_PROCESS	980	A process carried out by gene products in an organism that enable the organism to engage in a symbiotic relationship, a more or less intimate association, with another organism. The various forms of symbiosis include parasitism, in which the association is disadvantageous or destructive to one of the organisms; mutualism, in which the association is advantageous, or often necessary to one or both and not harmful to either; and commensalism, in which one member of the association benefits while the other is not affected. However, mutualism, parasitism, and commensalism are often not discrete categories of interactions and should rather be perceived as a continuum of interaction ranging from parasitism to mutualism. In fact, the direction of a symbiotic interaction can change during the lifetime of the symbionts due to developmental changes as well as changes in the biotic/abiotic environment in which the interaction occurs. Microscopic symbionts are often referred to as endosymbionts. [GOC:cc, https://study.com/academy/lesson/symbiont-definition-lesson-quiz.html]	7	0.0071	4.19E-4	8.06E-2
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	104	The process in which an antigen-presenting cell expresses antigen (peptide or polysaccharide) on its cell surface in association with an MHC class II protein complex. [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591, PMID:16153240]	3	0.0288	4.26E-4	8.06E-2
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1310	Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle. [GOC:mah]	8	0.0061	4.5E-4	8.32E-2
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	716	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	6	0.0084	4.84E-4	8.59E-2
GO_SUPRAMOLECULAR_FIBER_ORGANIZATION	717	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:pr]	6	0.0084	4.88E-4	8.59E-2
GO_PROTEIN_DEPOLYMERIZATION	115	The process in which protein polymers, compounds composed of a large number of component monomers, are broken down. Depolymerization occurs by the successive removal of monomers from an existing poly- or oligomeric protein. [GOC:ai]	3	0.0261	5.71E-4	9.41E-2
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1714	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	9	0.0053	5.78E-4	9.41E-2
GO_RNA_SPLICING	484	The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA. [GOC:krc, GOC:mah]	5	0.0103	5.79E-4	9.41E-2
GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	742	Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope. [GOC:ai]	6	0.0081	5.84E-4	9.41E-2
GO_NCRNA_METABOLIC_PROCESS	493	The chemical reactions and pathways involving non-coding RNA transcripts (ncRNAs). [GOC:mah]	5	0.0101	6.3E-4	9.93E-2
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	120	The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins. [GOC:krc, GOC:ma, PMID:10025395]	3	0.0250	6.47E-4	9.93E-2
GO_ORGANOPHOSPHATE_METABOLIC_PROCESS	1057	The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound. [ISBN:0198506732]	7	0.0066	6.55E-4	9.93E-2
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	122	Any process that modulates the frequency, rate or extent of protein complex disassembly, the disaggregation of a protein complex into its constituent components. [GOC:jl]	3	0.0246	6.78E-4	1.01E-1
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1406	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:mah]	8	0.0057	7.16E-4	1.04E-1
GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	29	The chemical reactions and pathways resulting in the breakdown of a monosaccharide into pyruvate, occurring through a fructose-6-phosphate intermediate, with the concomitant production of ATP and NADH. [GOC:dph, ISBN:0201090910, ISBN:0879010479]	2	0.0690	7.6E-4	1.09E-1
GO_LIPID_METABOLIC_PROCESS	1437	The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids. [GOC:ma]	8	0.0056	8.25E-4	1.14E-1
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	131	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving steroids. [GOC:go_curators]	3	0.0229	8.34E-4	1.14E-1
GO_RNA_PROCESSING	1442	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules. [GOC:mah]	8	0.0055	8.44E-4	1.14E-1
GO_NUCLEOTIDE_PHOSPHORYLATION	135	The process of introducing one or more phosphate groups into a nucleotide to produce a phosphorylated nucleoside. [GOC:ai]	3	0.0222	9.1E-4	1.21E-1
GO_REGULATION_OF_HORMONE_METABOLIC_PROCESS	32	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving any hormone. [GOC:mah]	2	0.0625	9.26E-4	1.21E-1
GO_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1126	The chemical reactions and pathways involving carbohydrate derivative. [GOC:TermGenie]	7	0.0062	9.49E-4	1.22E-1
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1129	The aggregation, arrangement and bonding together of a set of components to form a protein complex, occurring at the level of an individual cell. [GOC:jl]	7	0.0062	9.63E-4	1.22E-1
GO_MRNA_PROCESSING	551	Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide. [GOC:mah]	5	0.0091	1.03E-3	1.24E-1
GO_RESPONSE_TO_NITROGEN_COMPOUND	1145	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	7	0.0061	1.05E-3	1.24E-1
GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	34	The directed movement of substances within the Golgi, mediated by small transport vesicles. These either fuse with the cis-Golgi or with each other to form the membrane stacks known as the cis-Golgi reticulum (network). [ISBN:0716731363]	2	0.0588	1.05E-3	1.24E-1
GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1864	Any process that modulates the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	9	0.0048	1.05E-3	1.24E-1
GO_VIRAL_RNA_GENOME_REPLICATION	35	The replication of a viral RNA genome. [GOC:bf, GOC:jl]	2	0.0571	1.11E-3	1.29E-1
GO_GLUCOSE_CATABOLIC_PROCESS	36	The chemical reactions and pathways resulting in the breakdown of glucose, the aldohexose gluco-hexose. [GOC:ai]	2	0.0556	1.17E-3	1.32E-1
GO_TRANSFERRIN_TRANSPORT	36	The directed movement of transferrin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mlg]	2	0.0556	1.17E-3	1.32E-1
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	330	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals. [GOC:mah]	4	0.0121	1.18E-3	1.32E-1
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	155	The chemical reactions and pathways involving a nucleoside diphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with diphosphate on the sugar. [GOC:go_curators, ISBN:0198506732]	3	0.0194	1.35E-3	1.47E-1
GO_CELL_PROJECTION_ASSEMBLY	587	Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]	5	0.0085	1.37E-3	1.47E-1
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	156	Any process that stops, prevents or reduces the frequency, rate or extent of fibril organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]	3	0.0192	1.38E-3	1.47E-1
GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION	346	A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state. [GOC:bf]	4	0.0116	1.41E-3	1.48E-1
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1220	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	7	0.0057	1.51E-3	1.53E-1
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	161	The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the mitotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner. One homolog of each morphologic type goes into each of the resulting chromosome sets. [GOC:ai, GOC:jl]	3	0.0186	1.51E-3	1.53E-1
GO_NADH_METABOLIC_PROCESS	41	The chemical reactions and pathways involving reduced nicotinamide adenine dinucleotide (NADH), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid. [GOC:jl, ISBN:0618254153]	2	0.0488	1.52E-3	1.53E-1
GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	163	Any process that stops, prevents, or reduces the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]	3	0.0184	1.56E-3	1.56E-1
GO_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION	1978	Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein complex. [GOC:mah]	9	0.0046	1.58E-3	1.56E-1
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	620	The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide. [GOC:vw]	5	0.0081	1.74E-3	1.69E-1
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	373	Any process that modulates the frequency, rate or extent of supramolecular fiber organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]	4	0.0107	1.85E-3	1.78E-1
GO_REGULATION_OF_FILOPODIUM_ASSEMBLY	46	Any process that modulates the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone. [GOC:ai, GOC:dph, GOC:tb]	2	0.0435	1.91E-3	1.81E-1
GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR	47	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an epidermal growth factor stimulus. [GOC:BHF, GOC:mah]	2	0.0426	1.99E-3	1.86E-1
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	1662	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]	8	0.0048	2.08E-3	1.92E-1
GO_SPINDLE_ORGANIZATION	183	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart. [GOC:go_curators, GOC:mah]	3	0.0164	2.17E-3	1.94E-1
GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	653	The chemical reactions and pathways resulting in the breakdown of organic cyclic compound. [GOC:TermGenie]	5	0.0077	2.18E-3	1.94E-1
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	654	A process in which a protein is transported to, or maintained in, a specific location in a membrane. [GOC:mah]	5	0.0076	2.19E-3	1.94E-1
GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	391	Splicing of RNA via a series of two transesterification reactions. [GOC:krc]	4	0.0102	2.2E-3	1.94E-1
GO_NAD_METABOLIC_PROCESS	50	The chemical reactions and pathways involving nicotinamide adenine dinucleotide (NAD), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid. [GOC:jl, ISBN:0618254153]	2	0.0400	2.25E-3	1.94E-1
GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	50	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of cholesterol. [GOC:go_curators]	2	0.0400	2.25E-3	1.94E-1
GO_RESPONSE_TO_OXYGEN_LEVELS	395	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen. [GOC:BHF, GOC:mah]	4	0.0101	2.28E-3	1.94E-1
GO_CELLULAR_RESPONSE_TO_PEPTIDE	398	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus. [GOC:pr, GOC:TermGenie]	4	0.0101	2.34E-3	1.97E-1
GO_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	404	Any process that activates or increases the activity of a GTPase. [GOC:jl, GOC:mah]	4	0.0099	2.47E-3	2.05E-1
GO_TRANSLATIONAL_INITIATION	192	The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA. [ISBN:019879276X]	3	0.0156	2.49E-3	2.05E-1
GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	194	Any process that modulates the frequency, rate or extent of Ras protein signal transduction. [GOC:bf]	3	0.0155	2.56E-3	2.09E-1
GO_REGULATION_OF_PROTEIN_LOCALIZATION	994	Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location. [GOC:dph, GOC:mah, GOC:tb]	6	0.0060	2.59E-3	2.09E-1
GO_SISTER_CHROMATID_SEGREGATION	196	The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets. [GOC:ai, GOC:elh]	3	0.0153	2.64E-3	2.1E-1
GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	415	Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle. [GOC:dph, GOC:tb]	4	0.0096	2.72E-3	2.15E-1
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION	199	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures containing both actin and myosin or paramyosin. The myosin may be organized into filaments. [GOC:dph, GOC:jl, GOC:mah]	3	0.0151	2.76E-3	2.15E-1
GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	200	The directed movement of substances along cytoskeletal fibers such as microfilaments or microtubules within a cell. [GOC:mah]	3	0.0150	2.79E-3	2.15E-1
GO_HEXOSE_CATABOLIC_PROCESS	56	The chemical reactions and pathways resulting in the breakdown of hexose, any monosaccharide with a chain of six carbon atoms in the molecule. [ISBN:0198506732]	2	0.0357	2.81E-3	2.15E-1
GO_OXIDATION_REDUCTION_PROCESS	1014	A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons. [GOC:dhl, GOC:ecd, GOC:jh2, GOC:jid, GOC:mlg, GOC:rph]	6	0.0059	2.86E-3	2.17E-1


