Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_TRANSCRIPTION_FACTOR_BINDING	642	Interacting selectively and non-covalently with a transcription factor, a protein required to initiate or regulate transcription. [ISBN:0198506732]	7	0.0109	5.43E-4	2.63E-2
GO_DOUBLE_STRANDED_RNA_BINDING	76	Interacting selectively and non-covalently with double-stranded RNA. [GOC:jl]	3	0.0395	6.41E-4	3.02E-2
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	316	Interacting selectively and non-covalently with a ubiquitin-like protein ligase, such as ubiquitin-ligase. [GOC:jl]	5	0.0158	6.78E-4	3.04E-2
GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	18	Any cadherin binding that occurs as part of the process of cell-cell adhesion. [GOC:dos]	2	0.1111	7.13E-4	3.04E-2
GO_LIPASE_INHIBITOR_ACTIVITY	18	Stops, prevents or reduces the activity of a lipase, an enzyme that catalyzes of the hydrolysis of a lipid. [GOC:BHF, GOC:rl]	2	0.1111	7.13E-4	3.04E-2
GO_SMAD_BINDING	79	Interacting selectively and non-covalently with a SMAD signaling protein. [GOC:ai]	3	0.0380	7.17E-4	3.04E-2
GO_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	19	Interacting selectively and non-covalently with a basal RNA polymerase II transcription factor, any of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II and defined as a basal or general transcription factor. [GOC:txnOH, PMID:16858867]	2	0.1053	7.96E-4	3.29E-2
GO_KINASE_BINDING	752	Interacting selectively and non-covalently with a kinase, any enzyme that catalyzes the transfer of a phosphate group. [GOC:jl]	7	0.0093	1.36E-3	5.49E-2
GO_RIBONUCLEASE_ACTIVITY	113	Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA. [GOC:mah, ISBN:0198547684]	3	0.0265	2.01E-3	7.94E-2
GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING	133	Interacting selectively and non-covalently with any complex of RNA and protein. [GOC:bf, GOC:go_curators, GOC:vk]	3	0.0226	3.19E-3	1.23E-1
GO_PHOSPHOLIPID_BINDING	454	Interacting selectively and non-covalently with phospholipids, a class of lipids containing phosphoric acid as a mono- or diester. [ISBN:0198506732]	5	0.0110	3.31E-3	1.25E-1
GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY	457	Catalysis of the transfer of a ubiquitin-like from one protein to another via the reaction X-ULP + Y --> Y-ULP + X, where both X-ULP and Y-ULP are covalent linkages. ULP represents a ubiquitin-like protein. [GOC:mah, GOC:rn, PMID:10806345, PMID:10884686]	5	0.0109	3.41E-3	1.26E-1
GO_TRANSLATION_REGULATOR_ACTIVITY	139	Any molecular function involved in the initiation, activation, perpetuation, repression or termination of polypeptide synthesis at the ribosome. [GOC:ai]	3	0.0216	3.61E-3	1.3E-1
GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	44	Interacting selectively and non-covalently with a general transcription initiation factor, a protein that contributes to transcription start site selection and transcription initiation. [GOC:txnOH-2018]	2	0.0455	4.25E-3	1.5E-1
GO_TRANSCRIPTION_COREGULATOR_ACTIVITY	498	A protein or a member of a complex that interacts specifically and non-covalently with a DNA-bound DNA-binding transcription factor to either activate or repress the transcription of specific genes. Coregulators often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second ATP-dependent class modifies the conformation of chromatin. A third class modulates interactions of DNA-binding transcription factor with other transcription coregulators. [GOC:txnOH-2018, PMID:10213677, PMID:16858867, PMID:24203923, PMID:25957681, Wikipedia:Transcription_coregulator]	5	0.0100	4.89E-3	1.69E-1
GO_HELICASE_ACTIVITY	160	Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the unwinding of a DNA or RNA helix. [GOC:jl]	3	0.0187	5.35E-3	1.82E-1
GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY	51	Functions in the initiation of ribosome-mediated translation of mRNA into a polypeptide. [ISBN:0198506732]	2	0.0392	5.67E-3	1.89E-1
GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING	54	Interacting selectively and non-covalently with phospholipids, a class of lipids containing phosphoric acid as a mono- or diester, in the presence of calcium. [GOC:jl]	2	0.0370	6.34E-3	2.06E-1
GO_NAD_BINDING	55	Interacting selectively and non-covalently with nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH. [GOC:ai]	2	0.0364	6.57E-3	2.06E-1
GO_VITAMIN_B6_BINDING	55	Interacting selectively and non-covalently with any of the vitamin B6 compounds: pyridoxal, pyridoxamine and pyridoxine and the active form, pyridoxal phosphate. [GOC:mah]	2	0.0364	6.57E-3	2.06E-1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	60	The binding by a cell-adhesion protein on a cell surface to an adhesion molecule on another cell surface, to mediate adhesion of the cell to the external substrate or to another cell. [GOC:vw, Wikipedia:Cell_adhesion]	2	0.0333	7.77E-3	2.4E-1
GO_MRNA_BINDING	574	Interacting selectively and non-covalently with messenger RNA (mRNA), an intermediate molecule between DNA and protein. mRNA includes UTR and coding sequences, but does not contain introns. [GOC:kmv, GOC:pr, SO:0000234]	5	0.0087	8.77E-3	2.61E-1
GO_ENZYME_REGULATOR_ACTIVITY	1059	Binds to and modulates the activity of an enzyme. [GOC:dph, GOC:mah, GOC:tb]	7	0.0066	8.79E-3	2.61E-1
GO_ENDORIBONUCLEASE_ACTIVITY	65	Catalysis of the hydrolysis of ester linkages within ribonucleic acid by creating internal breaks. [GOC:mah, ISBN:0198547684]	2	0.0308	9.07E-3	2.61E-1
GO_TRANSCRIPTION_COREPRESSOR_ACTIVITY	194	A protein or a member of a complex that interacts specifically and non-covalently with a DNA-bound DNA-binding transcription factor to repress the transcription of specific genes. Corepressors often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second ATP-dependent class modifies the conformation of chromatin. A third class occludes DNA-binding transcription factor protein-protein interaction domains. A fourth class of corepressors prevents interactions of DNA bound DNA-binding transcription factor with coactivators. [GOC:txnOH-2018, PMID:10213677, PMID:16858867]	3	0.0155	9.07E-3	2.61E-1
GO_CHROMATIN_BINDING	596	Interacting selectively and non-covalently with chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase. [GOC:jl, ISBN:0198506732, PMID:20404130]	5	0.0084	1.02E-2	2.84E-1
GO_CATALYTIC_ACTIVITY_ACTING_ON_DNA	204	Catalytic activity that acts to modify DNA. [GOC:molecular_function_refactoring, GOC:pdt]	3	0.0147	1.04E-2	2.84E-1
GO_NUCLEOSOME_BINDING	70	Interacting selectively and non-covalently with a nucleosome, a complex comprised of DNA wound around a multisubunit core and associated proteins, which forms the primary packing unit of DNA into higher order structures. [GOC:mah]	2	0.0286	1.05E-2	2.84E-1
GO_NUCLEASE_ACTIVITY	205	Catalysis of the hydrolysis of ester linkages within nucleic acids. [ISBN:0198547684]	3	0.0146	1.05E-2	2.84E-1
GO_BASAL_TRANSCRIPTION_MACHINERY_BINDING	72	Interacting selectively and non-covalently with the basal transcription machinery which is composed of the RNA polymerase core enzyme and the basal transcription factor(s), the minimal set of factors required for formation of the preinitiation complex (PIC) by the RNA polymerase. [GOC:txnOH]	2	0.0278	1.1E-2	2.93E-1
GO_CARBON_OXYGEN_LYASE_ACTIVITY	74	Catalysis of the breakage of a carbon-oxygen bond. [EC:4.2.-.-]	2	0.0270	1.16E-2	3.03E-1
GO_MICROTUBULE_MOTOR_ACTIVITY	77	Catalysis of movement along a microtubule, coupled to the hydrolysis of a nucleoside triphosphate (usually ATP). [GOC:mah, ISBN:0815316194]	2	0.0260	1.25E-2	3.18E-1
GO_RNA_HELICASE_ACTIVITY	77	Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction drives the unwinding of an RNA helix. [EC:3.6.4.13, GOC:jl]	2	0.0260	1.25E-2	3.18E-1
GO_PEPTIDASE_REGULATOR_ACTIVITY	227	Modulates the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds. [GOC:dph, GOC:tb]	3	0.0132	1.38E-2	3.43E-1
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING	82	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules), in the presence of calcium. [GOC:jid, PMID:10485905]	2	0.0244	1.41E-2	3.43E-1
GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	82	Interacting selectively and non-covalently with phosphatidylinositol-4,5-bisphosphate, a derivative of phosphatidylinositol in which the inositol ring is phosphorylated at the 4' and 5' positions. [GOC:bf, GOC:jl]	2	0.0244	1.41E-2	3.43E-1
GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	84	Functions during translation by interacting selectively and non-covalently with RNA during polypeptide synthesis at the ribosome. [GOC:ai, GOC:vw]	2	0.0238	1.48E-2	3.54E-1
GO_HISTONE_BINDING	238	Interacting selectively and non-covalently with a histone, any of a group of water-soluble proteins found in association with the DNA of eukaroytic chromosomes. They are involved in the condensation and coiling of chromosomes during cell division and have also been implicated in nonspecific suppression of gene activity. [GOC:jl]	3	0.0126	1.57E-2	3.7E-1
GO_ATPASE_BINDING	88	Interacting selectively and non-covalently with an ATPase, any enzyme that catalyzes the hydrolysis of ATP. [GOC:ai]	2	0.0227	1.62E-2	3.75E-1
GO_SINGLE_STRANDED_RNA_BINDING	90	Interacting selectively and non-covalently with single-stranded RNA. [GOC:jl]	2	0.0222	1.69E-2	3.86E-1
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS	259	Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor). [GOC:jl, ISBN:0198506732]	3	0.0116	1.96E-2	4.43E-1
GO_PHOSPHATIDYLINOSITOL_BINDING	262	Interacting selectively and non-covalently with any inositol-containing glycerophospholipid, i.e. phosphatidylinositol (PtdIns) and its phosphorylated derivatives. [GOC:bf, ISBN:0198506732, PMID:11395417]	3	0.0115	2.02E-2	4.5E-1
GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON	104	The action of a molecule that contributes to the structural integrity of a cytoskeletal structure. [GOC:mah]	2	0.0192	2.21E-2	4.87E-1
GO_ACETYLTRANSFERASE_ACTIVITY	105	Catalysis of the transfer of an acetyl group to an acceptor molecule. [GOC:ai]	2	0.0190	2.25E-2	4.89E-1
GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	109	Any selective and non-covalent interaction with a nucleic acid involved in the initiation, activation, perpetuation, repression or termination of polypeptide synthesis at the ribosome. [GOC:dph, GOC:tb, GOC:vw]	2	0.0183	2.41E-2	5.18E-1
GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	747	Catalysis of the hydrolysis of any ester bond. [GOC:jl]	5	0.0067	2.45E-2	5.21E-1
GO_SINGLE_STRANDED_DNA_BINDING	114	Interacting selectively and non-covalently with single-stranded DNA. [GOC:elh, GOC:vw, PMID:22976174]	2	0.0175	2.62E-2	5.49E-1
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING	292	Interacting selectively and non-covalently with a G protein-coupled receptor. [GOC:ceb, GOC:dph]	3	0.0103	2.67E-2	5.52E-1
GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	119	Interacting selectively and non-covalently with phosphatidylinositol bisphosphate. [GO_REF:0000067, GOC:bhm, GOC:TermGenie, PMID:18690034]	2	0.0168	2.84E-2	5.76E-1
GO_LIPID_BINDING	779	Interacting selectively and non-covalently with a lipid. [GOC:ai]	5	0.0064	2.87E-2	5.76E-1
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY	301	Catalysis of the transfer of a ubiquitin-like protein (ULP) to a substrate protein via the reaction X-ULP + S --> X + S-ULP, where X is either an E2 or E3 enzyme, the X-ULP linkage is a thioester bond, and the S-ULP linkage is an isopeptide bond between the C-terminal glycine of ULP and the epsilon-amino group of lysine residues in the substrate. [GOC:dph]	3	0.0100	2.88E-2	5.76E-1
GO_ENDONUCLEASE_ACTIVITY	122	Catalysis of the hydrolysis of ester linkages within nucleic acids by creating internal breaks. [GOC:mah, ISBN:0198547684]	2	0.0164	2.97E-2	5.86E-1
GO_HEAT_SHOCK_PROTEIN_BINDING	127	Interacting selectively and non-covalently with a heat shock protein, any protein synthesized or activated in response to heat shock. [GOC:mah, GOC:vw]	2	0.0157	3.2E-2	6.17E-1
GO_TRANSITION_METAL_ION_BINDING	1082	Interacting selectively and non-covalently with a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver. [ISBN:0198506732]	6	0.0055	3.2E-2	6.17E-1
GO_ZINC_ION_BINDING	811	Interacting selectively and non-covalently with zinc (Zn) ions. [GOC:ai]	5	0.0062	3.33E-2	6.35E-1
GO_GTPASE_ACTIVITY	326	Catalysis of the reaction: GTP + H2O = GDP + phosphate. [ISBN:0198547684, PMID:26832457, PMID:27218782]	3	0.0092	3.53E-2	6.65E-1
GO_VITAMIN_BINDING	144	Interacting selectively and non-covalently with a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body. [GOC:ai]	2	0.0139	4.02E-2	7.49E-1
GO_ISOMERASE_ACTIVITY	156	Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5. [ISBN:0198506732]	2	0.0128	4.64E-2	8.55E-1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	162	Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced or incorporated into a donor. [GOC:mah]	2	0.0123	4.96E-2	9.05E-1
GO_LIGASE_ACTIVITY	165	Catalysis of the joining of two molecules, or two groups within a single molecule, using the energy from the hydrolysis of ATP, a similar triphosphate, or a pH gradient. [EC:6, GOC:mah]	2	0.0121	5.12E-2	9.25E-1
GO_ENZYME_INHIBITOR_ACTIVITY	381	Binds to and stops, prevents or reduces the activity of an enzyme. [GOC:ai, GOC:ebc]	3	0.0079	5.18E-2	9.25E-1
GO_HEPARIN_BINDING	169	Interacting selectively and non-covalently with heparin, any member of a group of glycosaminoglycans found mainly as an intracellular component of mast cells and which consist predominantly of alternating alpha-(1->4)-linked D-galactose and N-acetyl-D-glucosamine-6-sulfate residues. [GOC:jl, ISBN:0198506732]	2	0.0118	5.35E-2	9.45E-1


