Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	156	Genes down-regulated in dendritic cells stimulated by LPS: wildtype versus KDM4D [GeneID=55693].	6	0.0385	1.32E-5	1.02E-3
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	163	Genes down-regulated in CD4 [GeneID=920] T cells: control versus treated with halofuginone [PubChem=400772] for 6h.	6	0.0368	1.7E-5	1.29E-3
GSE21033_3H_VS_12H_POLYIC_STIM_DC_UP	166	Genes up-regulated in bone marrow-derived dendritic cellstreated by poly(IC): 3h versus 12h.	6	0.0361	1.88E-5	1.41E-3
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	167	Genes up-regulated in CD4 T conv: control versus over-expression of XBP1 and FOXP3 [GeneID=7494;50943].	6	0.0359	1.95E-5	1.44E-3
GSE7509_UNSTIM_VS_FCGRIIB_STIM_MONOCYTE_UP	168	Genes up-regulated in monocytes: untreated versus anti- FcgRIIB.	6	0.0357	2.01E-5	1.46E-3
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	184	Genes down-regulated in B lymphocytes stimulated by anti-IgM: 2h versus 12h.	6	0.0326	3.36E-5	1.66E-3
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN	185	Genes down-regulated in T conv versus induced T reg with non-functional FOXP3 [GeneID=50943].	6	0.0324	3.46E-5	1.66E-3
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	193	Genes up-regulated in monocytes pre-treated with Ly294002 [PubChem=3973]: control versus HCMV infection.	6	0.0311	4.38E-5	1.66E-3
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP	193	Genes up-regulated in comparison of naive CD8 T cells versus PD-1 high CD8 T cells.	6	0.0311	4.38E-5	1.66E-3
GSE12366_GC_VS_MEMORY_BCELL_UP	198	Genes up-regulated in comparison of germinal center B cells versus memory B cells.	6	0.0303	5.05E-5	1.66E-3
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_DN	198	Genes down-regulated in comparison of naive B cells versus Ig isotype switched memory B cells.	6	0.0303	5.05E-5	1.66E-3
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	198	Genes up-regulated in comparison of control conventional dendritic cells (cDC) at 0 h versus cDCs infected with Newcastle disease virus (NDV) at 18 h.	6	0.0303	5.05E-5	1.66E-3
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN	198	Genes down-regulated in bone marrow-derived macrophages treated with IL4 [GeneID=3565]: wildtype versus STAT6 [GeneID=6778] knockout.	6	0.0303	5.05E-5	1.66E-3
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_UP	198	Genes up-regulated in comparison of dendritic cells (DC) versus DCs exposed to B. malayi (5 worms/well).	6	0.0303	5.05E-5	1.66E-3
GSE3982_NEUTROPHIL_VS_TH2_DN	198	Genes down-regulated in comparison of neutrophils versus Th2 cells.	6	0.0303	5.05E-5	1.66E-3
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	Genes down-regulated in comparison of IgD+ peripheral blood B cells versus dark zone germincal center B cells.	6	0.0302	5.19E-5	1.66E-3
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	199	Genes up-regulated in comparison of unstimulated peripheral blood mononuclear cells (PBMC) cultured for 12 h versus PBMC cultured for 12 h with YF17D vaccine.	6	0.0302	5.19E-5	1.66E-3
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	199	Genes up-regulated in comparison of unstimulated peripheral blood mononuclear cells (PBMC) cultured for 3 h versus PBMC cultured for 3 h with YF17D vaccine.	6	0.0302	5.19E-5	1.66E-3
GSE17721_CTRL_VS_LPS_24H_BMDC_UP	199	Genes up-regulated in comparison of control dendritic cells (DC) at 24 h versus those stimulated with LPS (TLR4 agonist) at 24 h.	6	0.0302	5.19E-5	1.66E-3
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	199	Genes down-regulated in double positive thymocytes: wildtype versus TCF12 [GeneID=6938] knockout.	6	0.0302	5.19E-5	1.66E-3
GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN	199	Genes down-regulated in CD8 T cells: control versus over-expressing ID3 [GeneID=3399].	6	0.0302	5.19E-5	1.66E-3
GSE2585_CTEC_VS_THYMIC_MACROPHAGE_DN	199	Genes down-regulated in cortical thymic epithelial cells (cTEC) versus thymic macrophages.	6	0.0302	5.19E-5	1.66E-3
GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN	199	Genes down-regulated in comparison of peripheral blood mononuclear cells (PBMC) from TIV influenza vaccinee pre-vaccination versus those at day 3 post-vaccination.	6	0.0302	5.19E-5	1.66E-3
GSE29949_MICROGLIA_VS_DC_BRAIN_UP	199	Genes up-regulated in brain: microglia versus dendritic cells.	6	0.0302	5.19E-5	1.66E-3
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_MAC_DN	199	Genes down-regulated in comparison of macrophages exposed to L. major versus macrophages exposed to 50 worms/well B. malayi.	6	0.0302	5.19E-5	1.66E-3
GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_UP	199	Genes up-regulated in comparison of macrophages exposed to T. gondii versus macrophages exposed to M. tuberculosis.	6	0.0302	5.19E-5	1.66E-3
GSE3982_EOSINOPHIL_VS_NEUTROPHIL_UP	199	Genes up-regulated in comparison of eosinophils versus neutrophils.	6	0.0302	5.19E-5	1.66E-3
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_UP	199	Genes up-regulated in comparison of mast cells versus central memory CD4 [GeneID=920] T cells.	6	0.0302	5.19E-5	1.66E-3
GSE3982_MAST_CELL_VS_NKCELL_UP	199	Genes up-regulated in comparison of mast cells versus NK cells.	6	0.0302	5.19E-5	1.66E-3
GSE3982_NEUTROPHIL_VS_TH1_DN	199	Genes down-regulated in comparison of neutrophils versus Th1 cells.	6	0.0302	5.19E-5	1.66E-3
GSE42724_NAIVE_VS_B1_BCELL_DN	199	Genes down-regulated in B lymphocytes: naïve versus B1.	6	0.0302	5.19E-5	1.66E-3
GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	199	Genes up-regulated in bone marrow-derived macrophages at 45 min of stimulation by IL6 [GeneID=3469] and LPS: wildtype versus IL10 [GeneID=3486] knockout.	6	0.0302	5.19E-5	1.66E-3
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN	199	Genes down-regulated in peripheral blood mononuclear cells (PBMC) from patients with type 1 diabetes at the time of diagnosis versus those with type 2 diabetes at the time of diagnosis.	6	0.0302	5.19E-5	1.66E-3
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN	200	Genes down-regulated in comparison of naïve CD8 T cells versus effector CD8 T cells.	6	0.0300	5.34E-5	1.66E-3
GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	200	Genes down-regulated in primary bronchial epithelial cells: control versus stimulated with IL17A and IL22 [GeneID=3605;50616].	6	0.0300	5.34E-5	1.66E-3
GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN	200	Genes down-regulated in wildtype splenic dendritic cells: CD8A+ [GeneID=925] versus CD8A- [GeneID=925].	6	0.0300	5.34E-5	1.66E-3
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP	200	Genes up-regulated in comparison of polysome bound (translated) mRNA versus total mRNA in dendritic cells.	6	0.0300	5.34E-5	1.66E-3
GSE14308_TH2_VS_TH17_UP	200	Genes up-regulated in comparison of Th2 cells versus Th17 cells.	6	0.0300	5.34E-5	1.66E-3


