Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
HP_BRAIN_ATROPHY	613	Brain atrophy	11	0.0179	1.07E-6	2E-4
HP_RESPIRATORY_INSUFFICIENCY	495	Respiratory insufficiency	10	0.0202	1.18E-6	2.12E-4
HP_ABNORMAL_FACIAL_SHAPE	901	Abnormal facial shape	13	0.0144	1.23E-6	2.12E-4
HP_ABNORMAL_INVOLUNTARY_EYE_MOVEMENTS	908	Abnormal involuntary eye movements	13	0.0143	1.34E-6	2.2E-4
HP_ABNORMALITY_OF_PRENATAL_DEVELOPMENT_OR_BIRTH	765	Abnormality of prenatal development or birth	12	0.0157	1.37E-6	2.2E-4
HP_ABNORMAL_REFLEX	1070	Abnormal reflex	14	0.0131	1.47E-6	2.27E-4
HP_ABNORMAL_TENDON_MORPHOLOGY	647	Abnormal tendon morphology	11	0.0170	1.8E-6	2.69E-4
HP_ABNORMALITY_OF_GLOBE_LOCATION	808	Abnormality of globe location	12	0.0149	2.41E-6	3.49E-4
HP_ABNORMALITY_OF_UPPER_LIP_VERMILLION	311	Abnormality of upper lip vermillion	8	0.0257	2.48E-6	3.49E-4
HP_ABNORMALITY_OF_THE_OUTER_EAR	964	Abnormality of the outer ear	13	0.0135	2.58E-6	3.51E-4
HP_UNDERDEVELOPED_NASAL_ALAE	79	Underdeveloped nasal alae	5	0.0633	2.73E-6	3.6E-4
HP_DEPRESSED_NASAL_BRIDGE	430	Depressed nasal bridge	9	0.0209	3.1E-6	3.82E-4
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_VERTEBRAL_COLUMN	981	Abnormality of the curvature of the vertebral column	13	0.0133	3.11E-6	3.82E-4
HP_ABNORMAL_CORPUS_CALLOSUM_MORPHOLOGY	686	Abnormal corpus callosum morphology	11	0.0160	3.15E-6	3.82E-4
HP_DELAYED_SPEECH_AND_LANGUAGE_DEVELOPMENT	696	Delayed speech and language development	11	0.0158	3.61E-6	4.27E-4
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	701	Atrophy/Degeneration affecting the central nervous system	11	0.0157	3.86E-6	4.41E-4
HP_ABNORMALITY_OF_THE_CEREBRAL_VENTRICLES	703	Abnormality of the cerebral ventricles	11	0.0156	3.97E-6	4.41E-4
HP_ABNORMAL_VASCULAR_MORPHOLOGY	704	Abnormal vascular morphology	11	0.0156	4.02E-6	4.41E-4
HP_ABNORMAL_LIP_MORPHOLOGY	853	Abnormal lip morphology	12	0.0141	4.19E-6	4.48E-4
HP_AUTISTIC_BEHAVIOR	450	Autistic behavior	9	0.0200	4.48E-6	4.68E-4
HP_ABNORMAL_RENAL_MORPHOLOGY	861	Abnormal renal morphology	12	0.0139	4.6E-6	4.7E-4
HP_DILATATION	156	Dilatation	6	0.0385	4.85E-6	4.84E-4
HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	1028	Abnormal respiratory system morphology	13	0.0126	5.16E-6	5.04E-4
HP_NEONATAL_HYPOTONIA	159	Neonatal hypotonia	6	0.0377	5.41E-6	5.17E-4
HP_ABNORMAL_MORPHOLOGY_OF_THE_GREAT_VESSELS	464	Abnormal morphology of the great vessels	9	0.0194	5.73E-6	5.36E-4
HP_APLASIA_HYPOPLASIA_INVOLVING_THE_NOSE	93	Aplasia/Hypoplasia involving the nose	5	0.0538	6.1E-6	5.59E-4
HP_INVOLUNTARY_MOVEMENTS	905	Involuntary movements	12	0.0133	7.6E-6	6.83E-4
HP_ABNORMALITY_OF_THE_ORBITAL_REGION	1239	Abnormality of the orbital region	14	0.0113	7.88E-6	6.94E-4
HP_POLYMICROGYRIA	172	Polymicrogyria	6	0.0349	8.48E-6	7.33E-4
HP_ABNORMALITY_OF_CRANIAL_SUTURES	272	Abnormality of cranial sutures	7	0.0257	1.08E-5	8.94E-4
HP_ABNORMALITY_OF_THE_PHILTRUM	503	Abnormality of the philtrum	9	0.0179	1.09E-5	8.94E-4
HP_HYPERACTIVITY	381	Hyperactivity	8	0.0210	1.09E-5	8.94E-4
HP_ABNORMALITY_OF_THE_ABDOMINAL_ORGANS	1111	Abnormality of the abdominal organs	13	0.0117	1.18E-5	9.47E-4
HP_ABNORMALITY_OF_BRAINSTEM_MORPHOLOGY	187	Abnormality of brainstem morphology	6	0.0321	1.37E-5	1.08E-3
HP_SHORT_STATURE	1152	Short stature	13	0.0113	1.73E-5	1.34E-3
HP_ABNORMALITY_OF_THE_FOREHEAD	843	Abnormality of the forehead	11	0.0130	2.16E-5	1.63E-3
HP_MOTOR_DELAY	549	Motor delay	9	0.0164	2.17E-5	1.63E-3
HP_ABNORMALITY_OF_THE_NASAL_BRIDGE	848	Abnormality of the nasal bridge	11	0.0130	2.28E-5	1.68E-3
HP_ABNORMAL_NASAL_MORPHOLOGY	851	Abnormal nasal morphology	11	0.0129	2.35E-5	1.68E-3
HP_CEREBELLAR_HYPOPLASIA	206	Cerebellar hypoplasia	6	0.0291	2.36E-5	1.68E-3
HP_PREMATURE_BIRTH	126	Premature birth	5	0.0397	2.67E-5	1.87E-3
HP_ABNORMALITY_OF_THE_OPTIC_NERVE	715	Abnormality of the optic nerve	10	0.0140	2.9E-5	2.01E-3
HP_ABNORMALITY_OF_THE_NASAL_ALAE	574	Abnormality of the nasal alae	9	0.0157	3.07E-5	2.08E-3
HP_THIN_UPPER_LIP_VERMILION	217	Thin upper lip vermilion	6	0.0276	3.15E-5	2.08E-3
HP_ABNORMALITY_OF_THE_CEREBRAL_SUBCORTEX	879	Abnormality of the cerebral subcortex	11	0.0125	3.15E-5	2.08E-3
HP_INGUINAL_HERNIA	222	Inguinal hernia	6	0.0270	3.58E-5	2.33E-3
HP_PACE_OF_PROGRESSION	453	Pace of progression	8	0.0177	3.76E-5	2.41E-3
HP_ABNORMAL_PALATE_MORPHOLOGY	907	Abnormal palate morphology	11	0.0121	4.19E-5	2.65E-3
HP_ABNORMALITY_OF_HINDBRAIN_MORPHOLOGY	748	Abnormality of hindbrain morphology	10	0.0134	4.24E-5	2.65E-3
HP_ABNORMALITY_OF_IMMUNE_SYSTEM_PHYSIOLOGY	1275	Abnormality of immune system physiology	13	0.0102	4.91E-5	3.02E-3
HP_MORTALITY_AGING	237	Mortality/Aging	6	0.0253	5.15E-5	3.13E-3
HP_DEATH_IN_INFANCY	147	Death in infancy	5	0.0340	5.57E-5	3.3E-3
HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	352	Abnormality of the fontanelles or cranial sutures	7	0.0199	5.58E-5	3.3E-3
HP_ABNORMAL_JOINT_MORPHOLOGY	938	Abnormal joint morphology	11	0.0117	5.66E-5	3.3E-3
HP_ABNORMALITY_OF_COORDINATION	945	Abnormality of coordination	11	0.0116	6.05E-5	3.48E-3
HP_ABNORMAL_PATTERN_OF_RESPIRATION	358	Abnormal pattern of respiration	7	0.0196	6.2E-5	3.53E-3
HP_ABNORMALITY_OF_THE_THORAX	785	Abnormality of the thorax	10	0.0127	6.34E-5	3.56E-3
HP_ABNORMALITY_OF_FINGER	963	Abnormality of finger	11	0.0114	7.15E-5	3.96E-3
HP_ABNORMAL_STOMACH_MORPHOLOGY	252	Abnormal stomach morphology	6	0.0238	7.23E-5	3.96E-3
HP_FUNCTIONAL_ABNORMALITY_OF_THE_GASTROINTESTINAL_TRACT	803	Functional abnormality of the gastrointestinal tract	10	0.0125	7.64E-5	4.14E-3
HP_CEREBRAL_WHITE_MATTER_ATROPHY	30	Cerebral white matter atrophy	3	0.1000	7.74E-5	4.14E-3
HP_ABNORMAL_LOCATION_OF_EARS	650	Abnormal location of ears	9	0.0138	7.98E-5	4.22E-3
HP_KYPHOSIS	382	Kyphosis	7	0.0183	9.29E-5	4.85E-3
HP_DECREASED_BODY_WEIGHT	1176	Decreased body weight	12	0.0102	9.67E-5	4.98E-3
HP_HYPOPLASIA_OF_THE_CORPUS_CALLOSUM	385	Hypoplasia of the corpus callosum	7	0.0182	9.75E-5	4.98E-3
HP_ABNORMALITY_OF_THE_CALVARIA	832	Abnormality of the calvaria	10	0.0120	1.02E-4	5.16E-3
HP_ABNORMAL_CIRCULATING_METABOLITE_CONCENTRATION	1009	Abnormal circulating metabolite concentration	11	0.0109	1.08E-4	5.39E-3
HP_ABNORMALITY_OF_FACIAL_SKELETON	1011	Abnormality of facial skeleton	11	0.0109	1.1E-4	5.42E-3
HP_SUBEPENDYMAL_CYSTS	6	Subependymal cysts	2	0.3333	1.11E-4	5.43E-3
HP_CONGENITAL_ONSET	280	Congenital onset	6	0.0214	1.29E-4	6.22E-3
HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	548	Impairment in personality functioning	8	0.0146	1.41E-4	6.72E-3
HP_ABNORMALITY_OF_THE_STERNUM	410	Abnormality of the sternum	7	0.0171	1.44E-4	6.8E-3
HP_ABNORMALITY_OF_ESOPHAGUS_PHYSIOLOGY	552	Abnormality of esophagus physiology	8	0.0145	1.48E-4	6.92E-3
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBELLUM	289	Aplasia/Hypoplasia of the cerebellum	6	0.0208	1.53E-4	7.02E-3
HP_BRONCHIOLITIS	7	Bronchiolitis	2	0.2857	1.55E-4	7.02E-3
HP_POLYCYSTIC_LIVER_DISEASE	7	Polycystic liver disease	2	0.2857	1.55E-4	7.02E-3
HP_DELAYED_GROSS_MOTOR_DEVELOPMENT	183	Delayed gross motor development	5	0.0273	1.56E-4	7.02E-3


