Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	60	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	7	0.1167	2.54E-9	2.19E-7
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	113	SRP-dependent cotranslational protein targeting to membrane	8	0.0708	1E-8	8.19E-7
REACTOME_CELL_CYCLE_CHECKPOINTS	292	Cell Cycle Checkpoints	11	0.0377	1.25E-8	9.74E-7
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	126	MHC class II antigen presentation	8	0.0635	2.36E-8	1.75E-6
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	580	Nervous system development	14	0.0241	3.47E-8	2.45E-6
REACTOME_M_PHASE	417	M Phase	12	0.0288	5.22E-8	3.53E-6
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	94	Eukaryotic Translation Elongation	7	0.0745	6.07E-8	3.93E-6
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	102	Response of EIF2AK4 (GCN2) to amino acid deficiency	7	0.0686	1.07E-7	6.64E-6
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	172	Regulation of expression of SLITs and ROBOs	8	0.0465	2.63E-7	1.57E-5
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	818	Adaptive Immune System	15	0.0183	3.83E-7	2.2E-5
REACTOME_TRNA_AMINOACYLATION	42	tRNA Aminoacylation	5	0.1190	4.73E-7	2.63E-5
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	82	Antiviral mechanism by IFN-stimulated genes	6	0.0732	6.12E-7	3.28E-5
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	134	Golgi-to-ER retrograde transport	7	0.0522	6.89E-7	3.57E-5
REACTOME_INNATE_IMMUNE_SYSTEM	1114	Innate Immune System	17	0.0153	7.94E-7	3.98E-5
REACTOME_INTERFERON_SIGNALING	203	Interferon Signaling	8	0.0394	9.22E-7	4.48E-5
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	53	Nuclear Envelope Breakdown	5	0.0943	1.55E-6	7.19E-5
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	218	Signaling by ROBO receptors	8	0.0367	1.57E-6	7.19E-5
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	24	Cytosolic tRNA aminoacylation	4	0.1667	1.74E-6	7.54E-5
REACTOME_NEUTROPHIL_DEGRANULATION	479	Neutrophil degranulation	11	0.0230	1.75E-6	7.54E-5
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	101	Cellular response to heat stress	6	0.0594	2.09E-6	8.79E-5
REACTOME_PROTEIN_FOLDING	102	Protein folding	6	0.0588	2.22E-6	9.07E-5
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	236	Mitotic Metaphase and Anaphase	8	0.0339	2.83E-6	1.13E-4
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	170	Factors involved in megakaryocyte development and platelet production	7	0.0412	3.38E-6	1.31E-4
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1432	Post-translational protein modification	18	0.0126	5.63E-6	2.13E-4
REACTOME_SUMOYLATION	187	SUMOylation	7	0.0374	6.32E-6	2.34E-4
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	33	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	4	0.1212	6.55E-6	2.37E-4
REACTOME_GLYCOLYSIS	72	Glycolysis	5	0.0694	7.12E-6	2.46E-4
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	72	Translocation of SLC2A4 (GLUT4) to the plasma membrane	5	0.0694	7.12E-6	2.46E-4
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	126	Resolution of Sister Chromatid Cohesion	6	0.0476	7.54E-6	2.55E-4
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	362	Transcriptional Regulation by TP53	9	0.0249	8.36E-6	2.72E-4
REACTOME_HEMOSTASIS	678	Hemostasis	12	0.0177	8.4E-6	2.72E-4
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	76	Nuclear Envelope (NE) Reassembly	5	0.0658	9.3E-6	2.95E-4
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	37	Interactions of Vpr with host cellular proteins	4	0.1081	1.04E-5	3.23E-4
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	203	Intra-Golgi and retrograde Golgi-to-ER traffic	7	0.0345	1.08E-5	3.23E-4
REACTOME_MITOTIC_PROMETAPHASE	203	Mitotic Prometaphase	7	0.0345	1.08E-5	3.23E-4
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	39	Association of TriC/CCT with target proteins during biosynthesis	4	0.1026	1.29E-5	3.79E-4
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX	13	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	3	0.2308	1.35E-5	3.81E-4
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	82	Regulation of HSF1-mediated heat shock response	5	0.0610	1.35E-5	3.81E-4
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	140	RHO GTPases Activate Formins	6	0.0429	1.38E-5	3.82E-4
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	84	Transport of Mature Transcript to Cytoplasm	5	0.0595	1.52E-5	4.14E-4
REACTOME_MITOTIC_PROPHASE	143	Mitotic Prophase	6	0.0420	1.55E-5	4.16E-4
REACTOME_DEVELOPMENTAL_BIOLOGY	1131	Developmental Biology	15	0.0133	1.93E-5	5.08E-4
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA_	15	Activation of BAD and translocation to mitochondria	3	0.2000	2.13E-5	5.52E-4
REACTOME_GLUCOSE_METABOLISM	92	Glucose metabolism	5	0.0543	2.36E-5	6.01E-4
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	884	Cytokine Signaling in Immune system	13	0.0147	2.48E-5	6.11E-4
REACTOME_HIV_INFECTION	231	HIV Infection	7	0.0303	2.48E-5	6.11E-4
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	SUMOylation of DNA replication proteins	4	0.0870	2.52E-5	6.11E-4
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	94	RHO GTPases activate PKNs	5	0.0532	2.62E-5	6.26E-4
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	47	SUMOylation of RNA binding proteins	4	0.0851	2.74E-5	6.46E-4
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	242	Processing of Capped Intron-Containing Pre-mRNA	7	0.0289	3.34E-5	7.74E-4
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	100	COPI-dependent Golgi-to-ER retrograde traffic	5	0.0500	3.53E-5	8.07E-4
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	18	Cell-extracellular matrix interactions	3	0.1667	3.79E-5	8.54E-4
REACTOME_G2_M_CHECKPOINTS	168	G2/M Checkpoints	6	0.0357	3.85E-5	8.55E-4
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	19	Initiation of Nuclear Envelope (NE) Reformation	3	0.1579	4.49E-5	9.83E-4
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	1373	RNA Polymerase II Transcription	16	0.0117	4.78E-5	1.03E-3
REACTOME_PROGRAMMED_CELL_DEATH	180	Programmed Cell Death	6	0.0333	5.66E-5	1.2E-3
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	111	Mitotic Spindle Checkpoint	5	0.0450	5.82E-5	1.21E-3
REACTOME_TRNA_PROCESSING	111	tRNA processing	5	0.0450	5.82E-5	1.21E-3
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	HSP90 chaperone cycle for steroid hormone receptors (SHR)	4	0.0702	5.9E-5	1.21E-3
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	21	RHO GTPases activate PAKs	3	0.1429	6.13E-5	1.24E-3
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	59	tRNA processing in the nucleus	4	0.0678	6.76E-5	1.35E-3
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	60	rRNA modification in the nucleus and cytosol	4	0.0667	7.23E-5	1.42E-3
REACTOME_KINESINS	61	Kinesins	4	0.0656	7.71E-5	1.5E-3
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	191	Separation of Sister Chromatids	6	0.0314	7.85E-5	1.51E-3
REACTOME_MITOTIC_G2_G2_M_PHASES	200	Mitotic G2-G2/M phases	6	0.0300	1.01E-4	1.92E-3
REACTOME_DEADENYLATION_OF_MRNA	25	Deadenylation of mRNA	3	0.1200	1.05E-4	1.96E-3
REACTOME_CILIUM_ASSEMBLY	202	Cilium Assembly	6	0.0297	1.07E-4	1.97E-3
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	296	Organelle biogenesis and maintenance	7	0.0236	1.18E-4	2.14E-3
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	Formation of tubulin folding intermediates by CCT/TriC	3	0.1154	1.18E-4	2.14E-3
REACTOME_CELL_CELL_COMMUNICATION	130	Cell-Cell communication	5	0.0385	1.23E-4	2.2E-3
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	131	Host Interactions of HIV factors	5	0.0382	1.27E-4	2.25E-3
REACTOME_HCMV_EARLY_EVENTS	138	HCMV Early Events	5	0.0362	1.63E-4	2.84E-3
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	30	Activation of BH3-only proteins	3	0.1000	1.83E-4	3.12E-3
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	30	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	3	0.1000	1.83E-4	3.12E-3
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	77	SUMOylation of DNA damage response and repair proteins	4	0.0519	1.91E-4	3.23E-3
REACTOME_PROTEIN_UBIQUITINATION	79	Protein ubiquitination	4	0.0506	2.11E-4	3.52E-3
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	32	Regulation of Glucokinase by Glucokinase Regulatory Protein	3	0.0938	2.22E-4	3.67E-3
REACTOME_HIV_LIFE_CYCLE	149	HIV Life Cycle	5	0.0336	2.32E-4	3.8E-3
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	33	Export of Viral Ribonucleoproteins from Nucleus	3	0.0909	2.43E-4	3.94E-3
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	34	Nuclear import of Rev protein	3	0.0882	2.66E-4	4.27E-3
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	155	ER to Golgi Anterograde Transport	5	0.0323	2.79E-4	4.42E-3
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	35	SUMOylation of SUMOylation proteins	3	0.0857	2.9E-4	4.54E-3
REACTOME_TP53_REGULATES_METABOLIC_GENES	86	TP53 Regulates Metabolic Genes	4	0.0465	2.92E-4	4.54E-3


