Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_PEPTIDASE_ACTIVATOR_ACTIVITY	40	Binds to and increases the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds. [GOC:ai]	2	0.0500	1.5E-3	1.27E-1
GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	347	Modulates the rate of NTP hydrolysis by a NTPase. [GOC:dph, GOC:tb]	4	0.0115	1.52E-3	1.27E-1
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	879	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor). [GOC:jl, ISBN:0198506732]	6	0.0068	1.53E-3	1.27E-1
GO_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	41	Catalysis of the reaction: substrate with reduced sulfide groups = substrate with oxidized disulfide bonds. [MetaCyc:DISULFOXRED-RXN]	2	0.0488	1.57E-3	1.27E-1
GO_TAU_PROTEIN_BINDING	45	Interacting selectively and non-covalently with tau protein. tau is a microtubule-associated protein, implicated in Alzheimer's disease, Down Syndrome and ALS. [GOC:jid]	2	0.0444	1.89E-3	1.46E-1
GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA	385	Catalytic activity that acts to modify RNA. [GOC:molecular_function_refactoring, GOC:pdt]	4	0.0104	2.22E-3	1.64E-1
GO_3_5_EXONUCLEASE_ACTIVITY	56	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end. [GOC:ai]	2	0.0357	2.91E-3	1.83E-1
GO_ATPASE_ACTIVITY	423	Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]	4	0.0095	3.11E-3	1.83E-1
GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	58	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end to yield 5' phosphomonoesters. [GOC:mah]	2	0.0345	3.12E-3	1.83E-1
GO_SMALL_GTPASE_BINDING	427	Interacting selectively and non-covalently with a small monomeric GTPase. [GOC:mah]	4	0.0094	3.22E-3	1.83E-1
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS	59	Catalysis of an oxidation-reduction (redox) reaction in which a sulfur-containing group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor. [GOC:ai]	2	0.0339	3.23E-3	1.83E-1
GO_PROTEIN_DIMERIZATION_ACTIVITY	1023	The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits. [ISBN:0198506732]	6	0.0059	3.27E-3	1.83E-1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	60	The binding by a cell-adhesion protein on a cell surface to an adhesion molecule on another cell surface, to mediate adhesion of the cell to the external substrate or to another cell. [GOC:vw, Wikipedia:Cell_adhesion]	2	0.0333	3.34E-3	1.83E-1
GO_STRUCTURAL_MOLECULE_ACTIVITY	709	The action of a molecule that contributes to the structural integrity of a complex or its assembly within or outside a cell. [GOC:mah, GOC:vw]	5	0.0071	3.35E-3	1.83E-1
GO_PROTEIN_DOMAIN_SPECIFIC_BINDING	714	Interacting selectively and non-covalently with a specific domain of a protein. [GOC:go_curators]	5	0.0070	3.46E-3	1.83E-1
GO_KINASE_ACTIVITY	732	Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule. [ISBN:0198506732]	5	0.0068	3.84E-3	1.97E-1
GO_OXIDOREDUCTASE_ACTIVITY	751	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [GOC:go_curators]	5	0.0067	4.28E-3	2.09E-1
GO_KINASE_BINDING	752	Interacting selectively and non-covalently with a kinase, any enzyme that catalyzes the transfer of a phosphate group. [GOC:jl]	5	0.0066	4.3E-3	2.09E-1
GO_COLLAGEN_BINDING	70	Interacting selectively and non-covalently with collagen, a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%). [GOC:ai, ISBN:0198506732]	2	0.0286	4.51E-3	2.13E-1
GO_RAC_GTPASE_BINDING	73	Interacting selectively and non-covalently with Rac protein, any member of the Rac subfamily of the Ras superfamily of monomeric GTPases. [GOC:ebc, PMID:11702775]	2	0.0274	4.9E-3	2.25E-1
GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	75	Catalysis of the reaction: protein serine phosphate + H2O = protein serine + phosphate, and protein threonine phosphate + H2O = protein threonine + phosphate. [GOC:bf]	2	0.0267	5.16E-3	2.3E-1
GO_CALCIUM_DEPENDENT_PROTEIN_BINDING	82	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules), in the presence of calcium. [GOC:jid, PMID:10485905]	2	0.0244	6.14E-3	2.6E-1
GO_SULFUR_COMPOUND_BINDING	262	Interacting selectively and non-covalently with a sulfur compound. [GOC:pr, GOC:TermGenie]	3	0.0115	6.23E-3	2.6E-1
GO_EXONUCLEASE_ACTIVITY	83	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end. [GOC:mah, ISBN:0198547684]	2	0.0241	6.28E-3	2.6E-1
GO_MICROTUBULE_BINDING	265	Interacting selectively and non-covalently with microtubules, filaments composed of tubulin monomers. [GOC:krc]	3	0.0113	6.43E-3	2.6E-1
GO_PROTEIN_KINASE_ACTIVITY	563	Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP. [MetaCyc:PROTEIN-KINASE-RXN]	4	0.0071	8.46E-3	3.34E-1
GO_SIGNALING_RECEPTOR_BINDING	1654	Interacting selectively and non-covalently with one or more specific sites on a receptor molecule, a macromolecule that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function. [GOC:bf, GOC:ceb, ISBN:0198506732]	7	0.0042	8.79E-3	3.39E-1
GO_GTPASE_REGULATOR_ACTIVITY	306	Modulates the rate of GTP hydrolysis by a GTPase. [GOC:mah]	3	0.0098	9.52E-3	3.58E-1
GO_CHAPERONE_BINDING	104	Interacting selectively and non-covalently with a chaperone protein, a class of proteins that bind to nascent or unfolded polypeptides and ensure correct folding or transport. [PMID:10585443]	2	0.0192	9.7E-3	3.58E-1
GO_CHROMATIN_BINDING	596	Interacting selectively and non-covalently with chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase. [GOC:jl, ISBN:0198506732, PMID:20404130]	4	0.0067	1.03E-2	3.61E-1
GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	316	Interacting selectively and non-covalently with a ubiquitin-like protein ligase, such as ubiquitin-ligase. [GOC:jl]	3	0.0095	1.04E-2	3.61E-1
GO_DNA_DEPENDENT_ATPASE_ACTIVITY	108	Catalysis of the reaction: ATP + H2O = ADP + phosphate; this reaction requires the presence of single- or double-stranded DNA, and it drives another reaction. [GOC:jl]	2	0.0185	1.04E-2	3.61E-1
GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	321	Interacting selectively and non-covalently with a nonidentical protein to form a heterodimer. [GOC:ai]	3	0.0093	1.08E-2	3.68E-1
GO_RIBONUCLEASE_ACTIVITY	113	Catalysis of the hydrolysis of phosphodiester bonds in chains of RNA. [GOC:mah, ISBN:0198547684]	2	0.0177	1.14E-2	3.78E-1
GO_TRANSCRIPTION_FACTOR_BINDING	642	Interacting selectively and non-covalently with a transcription factor, a protein required to initiate or regulate transcription. [ISBN:0198506732]	4	0.0062	1.32E-2	4.31E-1
GO_TUBULIN_BINDING	365	Interacting selectively and non-covalently with monomeric or multimeric forms of tubulin, including microtubules. [GOC:clt]	3	0.0082	1.53E-2	4.89E-1
GO_CALCIUM_ION_BINDING	704	Interacting selectively and non-covalently with calcium ions (Ca2+). [GOC:ai]	4	0.0057	1.79E-2	5.63E-1
GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	747	Catalysis of the hydrolysis of any ester bond. [GOC:jl]	4	0.0054	2.17E-2	6.52E-1
GO_HELICASE_ACTIVITY	160	Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the unwinding of a DNA or RNA helix. [GOC:jl]	2	0.0125	2.19E-2	6.52E-1
GO_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	160	Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate. [GOC:mah]	2	0.0125	2.19E-2	6.52E-1
GO_RHO_GTPASE_BINDING	162	Interacting selectively and non-covalently with Rho protein, any member of the Rho subfamily of the Ras superfamily of monomeric GTPases. Proteins in the Rho subfamily are involved in relaying signals from cell-surface receptors to the actin cytoskeleton. [ISBN:0198547684, PMID:12581856]	2	0.0123	2.24E-2	6.56E-1
GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	434	Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate. [GOC:bf, RHEA:17989, RHEA:46608]	3	0.0069	2.4E-2	6.75E-1
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	169	The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah]	2	0.0118	2.43E-2	6.75E-1
GO_HEPARIN_BINDING	169	Interacting selectively and non-covalently with heparin, any member of a group of glycosaminoglycans found mainly as an intracellular component of mast cells and which consist predominantly of alternating alpha-(1->4)-linked D-galactose and N-acetyl-D-glucosamine-6-sulfate residues. [GOC:jl, ISBN:0198506732]	2	0.0118	2.43E-2	6.75E-1
GO_ENDOPEPTIDASE_ACTIVITY	439	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain. [http://merops.sanger.ac.uk/about/glossary.htmENDOPEPTIDASE]	3	0.0068	2.47E-2	6.76E-1
GO_PHOSPHOLIPID_BINDING	454	Interacting selectively and non-covalently with phospholipids, a class of lipids containing phosphoric acid as a mono- or diester. [ISBN:0198506732]	3	0.0066	2.69E-2	7.15E-1
GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	179	Catalysis of the reaction: a phosphoprotein + H2O = a protein + phosphate. Together with protein kinases, these enzymes control the state of phosphorylation of cell proteins and thereby provide an important mechanism for regulating cellular activity. [EC:3.1.3.16, ISBN:0198547684]	2	0.0112	2.7E-2	7.15E-1
GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	857	Catalysis of the hydrolysis of any acid anhydride. [GOC:jl]	4	0.0047	3.36E-2	8.78E-1
GO_NUCLEASE_ACTIVITY	205	Catalysis of the hydrolysis of ester linkages within nucleic acids. [ISBN:0198547684]	2	0.0098	3.46E-2	8.89E-1


