Gene Set Name	Genes in Gene Set (K)	Description	Genes in Overlap (k)	k/K	p-value	FDR q-value
GO_SYMBIOTIC_PROCESS	980	A process carried out by gene products in an organism that enable the organism to engage in a symbiotic relationship, a more or less intimate association, with another organism. The various forms of symbiosis include parasitism, in which the association is disadvantageous or destructive to one of the organisms; mutualism, in which the association is advantageous, or often necessary to one or both and not harmful to either; and commensalism, in which one member of the association benefits while the other is not affected. However, mutualism, parasitism, and commensalism are often not discrete categories of interactions and should rather be perceived as a continuum of interaction ranging from parasitism to mutualism. In fact, the direction of a symbiotic interaction can change during the lifetime of the symbionts due to developmental changes as well as changes in the biotic/abiotic environment in which the interaction occurs. Microscopic symbionts are often referred to as endosymbionts. [GOC:cc, https://study.com/academy/lesson/symbiont-definition-lesson-quiz.html]	9	0.0092	4.08E-5	9.37E-3
GO_PROTEIN_DEPOLYMERIZATION	115	The process in which protein polymers, compounds composed of a large number of component monomers, are broken down. Depolymerization occurs by the successive removal of monomers from an existing poly- or oligomeric protein. [GOC:ai]	4	0.0348	4.55E-5	9.86E-3
GO_REGULATION_OF_PROTEIN_LOCALIZATION	994	Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location. [GOC:dph, GOC:mah, GOC:tb]	9	0.0091	4.56E-5	9.86E-3
GO_REGULATION_OF_CELLULAR_LOCALIZATION	1011	Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell. [GOC:dph, GOC:tb]	9	0.0089	5.19E-5	1.09E-2
GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	391	Splicing of RNA via a series of two transesterification reactions. [GOC:krc]	6	0.0153	5.46E-5	1.12E-2
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1310	Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle. [GOC:mah]	10	0.0076	6.99E-5	1.39E-2
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	448	Any process that modulates the frequency, rate or extent of protein complex assembly. [GOC:jl]	6	0.0134	1.15E-4	2.24E-2
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	654	A process in which a protein is transported to, or maintained in, a specific location in a membrane. [GOC:mah]	7	0.0107	1.22E-4	2.28E-2
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1406	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:mah]	10	0.0071	1.25E-4	2.28E-2
GO_SPINDLE_ELONGATION	10	The cell cycle process in which the distance is lengthened between poles of the spindle. [GOC:ai]	2	0.2000	1.27E-4	2.28E-2
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1714	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	11	0.0064	1.38E-4	2.43E-2
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	156	Any process that stops, prevents or reduces the frequency, rate or extent of fibril organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]	4	0.0256	1.48E-4	2.55E-2
GO_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	11	Any process that affects the structure and integrity of a protein complex by altering the likelihood of its assembly or disassembly. [GOC:dph]	2	0.1818	1.55E-4	2.6E-2
GO_CENTROMERIC_SISTER_CHROMATID_COHESION	12	The cell cycle process in which the sister chromatids of a replicated chromosome are joined along the length of the centromeric region of the chromosome. [GOC:mah]	2	0.1667	1.85E-4	3.05E-2
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	716	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	7	0.0098	2.13E-4	3.39E-2
GO_SUPRAMOLECULAR_FIBER_ORGANIZATION	717	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:pr]	7	0.0098	2.15E-4	3.39E-2
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	323	Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction. [GOC:go_curators]	5	0.0155	2.27E-4	3.47E-2
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	509	Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals. [GOC:mah]	6	0.0118	2.29E-4	3.47E-2
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE	979	A process in which a protein is transported to, or maintained in, a location within an organelle. [GOC:mah]	8	0.0082	2.5E-4	3.71E-2
GO_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	532	A cellular process involving delivery of a portion of the cytoplasm to lysosomes or to the plant or fungal vacuole that does not involve direct transport through the endocytic or vacuolar protein sorting (Vps) pathways. This process typically leads to degradation of the cargo; however, it can also be used to deliver resident proteins, such as in the cytoplasm-to-vacuole targeting (Cvt) pathway. [PMID:21997368, PMID:22966490, PMID:28596378]	6	0.0113	2.9E-4	4.23E-2
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	534	The chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and any process involved in the liberation of energy from these substances. [GOC:jl]	6	0.0112	2.96E-4	4.23E-2
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	194	The process in which an antigen-presenting cell expresses peptide antigen in association with an MHC protein complex on its cell surface, including proteolysis and transport steps for the peptide antigen both prior to and following assembly with the MHC protein complex. The peptide antigen is typically, but not always, processed from an endogenous or exogenous protein. [GOC:add, ISBN:0781735149, PMID:15771591]	4	0.0206	3.4E-4	4.77E-2
GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION	554	Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]	6	0.0108	3.6E-4	4.92E-2
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	555	Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction. [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]	6	0.0108	3.64E-4	4.92E-2
GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	559	Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell. [GO_REF:0000058, GOC:TermGenie, GOC:vw]	6	0.0107	3.78E-4	4.99E-2
GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	200	The directed movement of substances along cytoskeletal fibers such as microfilaments or microtubules within a cell. [GOC:mah]	4	0.0200	3.82E-4	4.99E-2
GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	373	Any process that modulates the frequency, rate or extent of supramolecular fiber organization. [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]	5	0.0134	4.39E-4	5.6E-2
GO_GOLGI_VESICLE_TRANSPORT	374	The directed movement of substances into, out of or within the Golgi apparatus, mediated by vesicles. [GOC:jid, ISBN:0716731363, PMID:10219233]	5	0.0134	4.44E-4	5.6E-2
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	88	Any process that modulates the frequency, rate or extent of protein depolymerization. [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:12032137]	3	0.0341	4.63E-4	5.71E-2
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	582	The directed movement of a protein to a specific location on or in an organelle. Encompasses establishment of localization in the membrane or lumen of a membrane-bounded organelle. [GOC:mah]	6	0.0103	4.67E-4	5.71E-2
GO_RESPONSE_TO_ENDOGENOUS_STIMULUS	1662	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism. [GOC:sm]	10	0.0060	4.76E-4	5.72E-2
GO_TRANSCYTOSIS	20	The directed movement of endocytosed material through the cell and its exocytosis from the plasma membrane at the opposite side. [ISBN:0716731363]	2	0.1000	5.29E-4	6.25E-2
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY	224	The disaggregation of a protein complex into its constituent components, occurring at the level of an individual cell. Protein complexes may have other associated non-protein prosthetic groups, such as nucleic acids, metal ions or carbohydrate groups. [GOC:jl]	4	0.0179	5.85E-4	6.82E-2
GO_MICROTUBULE_BASED_PROCESS	852	Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins. [GOC:mah]	7	0.0082	6.03E-4	6.92E-2
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1129	The aggregation, arrangement and bonding together of a set of components to form a protein complex, occurring at the level of an individual cell. [GOC:jl]	8	0.0071	6.42E-4	7.19E-2
GO_PROTEIN_FOLDING	230	The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure. [GOC:go_curators, GOC:rb]	4	0.0174	6.46E-4	7.19E-2
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	232	The process in which an antigen-presenting cell expresses antigen (peptide or lipid) on its cell surface in association with an MHC protein complex. [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]	4	0.0172	6.67E-4	7.32E-2
GO_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	872	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells. [GOC:mah]	7	0.0080	6.91E-4	7.48E-2
GO_RESPONSE_TO_NITROGEN_COMPOUND	1145	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus. [GOC:pr, GOC:TermGenie]	8	0.0070	7.03E-4	7.5E-2
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	104	The process in which an antigen-presenting cell expresses antigen (peptide or polysaccharide) on its cell surface in association with an MHC class II protein complex. [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591, PMID:16153240]	3	0.0288	7.53E-4	7.92E-2
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	107	Any process that modulates the physical form of a postsynapse. [GOC:ai, GOC:dph, GOC:tb]	3	0.0280	8.18E-4	8.48E-2
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS	431	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids. [GOC:go_curators]	5	0.0116	8.41E-4	8.6E-2
GO_ACTIN_FILAMENT_ORGANIZATION	433	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking. [GOC:mah]	5	0.0115	8.58E-4	8.67E-2
GO_PROTEIN_TARGETING	441	The process of targeting specific proteins to particular regions of the cell, typically membrane-bounded subcellular organelles. Usually requires an organelle specific protein sequence motif. [GOC:ma]	5	0.0113	9.31E-4	9.26E-2
GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	1198	Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis. [GOC:mah]	8	0.0067	9.42E-4	9.26E-2
GO_MEMBRANE_ORGANIZATION	937	A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins. [GOC:dph, GOC:tb]	7	0.0075	1.05E-3	1.01E-1
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1220	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus. [GOC:pr, GOC:TermGenie]	8	0.0066	1.06E-3	1.01E-1
GO_PROTEIN_CATABOLIC_PROCESS	946	The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds. [GOC:mah]	7	0.0074	1.11E-3	1.05E-1
GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	29	The chemical reactions and pathways resulting in the breakdown of a monosaccharide into pyruvate, occurring through a fructose-6-phosphate intermediate, with the concomitant production of ATP and NADH. [GOC:dph, ISBN:0201090910, ISBN:0879010479]	2	0.0690	1.12E-3	1.05E-1
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	120	The nonsense-mediated decay pathway for nuclear-transcribed mRNAs degrades mRNAs in which an amino-acid codon has changed to a nonsense codon; this prevents the translation of such mRNAs into truncated, and potentially harmful, proteins. [GOC:krc, GOC:ma, PMID:10025395]	3	0.0250	1.14E-3	1.05E-1
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	122	Any process that modulates the frequency, rate or extent of protein complex disassembly, the disaggregation of a protein complex into its constituent components. [GOC:jl]	3	0.0246	1.19E-3	1.09E-1
GO_CELLULAR_RESPONSE_TO_HEAT	125	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a heat stimulus, a temperature stimulus above the optimal temperature for that organism. [GOC:mah]	3	0.0240	1.28E-3	1.15E-1
GO_VIRAL_GENOME_REPLICATION	127	Any process involved directly in viral genome replication, including viral nucleotide metabolism. [ISBN:0781702534]	3	0.0236	1.34E-3	1.19E-1
GO_REGULATION_OF_HORMONE_METABOLIC_PROCESS	32	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving any hormone. [GOC:mah]	2	0.0625	1.36E-3	1.2E-1
GO_CELL_PROJECTION_ORGANIZATION	1588	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]	9	0.0057	1.41E-3	1.23E-1
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	131	Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving steroids. [GOC:go_curators]	3	0.0229	1.47E-3	1.26E-1
GO_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	34	The directed movement of substances within the Golgi, mediated by small transport vesicles. These either fuse with the cis-Golgi or with each other to form the membrane stacks known as the cis-Golgi reticulum (network). [ISBN:0716731363]	2	0.0588	1.54E-3	1.31E-1
GO_NUCLEOTIDE_PHOSPHORYLATION	135	The process of introducing one or more phosphate groups into a nucleotide to produce a phosphorylated nucleoside. [GOC:ai]	3	0.0222	1.6E-3	1.33E-1
GO_SECRETION	1618	The controlled release of a substance by a cell or a tissue. [GOC:ai]	9	0.0056	1.61E-3	1.33E-1
GO_REGULATION_OF_PROTEIN_STABILITY	295	Any process that affects the structure and integrity of a protein, altering the likelihood of its degradation or aggregation. [GOC:dph, GOC:mah, GOC:tb]	4	0.0136	1.62E-3	1.33E-1
GO_VIRAL_RNA_GENOME_REPLICATION	35	The replication of a viral RNA genome. [GOC:bf, GOC:jl]	2	0.0571	1.63E-3	1.33E-1
GO_GLUCOSE_CATABOLIC_PROCESS	36	The chemical reactions and pathways resulting in the breakdown of glucose, the aldohexose gluco-hexose. [GOC:ai]	2	0.0556	1.72E-3	1.37E-1
GO_TRANSFERRIN_TRANSPORT	36	The directed movement of transferrin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:mlg]	2	0.0556	1.72E-3	1.37E-1
GO_REGULATION_OF_CATABOLIC_PROCESS	1030	Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances. [GOC:go_curators]	7	0.0068	1.8E-3	1.41E-1
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	141	Any process that stops, prevents, or reduces the frequency, rate or extent of protein complex assembly. [GOC:mah]	3	0.0213	1.81E-3	1.41E-1
GO_ORGANOPHOSPHATE_METABOLIC_PROCESS	1057	The chemical reactions and pathways involving organophosphates, any phosphate-containing organic compound. [ISBN:0198506732]	7	0.0066	2.09E-3	1.61E-1
GO_VACUOLAR_TRANSPORT	150	The directed movement of substances into, out of or within a vacuole. [GOC:ai]	3	0.0200	2.16E-3	1.65E-1
GO_NADH_METABOLIC_PROCESS	41	The chemical reactions and pathways involving reduced nicotinamide adenine dinucleotide (NADH), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid. [GOC:jl, ISBN:0618254153]	2	0.0488	2.23E-3	1.69E-1


